
[00:00:00.000 --> 00:00:04.420]  你的爸爸媽媽 或是你的配偶
[00:33:45.520 --> 00:33:47.520]  我們和上帝之間
[00:33:47.520 --> 00:33:49.520]  甚至和其他弟兄姊妹
[00:33:49.520 --> 00:33:51.520]  其他基督徒之間
[00:33:51.520 --> 00:33:53.520]  我們的關係已經不同了
[00:33:53.520 --> 00:33:55.520]  這個想像
[00:33:55.520 --> 00:33:57.520]  讓我們不要只是停留在
[00:33:57.520 --> 00:33:59.520]  眼前看到很多框框和限制
[00:33:59.520 --> 00:34:01.520]  是要引導我們
[00:34:01.520 --> 00:34:03.520]  用主的眼光
[00:34:03.520 --> 00:34:05.520]  去看看我們今天如何生活
[00:34:05.520 --> 00:34:07.520]  還要我們去用主的心
[00:34:07.520 --> 00:34:09.520]  用主的心懷
[00:34:09.520 --> 00:34:11.520]  去接觸周圍的人
[00:34:11.520 --> 00:34:13.520]  還有很多的
[00:34:13.520 --> 00:34:15.520]  還有很多神
[00:34:15.520 --> 00:34:17.520]  給我們
[00:34:17.520 --> 00:34:19.520]  在我們屬靈生命裡面有很多記號
[00:34:19.520 --> 00:34:21.520]  在裡面表達
[00:34:21.520 --> 00:34:23.520]  去說
[00:34:23.520 --> 00:34:25.520]  去見證我們很多新的生命
[00:34:25.520 --> 00:34:29.520]  那些可以用來見證
[00:34:29.520 --> 00:34:31.520]  上帝的作為
[00:34:31.520 --> 00:34:33.520]  見證上帝的恩典
[00:34:33.520 --> 00:34:35.520]  弟兄姊妹
[00:34:35.520 --> 00:34:37.520]  你今天又見不見到呢?
[00:34:37.520 --> 00:34:39.520]  一起祈禱
[00:34:39.520 --> 00:34:43.520]  永恆的主
[00:34:43.520 --> 00:34:45.520]  感恩你
[00:34:45.520 --> 00:34:47.520]  主動去尋找
[00:34:47.520 --> 00:34:49.520]  阿伯拉罕
[00:34:51.520 --> 00:34:53.520]  其實你也主動尋找
[00:34:53.520 --> 00:34:55.520]  我們每一個
[00:34:55.520 --> 00:34:59.520]  你是很想
[00:34:59.520 --> 00:35:01.520]  很想
[00:35:01.520 --> 00:35:03.520]  和我們
[00:35:03.520 --> 00:35:05.520]  有一份新的關係
[00:35:05.520 --> 00:35:07.520]  這一份新的關係就是
[00:35:07.520 --> 00:35:09.520]  你成為我們的神
[00:35:09.520 --> 00:35:13.520]  我們要跟從你
[00:35:13.520 --> 00:35:15.520]  當你和阿伯拉罕說
[00:35:15.520 --> 00:35:17.520]  你當在我面前行走
[00:35:17.520 --> 00:35:19.520]  作完全人
[00:35:19.520 --> 00:35:21.520]  完全人
[00:35:21.520 --> 00:35:23.520]  主讓我們知道
[00:35:23.520 --> 00:35:25.520]  這件事都要發生在我們身上
[00:35:25.520 --> 00:35:27.520]  我們都要這樣
[00:35:27.520 --> 00:35:29.520]  在你面前
[00:35:29.520 --> 00:35:33.520]  以你為我們的主
[00:35:33.520 --> 00:35:35.520]  以你為我們那位
[00:35:35.520 --> 00:35:37.520]  與我們同在的主
[00:35:37.520 --> 00:35:39.520]  成為我們那位
[00:35:39.520 --> 00:35:41.520]  在我們生活裡面
[00:35:41.520 --> 00:35:43.520]  你沒有離開過,你沒有退場
[00:35:43.520 --> 00:35:45.520]  你沒有被我們遺忘
[00:35:45.520 --> 00:35:47.520]  你一直都在的那位主
[00:35:47.520 --> 00:35:49.520]  因為主啊
[00:35:49.520 --> 00:35:51.520]  你就是這麼著緊和我們的關係
[00:35:51.520 --> 00:35:53.520]  你這麼著緊
[00:35:53.520 --> 00:35:55.520]  很想我們和你相連
[00:35:55.520 --> 00:35:57.520]  你這麼著緊
[00:35:57.520 --> 00:35:59.520]  想我們跟著你自己去走
[00:35:59.520 --> 00:36:01.520]  因為你知道這是最好
[00:36:01.520 --> 00:36:03.520]  很著緊
[00:36:03.520 --> 00:36:05.520]  因為知道生命是要不斷不斷延續
[00:36:05.520 --> 00:36:07.520]  不斷要生養眾多
[00:36:07.520 --> 00:36:09.520]  生命是要繁衍
[00:36:09.520 --> 00:36:11.520]  你讓我們這種熟齡的生命
[00:36:11.520 --> 00:36:13.520]  都要一直一直這樣下去
[00:36:13.520 --> 00:36:15.520]  主啊
[00:36:15.520 --> 00:36:17.520]  我們都不落空
[00:36:17.520 --> 00:36:19.520]  雖然我們現實
[00:36:19.520 --> 00:36:21.520]  我們眼前,我們實際所經歷到的
[00:36:21.520 --> 00:36:23.520]  可能和
[00:36:23.520 --> 00:36:25.520]  這一份
[00:36:25.520 --> 00:36:27.520]  都有距離
[00:36:27.520 --> 00:36:29.520]  就好像阿巴拉罕
[00:36:29.520 --> 00:36:31.520]  他在現實裡面
[00:36:31.520 --> 00:36:33.520]  他在眼前裡面
[00:36:33.520 --> 00:36:35.520]  都很有距離
[00:36:35.520 --> 00:36:37.520]  大主啊
[00:36:37.520 --> 00:36:39.520]  幫助我們
[00:36:39.520 --> 00:36:41.520]  幫助我們在順靠你
[00:36:41.520 --> 00:36:43.520]  以至於你這份弱的關係裡面
[00:36:43.520 --> 00:36:45.520]  我們仍然充滿想像
[00:36:45.520 --> 00:36:47.520]  我們仍然
[00:36:47.520 --> 00:36:49.520]  見證得到你在我們
[00:36:49.520 --> 00:36:51.520]  生命當中,你留下的
[00:36:51.520 --> 00:36:53.520]  很多記號,讓我們用這些記號
[00:36:53.520 --> 00:36:55.520]  去將你的作為
[00:36:55.520 --> 00:36:57.520]  去將你的恩典去見證
[00:36:57.520 --> 00:36:59.520]  出來,求主幫助我們
[00:36:59.520 --> 00:37:01.520]  幫助我們好好的
[00:37:01.520 --> 00:37:03.520]  去守住這些記號
[00:37:03.520 --> 00:37:05.520]  去讓他作為
[00:37:05.520 --> 00:37:07.520]  去見證你的
[00:37:07.520 --> 00:37:09.520]  好好的機會,在我們生活上面
[00:37:09.520 --> 00:37:11.520]  在我們生命上面去榮耀你
[00:37:13.520 --> 00:37:15.520]  主啊,求你幫助我們
[00:37:15.520 --> 00:37:17.520]  憐憫我們
[00:37:17.520 --> 00:37:19.520]  我們這樣禱告仰望,奉耶穌基督的名祈求
[00:37:19.520 --> 00:37:21.520]  阿門
