
[00:00:00.000 --> 00:00:06.180]  最近KTSF晚上有個電視劇
[00:34:24.040 --> 00:34:25.840]  總之每天這樣過的話
[00:34:25.840 --> 00:34:30.040]  這個不是基督徒應該有的人生
[00:34:30.040 --> 00:34:33.240]  基督徒的人生充滿陽光
[00:34:33.240 --> 00:34:39.440]  基督徒的人生大部分人有盼望
[00:34:39.440 --> 00:34:41.640]  我不知道在座有沒有信主的朋友
[00:34:41.640 --> 00:34:44.040]  如果你還沒有決志信耶穌的話
[00:34:44.040 --> 00:34:45.040]  我鼓勵你
[00:34:45.040 --> 00:34:46.640]  我邀請你
[00:34:46.640 --> 00:34:50.640]  你miss了很多很寶貝的東西
[00:34:50.640 --> 00:34:53.640]  我希望你能夠從今天聖經的教導當中
[00:34:53.640 --> 00:34:57.040]  你能夠領受得到
[00:34:57.040 --> 00:34:59.840]  只要你相信耶穌接受他做你的救主的時候
[00:34:59.840 --> 00:35:03.440]  你就已經向永恆踏出第一步
[00:35:03.440 --> 00:35:07.040]  以後你的生命不僅會變得更好
[00:35:07.040 --> 00:35:10.440]  你的生命會祝福很多很多其他的人
[00:35:10.440 --> 00:35:14.440]  哥倫德後書九章十五節
[00:35:14.440 --> 00:35:16.840]  我想跟大家一起讀
[00:35:16.840 --> 00:35:19.640]  九章十五節一起讀好嗎
[00:35:19.640 --> 00:35:23.840]  感謝上帝因他有說不盡的恩賜
[00:35:23.840 --> 00:35:24.840]  再來一次
[00:35:24.840 --> 00:35:30.040]  感謝上帝因他有說不盡的恩賜
[00:35:30.040 --> 00:35:33.640]  好像馮博士說的沒有什麼感恩的心
[00:35:33.640 --> 00:35:35.040]  大聲點
[00:35:35.040 --> 00:35:40.240]  感謝上帝因他有說不盡的恩賜
[00:35:40.240 --> 00:35:43.640]  Amen
[00:35:43.640 --> 00:35:46.840]  其實我們不單單不需要爲生活去憂慮
[00:35:46.840 --> 00:35:48.640]  我們應該事嘗感恩
[00:35:48.640 --> 00:35:51.840]  因爲神與我們同在
[00:35:51.840 --> 00:35:58.440]  我想告訴你們天父上帝不是將你和我放逐到這個冷漠
[00:35:58.440 --> 00:36:04.640]  充滿問題的世界裏面去經歷痛苦
[00:36:04.640 --> 00:36:07.640]  你和我是被天父上帝差遣
[00:36:07.640 --> 00:36:10.040]  仍然放在這個地方
[00:36:10.040 --> 00:36:11.640]  是要做什麼呢
[00:36:11.640 --> 00:36:14.040]  將平安 將喜樂
[00:36:14.040 --> 00:36:19.240]  將天父無盡的愛帶給他們
[00:36:19.240 --> 00:36:24.440]  所以如果你發覺你現在的人生不是很陽光
[00:36:24.440 --> 00:36:26.840]  好好在神面前禱告
[00:36:26.840 --> 00:36:30.040]  讓你能夠活出一個陽光的人生
[00:36:30.040 --> 00:36:33.840]  如果我們既然已經遠離了一個永生的盼望
[00:36:33.840 --> 00:36:36.040]  在一個感恩的時節裏面
[00:36:36.040 --> 00:36:38.440]  我們可以做些什麼呢
[00:36:38.440 --> 00:36:42.640]  今年因爲10月6日有義買籌款
[00:36:42.640 --> 00:36:48.640]  所以D-Ministry取消了一個全教會性的社區服務
[00:36:48.640 --> 00:36:51.840]  在去年我們是Pack of Love 很多人去
[00:36:51.840 --> 00:36:55.040]  但我們鼓勵每一個生命小組
[00:36:55.040 --> 00:36:59.640]  能夠安排一個社區服務的活動
[00:36:59.640 --> 00:37:03.040]  讓你能夠將愛將溫暖帶給人
[00:37:03.040 --> 00:37:06.440]  有一節聖經是你們提供給我的
[00:37:06.440 --> 00:37:09.040]  《針研》28章27節
[00:37:09.040 --> 00:37:13.240]  「賙濟貧窮的從不缺乏
[00:37:13.240 --> 00:37:18.240]  見貧不救的必受救助」
[00:37:18.240 --> 00:37:22.240]  求天父上帝的靈感動我們
[00:37:22.240 --> 00:37:25.040]  讓我們事事有一個感謝的心
[00:37:25.040 --> 00:37:26.840]  我們一起祈禱
[00:37:26.840 --> 00:37:29.040]  天父上帝我要感謝你
[00:37:29.040 --> 00:37:31.240]  因爲你真的讓我們有諸般的恩典
[00:37:31.240 --> 00:37:34.240]  我們都不知道應該怎麼去數算
[00:37:34.240 --> 00:37:37.240]  今天在這個時間祈求你的靈感動我們
[00:37:37.240 --> 00:37:41.840]  提高我們對你恩典的那種敏銳
[00:37:41.840 --> 00:37:44.240]  使我們能夠過一個感恩的人生
[00:37:44.240 --> 00:37:48.640]  不僅僅是爲了我們能夠見到的,甚至我們不見到的
[00:37:48.640 --> 00:37:51.840]  不僅僅是爲了我們覺得開心快樂的
[00:37:51.840 --> 00:37:54.040]  甚至令我們憂心難過的
[00:37:54.040 --> 00:37:56.840]  我們學習去感謝讚美你
[00:37:56.840 --> 00:37:58.840]  天父上帝如果我們在了裏面
[00:37:58.840 --> 00:38:02.440]  有你的子女,你再呼喚他們回家
[00:38:02.440 --> 00:38:05.440]  幫助他們有勇氣接受你的愛
[00:38:05.440 --> 00:38:07.440]  接受你們的祝福
[00:38:07.440 --> 00:38:10.440]  我們這樣的祈禱奉耶穌基督的聖名
