
[00:00:00.000 --> 00:00:04.900]  今天的題目叫《簡短禱告舉目仰望求主憐憫》
[00:32:04.600 --> 00:32:06.800]  我覺得這些名字都不夠好
[00:32:06.800 --> 00:32:08.100]  我們是Strong Generation
[00:32:08.100 --> 00:32:10.300]  我們有氣有力有思維
[00:32:10.300 --> 00:32:12.200]  我們可以傳遞給下一代
[00:32:12.200 --> 00:32:14.200]  所以我經常在想
[00:32:14.200 --> 00:32:16.400]  搞一個壯世代對談
[00:32:16.400 --> 00:32:18.000]  接著有一天
[00:32:18.000 --> 00:32:19.200]  結束靈修
[00:32:19.200 --> 00:32:21.000]  我問找什麼地方搞
[00:32:21.000 --> 00:32:23.200]  誠品
[00:32:23.200 --> 00:32:24.600]  我找了誠品
[00:32:24.600 --> 00:32:25.500]  誠品說
[00:32:25.500 --> 00:32:26.900]  No problem
[00:32:26.900 --> 00:32:27.800]  是
[00:32:27.800 --> 00:32:30.700]  於是在接下來的星期日
[00:32:30.700 --> 00:32:33.800]  五月四日八點到九點
[00:32:33.800 --> 00:32:36.500]  在誠品的講堂裡面
[00:32:36.500 --> 00:32:38.400]  何牧師和我雙劍合璧
[00:32:38.400 --> 00:32:40.500]  再加陳友夫妻
[00:32:40.500 --> 00:32:42.300]  我們會談婚姻
[00:32:42.300 --> 00:32:44.900]  是基督徒
[00:32:44.900 --> 00:32:45.900]  是嗎
[00:32:45.900 --> 00:32:47.100]  我們在那裡
[00:32:47.100 --> 00:32:50.100]  讓人知道我們的愛
[00:32:50.100 --> 00:32:52.400]  我們的婚姻是一種怎樣的婚姻
[00:32:52.400 --> 00:32:53.900]  對我來說
[00:32:53.900 --> 00:32:57.000]  以前是覺得匪夷所思的
[00:32:57.000 --> 00:32:57.900]  但是
[00:32:57.900 --> 00:32:59.400]  就是不可能
[00:32:59.400 --> 00:33:00.600]  就問上帝
[00:33:00.600 --> 00:33:01.600]  開路
[00:33:01.600 --> 00:33:03.200]  結果現在是G1
[00:33:03.200 --> 00:33:03.900]  還有什麼
[00:33:03.900 --> 00:33:06.000]  G2、G3、G4
[00:33:06.000 --> 00:33:06.800]  好啊
[00:33:06.800 --> 00:33:08.400]  為我們祈禱
[00:33:08.400 --> 00:33:11.300]  在我們結束的時候
[00:33:11.300 --> 00:33:13.400]  大家閉上你的眼睛
[00:33:13.400 --> 00:33:17.700]  我有兩個呼召
[00:33:17.700 --> 00:33:20.500]  第一個呼召
[00:33:20.500 --> 00:33:21.500]  是在我們當中
[00:33:21.500 --> 00:33:24.700]  可能有弟兄姊妹
[00:33:24.700 --> 00:33:28.900]  你身體一直不舒服
[00:33:28.900 --> 00:33:31.500]  或者你被一些東西捆綁著
[00:33:31.500 --> 00:33:35.200]  不能言說的禱告
[00:33:35.200 --> 00:33:36.500]  但是今天
[00:33:36.500 --> 00:33:40.400]  聖靈感動你
[00:33:40.400 --> 00:33:42.100]  你願意向上帝呼求
[00:33:42.100 --> 00:33:44.100]  主啊憐憫我、主啊救我
[00:33:44.100 --> 00:33:47.500]  主啊幫我
[00:33:47.500 --> 00:33:48.900]  如果有這樣的弟兄姊妹
[00:33:48.900 --> 00:33:52.800]  你願意這樣向上帝作出這個呼求
[00:33:52.800 --> 00:33:57.100]  請你舉起你的右手
[00:33:57.100 --> 00:34:02.400]  看到嗎
[00:34:02.400 --> 00:34:05.900]  穿梭你看到這些舉手的弟兄姊妹
[00:34:05.900 --> 00:34:07.600]  你看到他們在什麼境況
[00:34:07.600 --> 00:34:08.800]  你看到他們的軟弱
[00:34:08.800 --> 00:34:12.300]  你讓我知道得更加清楚
[00:34:12.300 --> 00:34:15.000]  天會求你讓他們的心
[00:34:15.000 --> 00:34:16.100]  堅強起來
[00:34:16.100 --> 00:34:17.000]  讓他們的眼睛
[00:34:17.000 --> 00:34:18.300]  不只是看到眼前的
[00:34:18.300 --> 00:34:21.100]  不只是聽到那些恐懼
[00:34:21.100 --> 00:34:23.300]  還要你讓他們聽到你的聲音
[00:34:23.300 --> 00:34:25.900]  聽到你對他們微聲也好
[00:34:25.900 --> 00:34:28.900]  大聲也好的呼喚
[00:34:28.900 --> 00:34:31.400]  主啊求你與他們每一個同在
[00:34:31.400 --> 00:34:35.500]  奉救主耶穌基督德性的名字求
[00:34:35.500 --> 00:34:37.300]  第二個呼召德以來
[00:34:37.300 --> 00:34:39.300]  裝西袋
[00:34:39.300 --> 00:34:41.200]  五十八十
[00:34:41.200 --> 00:34:43.000]  五十以下都可以
[00:34:43.000 --> 00:34:45.600]  你可能心裡有些事情很想做
[00:34:45.600 --> 00:34:46.600]  但一想就覺得
[00:34:46.600 --> 00:34:48.700]  有什麼不行的了
[00:34:48.700 --> 00:34:49.800]  不可能的了
[00:34:49.800 --> 00:34:51.300]  No
[00:34:51.300 --> 00:34:53.200]  或者上帝就是要你做
[00:34:53.200 --> 00:34:55.100]  不要覺得自己沒用
[00:34:55.100 --> 00:34:56.600]  不要覺得自己年紀大了
[00:34:56.600 --> 00:34:58.900]  什麼都不做
[00:34:58.900 --> 00:35:01.100]  上帝要我們再走
[00:35:01.100 --> 00:35:03.300]  不要讓那些說話
[00:35:03.300 --> 00:35:05.200]  那些攔阻攔阻我們
[00:35:05.200 --> 00:35:07.800]  如果今天上帝感動你
[00:35:07.800 --> 00:35:08.700]  你有夢想
[00:35:08.700 --> 00:35:10.100]  你有為主來夢想
[00:35:10.100 --> 00:35:13.700]  你想繼續走就請你舉起你的右手
[00:35:13.700 --> 00:35:15.800]  真的很開心
[00:35:15.800 --> 00:35:17.000]  我們一起為主走
[00:35:17.000 --> 00:35:19.200]  主啊你看到這些舉起的手
[00:35:19.200 --> 00:35:21.300]  主啊你知道
[00:35:21.300 --> 00:35:23.900]  你要再用我們這一班
[00:35:23.900 --> 00:35:25.600]  裝西袋
[00:35:25.600 --> 00:35:26.800]  要求你帶領我們
[00:35:26.800 --> 00:35:28.600]  讓我們看到前路
[00:35:28.600 --> 00:35:30.200]  可能是一步一步的
[00:35:30.200 --> 00:35:32.800]  可能是一片廣闊的田野
[00:35:32.800 --> 00:35:34.200]  主啊你讓我們看到
[00:35:34.200 --> 00:35:36.200]  讓我們跟從你的腳踪行
[00:35:36.200 --> 00:35:37.200]  這樣禱告教託
[00:35:37.200 --> 00:35:38.400]  奉救主耶穌基督
[00:35:38.400 --> 00:35:39.500]  德性的名字
