
[00:00:00.000 --> 00:00:06.080]  今天我相信這個第十講應該是完結篇了
[00:33:28.920 --> 00:33:31.920]  所以其實上向警醒禱告就是說
[00:33:31.920 --> 00:33:35.920]  我們意識神的同在
[00:33:35.920 --> 00:33:37.920]  神在你的身邊
[00:33:37.920 --> 00:33:41.920]  神在你面對每一個挑戰的時候
[00:33:41.920 --> 00:33:43.920]  神其實都跟你在一起
[00:33:43.920 --> 00:33:45.920]  只不過是你意識不到
[00:33:45.920 --> 00:33:47.920]  所以其實主動的工作在神那裡
[00:33:47.920 --> 00:33:48.920]  神已經做了
[00:33:48.920 --> 00:33:50.920]  我們只不過是一個回應
[00:33:50.920 --> 00:33:52.920]  神主動做了事
[00:33:52.920 --> 00:33:53.920]  我們只需要回應
[00:33:53.920 --> 00:33:56.920]  啊,是喔
[00:33:56.920 --> 00:33:58.920]  你知不知道神在這裡?
[00:33:58.920 --> 00:34:00.920]  你知不知道耶穌在這裡?
[00:34:00.920 --> 00:34:02.920]  知不知道?
[00:34:02.920 --> 00:34:04.920]  現在你知不知道祂在這裡?
[00:34:04.920 --> 00:34:05.920]  你知不知道待會你在哪裡吃飯
[00:34:05.920 --> 00:34:08.920]  祂也在那裡等著你?
[00:34:08.920 --> 00:34:14.920]  這樣就行了,你明白嗎?
[00:34:14.920 --> 00:34:18.920]  橫向,說的是把握機會
[00:34:18.920 --> 00:34:20.920]  你說要把握機會好像很難
[00:34:20.920 --> 00:34:22.920]  不知道怎樣把握機會
[00:34:22.920 --> 00:34:25.920]  傳福音,怎樣把握機會做好見證
[00:34:25.920 --> 00:34:28.920]  同樣,其實不需要太擔心
[00:34:28.920 --> 00:34:32.920]  做主動的那個是在神那裡
[00:34:32.920 --> 00:34:34.920]  神已經做了主動的角色
[00:34:34.920 --> 00:34:37.920]  祂在你生命裡已經穿針引線
[00:34:37.920 --> 00:34:39.920]  有些事情將會發生
[00:34:39.920 --> 00:34:42.920]  有些人會出現在你生命裡
[00:34:42.920 --> 00:34:43.920]  你只需要把握機會
[00:34:43.920 --> 00:34:45.920]  你一見到,好像是這個人
[00:34:45.920 --> 00:34:48.920]  好像是Peter
[00:34:48.920 --> 00:34:50.920]  那一刻有個感動
[00:34:50.920 --> 00:34:53.920]  神感動你跟他說一番話
[00:34:53.920 --> 00:34:55.920]  就是把握那個機會
[00:34:55.920 --> 00:34:57.920]  可能是一個小動作
[00:34:57.920 --> 00:35:00.920]  可能是一些愛心的行為
[00:35:00.920 --> 00:35:02.920]  去年你未必見到那個人
[00:35:02.920 --> 00:35:04.920]  但不知為何,今年走不了
[00:35:04.920 --> 00:35:05.920]  離開不了柏斯
[00:35:05.920 --> 00:35:07.920]  結果還困在那裡
[00:35:07.920 --> 00:35:08.920]  或者在那間公司
[00:35:08.920 --> 00:35:09.920]  或者在那間學校
[00:35:09.920 --> 00:35:10.920]  走不了
[00:35:10.920 --> 00:35:12.920]  面對著那個人
[00:35:12.920 --> 00:35:15.920]  那個是你的一個機會
[00:35:15.920 --> 00:35:17.920]  把握那個機會
[00:35:17.920 --> 00:35:20.920]  因為上帝已經做了工作
[00:35:20.920 --> 00:35:21.920]  我們只需要去配合
[00:35:21.920 --> 00:35:25.920]  就是了
[00:35:25.920 --> 00:35:27.920]  所以求主祝福我們
[00:35:27.920 --> 00:35:31.920]  能夠成為360度的一個屬靈人
[00:35:31.920 --> 00:35:33.920]  是全方位的
[00:35:33.920 --> 00:35:35.920]  上香警醒禱告
[00:35:35.920 --> 00:35:37.920]  橫向我們把握機會
[00:35:37.920 --> 00:35:39.920]  為主作美好的見證
[00:35:39.920 --> 00:35:40.920]  我們一起祈禱
