
[00:00:00.000 --> 00:00:03.000]  幼稚園級的暑期聖經班的家長
[00:28:33.000 --> 00:28:35.000]  都看多一點我們身邊的人
[00:28:35.000 --> 00:28:37.000]  明白
[00:28:37.000 --> 00:28:39.000]  體察他們的需要以致用行動去回應
[00:28:39.000 --> 00:28:41.000]  最後為著
[00:28:41.000 --> 00:28:43.000]  我們所關心的
[00:28:43.000 --> 00:28:45.000]  我們繼續去禱告
[00:28:45.000 --> 00:28:47.000]  繼續想起
[00:28:47.000 --> 00:28:49.000]  在基因小學的事件
[00:28:49.000 --> 00:28:51.000]  願上帝繼續去賜福
[00:28:51.000 --> 00:28:53.000]  繼續在當中讓人
[00:28:53.000 --> 00:28:55.000]  去更清楚知道
[00:28:55.000 --> 00:28:57.000]  怎樣去認識
[00:28:57.000 --> 00:28:59.000]  珍惜生命
[00:28:59.000 --> 00:29:01.000]  又讓人更清楚知道
[00:29:01.000 --> 00:29:03.000]  原來一切可能不在我們掌握當中
[00:29:03.000 --> 00:29:05.000]  我們更要去謙卑
[00:29:05.000 --> 00:29:07.000]  去到你面前
[00:29:07.000 --> 00:29:09.000]  想起在國內
[00:29:09.000 --> 00:29:11.000]  很多地方、很多教堂的十字架
[00:29:11.000 --> 00:29:13.000]  被拆下來
[00:29:13.000 --> 00:29:15.000]  上帝求你憐憫
[00:29:15.000 --> 00:29:17.000]  又讓教會的弟兄姊妹
[00:29:17.000 --> 00:29:19.000]  不會因為見不到這些十字架而忘記了你
[00:29:19.000 --> 00:29:21.000]  更讓他們的心
[00:29:21.000 --> 00:29:23.000]  可以聚焦在你面前
[00:29:23.000 --> 00:29:25.000]  就如我們當中很多
[00:29:25.000 --> 00:29:27.000]  我們的年長的弟兄姊妹一樣
[00:29:27.000 --> 00:29:29.000]  過去很多年很努力在教會
[00:29:29.000 --> 00:29:31.000]  就是集中在你面前
[00:29:31.000 --> 00:29:33.000]  讓生命去見證你
[00:29:33.000 --> 00:29:35.000]  讓生命去榮耀你
[00:29:35.000 --> 00:29:37.000]  願你賜福我們每一個
[00:29:37.000 --> 00:29:39.000]  願我們
[00:29:39.000 --> 00:29:41.000]  可以調整這個焦點
[00:29:41.000 --> 00:29:43.000]  以致我們可以看清你
[00:29:43.000 --> 00:29:45.000]  可以和你一起
[00:29:45.000 --> 00:29:47.000]  去經歷你很多的恩典和豐富
[00:29:47.000 --> 00:29:49.000]  多謝你,願你賜福我們每一位
[00:29:49.000 --> 00:29:51.000]  禱告、祈求和感恩
[00:29:51.000 --> 00:29:53.000]  奉耶穌基督得勝的名
[00:29:53.000 --> 00:29:55.000]  阿們
