
[00:00:00.000 --> 00:00:02.960]  我相信讀主的華語的重要性
[00:29:04.520 --> 00:29:06.520]  我去找當時一位傳道人
[00:29:06.520 --> 00:29:07.520]  一位很好的牧者
[00:29:07.520 --> 00:29:08.520]  叫做Mr. Edney
[00:29:08.520 --> 00:29:10.520]  艾德里牧師
[00:29:10.520 --> 00:29:11.520]  現在過世了
[00:29:11.520 --> 00:29:13.520]  老牧者
[00:29:13.520 --> 00:29:15.520]  他很有智慧
[00:29:15.520 --> 00:29:16.520]  他說Milton
[00:29:16.520 --> 00:29:19.520]  將來整個中國的福音工作
[00:29:19.520 --> 00:29:21.520]  會是一個很龐大的福音工作
[00:29:21.520 --> 00:29:22.520]  有人做前線
[00:29:22.520 --> 00:29:24.520]  也都需要有人做後方
[00:29:24.520 --> 00:29:26.520]  如果神不讓你前線進去中國的話
[00:29:26.520 --> 00:29:29.520]  你就做後方訓練人進去
[00:29:29.520 --> 00:29:30.520]  所以從那時候開始我決定
[00:29:30.520 --> 00:29:31.520]  好啊
[00:29:31.520 --> 00:29:32.520]  既然我不能進去
[00:29:32.520 --> 00:29:33.520]  我就訓練人
[00:29:33.520 --> 00:29:34.520]  我就讀神學
[00:29:34.520 --> 00:29:35.520]  教神學
[00:29:35.520 --> 00:29:36.520]  所以我就轉
[00:29:36.520 --> 00:29:37.520]  就不再去美國
[00:29:37.520 --> 00:29:39.520]  再讀博士學位的物理
[00:29:39.520 --> 00:29:41.520]  我就走去讀神學
[00:29:41.520 --> 00:29:42.520]  當時我讀的神學院
[00:29:42.520 --> 00:29:45.520]  就叫做中國神學研究院
[00:29:45.520 --> 00:29:48.520]  當年連校舍都沒有找到
[00:29:48.520 --> 00:29:50.520]  那就決定走去讀了
[00:29:50.520 --> 00:29:53.520]  將這個消息告訴我爸爸的時候
[00:29:53.520 --> 00:29:54.520]  我爸爸媽媽都是基督徒
[00:29:54.520 --> 00:29:55.520]  但是他們接受不了
[00:29:55.520 --> 00:29:58.520]  這個兒子會這樣做
[00:29:58.520 --> 00:30:00.520]  我最記得我爸爸就不罵我
[00:30:00.520 --> 00:30:01.520]  他寧願罵我
[00:30:01.520 --> 00:30:03.520]  他罵我還要英雄一點
[00:30:03.520 --> 00:30:04.520]  跟他頂兩句
[00:30:04.520 --> 00:30:05.520]  有些犧牲感
[00:30:05.520 --> 00:30:07.520]  他不出聲
[00:30:07.520 --> 00:30:08.520]  因為他這麼愛我爸爸
[00:30:08.520 --> 00:30:09.520]  他不出聲
[00:30:09.520 --> 00:30:10.520]  他很失望
[00:30:10.520 --> 00:30:11.520]  他只在客廳走一圈
[00:30:11.520 --> 00:30:12.520]  我記得
[00:30:12.520 --> 00:30:13.520]  在那裏走
[00:30:13.520 --> 00:30:14.520]  在那裏走
[00:30:14.520 --> 00:30:15.520]  走著走著
[00:30:15.520 --> 00:30:16.520]  唉
[00:30:16.520 --> 00:30:17.520]  這樣
[00:30:17.520 --> 00:30:18.520]  然後望高頭
[00:30:18.520 --> 00:30:19.520]  望著天花板
[00:30:19.520 --> 00:30:22.520]  晴天霹靂羅
[00:30:22.520 --> 00:30:23.520]  我最記得他這樣說
[00:30:23.520 --> 00:30:24.520]  又走
[00:30:24.520 --> 00:30:27.520]  晴天霹靂羅
[00:30:27.520 --> 00:30:29.520]  我心裏難過到不得了
[00:30:29.520 --> 00:30:31.520]  認識我所有親戚都罵我
[00:30:31.520 --> 00:30:33.520]  好好的有物理學博士
[00:30:33.520 --> 00:30:34.520]  你不走去讀
[00:30:34.520 --> 00:30:35.520]  你讀什麼什麼神學
[00:30:35.520 --> 00:30:37.520]  我最記得我叔叔說了一句話
[00:30:37.520 --> 00:30:38.520]  我到今天都記得
[00:30:38.520 --> 00:30:39.520]  他最刻薄
[00:30:39.520 --> 00:30:41.520]  他讀神學
[00:30:41.520 --> 00:30:42.520]  有博士你讀不讀
[00:30:42.520 --> 00:30:43.520]  讀了神學
[00:30:43.520 --> 00:30:44.520]  讀來做什麼
[00:30:44.520 --> 00:30:46.520]  讀完之後去做廟祝
[00:30:46.520 --> 00:30:47.520]  我最記得他這樣說
[00:30:47.520 --> 00:30:51.520]  我到今天我都記得他這樣說
[00:30:51.520 --> 00:30:52.520]  但頂多我這樣說的時候
[00:30:52.520 --> 00:30:53.520]  不是說
[00:30:53.520 --> 00:30:54.520]  你看我現在多好
[00:30:54.520 --> 00:30:55.520]  不是
[00:30:55.520 --> 00:30:56.520]  我告訴你
[00:30:56.520 --> 00:30:58.520]  浪費就是浪費
[00:30:58.520 --> 00:30:59.520]  你為主浪費
[00:30:59.520 --> 00:31:02.520]  你就不要回頭看你值不值得
[00:31:02.520 --> 00:31:03.520]  就給了他
[00:31:03.520 --> 00:31:05.520]  就放下給他
[00:31:05.520 --> 00:31:06.520]  將來神給你什麼
[00:31:06.520 --> 00:31:08.520]  這個不關你的事
[00:31:08.520 --> 00:31:09.520]  如果你想想
[00:31:09.520 --> 00:31:10.520]  將來神給你什麼
[00:31:10.520 --> 00:31:11.520]  這叫投資
[00:31:11.520 --> 00:31:13.520]  不是叫浪費
[00:31:13.520 --> 00:31:15.520]  瑪利亞所做的就是浪費
[00:31:15.520 --> 00:31:17.520]  連瓶子都打爛了
[00:31:17.520 --> 00:31:19.520]  不用回頭的
[00:31:19.520 --> 00:31:21.520]  他認為這樣做
[00:31:21.520 --> 00:31:23.520]  他一生就不會再有後悔
[00:31:23.520 --> 00:31:24.520]  感謝主
[00:31:24.520 --> 00:31:25.520]  主對他說
[00:31:25.520 --> 00:31:28.520]  你做了一件沒有枉作的事
[00:31:28.520 --> 00:31:30.520]  你一生沒有枉過
[00:31:30.520 --> 00:31:33.520]  因為萬世都要傳頌
[00:31:33.520 --> 00:31:36.520]  你為神所做的事情
[00:31:36.520 --> 00:31:38.520]  弟兄姊妹
[00:31:38.520 --> 00:31:39.520]  沒錯
[00:31:39.520 --> 00:31:40.520]  我們有很多的東西
[00:31:40.520 --> 00:31:41.520]  在我們的生命當中
[00:31:41.520 --> 00:31:42.520]  不斷去湧現
[00:31:42.520 --> 00:31:44.520]  不斷追著我們
[00:31:44.520 --> 00:31:47.520]  要我們處理和解決
[00:31:47.520 --> 00:31:50.520]  但是我們主人引用我們這句話
[00:31:50.520 --> 00:31:55.520]  只是你們不常有我
[00:31:55.520 --> 00:31:58.520]  到什麼時候我們才真的明白
[00:31:58.520 --> 00:32:02.520]  才願意決定
[00:32:02.520 --> 00:32:03.520]  第一
[00:32:03.520 --> 00:32:04.520]  為我們的主
[00:32:04.520 --> 00:32:07.520]  因為愛我們的主的緣故
[00:32:07.520 --> 00:32:10.520]  做一件不正常的事
[00:32:10.520 --> 00:32:13.520]  為他做出一件不正常的事
[00:32:13.520 --> 00:32:14.520]  第二
[00:32:14.520 --> 00:32:19.520]  為他做出一件浪費的事
[00:32:19.520 --> 00:32:23.520]  我們一起祈禱
[00:32:50.520 --> 00:32:53.520]  親近地奉獻給你的路上
[00:32:53.520 --> 00:32:55.520]  奉主的名祈禱
[00:32:55.520 --> 00:32:56.520]  阿門
