
[00:00:00.000 --> 00:00:02.880]  各位朋友 各位弟兄姊妹 平安
[00:35:18.240 --> 00:35:21.380]  我捐很多錢的啊 我幫很多人的啊
[00:35:21.380 --> 00:35:24.660]  有朋友找我 我永遠能幫 我一定幫
[00:35:24.660 --> 00:35:28.300]  你看我這樣的人 雖然我犯了錯 也要好嘛
[00:35:28.300 --> 00:35:31.220]  平一平 雖然我可能不能
[00:35:31.220 --> 00:35:34.840]  進去 進到天堂 可能在門口都有位子給我
[00:35:34.840 --> 00:35:36.880]  應該差不多
[00:35:36.880 --> 00:35:39.980]  有人這樣想 可是你明白嗎 聖經講說
[00:35:39.980 --> 00:35:41.180]  罪的共駕是死
[00:35:41.180 --> 00:35:44.980]  罪的共駕不是好行為 你不要搞錯
[00:35:44.980 --> 00:35:47.980]  不要搞錯 你坐bus 你坐地鐵
[00:35:47.980 --> 00:35:50.800]  我不知道多少錢 舉個例吧 你去個地方 有20塊錢
[00:35:50.800 --> 00:35:54.260]  你坐bus吧 你坐那個bus
[00:35:54.260 --> 00:35:56.760]  然後你上去的時候 你沒錢啊 為什麼
[00:35:56.760 --> 00:35:59.700]  剛才去買東西 所有錢都用完了 也沒有八達通
[00:35:59.700 --> 00:36:02.400]  怎麼辦 你問他多少錢 舉個例吧
[00:36:02.400 --> 00:36:04.840]  這裡買一大雞蛋多少錢
[00:36:04.840 --> 00:36:07.220]  沒有人知道
[00:36:07.220 --> 00:36:10.380]  20塊 還是姐妹厲害啊 20塊
[00:36:10.380 --> 00:36:13.380]  20塊 剛剛哪一程的bus哪有20塊
[00:36:13.380 --> 00:36:16.420]  你沒錢 你說 對不起啊
[00:36:16.420 --> 00:36:18.100]  我沒錢 可是我有雞蛋
[00:36:18.100 --> 00:36:21.280]  這雞蛋非常好的 你知道 放錢都有一個
[00:36:21.280 --> 00:36:24.200]  錢箱的嘛 你就拿出那個雞蛋出來
[00:36:24.200 --> 00:36:25.200]  一個一個打下去
[00:36:25.840 --> 00:36:28.840]  一個一個打 第一個 兩個
[00:36:28.840 --> 00:36:32.020]  三個 然後打了六個 十塊錢了
[00:36:32.020 --> 00:36:35.040]  那個開車說 不要再打了 我要的不是雞蛋
[00:36:35.040 --> 00:36:38.040]  然後你說 這隻雞蛋是好的 你看 你看 叫一叫
[00:36:38.040 --> 00:36:39.400]  非常好 又打一個
[00:36:39.400 --> 00:36:43.820]  打了一大雞蛋都不行啊 為什麼 因為他要的不是雞蛋
[00:36:43.820 --> 00:36:46.860]  他要的是20塊
[00:36:46.860 --> 00:36:49.820]  神所要的不是好行為
[00:36:49.820 --> 00:36:52.860]  好行為是應該的 是應該的 你明白嗎
[00:36:52.860 --> 00:36:55.820]  一個人給警察 比方你偷東西
[00:36:55.820 --> 00:36:58.840]  然後給警察拿住了 然後你說 你知道嗎
[00:36:58.840 --> 00:37:01.820]  在你店裏面有100多個電視
[00:37:01.820 --> 00:37:03.120]  我只偷了一個
[00:37:03.120 --> 00:37:07.620]  其他我都沒偷 你看著這個好行為
[00:37:07.620 --> 00:37:08.920]  你放過我吧
[00:37:08.920 --> 00:37:12.640]  你明白嗎 有這個道理嗎
[00:37:12.640 --> 00:37:16.060]  人就是很奇怪啊 這樣想的
[00:37:16.060 --> 00:37:19.100]  所以你要明白 真的有時候要明白這個事情
[00:37:19.100 --> 00:37:22.120]  有人覺得 我不怕 為什麼不怕 因為有人比我更糟糕
[00:37:24.220 --> 00:37:27.240]  真的 他偷的比我還要多 所以肯定
[00:37:27.240 --> 00:37:30.240]  有問題是他先有問題 這個也講的不對的
[00:37:30.240 --> 00:37:33.460]  你去看醫生 如果你有咳嗽 你說 哎呀 我咳嗽咳嗽
[00:37:33.460 --> 00:37:36.860]  哎呀 醫生的意義吧 他說你咳嗽 那個人快死了
[00:37:36.860 --> 00:37:40.040]  所以你這個沒問題 有這個道理嗎 也沒有的
[00:37:40.040 --> 00:37:43.160]  罪就是罪 一定要處理 怎麼處理呢
[00:37:43.160 --> 00:37:46.140]  怎麼處理這個罪呢 在約翰福音第一章十二節
[00:37:46.140 --> 00:37:47.140]  剛才讀了嘛
[00:37:47.140 --> 00:37:50.580]  凡接待他的就是怎麼樣 信他明的人
[00:37:50.580 --> 00:37:51.580]  信他明的人
[00:37:52.100 --> 00:37:55.180]  什麼叫接待 有時候講不清楚
[00:37:55.180 --> 00:37:58.000]  我們常常說 接受耶穌吧 怎麼接受
[00:37:58.000 --> 00:38:00.980]  接受他進到你的心裡面去 哇 很可怕
[00:38:00.980 --> 00:38:02.380]  怎麼接受他進去
[00:38:02.380 --> 00:38:06.360]  對嗎 耶穌那麼大的一個人 怎麼放進去啊
[00:38:06.360 --> 00:38:09.580]  對嗎 這裡講什麼 凡接待他就是什麼
[00:38:09.580 --> 00:38:12.540]  信他的名 耶穌的名叫什麼 叫耶穌
[00:38:12.540 --> 00:38:14.060]  耶穌什麼意思 救主
[00:38:14.060 --> 00:38:17.920]  救主什麼意思 就是你信什麼 信我有需要
[00:38:17.920 --> 00:38:20.840]  他能滿足 我有罪他能解決
[00:38:20.840 --> 00:38:23.540]  就是這個意思 因為你願意承認你有罪
[00:38:23.540 --> 00:38:26.520]  你有需要 你願意接受耶穌為你的
[00:38:26.520 --> 00:38:29.240]  這個就叫接受 這個就是
[00:38:29.240 --> 00:38:30.240]  信耶穌
[00:38:30.240 --> 00:38:33.120]  有人講信耶穌講了半天都不明白什麼
[00:38:33.120 --> 00:38:36.100]  信耶穌說 我相信我有需要
[00:38:36.100 --> 00:38:38.920]  我相信神能滿足我的需要 我相信我有罪
[00:38:38.920 --> 00:38:42.240]  我相信耶穌是為我而死 所以我願意接受他
[00:38:42.240 --> 00:38:45.320]  來承擔我的罪 以致到我將來可以與神
[00:38:45.320 --> 00:38:47.960]  和好 可以與神在一起
[00:38:48.860 --> 00:38:51.860]  你知道嗎 信耶穌不是去教會
[00:38:51.860 --> 00:38:54.680]  有人來教會來了很多很多年
[00:38:54.680 --> 00:38:57.720]  去教會不等同信耶穌
[00:38:57.720 --> 00:38:59.760]  好像你去美容院
[00:38:59.760 --> 00:39:01.840]  不一定很美的
[00:39:01.840 --> 00:39:05.180]  你去健身館
[00:39:05.180 --> 00:39:08.380]  不一定你的身體好的 很在乎
[00:39:08.380 --> 00:39:10.260]  你到底到哪裡 做什麼
[00:39:10.260 --> 00:39:13.880]  來教會 有人來了很多次 我喜歡來教會 感覺很好
[00:39:13.880 --> 00:39:15.280]  氣氛不錯
[00:39:15.280 --> 00:39:18.700]  那個不等同信耶穌 還有一些人跟我講
[00:39:18.700 --> 00:39:21.980]  這也是不信的朋友跟我講 他說其實我去教會很多年
[00:39:21.980 --> 00:39:24.620]  有時候有些人還以為我是弟兄姊妹呢
[00:39:24.620 --> 00:39:28.960]  以為是 叫不是 你明白嗎
[00:39:28.960 --> 00:39:31.620]  他說有時候我很像基督徒
[00:39:31.620 --> 00:39:34.160]  很像基督徒 叫不是基督徒
[00:39:34.160 --> 00:39:37.780]  你明白這句話嗎 如果有人很像我
[00:39:37.780 --> 00:39:40.840]  到我的家敲門 能進去嗎
[00:39:40.840 --> 00:39:43.900]  我回來了
[00:39:43.900 --> 00:39:47.040]  我很像你老公的
[00:39:47.800 --> 00:39:51.040]  你像我老公 叫不是我老公 那麼簡單
[00:39:51.040 --> 00:39:54.320]  我不能回去跟我太太說 我很像你老公
[00:39:54.320 --> 00:39:56.520]  沒這樣子 像就不是
[00:39:56.520 --> 00:40:00.220]  很多人很像基督徒 有人看都覺得你是基督徒
[00:40:00.220 --> 00:40:02.260]  人家禱告你都懂得說 阿們
[00:40:02.260 --> 00:40:05.680]  哇 你說好厲害 我碰過這樣的人
[00:40:05.680 --> 00:40:08.280]  或者他阿們比其他基督徒的聲音很大
[00:40:08.280 --> 00:40:11.160]  因為他去教會去得很習慣了嘛
[00:40:11.160 --> 00:40:13.960]  找他封耶穌的名字 阿們
[00:40:13.960 --> 00:40:16.000]  你問他信主嗎 還沒有
[00:40:16.580 --> 00:40:18.400]  可是我懂得講這句話
[00:40:18.400 --> 00:40:21.800]  像不代表是 你去
[00:40:21.800 --> 00:40:24.540]  也不代表是 一定要接受耶穌
[00:40:24.540 --> 00:40:27.580]  承認我有需要 你能滿足 承認我有罪
[00:40:27.580 --> 00:40:30.560]  你能赦免 這個才對 有人說信耶穌是耶穌
[00:40:30.560 --> 00:40:31.900]  我不明白
[00:40:31.900 --> 00:40:35.880]  最後我講一件事情 不明白我以前
[00:40:35.880 --> 00:40:38.320]  我是讀這個土木工程的
[00:40:38.320 --> 00:40:41.040]  我們那邊有一個
[00:40:41.040 --> 00:40:43.880]  機動遊戲的一個地方 我們去玩一個過山車
[00:40:43.880 --> 00:40:46.240]  我第一次去的時候呢 我去看這個過山車
[00:40:46.240 --> 00:40:49.260]  我覺得非常安全 其實沒什麼可怕的
[00:40:49.260 --> 00:40:52.000]  可是我不明白為什麼坐這個過山車的人
[00:40:52.000 --> 00:40:53.000]  拼命在叫
[00:40:53.000 --> 00:40:57.160]  我說發神經 叫什麼
[00:40:57.160 --> 00:40:59.860]  我跟我同學一起去嘛 研究這個
[00:40:59.860 --> 00:41:02.940]  就是很安全很安全 後來我跟我同學一起去排隊
[00:41:02.940 --> 00:41:06.580]  然後就坐進去 然後車一直一直上去上去上去
[00:41:06.580 --> 00:41:09.360]  我們覺得很安全啊 因為你坐了一個安全帶嘛
[00:41:09.360 --> 00:41:12.160]  你推都推不開的 它鎖定的啦
[00:41:12.160 --> 00:41:15.180]  你怎麼推都推不開 我說安全怕什麼 怕什麼 到了頂了
[00:41:15.180 --> 00:41:18.180]  看 哇 整個地方都能看得清 哇 很舒服很舒服
[00:41:18.180 --> 00:41:19.180]  然後下來了
[00:41:19.180 --> 00:41:24.260]  完了以後我同學跟我講 她說 哎呀 徐武豪
[00:41:24.260 --> 00:41:26.900]  你知道嗎 剛才下來的時候 你第一個叫
[00:41:26.900 --> 00:41:29.920]  還有呢 叫得很難聽
[00:41:29.920 --> 00:41:32.760]  好像要死了這樣子
[00:41:32.760 --> 00:41:35.700]  她說 坦白說 我跟她說 坦白說 在外面看
[00:41:35.700 --> 00:41:38.900]  怎麼看我都不明白 我坐進去以後我才理解
[00:41:38.900 --> 00:41:42.200]  有時候我們聽弟兄姊妹勸我們 哎呀 你信耶穌吧
[00:41:42.200 --> 00:41:45.220]  你信耶穌吧 我看你們有些乞乞乖乖唱歌
[00:41:45.220 --> 00:41:46.360]  還流淚呢
[00:41:46.360 --> 00:41:49.840]  流什麼眼淚啊 唱唱唱都不明白
[00:41:49.840 --> 00:41:52.900]  耶穌你沒看過 那麼感動
[00:41:52.900 --> 00:41:54.860]  有點瘋瘋癲癲這樣子
[00:41:54.860 --> 00:41:58.120]  可是有一天我信耶穌以後我才明白
[00:41:58.120 --> 00:42:01.160]  你明白什麼意思嗎 你在外面看看看 看了那麼久
[00:42:01.160 --> 00:42:03.860]  你永遠不能體會 直到你進去以後
[00:42:03.860 --> 00:42:05.020]  你才能明白
[00:42:05.020 --> 00:42:08.640]  只有這樣子 勇敢地走出這一步
[00:42:08.640 --> 00:42:11.500]  你才能體會 才能明白 什麼叫做恩典
[00:42:11.500 --> 00:42:12.620]  什麼叫做愛
[00:42:12.620 --> 00:42:16.100]  既然人人都有一死 人人只有一生
[00:42:16.100 --> 00:42:19.200]  人生有限 依生何求
[00:42:19.200 --> 00:42:22.180]  我常常去不同地方之後 我就有一件事情 我覺得你們應當有的
[00:42:22.180 --> 00:42:25.120]  你應當求的 叫與神和好
[00:42:25.120 --> 00:42:28.380]  接受耶穌的愛 這是很重要
[00:42:28.380 --> 00:42:29.860]  今天你可以做一個決定
[00:42:29.860 --> 00:42:32.520]  今天可以做一個決定
[00:42:32.520 --> 00:42:37.180]  我在禮拜五
[00:42:37.180 --> 00:42:40.040]  禮拜五來的時候 在一個喜樂團講了一個
[00:42:40.040 --> 00:42:42.600]  講了一個講座 裡面我講到說
[00:42:42.600 --> 00:42:44.900]  有三個人坐飛機的時候
[00:42:44.900 --> 00:42:49.660]  飛機飛到一半的時候 發生意外 有問題
[00:42:49.660 --> 00:42:52.460]  飛機要掉下來 開飛機那個人過來跟
[00:42:52.460 --> 00:42:55.460]  有三個人嘛 在裡面 他說 我們有
[00:42:55.460 --> 00:42:58.040]  三個降落傘 可是有四個人
[00:42:58.040 --> 00:43:01.140]  對不起 可是我是這個飛機的主人
[00:43:01.140 --> 00:43:03.820]  我先拿一個 然後背好了就跳
[00:43:03.820 --> 00:43:05.860]  到時候你們三個人自己處理
[00:43:05.860 --> 00:43:08.360]  然後跳了以後呢 三個人 一個科學家
[00:43:08.360 --> 00:43:11.160]  一個牧師 一個年輕人 那個科學家說
[00:43:11.160 --> 00:43:13.540]  我是科學家 這個世界不能沒我
[00:43:13.540 --> 00:43:17.140]  所以很快拿了一個又背了 又跳
[00:43:17.140 --> 00:43:20.200]  兩個人 牧師問年輕人說 年輕人信主沒有 沒信主
[00:43:20.200 --> 00:43:22.920]  去過教會沒有 沒去過 我跟你說 我是信主的
[00:43:22.920 --> 00:43:25.960]  我是牧師 我知道死了以後 我到什麼地方去
[00:43:25.960 --> 00:43:28.900]  我把最後一個交給你 你背了跳下去
[00:43:28.900 --> 00:43:31.540]  答應我 跳下去以後 要去教會
[00:43:31.540 --> 00:43:34.140]  年輕人說 牧師 不要那麼
[00:43:34.140 --> 00:43:37.020]  那麼擔心 慢慢 慢什麼
[00:43:37.020 --> 00:43:39.880]  飛機已經掉下去了 還慢 快點 快點
[00:43:39.880 --> 00:43:43.060]  他說 你聽我講 他說 好 你講 講完再跳
[00:43:43.060 --> 00:43:46.620]  你知道 剛才那個科學家跳下來的時候呢 他跳得太快了
[00:43:46.620 --> 00:43:49.300]  他一手一拿 拿了我的背包
[00:43:49.300 --> 00:43:52.920]  一背好就跳了
[00:43:52.920 --> 00:43:57.020]  現在我看見還有兩個降落傘在那裡
[00:43:57.020 --> 00:43:59.800]  他拿的是我的背包 不用擔心 牧師
[00:43:59.800 --> 00:44:01.960]  我跟你一起跳 下去我陪你去教會
[00:44:01.960 --> 00:44:05.420]  有些人一生何求呢
[00:44:05.420 --> 00:44:08.420]  拼命拿拿拿拿拿拿拿了什麼
[00:44:08.420 --> 00:44:10.080]  這個不是降落傘啊
[00:44:10.080 --> 00:44:13.160]  什麼時候才發覺到啊 到你要開
[00:44:13.160 --> 00:44:15.200]  沒東西出來的
[00:44:15.200 --> 00:44:19.200]  到走到人生最後一天 哎呀到底人生為什麼
[00:44:19.200 --> 00:44:21.600]  我都忘了 我都不知道 可是我要走了
[00:44:21.600 --> 00:44:24.220]  我已經要走了 對嗎
[00:44:24.220 --> 00:44:26.900]  所以為什麼你看我講到滿頭大汗的
[00:44:26.900 --> 00:44:30.240]  為什麼這樣子 對嗎
[00:44:30.240 --> 00:44:33.100]  真的因為我覺得是非常重要的事情啊
[00:44:33.100 --> 00:44:36.020]  每一個人都要面對的事情 你喜歡不喜歡
[00:44:36.020 --> 00:44:38.760]  都要面對這個事情 我感謝神
[00:44:38.760 --> 00:44:41.660]  我在1975年慶祝 我爸媽在2002年慶祝
[00:44:41.660 --> 00:44:45.840]  今年你也可以慶祝 今天你也可以慶祝
[00:44:45.840 --> 00:44:49.660]  我把這個好消息告訴你 傅瑛
[00:44:49.660 --> 00:44:53.600]  我真的希望 我可以說 我愛你們
[00:44:53.600 --> 00:44:56.520]  我每一年從1989年
[00:44:56.520 --> 00:44:58.400]  一直跑中國跑到今天
[00:44:58.400 --> 00:45:01.060]  我覺得作為一個中國人
[00:45:01.060 --> 00:45:04.380]  我也愛我的同胞 我盼望他們可以明白
[00:45:04.380 --> 00:45:07.700]  可以相信耶穌 這是最好的一件事情
[00:45:07.700 --> 00:45:10.900]  最好的一生之情 你不要到時再算
[00:45:10.900 --> 00:45:14.120]  要算 現在 好好去算
[00:45:14.120 --> 00:45:18.500]  一生何求 我們一起禱告 一起禱告
[00:45:18.500 --> 00:45:21.580]  我們低頭一起禱告 在我禱告之前
[00:45:21.580 --> 00:45:24.600]  我想問一個問題 如果在座 你們可以低頭
[00:45:24.600 --> 00:45:27.560]  不用看我 我想問一個問題就是說
[00:45:27.560 --> 00:45:30.380]  因為我希望你低頭 你想一想剛才所聽的事情
[00:45:30.380 --> 00:45:33.260]  我講了很多很多的事情 對嗎
[00:45:33.260 --> 00:45:35.940]  你想一想 你人生走到今天 走到今天 走到今天
[00:45:35.940 --> 00:45:38.840]  你可能一生有很多要求的東西
[00:45:38.840 --> 00:45:41.840]  可是今天我邀請你 我剛才講過 這些事情沒有錯
[00:45:41.840 --> 00:45:44.320]  我沒有說錯 可是你求很多
[00:45:44.320 --> 00:45:46.100]  這一件事情不能不求
[00:45:46.100 --> 00:45:48.680]  就是我要與神和好
[00:45:48.680 --> 00:45:51.320]  我願意接受耶穌作為我的救主
[00:45:51.320 --> 00:45:54.300]  今天我要問一個問題 就很簡單 你今天願意好像我一樣嗎
[00:45:54.300 --> 00:45:57.360]  好像我爸媽一樣嗎 好像在座很多記錄一樣嗎
[00:45:57.360 --> 00:46:00.480]  就來到神的面前說 我願意接受祂
[00:46:00.480 --> 00:46:03.480]  就是信祂的名 我願意這樣子
[00:46:03.480 --> 00:46:06.480]  有誰說 我願意這樣子 我請你現在舉手好嗎
[00:46:06.480 --> 00:46:09.480]  你讓我看見 我願意為你禱告
[00:46:09.480 --> 00:46:12.000]  有沒有這樣的人 好 我看見了 還有沒有
[00:46:12.000 --> 00:46:13.380]  還有沒有
[00:46:13.380 --> 00:46:16.260]  好 我看見了 可以放下來 還有沒有
[00:46:16.260 --> 00:46:19.540]  我願意信耶穌 我覺得我今天來
[00:46:19.540 --> 00:46:21.580]  我就是盼望你能信耶穌
[00:46:21.580 --> 00:46:25.480]  神給你的 神給了我 我願意跟你分享
[00:46:25.480 --> 00:46:28.340]  還有誰 好 看見了
[00:46:28.340 --> 00:46:30.360]  我很開心 祂也很開心
[00:46:30.360 --> 00:46:32.520]  感謝神 還有誰
[00:46:32.520 --> 00:46:34.920]  還有誰 好 看見了 還有誰
[00:46:34.920 --> 00:46:38.360]  你以前可能 你以為你信
[00:46:38.360 --> 00:46:41.120]  今天你確定一下 我真的要信耶穌
[00:46:41.120 --> 00:46:44.640]  這個是好的事情 你在外面看 你永遠不明白
[00:46:44.640 --> 00:46:47.980]  你聽了那麼多 今天是你信主的機會
[00:46:47.980 --> 00:46:51.000]  我盼望在我走之前 我能看見更多的人
[00:46:51.000 --> 00:46:52.120]  信耶穌
[00:46:52.120 --> 00:46:54.360]  有沒有人願意信耶穌的
[00:46:54.840 --> 00:46:56.840]  請你現在舉手 還有沒有
[00:46:56.840 --> 00:47:00.520]  現在願意的 請你舉手 你說我願意信耶穌的
[00:47:00.520 --> 00:47:01.960]  請你現在舉手
[00:47:01.960 --> 00:47:05.360]  好嗎 好 我看見了 真的裡面有感動你的
[00:47:05.360 --> 00:47:06.360]  舉手吧
[00:47:06.360 --> 00:47:09.100]  我等你 好嗎 還有誰
[00:47:09.100 --> 00:47:12.500]  還有誰 你說我願意信耶穌的 請你舉手
[00:47:12.500 --> 00:47:15.400]  把手舉起來 讓我看得見 好 我看見了
[00:47:15.400 --> 00:47:17.460]  感謝神 還有沒有
[00:47:17.460 --> 00:47:21.560]  我覺得真的 我跟你說 我心裡很感動的
[00:47:21.560 --> 00:47:24.240]  神愛你 神在等你
[00:47:24.340 --> 00:47:26.200]  可能等了你很久了
[00:47:26.200 --> 00:47:29.480]  今天 你就做一個決定吧 對神說
[00:47:29.480 --> 00:47:31.800]  我願意回應 接受你的愛
[00:47:31.800 --> 00:47:35.340]  還有誰 你願意信耶穌的 請你舉手
[00:47:35.340 --> 00:47:36.340]  還有嗎
[00:47:36.340 --> 00:47:40.200]  還有嗎 不要等了 我問最後一次
[00:47:40.200 --> 00:47:43.460]  你說我願意信的 請你現在舉手
[00:47:43.460 --> 00:47:47.420]  我為你禱告 就是說 我為你向神感恩
[00:47:47.420 --> 00:47:51.440]  還有哪一位 最後一次問 你說我願意信主的
[00:47:51.440 --> 00:47:53.980]  有沒有最後的一個 還有沒有
[00:47:54.340 --> 00:47:55.540]  最後一位 有沒有
[00:47:55.540 --> 00:47:58.840]  舉起手來 我們為你禱告 好
[00:47:58.840 --> 00:47:59.840]  很好
[00:47:59.840 --> 00:48:00.960]  還有沒有
[00:48:00.960 --> 00:48:05.260]  還沒有 沒有 好 我們一起禱告
[00:48:05.260 --> 00:48:08.260]  親愛的主 我感謝你 因為你今天在我們當中
[00:48:08.260 --> 00:48:11.280]  你的愛 彰顯 讓我們明白看見的時候
[00:48:11.280 --> 00:48:13.920]  我們在你面前 回應你的愛 接受你
[00:48:13.920 --> 00:48:16.840]  做為我的救主 謝耶主 求主你帶領我們
[00:48:16.840 --> 00:48:19.720]  剛才舉手的每一位 在你面前
[00:48:19.720 --> 00:48:22.780]  可以真的回應你的愛 謝耶主 奉耶穌的名禱告
[00:48:22.780 --> 00:48:24.780]  阿們
