
[00:00:00.000 --> 00:00:02.000]  在這時我們要預備我們的心
[00:38:39.000 --> 00:38:41.000]  世上每一個人
[00:38:41.000 --> 00:38:44.000]  對自己我們要謙卑
[00:38:44.000 --> 00:38:46.000]  知道人那種渺小
[00:38:46.000 --> 00:38:48.000]  我們的能力確實有限
[00:38:48.000 --> 00:38:52.000]  對別人我們不去定人的罪
[00:38:52.000 --> 00:38:56.000]  以為苦難一定是神給他的懲罰
[00:38:56.000 --> 00:38:57.000]  第三方面
[00:38:57.000 --> 00:38:59.000]  我們對神我們要悔改
[00:38:59.000 --> 00:39:01.000]  我們世上每個人都需要
[00:39:01.000 --> 00:39:03.000]  在神的面前來悔改
[00:39:03.000 --> 00:39:06.000]  如果你仍然還沒信主
[00:39:06.000 --> 00:39:11.000]  仍然徘徊在福音門外的話
[00:39:11.000 --> 00:39:12.000]  我邀請你信主
[00:39:12.000 --> 00:39:14.000]  你可以說給招牧師聽
[00:39:14.000 --> 00:39:15.000]  說給招師母
[00:39:15.000 --> 00:39:18.000]  或者教會的同工們聽
[00:39:18.000 --> 00:39:22.000]  這將會是你人生最大
[00:39:22.000 --> 00:39:23.000]  最重要
[00:39:23.000 --> 00:39:26.000]  也就是最好的決定
[00:39:26.000 --> 00:39:28.000]  親愛的大英節目們
[00:39:28.000 --> 00:39:30.000]  雖然我們在這個世上
[00:39:30.000 --> 00:39:32.000]  我們會繼續會有苦難
[00:39:32.000 --> 00:39:34.000]  但我們在這個人生的苦難中
[00:39:34.000 --> 00:39:37.000]  我們堅心來信靠那一位
[00:39:37.000 --> 00:39:40.000]  加給我們力量的主耶穌
[00:39:40.000 --> 00:39:43.000]  因為他已經勝過這個世界
[00:39:43.000 --> 00:39:44.000]  與此同時
[00:39:44.000 --> 00:39:47.000]  要讓我們在這個苦難的世界
[00:39:47.000 --> 00:39:49.000]  迫切地去傳福音
[00:39:49.000 --> 00:39:51.000]  趁著還有機會
[00:39:51.000 --> 00:39:53.000]  趁現在還是白日的時候
[00:39:53.000 --> 00:39:55.000]  將平安的信息
[00:39:55.000 --> 00:39:57.000]  帶給在這個苦難
[00:39:57.000 --> 00:40:00.000]  動盪混亂的世界
[00:40:00.000 --> 00:40:04.000]  與我們一起祈禱
[00:40:04.000 --> 00:40:05.000]  親愛的大英節目們
[00:40:05.000 --> 00:40:08.000]  雖然我們在這個世上會有苦難
[00:40:08.000 --> 00:40:10.000]  但我們可以放心
[00:40:10.000 --> 00:40:13.000]  因為主耶穌已經勝過世界
[00:40:13.000 --> 00:40:16.000]  就讓我們專心仰望主
[00:40:16.000 --> 00:40:18.000]  與此同時彼此的勸勉
[00:40:18.000 --> 00:40:19.000]  彼此的激勵
[00:40:19.000 --> 00:40:21.000]  忠心是主
[00:40:21.000 --> 00:40:22.000]  服侍教會
[00:40:22.000 --> 00:40:24.000]  親愛的朋友們
[00:40:24.000 --> 00:40:29.000]  苦難不應該成為你拒絕上帝的理由
[00:40:29.000 --> 00:40:31.000]  苦難是我們最好的提醒
[00:40:31.000 --> 00:40:34.000]  因為苦難敦促我們
[00:40:34.000 --> 00:40:36.000]  來到神的面前認罪悔改
[00:40:36.000 --> 00:40:38.000]  人世間最大的苦難
[00:40:38.000 --> 00:40:41.000]  就是上帝的兒子耶穌基督
[00:40:41.000 --> 00:40:44.000]  為人類的罪被釘十字架
[00:40:44.000 --> 00:40:47.000]  而人類卻歡呼
[00:40:47.000 --> 00:40:49.000]  但這個最大的苦難
[00:40:49.000 --> 00:40:51.000]  不是最終的結局
[00:40:51.000 --> 00:40:53.000]  主耶穌基督祂從死裡復活
[00:40:53.000 --> 00:40:55.000]  戰勝死亡
[00:40:55.000 --> 00:40:58.000]  讓一切悔改信靠祂的人
[00:40:58.000 --> 00:41:00.000]  可以得著與上帝和好
[00:41:00.000 --> 00:41:04.000]  得著永生永遠活著的生命
[00:41:04.000 --> 00:41:06.000]  盼望你信靠耶穌
[00:41:06.000 --> 00:41:07.000]  親愛的天父
[00:41:07.000 --> 00:41:08.000]  為了世上的苦難
[00:41:08.000 --> 00:41:10.000]  我們感謝你
[00:41:10.000 --> 00:41:11.000]  透過苦難我們學習
[00:41:11.000 --> 00:41:13.000]  對我們自己要謙卑
[00:41:13.000 --> 00:41:16.000]  對別人我們誤定他人的罪
[00:41:16.000 --> 00:41:18.000]  對天父我們要悔改
[00:41:18.000 --> 00:41:20.000]  求天父幫助我們
[00:41:20.000 --> 00:41:21.000]  幫助我們每一位
[00:41:21.000 --> 00:41:23.000]  奉主耶穌基督命求
[00:41:23.000 --> 00:41:24.000]  阿們
