
[00:00:00.000 --> 00:00:04.200]  題目叫做Emotion No Problem
[00:35:13.840 --> 00:35:17.840]  令他繼續不停生氣的來源
[00:35:17.840 --> 00:35:19.840]  如果令你很生氣的
[00:35:19.840 --> 00:35:21.840]  或者令你情緒很激動的人
[00:35:21.840 --> 00:35:23.840]  可能是你媽媽
[00:35:23.840 --> 00:35:25.840]  可能是你老公
[00:35:25.840 --> 00:35:27.840]  或者是你女朋友
[00:35:27.840 --> 00:35:30.840]  如果真的火滾的時候
[00:35:30.840 --> 00:35:33.840]  你真的適宜走開
[00:35:33.840 --> 00:35:41.840]  你離開那個很吵吵鬧鬧的熱廚房會好一點
[00:35:41.840 --> 00:35:43.840]  其實說到這裡
[00:35:43.840 --> 00:35:45.840]  說了憤怒的成因
[00:35:45.840 --> 00:35:46.840]  憤怒的危機
[00:35:46.840 --> 00:35:48.840]  和憤怒的處理
[00:35:48.840 --> 00:35:50.840]  你回想剛才說的那堆東西
[00:35:50.840 --> 00:35:53.840]  其實是心理學的知識
[00:35:53.840 --> 00:35:54.840]  或者說得差一點
[00:35:54.840 --> 00:35:56.840]  是常識
[00:35:56.840 --> 00:35:59.840]  任何一個情緒管理的講座
[00:35:59.840 --> 00:36:03.840]  你都會聽到類似的教導提醒
[00:36:03.840 --> 00:36:05.840]  來到這裡我想問
[00:36:05.840 --> 00:36:11.840]  到底整段經文是什麼叫大衛回頭
[00:36:11.840 --> 00:36:15.840]  是哪一句話叫醒了大衛
[00:36:15.840 --> 00:36:19.840]  整段經文給我們最重要的提醒是什麼
[00:36:19.840 --> 00:36:20.840]  是因為什麼原因
[00:36:20.840 --> 00:36:25.840]  今天你和我要學習控制我們的情緒
[00:36:25.840 --> 00:36:27.840]  控制我們的怒氣
[00:36:27.840 --> 00:36:34.840]  答案在26至31節
[00:36:34.840 --> 00:36:41.840]  我給你看半分鐘
[00:36:41.840 --> 00:36:44.840]  最簡單的問題
[00:36:44.840 --> 00:36:47.840]  在這六節的經文裡面
[00:36:47.840 --> 00:36:51.840]  有什麼是不停重複的
[00:36:51.840 --> 00:36:53.840]  正在幫你
[00:36:53.840 --> 00:36:54.840]  不是
[00:36:54.840 --> 00:36:56.840]  耶和華
[00:36:56.840 --> 00:36:59.840]  耶和華在這段經文短短的六節裡面
[00:36:59.840 --> 00:37:00.840]  出了八次
[00:37:00.840 --> 00:37:02.840]  之前沒有出過
[00:37:02.840 --> 00:37:04.840]  耶和華做什麼呢
[00:37:04.840 --> 00:37:06.840]  耶和華阻止你親手報仇
[00:37:06.840 --> 00:37:11.840]  耶和華必建立我主的家
[00:37:11.840 --> 00:37:14.840]  因為我主為耶和華征戰
[00:37:14.840 --> 00:37:17.840]  雖然有人去尋索你的命
[00:37:17.840 --> 00:37:19.840]  但是我主大為你的性命
[00:37:19.840 --> 00:37:22.840]  在耶和華的手裡面
[00:37:22.840 --> 00:37:25.840]  你的仇敵耶和華會甩去
[00:37:25.840 --> 00:37:27.840]  好像機緣甩石一樣
[00:37:27.840 --> 00:37:31.840]  耶和華照所應許的福賜給你
[00:37:31.840 --> 00:37:36.840]  一個很簡單的提醒就是
[00:37:36.840 --> 00:37:41.840]  原來在你和我以上有一個上帝
[00:37:41.840 --> 00:37:46.840]  而這個上帝耶和華是在掌管的
[00:37:46.840 --> 00:37:50.840]  他是主事的
[00:37:50.840 --> 00:37:52.840]  新約有一句聖經這樣說
[00:37:52.840 --> 00:37:55.840]  親愛的弟兄不要自己伸冤
[00:37:55.840 --> 00:37:57.840]  寧可讓步聽憑主路
[00:37:57.840 --> 00:37:58.840]  你記得的
[00:37:58.840 --> 00:38:00.840]  你記不記得後面說什麼
[00:38:00.840 --> 00:38:03.840]  因為經上記著說
[00:38:03.840 --> 00:38:09.840]  伸冤在我,我必報應
[00:38:09.840 --> 00:38:14.840]  我們的上帝是一個報應的神
[00:38:14.840 --> 00:38:16.840]  我們有時候為什麼這麼憤怒
[00:38:16.840 --> 00:38:20.840]  就是因為覺得沒有人出來主持公義
[00:38:20.840 --> 00:38:21.840]  而這段經文
[00:38:21.840 --> 00:38:24.840]  亞彼戈在最後六節的聖經不停提
[00:38:24.840 --> 00:38:26.840]  你上帝還有一個耶和華
[00:38:26.840 --> 00:38:29.840]  你上帝還有一個耶和華
[00:38:29.840 --> 00:38:33.840]  這個耶和華是很不同的
[00:38:33.840 --> 00:38:35.840]  有信仰的人和沒有信仰的人
[00:38:35.840 --> 00:38:37.840]  面對不公義的世界
[00:38:37.840 --> 00:38:40.840]  是可以有不同的處理的
[00:38:40.840 --> 00:38:42.840]  其實第三十一節
[00:38:42.840 --> 00:38:46.840]  亞彼戈和大衛說了一句很特別的話
[00:38:46.840 --> 00:38:49.840]  我想弟兄姊妹再看這一節經文
[00:38:49.840 --> 00:38:53.840]  耶和華照所應許的福賜給你
[00:38:53.840 --> 00:38:55.840]  納你作以色列王的時候
[00:38:55.840 --> 00:39:00.840]  我主就不至於因親手報仇流了無辜人的血
[00:39:00.840 --> 00:39:03.840]  而心裡不安,良心有愧
[00:39:03.840 --> 00:39:07.840]  這個我以下所說的
[00:39:07.840 --> 00:39:11.840]  是我兩年前看「鮑維君講港九言經培靈大會」
[00:39:11.840 --> 00:39:13.840]  講這段經文的時候的發現
[00:39:13.840 --> 00:39:16.840]  他說這裡有一個字譯錯了
[00:39:16.840 --> 00:39:20.840]  「王」字譯錯了
[00:39:20.840 --> 00:39:23.840]  「王」原文這個字是malak,解「王」
[00:39:23.840 --> 00:39:28.840]  這裡用以色列的「王」這個字是nigrit
[00:39:28.840 --> 00:39:31.840]  不是「王」的意思,是領袖
[00:39:31.840 --> 00:39:35.840]  或者說本修訂版通常是譯君王
[00:39:35.840 --> 00:39:37.840]  不是譯王
[00:39:37.840 --> 00:39:38.840]  有什麼分別?
[00:39:38.840 --> 00:39:40.840]  他告訴你原來
[00:39:40.840 --> 00:39:44.840]  這兩個字是有很大的分別
[00:39:44.840 --> 00:39:46.840]  「王」是代表他擁有一切
[00:39:46.840 --> 00:39:49.840]  在他耳上已經沒有人再大過他
[00:39:49.840 --> 00:39:55.840]  君王領袖的意思是被託付管理的人
[00:39:55.840 --> 00:39:58.840]  我試過上google查這個原文
[00:39:58.840 --> 00:40:02.840]  google translate,你猜怎麼翻譯?
[00:40:02.840 --> 00:40:06.840]  他翻譯成英文是managing director
[00:40:06.840 --> 00:40:08.840]  MD
[00:40:08.840 --> 00:40:09.840]  代表什麼?
[00:40:09.840 --> 00:40:11.840]  這間公司不是他的
[00:40:11.840 --> 00:40:14.840]  不過他可以作主
[00:40:14.840 --> 00:40:17.840]  在他耳上有些人他要交代
[00:40:17.840 --> 00:40:20.840]  在他耳上有個board of director
[00:40:20.840 --> 00:40:23.840]  你不可以亂來
[00:40:23.840 --> 00:40:26.840]  當鮑維君說這段經文的時候
[00:40:26.840 --> 00:40:29.840]  他說在整個薩姆爾記
[00:40:29.840 --> 00:40:32.840]  作者很巧妙地運用這兩個字
[00:40:32.840 --> 00:40:36.840]  當開始以色列人跟薩姆爾說
[00:40:36.840 --> 00:40:39.840]  他想要個malak,想要個王
[00:40:39.840 --> 00:40:42.840]  好像列國一樣去管理我們
[00:40:42.840 --> 00:40:48.840]  但上帝答應他只是給他一個managing director
[00:40:48.840 --> 00:40:51.840]  給他一個領袖
[00:40:51.840 --> 00:40:54.840]  高蘇羅的時候說蘇羅是什麼?
[00:40:54.840 --> 00:40:57.840]  君領袖
[00:40:57.840 --> 00:41:02.840]  高大衛的時候也不是說大衛是王
[00:41:02.840 --> 00:41:06.840]  我想你試試把這兩樣東西放在一起
[00:41:06.840 --> 00:41:08.840]  謝謝思琴
[00:41:10.840 --> 00:41:13.840]  這個對比
[00:41:13.840 --> 00:41:16.840]  上帝in charge和我不是王
[00:41:16.840 --> 00:41:19.840]  是一個很重要的對比
[00:41:19.840 --> 00:41:24.840]  或者這是人面對最大的陷阱
[00:41:24.840 --> 00:41:27.840]  人很想我in charge
[00:41:27.840 --> 00:41:29.840]  我做王
[00:41:29.840 --> 00:41:34.840]  當一個人無止境地發怒的時候
[00:41:34.840 --> 00:41:38.840]  其實人就將自己看為神
[00:41:38.840 --> 00:41:42.840]  記不記得若拿的故事
[00:41:42.840 --> 00:41:44.840]  後來為了那棵披麻
[00:41:44.840 --> 00:41:47.840]  若拿發脾氣
[00:41:47.840 --> 00:41:49.840]  上帝對若拿說
[00:41:49.840 --> 00:41:54.840]  你為這棵披麻發怒,對嗎?
[00:41:54.840 --> 00:41:56.840]  若拿的回應就是
[00:41:56.840 --> 00:41:58.840]  我發怒至死都對
[00:41:58.840 --> 00:42:00.840]  我想問,在這句話裡
[00:42:00.840 --> 00:42:03.840]  到底誰是王?誰是主?誰是神?
[00:42:03.840 --> 00:42:06.840]  誰說了算?
[00:42:06.840 --> 00:42:09.840]  耶和華說,不是啊
[00:42:09.840 --> 00:42:11.840]  在若拿的心中那一刻
[00:42:11.840 --> 00:42:12.840]  他覺得我有你
[00:42:12.840 --> 00:42:15.840]  就告訴你,你是上帝
[00:42:15.840 --> 00:42:20.840]  我說了算
[00:42:20.840 --> 00:42:23.840]  耶和華in charge
[00:42:23.840 --> 00:42:25.840]  and I am not king
[00:42:25.840 --> 00:42:30.840]  是一個很寶貴的道理
[00:42:30.840 --> 00:42:32.840]  反過來
[00:42:32.840 --> 00:42:34.840]  當我明白
[00:42:34.840 --> 00:42:36.840]  當我們接受
[00:42:36.840 --> 00:42:38.840]  這個真理的時候
[00:42:38.840 --> 00:42:41.840]  可能你內心的怒氣
[00:42:41.840 --> 00:42:44.840]  會慢慢消退
[00:42:44.840 --> 00:42:46.840]  我想你想想
[00:42:46.840 --> 00:42:49.840]  當你說耶和華in charge
[00:42:49.840 --> 00:42:51.840]  I am not king的時候
[00:42:51.840 --> 00:42:54.840]  你記不記得
[00:42:54.840 --> 00:42:57.840]  耶和華那個in charge
[00:42:57.840 --> 00:42:59.840]  那個真正的王
[00:42:59.840 --> 00:43:06.840]  其實是你的父
[00:43:06.840 --> 00:43:11.840]  其實他是我們的父親
[00:43:11.840 --> 00:43:13.840]  感覺就好像
[00:43:13.840 --> 00:43:19.840]  把我們帶回我們小時候
[00:43:19.840 --> 00:43:20.840]  當你很生氣
[00:43:20.840 --> 00:43:24.840]  你被人欺負
[00:43:24.840 --> 00:43:26.840]  但你知道
[00:43:26.840 --> 00:43:28.840]  有人會幫你出氣
[00:43:28.840 --> 00:43:31.840]  有人會主持公道
[00:43:31.840 --> 00:43:35.840]  你有一個很偉大
[00:43:35.840 --> 00:43:38.840]  almighty power
[00:43:38.840 --> 00:43:41.840]  的耶和華
[00:43:41.840 --> 00:43:46.840]  如果你知道是這樣的時候
[00:43:46.840 --> 00:43:55.840]  你不會亂來的
[00:43:55.840 --> 00:44:00.840]  今天沒有回應師的安排
[00:44:00.840 --> 00:44:04.840]  變成一段安靜的時間
[00:44:04.840 --> 00:44:10.840]  我很想給你一兩分鐘去祈禱
[00:44:10.840 --> 00:44:12.840]  你去問一下
[00:44:12.840 --> 00:44:14.840]  有什麼是今天這一刻
[00:44:14.840 --> 00:44:18.840]  令你很大憤怒
[00:44:18.840 --> 00:44:20.840]  你去祈禱
[00:44:20.840 --> 00:44:23.840]  你告訴那個真正in charge
[00:44:23.840 --> 00:44:25.840]  真正的作王
[00:44:25.840 --> 00:44:26.840]  也愛我們
[00:44:26.840 --> 00:44:28.840]  看出我們的上帝
[00:44:28.840 --> 00:44:35.840]  你告訴他
[00:44:35.840 --> 00:44:53.840]  這段安靜的時間交給大家
[00:44:53.840 --> 00:44:56.840]  我希望你一路去安靜的時候
[00:44:56.840 --> 00:45:00.840]  你自己也可以用這句話去祈禱
[00:45:00.840 --> 00:45:03.840]  就是剛才螢光幕那句
[00:45:03.840 --> 00:45:06.840]  耶和華in charge
[00:45:06.840 --> 00:45:12.840]  I am not king
[00:45:12.840 --> 00:45:15.840]  我們很想做王
[00:45:15.840 --> 00:45:18.840]  我們很想很多東西in control
[00:45:18.840 --> 00:45:22.840]  但當很多東西我們都想in control的時候
[00:45:22.840 --> 00:45:24.840]  我們很累
[00:45:24.840 --> 00:45:26.840]  我們很憤怒
[00:45:26.840 --> 00:45:29.840]  我們很frustrate
[00:45:29.840 --> 00:45:32.840]  我們很不安
[00:45:32.840 --> 00:45:34.840]  既然我們不是王
[00:45:34.840 --> 00:45:37.840]  我們不可以話事
[00:45:37.840 --> 00:45:40.840]  讓我們把主權
[00:45:40.840 --> 00:45:43.840]  交給真正作王
[00:45:43.840 --> 00:45:47.840]  真正話事的耶和華
[00:45:47.840 --> 00:45:50.840]  記得一開始說
[00:45:50.840 --> 00:45:54.840]  情緒不是反射作用
[00:45:54.840 --> 00:45:57.840]  不是一個reflex
[00:45:57.840 --> 00:46:02.840]  說情緒其實是會進入我們的腦
[00:46:02.840 --> 00:46:04.840]  我們有思想
[00:46:04.840 --> 00:46:08.840]  所以情緒是可以manage
[00:46:08.840 --> 00:46:12.840]  情緒是可以控制的
[00:46:12.840 --> 00:46:17.840]  最後我選了一句經文想讀給大家聽
[00:46:17.840 --> 00:46:19.840]  很想鼓勵大家
[00:46:19.840 --> 00:46:25.840]  尼加書六章八節
[00:46:25.840 --> 00:46:27.840]  世人啊
[00:46:27.840 --> 00:46:31.840]  耶和華已指示你何為善
[00:46:31.840 --> 00:46:34.840]  他向你所要的是什麼呢
[00:46:34.840 --> 00:46:38.840]  只要你行公義好憐憫
[00:46:38.840 --> 00:46:43.840]  全謙卑的心與你的上帝同行
[00:46:43.840 --> 00:46:46.840]  一句大家都耳熟能詳的經文
[00:46:46.840 --> 00:46:50.840]  行公義好憐憫
[00:46:50.840 --> 00:46:53.840]  但我想都不少人告訴你
[00:46:53.840 --> 00:46:57.840]  其實整句經文最重要的是最後一句
[00:46:57.840 --> 00:47:03.840]  全謙卑的心與你的上帝同行
[00:47:03.840 --> 00:47:06.840]  什麼是謙卑
[00:47:06.840 --> 00:47:09.840]  什麼是謙卑的心
[00:47:09.840 --> 00:47:13.840]  就是當我們願意承認
[00:47:13.840 --> 00:47:15.840]  原來在我們耳上
[00:47:15.840 --> 00:47:18.840]  有一個更偉大的
[00:47:18.840 --> 00:47:20.840]  這個就是謙卑
[00:47:20.840 --> 00:47:22.840]  我們不是話事
[00:47:22.840 --> 00:47:24.840]  這個就是謙卑
[00:47:24.840 --> 00:47:27.840]  不是我想怎樣就怎樣
[00:47:27.840 --> 00:47:29.840]  這個就是謙卑
[00:47:29.840 --> 00:47:32.840]  真正的謙卑就是我們承認
[00:47:32.840 --> 00:47:35.840]  在我們耳上有一個全能的上帝
[00:47:35.840 --> 00:47:37.840]  掌管一切
[00:47:37.840 --> 00:47:39.840]  賞善罰惡
[00:47:39.840 --> 00:47:41.840]  在祂的手裡
[00:47:41.840 --> 00:47:44.840]  所以在困苦裡
[00:47:44.840 --> 00:47:46.840]  在瘟疫裡
[00:47:46.840 --> 00:47:48.840]  在憤怒裡
[00:47:48.840 --> 00:47:54.840]  甚至乎你可能形容現在是漆黑絕望的環境裡
[00:47:54.840 --> 00:47:59.840]  你是不是仍然願意行公義好憐憫
[00:47:59.840 --> 00:48:03.840]  全謙卑的心與上帝同行
[00:48:03.840 --> 00:48:07.840]  我們一起祈禱
[00:48:07.840 --> 00:48:10.840]  主求你幫助我們
[00:48:10.840 --> 00:48:15.840]  求你讓我們認識什麼是憤怒
[00:48:15.840 --> 00:48:20.840]  我們都知道憤怒是上帝給我們每個人的特質
[00:48:20.840 --> 00:48:25.840]  但主你幫助我們不要讓憤怒蓋過
[00:48:25.840 --> 00:48:28.840]  不要讓憤怒騎劫了我們的生命
[00:48:28.840 --> 00:48:31.840]  我們的生命不是要報仇
[00:48:31.840 --> 00:48:36.840]  我們的生命不是要還所有東西一個公道
[00:48:36.840 --> 00:48:41.840]  還那些公道的責任在我們那裡
[00:48:41.840 --> 00:48:42.840]  在你那裡
[00:48:42.840 --> 00:48:47.840]  但我求的是你教導我們怎樣行公義好憐憫
[00:48:47.840 --> 00:48:51.840]  全謙卑的心與你同行
[00:48:51.840 --> 00:48:56.840]  我想這正是今天每一個地方的信徒
[00:48:56.840 --> 00:48:59.840]  很需要明白的一點
[00:48:59.840 --> 00:49:00.840]  求你與我們同在
[00:49:00.840 --> 00:49:01.840]  聽我們祈禱
[00:49:01.840 --> 00:49:03.840]  是奉耶穌基督的聖名祈求
[00:49:03.840 --> 00:49:04.840]  Amen
