
[00:00:00.000 --> 00:00:05.000]  那今天我們會聊一個也特別的題目 叫做「夠數靈」
[00:31:03.000 --> 00:31:06.000]  確實蠻想要取悅他們幾個的
[00:31:06.000 --> 00:31:09.000]  誠實講就be honest
[00:31:09.000 --> 00:31:10.000]  然後就一步
[00:31:10.000 --> 00:31:12.000]  這步一開了就很多很多
[00:31:12.000 --> 00:31:14.000]  你過去隱藏你沒想過
[00:31:14.000 --> 00:31:16.000]  最後你知道在那天
[00:31:16.000 --> 00:31:18.000]  那天快time結束的時候
[00:31:18.000 --> 00:31:20.000]  當我看到我的內心的時候
[00:31:20.000 --> 00:31:23.000]  我第一次覺得我這麼厭惡自己
[00:31:23.000 --> 00:31:26.000]  我一直覺得我是個比較邪惡的人
[00:31:26.000 --> 00:31:27.000]  我需要救恩
[00:31:27.000 --> 00:31:29.000]  可是那天我對自己到底有多邪惡
[00:31:29.000 --> 00:31:32.000]  這個認知又升到另一個地步
[00:31:32.000 --> 00:31:34.000]  因為神把一些隱藏
[00:31:34.000 --> 00:31:36.000]  我以前想都沒想
[00:31:36.000 --> 00:31:38.000]  我覺得我做得蠻對的
[00:31:38.000 --> 00:31:40.000]  我一切為了教會的禱告
[00:31:40.000 --> 00:31:41.000]  要教會成長
[00:31:41.000 --> 00:31:43.000]  無論是各種的禱告都是對的
[00:31:43.000 --> 00:31:45.000]  都是對的神你必須聽
[00:31:45.000 --> 00:31:46.000]  那神那天特別跟我講
[00:31:46.000 --> 00:31:48.000]  你想要誠實對不對
[00:31:48.000 --> 00:31:50.000]  你想要真的誠實面對我
[00:31:50.000 --> 00:31:51.000]  then be real
[00:31:51.000 --> 00:31:53.000]  那把所有東西挖出來的時候
[00:31:53.000 --> 00:31:55.000]  你發現到最後那天
[00:31:55.000 --> 00:31:58.000]  我的靈命有一個breakthrough
[00:31:58.000 --> 00:32:01.000]  就是我開始對自己誠實了
[00:32:01.000 --> 00:32:05.000]  你開始對自己說原來all my desire
[00:32:05.000 --> 00:32:09.000]  都有一個selfish的motivation behind
[00:32:09.000 --> 00:32:11.000]  我在發現外表
[00:32:11.000 --> 00:32:14.000]  我突然明白為什麼以賽亞說
[00:32:14.000 --> 00:32:18.000]  你們所有的意都像一塊爛布
[00:32:18.000 --> 00:32:20.000]  所有我做的看起來是好的事
[00:32:20.000 --> 00:32:24.000]  原來背後動機都不純
[00:32:24.000 --> 00:32:26.000]  神說你禱告很多次說
[00:32:26.000 --> 00:32:28.000]  my will be done
[00:32:28.000 --> 00:32:29.000]  你從來沒有mean it
[00:32:29.000 --> 00:32:30.000]  我說對
[00:32:30.000 --> 00:32:31.000]  因為我從來不知道
[00:32:31.000 --> 00:32:33.000]  原來我的desire這麼evil
[00:32:33.000 --> 00:32:36.000]  在那天我在第一次
[00:32:36.000 --> 00:32:38.000]  真的sincerely說
[00:32:38.000 --> 00:32:40.000]  沒有will be done
[00:32:40.000 --> 00:32:41.000]  因為我發現我的旨意
[00:32:41.000 --> 00:32:44.000]  背後都是動機不純
[00:32:44.000 --> 00:32:46.000]  compare之下我發現我太誤會了
[00:32:46.000 --> 00:32:48.000]  我說神我今天真的想說
[00:32:48.000 --> 00:32:50.000]  我的禱告就真的是
[00:32:50.000 --> 00:32:52.000]  沒有will be done
[00:32:52.000 --> 00:32:53.000]  有will be done
[00:32:53.000 --> 00:32:55.000]  那神說如果你夠誠實
[00:32:55.000 --> 00:32:57.000]  我就開始祝福你
[00:32:57.000 --> 00:32:58.000]  你夠誠實
[00:32:58.000 --> 00:33:00.000]  你夠坦白來到你面前告訴我
[00:33:00.000 --> 00:33:02.000]  真實的你是怎麼樣的
[00:33:02.000 --> 00:33:05.000]  神說你就開始回家了
[00:33:05.000 --> 00:33:07.000]  你知道當你誠實的時候
[00:33:07.000 --> 00:33:11.000]  你就會發現你真的是個罪人
[00:33:11.000 --> 00:33:13.000]  當你發現你是個罪人的時候
[00:33:13.000 --> 00:33:15.000]  你發現神的護照就來到
[00:33:15.000 --> 00:33:18.000]  神就讓你知道說你可以成為一個
[00:33:18.000 --> 00:33:21.000]  神的門徒
[00:33:21.000 --> 00:33:23.000]  如果你還沒有到那個level
[00:33:23.000 --> 00:33:25.000]  你還是覺得不錯啊
[00:33:25.000 --> 00:33:27.000]  你發現你經歷不到神恩典
[00:33:27.000 --> 00:33:28.000]  當你覺得
[00:33:28.000 --> 00:33:29.000]  你開始覺得
[00:33:29.000 --> 00:33:30.000]  越來越覺得
[00:33:30.000 --> 00:33:33.000]  我真的從來沒有試過這麼
[00:33:33.000 --> 00:33:35.000]  I really hate myself
[00:33:35.000 --> 00:33:37.000]  那個hate出來你發現
[00:33:37.000 --> 00:33:39.000]  突然間那種
[00:33:39.000 --> 00:33:41.000]  那種你從來沒有享受過的
[00:33:41.000 --> 00:33:46.000]  平安那種的風聲就重新進來
[00:33:46.000 --> 00:33:48.000]  然後你讀經變得不一樣
[00:33:48.000 --> 00:33:51.000]  你的敬拜開始可以從零裡面敬拜
[00:33:51.000 --> 00:33:53.000]  所有東西都變得不一樣
[00:33:53.000 --> 00:33:55.000]  quiet time變得不一樣
[00:33:55.000 --> 00:33:57.000]  人的成長就是這樣
[00:33:57.000 --> 00:33:58.000]  就是你越來越
[00:33:58.000 --> 00:34:00.000]  當然如果今天
[00:34:00.000 --> 00:34:02.000]  我還沒有到保羅的地步
[00:34:02.000 --> 00:34:04.000]  因為保羅他真的可以說
[00:34:04.000 --> 00:34:07.000]  在罪人裡面我是罪魁
[00:34:07.000 --> 00:34:08.000]  我今天誠實講
[00:34:08.000 --> 00:34:09.000]  如果我告訴你
[00:34:09.000 --> 00:34:11.000]  在罪人當中我是個罪魁
[00:34:11.000 --> 00:34:12.000]  我只是假謙卑
[00:34:12.000 --> 00:34:13.000]  誠實告訴你
[00:34:13.000 --> 00:34:15.000]  我還沒有到那個level
[00:34:15.000 --> 00:34:17.000]  雖然我覺得自己很evil
[00:34:17.000 --> 00:34:19.000]  但是我還沒有到
[00:34:19.000 --> 00:34:21.000]  我的認知還沒有到那個程度
[00:34:21.000 --> 00:34:22.000]  真的覺得說
[00:34:22.000 --> 00:34:24.000]  我是所有邪惡人裡面
[00:34:24.000 --> 00:34:25.000]  最邪惡的那個
[00:34:25.000 --> 00:34:26.000]  我還沒有到那個level
[00:34:26.000 --> 00:34:28.000]  希望有一天我到那個level
[00:34:28.000 --> 00:34:29.000]  我再看深一點
[00:34:29.000 --> 00:34:31.000]  或許神讓我看到說
[00:34:31.000 --> 00:34:33.000]  你真的就是那個
[00:34:33.000 --> 00:34:34.000]  或許有一天
[00:34:34.000 --> 00:34:36.000]  但今天至少
[00:34:36.000 --> 00:34:38.000]  隨著你跟神的關係越來越好
[00:34:38.000 --> 00:34:39.000]  越來越近身
[00:34:39.000 --> 00:34:41.000]  每一個的突破點
[00:34:41.000 --> 00:34:42.000]  都會告訴你
[00:34:42.000 --> 00:34:44.000]  越來越誠實
[00:34:44.000 --> 00:34:45.000]  也越誠實對你自己
[00:34:45.000 --> 00:34:47.000]  越來越誠實對神
[00:34:47.000 --> 00:34:48.000]  你不再欺騙
[00:34:48.000 --> 00:34:49.000]  你知道所有在神面前
[00:34:49.000 --> 00:34:50.000]  都是敞開的
[00:34:50.000 --> 00:34:52.000]  讓神讓你看到說
[00:34:52.000 --> 00:34:55.000]  背後你原來就是個罪人
[00:34:55.000 --> 00:34:56.000]  當你看到的時候
[00:34:56.000 --> 00:34:57.000]  感謝神啊
[00:34:57.000 --> 00:34:58.000]  神召什麼
[00:34:58.000 --> 00:34:59.000]  神就是召你了
[00:34:59.000 --> 00:35:01.000]  如果你真的看到這一點
[00:35:01.000 --> 00:35:02.000]  感謝神
[00:35:02.000 --> 00:35:05.000]  你有機會成為像馬太這樣
[00:35:05.000 --> 00:35:08.000]  最後寫到了馬太福音這本書
[00:35:08.000 --> 00:35:12.000]  被神大大使用的一個門徒
[00:35:12.000 --> 00:35:13.000]  最後我想讀一段經文
[00:35:13.000 --> 00:35:15.000]  沒有印在上面的
[00:35:15.000 --> 00:35:18.000]  第九章的最後其實是一個結論
[00:35:18.000 --> 00:35:21.000]  第九章的35到36節那邊說
[00:35:21.000 --> 00:35:23.000]  耶穌走遍各城各鄉
[00:35:23.000 --> 00:35:25.000]  在會堂裡面教訓人
[00:35:25.000 --> 00:35:27.000]  宣講天國的福音
[00:35:27.000 --> 00:35:29.000]  又抑制各樣的病疾
[00:35:29.000 --> 00:35:32.000]  他看見許多的人就憐憫他們
[00:35:32.000 --> 00:35:35.000]  因為他們困苦流離
[00:35:35.000 --> 00:35:37.000]  如同羊沒有牧人一樣
[00:35:37.000 --> 00:35:38.000]  於是對門徒說
[00:35:38.000 --> 00:35:40.000]  要收的莊稼多
[00:35:40.000 --> 00:35:41.000]  做工的人少
[00:35:41.000 --> 00:35:43.000]  所以你們當求莊稼的主人
[00:35:43.000 --> 00:35:46.000]  打發工人出去收他的莊稼
[00:35:46.000 --> 00:35:48.000]  最後就講了這句
[00:35:48.000 --> 00:35:51.000]  就是他看到很多的稅吏妓女
[00:35:51.000 --> 00:35:53.000]  一群當時的宗教領袖
[00:35:53.000 --> 00:35:55.000]  不想去接觸的人
[00:35:55.000 --> 00:35:58.000]  他們絕對不想去碰這些人
[00:35:58.000 --> 00:35:59.000]  耶穌看到說
[00:35:59.000 --> 00:36:01.000]  這群人就像沒有牧人的人一樣
[00:36:01.000 --> 00:36:03.000]  困苦流離
[00:36:03.000 --> 00:36:04.000]  所以主耶穌說
[00:36:04.000 --> 00:36:05.000]  你們禱告吧
[00:36:05.000 --> 00:36:07.000]  神就要呼召像你們這樣的罪人
[00:36:07.000 --> 00:36:09.000]  去接觸他們
[00:36:09.000 --> 00:36:11.000]  馬太是個罪人
[00:36:11.000 --> 00:36:13.000]  他信主了之後
[00:36:13.000 --> 00:36:15.000]  第一個就找回他那群罪人的朋友
[00:36:15.000 --> 00:36:17.000]  來來來來來跟耶穌吃飯
[00:36:17.000 --> 00:36:19.000]  如果耶穌要召的是罪人
[00:36:19.000 --> 00:36:21.000]  他就要罪人成為門徒
[00:36:21.000 --> 00:36:23.000]  因為只有罪人的門徒
[00:36:23.000 --> 00:36:26.000]  才會認識罪人
[00:36:26.000 --> 00:36:28.000]  召個法利善是沒用的
[00:36:28.000 --> 00:36:30.000]  法利善是永遠不會去跟妓女碰頭
[00:36:30.000 --> 00:36:32.000]  跟她說跟耶穌吃飯
[00:36:32.000 --> 00:36:34.000]  只有召罪人
[00:36:34.000 --> 00:36:36.000]  他才會有機會
[00:36:36.000 --> 00:36:38.000]  當罪人變成耶穌門徒的時候
[00:36:38.000 --> 00:36:41.000]  他才有機會去到莊稼那邊說
[00:36:41.000 --> 00:36:42.000]  來來來
[00:36:42.000 --> 00:36:44.000]  所以主耶穌是要召罪人
[00:36:44.000 --> 00:36:46.000]  他是要向神禱告說
[00:36:46.000 --> 00:36:48.000]  多一點的罪人
[00:36:48.000 --> 00:36:50.000]  那種覺得我就是不夠屬靈
[00:36:50.000 --> 00:36:51.000]  我就是
[00:36:51.000 --> 00:36:53.000]  主耶穌召的工人不是那種說
[00:36:53.000 --> 00:36:55.000]  我就現身我要讀神學
[00:36:55.000 --> 00:36:56.000]  不是那種
[00:36:56.000 --> 00:36:59.000]  他要召的就是罪人
[00:36:59.000 --> 00:37:01.000]  如果你覺得你是個罪人
[00:37:01.000 --> 00:37:04.000]  我希望主的呼召有一天會臨到你
[00:37:04.000 --> 00:37:05.000]  讓你知道
[00:37:05.000 --> 00:37:08.000]  他就要你這樣的人成為他的門徒
[00:37:08.000 --> 00:37:09.000]  因為你這樣的人
[00:37:09.000 --> 00:37:11.000]  才會收這樣的莊稼
[00:37:11.000 --> 00:37:12.000]  才會去到罪人當中
[00:37:12.000 --> 00:37:14.000]  跟那群罪人做朋友
[00:37:14.000 --> 00:37:16.000]  跟那些什麼別人都不會碰的人
[00:37:16.000 --> 00:37:18.000]  把他們帶到主面前說
[00:37:18.000 --> 00:37:20.000]  你們也要得醫治
[00:37:20.000 --> 00:37:21.000]  求主幫助我們
[00:37:21.000 --> 00:37:24.000]  讓我們希望你們每一個
[00:37:24.000 --> 00:37:26.000]  如果你真的經歷過那種
[00:37:26.000 --> 00:37:27.000]  對你自己很誠實
[00:37:27.000 --> 00:37:28.000]  對神很誠實
[00:37:28.000 --> 00:37:30.000]  覺得我是個罪人我不配
[00:37:30.000 --> 00:37:31.000]  那麼感謝神
[00:37:31.000 --> 00:37:35.000]  你有資格成為神的門徒
[00:37:35.000 --> 00:37:36.000]  我們一同禱告吧
[00:37:36.000 --> 00:37:37.000]  所以我們謝謝你
[00:37:37.000 --> 00:37:40.000]  因為給我們何等的盼望
[00:37:40.000 --> 00:37:41.000]  當我們越來越知道
[00:37:41.000 --> 00:37:42.000]  我們是罪人的時候
[00:37:42.000 --> 00:37:44.000]  你居然
[00:37:44.000 --> 00:37:46.000]  就給我們這個榮耀的呼召
[00:37:46.000 --> 00:37:47.000]  不是我們來找你
[00:37:47.000 --> 00:37:50.000]  而是你呼召臨到我們
[00:37:50.000 --> 00:37:52.000]  召我們成為罪人
[00:37:52.000 --> 00:37:54.000]  召我們成為你的門徒
[00:37:54.000 --> 00:37:57.000]  能夠成為你所使用的
[00:37:57.000 --> 00:37:59.000]  去收你的莊稼
[00:37:59.000 --> 00:38:01.000]  很多的罪人活在罪裡面
[00:38:01.000 --> 00:38:04.000]  就像流離失所沒有墓人一般
[00:38:04.000 --> 00:38:08.000]  也幫助我們願意呼召更多的人
[00:38:08.000 --> 00:38:10.000]  在我們當中呼召更多
[00:38:10.000 --> 00:38:12.000]  當我們覺得自己是罪人不配的時候
[00:38:12.000 --> 00:38:14.000]  你的呼召就臨到我們
[00:38:14.000 --> 00:38:15.000]  讓我們知道說
[00:38:15.000 --> 00:38:17.000]  靠著我們的信心
[00:38:17.000 --> 00:38:19.000]  你能夠使用我們
[00:38:19.000 --> 00:38:21.000]  能夠把所有的貪子
[00:38:21.000 --> 00:38:22.000]  有病的
[00:38:22.000 --> 00:38:24.000]  最需要的赦免的人
[00:38:24.000 --> 00:38:25.000]  帶到你面前
[00:38:25.000 --> 00:38:27.000]  你赦免他們你醫治他們
[00:38:27.000 --> 00:38:29.000]  我們也紀念到
[00:38:29.000 --> 00:38:31.000]  今晚在聖餐禮
[00:38:31.000 --> 00:38:33.000]  你藉著書方
[00:38:33.000 --> 00:38:34.000]  也希望有更多
[00:38:34.000 --> 00:38:35.000]  還沒有信主的
[00:38:35.000 --> 00:38:36.000]  能夠來到你面前
[00:38:36.000 --> 00:38:37.000]  藉著他的分享
[00:38:37.000 --> 00:38:38.000]  他的故事
[00:38:38.000 --> 00:38:39.000]  他的見證
[00:38:39.000 --> 00:38:41.000]  能夠帶更多的人
[00:38:41.000 --> 00:38:42.000]  來到你面前
[00:38:42.000 --> 00:38:44.000]  求求你聽我們的禱告
[00:38:44.000 --> 00:38:46.000]  奉主耶穌基督明求
[00:38:46.000 --> 00:38:47.000]  Amen Amen
