
[00:00:00.000 --> 00:00:05.000]  今天一起要來分享的信息題目是《政治的人》
[00:38:52.000 --> 00:38:54.000]  人都要復活
[00:38:54.000 --> 00:38:55.000]  人死了以後
[00:38:55.000 --> 00:38:58.000]  並不是就結束了
[00:38:58.000 --> 00:38:59.000]  就了了
[00:38:59.000 --> 00:39:00.000]  人死了以後
[00:39:00.000 --> 00:39:02.000]  等到有一天
[00:39:02.000 --> 00:39:06.000]  不管是好人壞人都要復活
[00:39:06.000 --> 00:39:07.000]  復活做什麼呢
[00:39:07.000 --> 00:39:09.000]  來到什麼人面前
[00:39:09.000 --> 00:39:12.000]  請耶穌面前
[00:39:12.000 --> 00:39:13.000]  最後的審判
[00:39:13.000 --> 00:39:15.000]  最後的審判
[00:39:15.000 --> 00:39:16.000]  屬於
[00:39:16.000 --> 00:39:17.000]  這個是
[00:39:17.000 --> 00:39:20.000]  本意是說講的呢
[00:39:20.000 --> 00:39:22.000]  就是一個福音
[00:39:22.000 --> 00:39:24.000]  人爲什麼接受福音
[00:39:24.000 --> 00:39:26.000]  一個最基本的
[00:39:26.000 --> 00:39:27.000]  就屬於
[00:39:27.000 --> 00:39:29.000]  這保祿跟偉利士所講的
[00:39:29.000 --> 00:39:32.000]  並不是一些新鮮的道理
[00:39:32.000 --> 00:39:34.000]  而是一些很基本的
[00:39:34.000 --> 00:39:36.000]  就是要節制
[00:39:36.000 --> 00:39:39.000]  要公義
[00:39:39.000 --> 00:39:42.000]  今天要想要看到將來
[00:39:42.000 --> 00:39:44.000]  還有審判
[00:39:44.000 --> 00:39:48.000]  所以這個就是保羅
[00:39:48.000 --> 00:39:51.000]  跟他這個這個巡撫
[00:39:51.000 --> 00:39:53.000]  所講的
[00:39:53.000 --> 00:39:55.000]  可是講了以後呢
[00:39:55.000 --> 00:39:57.000]  偉利士非常害怕
[00:39:57.000 --> 00:40:01.000]  因爲講到將來要受到審判
[00:40:01.000 --> 00:40:03.000]  每個人都很害怕
[00:40:03.000 --> 00:40:04.000]  因爲這個審判
[00:40:04.000 --> 00:40:07.000]  如果不清楚
[00:40:07.000 --> 00:40:10.000]  那麼將來的審判是可怕的
[00:40:10.000 --> 00:40:13.000]  所以他們覺得很恐懼
[00:40:13.000 --> 00:40:15.000]  他說你暫且去吧
[00:40:15.000 --> 00:40:17.000]  等我得便再叫你來
[00:40:17.000 --> 00:40:20.000]  我方便了我再叫你來
[00:40:20.000 --> 00:40:22.000]  很多一些朋友
[00:40:22.000 --> 00:40:23.000]  又這樣的
[00:40:23.000 --> 00:40:24.000]  聽了福音以後
[00:40:24.000 --> 00:40:25.000]  也覺得好
[00:40:25.000 --> 00:40:26.000]  也覺得應該信
[00:40:26.000 --> 00:40:27.000]  但是呢
[00:40:27.000 --> 00:40:30.000]  以後再說吧
[00:40:30.000 --> 00:40:32.000]  常常是以後以後
[00:40:32.000 --> 00:40:34.000]  於是等到他離開世界
[00:40:34.000 --> 00:40:36.000]  可能還沒有信
[00:40:36.000 --> 00:40:40.000]  這個是免不了將來要受到審判
[00:40:40.000 --> 00:40:42.000]  他爲什麼這麼
[00:40:42.000 --> 00:40:43.000]  又不想接受
[00:40:43.000 --> 00:40:45.000]  還把他關在監獄
[00:40:45.000 --> 00:40:47.000]  二十六節說
[00:40:47.000 --> 00:40:49.000]  指望保羅送他銀錢
[00:40:49.000 --> 00:40:50.000]  他要錢
[00:40:50.000 --> 00:40:53.000]  你看他就要錢
[00:40:53.000 --> 00:40:56.000]  希望保羅能夠給他錢
[00:40:56.000 --> 00:40:59.000]  因爲他知道保羅
[00:40:59.000 --> 00:41:01.000]  這個關在監獄
[00:41:01.000 --> 00:41:03.000]  這個人關在監獄
[00:41:03.000 --> 00:41:05.000]  但是猶太人這些基督徒呢
[00:41:05.000 --> 00:41:07.000]  都很愛保羅
[00:41:07.000 --> 00:41:10.000]  他們會給保羅一些供應
[00:41:10.000 --> 00:41:13.000]  他想你是這麼一個重要的人物
[00:41:13.000 --> 00:41:16.000]  你一定人家會送你很多錢
[00:41:16.000 --> 00:41:18.000]  你要把錢給我帶給我
[00:41:18.000 --> 00:41:21.000]  我就可以把你放走
[00:41:21.000 --> 00:41:22.000]  但是呢
[00:41:22.000 --> 00:41:24.000]  屬於屢次叫他來
[00:41:24.000 --> 00:41:26.000]  跟他談戀
[00:41:26.000 --> 00:41:28.000]  保羅沒有錢
[00:41:28.000 --> 00:41:29.000]  他自己沒有錢
[00:41:29.000 --> 00:41:32.000]  他也不會送錢給他
[00:41:32.000 --> 00:41:35.000]  他就是把真理來告訴他
[00:41:35.000 --> 00:41:36.000]  所以你看見
[00:41:36.000 --> 00:41:38.000]  在兩千年以前的話
[00:41:38.000 --> 00:41:44.000]  這個錢也是一個很重要的
[00:41:44.000 --> 00:41:46.000]  然後到兩年以後
[00:41:46.000 --> 00:41:49.000]  有個新的巡捕來了
[00:41:49.000 --> 00:41:51.000]  新的新的長官來了
[00:41:51.000 --> 00:41:53.000]  他把他調到別的地方去了
[00:41:53.000 --> 00:41:55.000]  那麼保羅呢
[00:41:55.000 --> 00:41:56.000]  還在監獄
[00:41:56.000 --> 00:42:00.000]  所以下面呢就說到這個新的巡捕來了以後
[00:42:00.000 --> 00:42:03.000]  還要來審問保羅
[00:42:03.000 --> 00:42:05.000]  保羅又在這個人的面前
[00:42:05.000 --> 00:42:07.000]  又在一個王的面前
[00:42:07.000 --> 00:42:11.000]  來說到他新結束的這些內容
[00:42:11.000 --> 00:42:13.000]  那麼這個是二十五章
[00:42:13.000 --> 00:42:14.000]  二十六章
[00:42:14.000 --> 00:42:18.000]  保羅還要來爲了神做見證的
[00:42:18.000 --> 00:42:22.000]  所以我們看到這個保羅的特點
[00:42:22.000 --> 00:42:25.000]  他不但是一個有學問的人
[00:42:25.000 --> 00:42:28.000]  是一個神所重用的人
[00:42:28.000 --> 00:42:30.000]  他是一個正直的人
[00:42:30.000 --> 00:42:33.000]  一個正直的人就是在真理上
[00:42:33.000 --> 00:42:34.000]  他不妥協
[00:42:34.000 --> 00:42:36.000]  他是講真理
[00:42:36.000 --> 00:42:39.000]  他是以這個神的話
[00:42:39.000 --> 00:42:43.000]  作爲他生活行事爲人的動輒
[00:42:43.000 --> 00:42:45.000]  所以他在神面前
[00:42:45.000 --> 00:42:46.000]  在人面前
[00:42:46.000 --> 00:42:49.000]  都可以有福虧的良心
[00:42:49.000 --> 00:42:51.000]  不管人怎麼誣告他
[00:42:51.000 --> 00:42:53.000]  怎麼來反對他
[00:42:53.000 --> 00:42:57.000]  他知道他在神面前能夠站得住
[00:42:57.000 --> 00:42:59.000]  你在神面前能站得住的話
[00:42:59.000 --> 00:43:03.000]  你在人面前也就站得住
[00:43:03.000 --> 00:43:06.000]  這是保羅的特點
[00:43:06.000 --> 00:43:10.000]  在神面前有個無愧的良心
[00:43:10.000 --> 00:43:13.000]  所以這個傳福音爲主做見證
[00:43:13.000 --> 00:43:14.000]  不是主
[00:43:14.000 --> 00:43:19.000]  最重要的就是先做一個正直的人
[00:43:19.000 --> 00:43:21.000]  當然你不說你正直的人
[00:43:21.000 --> 00:43:25.000]  以後就不會受到逼迫了
[00:43:25.000 --> 00:43:27.000]  不信的人就對你
[00:43:27.000 --> 00:43:29.000]  突然間非常尊敬你
[00:43:29.000 --> 00:43:31.000]  非常好感
[00:43:31.000 --> 00:43:33.000]  你做個正直的人
[00:43:33.000 --> 00:43:36.000]  難免你還受到逼迫
[00:43:36.000 --> 00:43:39.000]  但是這個時候你受逼迫
[00:43:39.000 --> 00:43:41.000]  跟你做壞事情
[00:43:41.000 --> 00:43:45.000]  受到處分的話是不同的
[00:43:45.000 --> 00:43:49.000]  如果你是做錯了
[00:43:49.000 --> 00:43:53.000]  你的領導上級或者法院給你判決
[00:43:53.000 --> 00:43:55.000]  那你是應該得的
[00:43:55.000 --> 00:43:57.000]  那如果你是問心無愧
[00:43:57.000 --> 00:44:02.000]  你所做的都是按照規規矩矩來做人的
[00:44:02.000 --> 00:44:04.000]  即使受到人的逼迫
[00:44:04.000 --> 00:44:06.000]  受到冤屈的話
[00:44:06.000 --> 00:44:08.000]  你心裏頭是平安的
[00:44:08.000 --> 00:44:12.000]  你可以在神面前能夠站得住
[00:44:12.000 --> 00:44:14.000]  那麼這樣的人呢
[00:44:14.000 --> 00:44:16.000]  神所看重的
[00:44:16.000 --> 00:44:19.000]  是這個人
[00:44:19.000 --> 00:44:21.000]  還不是神問你做了多少工作
[00:44:21.000 --> 00:44:25.000]  就看你做人怎麼樣
[00:44:25.000 --> 00:44:30.000]  所以基督徒在世上受到難處
[00:44:30.000 --> 00:44:32.000]  在公司裏頭
[00:44:32.000 --> 00:44:34.000]  或者說在一個國家
[00:44:34.000 --> 00:44:37.000]  在一個地方受到難爲的話
[00:44:37.000 --> 00:44:39.000]  是避免不了的
[00:44:39.000 --> 00:44:41.000]  在過去有的
[00:44:41.000 --> 00:44:43.000]  今天還是有的
[00:44:43.000 --> 00:44:46.000]  但是如果你是個正直的人
[00:44:46.000 --> 00:44:48.000]  按照神的意識
[00:44:48.000 --> 00:44:50.000]  神的話來選擇
[00:44:50.000 --> 00:44:54.000]  你沒有違背這些事情的話
[00:44:54.000 --> 00:44:56.000]  那麼你在神面前
[00:44:56.000 --> 00:45:01.000]  在人面前是能夠站得住的
[00:45:01.000 --> 00:45:03.000]  那麼這樣的話呢
[00:45:03.000 --> 00:45:06.000]  到底福音效果傳的怎麼樣
[00:45:06.000 --> 00:45:09.000]  那是神負責
[00:45:09.000 --> 00:45:11.000]  在五十年代的時候
[00:45:11.000 --> 00:45:13.000]  王英道先生的話
[00:45:13.000 --> 00:45:16.000]  受到很大的逼迫
[00:45:16.000 --> 00:45:19.000]  那麼他就
[00:45:19.000 --> 00:45:22.000]  王先生有一個兒子
[00:45:22.000 --> 00:45:24.000]  已經在工作
[00:45:24.000 --> 00:45:29.000]  也是一個搞科學研究的
[00:45:29.000 --> 00:45:34.000]  所以當王先生被關起來以後
[00:45:34.000 --> 00:45:35.000]  政府呢
[00:45:35.000 --> 00:45:37.000]  也動員他的兒子
[00:45:37.000 --> 00:45:40.000]  說你可以揭發你的父親
[00:45:40.000 --> 00:45:42.000]  因爲你揭發你的父親的話
[00:45:42.000 --> 00:45:44.000]  你立了功了
[00:45:44.000 --> 00:45:47.000]  然後你可以告訴我們你的父親
[00:45:47.000 --> 00:45:51.000]  有哪些方面的問題
[00:45:51.000 --> 00:45:54.000]  他說我不知道這些事情
[00:45:54.000 --> 00:45:56.000]  但是我知道我的父親呢
[00:45:56.000 --> 00:46:00.000]  他只是不同意政府一些政策
[00:46:00.000 --> 00:46:04.000]  他並沒有做什麼錯的事情
[00:46:04.000 --> 00:46:07.000]  他說你要我揭發我的父親
[00:46:07.000 --> 00:46:10.000]  他的生活 他的爲人
[00:46:10.000 --> 00:46:13.000]  這方面我提不出他有什麼不對的
[00:46:13.000 --> 00:46:14.000]  他最多就是
[00:46:14.000 --> 00:46:17.000]  他不同意政府這些政策
[00:46:17.000 --> 00:46:20.000]  他表達出來
[00:46:20.000 --> 00:46:21.000]  所以這個就是
[00:46:21.000 --> 00:46:25.000]  要是真的你是在工作上
[00:46:25.000 --> 00:46:26.000]  你在生活上
[00:46:26.000 --> 00:46:30.000]  都是按照神的話來生活
[00:46:30.000 --> 00:46:33.000]  那麼你就在任何情況下
[00:46:33.000 --> 00:46:34.000]  你的內心呢
[00:46:34.000 --> 00:46:37.000]  即使受到逼迫的話
[00:46:37.000 --> 00:46:39.000]  還是有難的
[00:46:39.000 --> 00:46:43.000]  所以最後
[00:46:43.000 --> 00:46:46.000]  要把王先生給放出來
[00:46:46.000 --> 00:46:48.000]  要釋放他
[00:46:48.000 --> 00:46:50.000]  但是呢
[00:46:50.000 --> 00:46:53.000]  要叫他承認錯誤
[00:46:53.000 --> 00:46:56.000]  他說你只要寫一個悔過書
[00:46:56.000 --> 00:46:58.000]  你簽上字
[00:46:58.000 --> 00:47:01.000]  那就可以把你給放出來
[00:47:01.000 --> 00:47:05.000]  已經關了有二十多年了
[00:47:05.000 --> 00:47:08.000]  你給放出來
[00:47:08.000 --> 00:47:12.000]  但是王先生他不寫
[00:47:12.000 --> 00:47:15.000]  他也不在悔過書上簽字
[00:47:15.000 --> 00:47:17.000]  不預備好悔過書
[00:47:17.000 --> 00:47:18.000]  你只要簽上字
[00:47:18.000 --> 00:47:20.000]  他就可以回家了
[00:47:20.000 --> 00:47:21.000]  他不寫
[00:47:21.000 --> 00:47:23.000]  他說我沒有什麼錯
[00:47:23.000 --> 00:47:25.000]  他就不寫
[00:47:25.000 --> 00:47:28.000]  最後是政府也沒辦法
[00:47:28.000 --> 00:47:30.000]  監獄怎麼辦呢
[00:47:30.000 --> 00:47:35.000]  把他從監獄裏頭
[00:47:35.000 --> 00:47:42.000]  搬到監獄門口外面一個小房子
[00:47:42.000 --> 00:47:44.000]  然後就說我們給你安排的地方
[00:47:44.000 --> 00:47:47.000]  就把他一個人
[00:47:47.000 --> 00:47:51.000]  搬到監獄外頭一個小房子
[00:47:51.000 --> 00:47:54.000]  他在小房子以後
[00:47:54.000 --> 00:47:56.000]  沒有人給他送飯
[00:47:56.000 --> 00:47:58.000]  沒有人敢管他
[00:47:58.000 --> 00:48:00.000]  過來問的話
[00:48:00.000 --> 00:48:02.000]  他已經在監獄以外了
[00:48:02.000 --> 00:48:05.000]  你就這樣的話就把他給放了
[00:48:05.000 --> 00:48:07.000]  那他就不能生活了
[00:48:07.000 --> 00:48:09.000]  他一個人也沒有辦法生活
[00:48:09.000 --> 00:48:11.000]  沒有人給他飯喫
[00:48:11.000 --> 00:48:13.000]  沒有人管他了
[00:48:13.000 --> 00:48:15.000]  怎麼辦呢
[00:48:15.000 --> 00:48:16.000]  就叫他
[00:48:16.000 --> 00:48:19.000]  他就叫他的兒子把他給接住了
[00:48:19.000 --> 00:48:21.000]  就這樣的話
[00:48:21.000 --> 00:48:25.000]  就是就算把他釋放了
[00:48:25.000 --> 00:48:28.000]  所以他就說我沒有做什麼事情
[00:48:28.000 --> 00:48:31.000]  我是按照我的信仰
[00:48:31.000 --> 00:48:35.000]  我沒有在做這個事情
[00:48:35.000 --> 00:48:37.000]  你們看見是違反什麼政策
[00:48:37.000 --> 00:48:39.000]  那應該怎麼處罰你們
[00:48:39.000 --> 00:48:43.000]  他也是一個做政治的人
[00:48:43.000 --> 00:48:47.000]  他不會用一些其他的方法
[00:48:47.000 --> 00:48:49.000]  所以我們看到
[00:48:49.000 --> 00:48:52.000]  我們無論是我們做基督徒的
[00:48:52.000 --> 00:48:55.000]  我們要做一個政治的人
[00:48:55.000 --> 00:48:56.000]  那這樣的話
[00:48:56.000 --> 00:48:59.000]  至於傳福音的效果怎麼樣
[00:48:59.000 --> 00:49:01.000]  至於發生什麼事情
[00:49:01.000 --> 00:49:03.000]  那都是賞人之德
[00:49:03.000 --> 00:49:07.000]  我們今天就從這些話裏頭
[00:49:07.000 --> 00:49:10.000]  我們來勉勵自己
[00:49:10.000 --> 00:49:12.000]  勉勵我們自己
[00:49:12.000 --> 00:49:14.000]  我們要在神面前
[00:49:14.000 --> 00:49:15.000]  在人面前
[00:49:15.000 --> 00:49:18.000]  都存在一個無愧的良心
[00:49:18.000 --> 00:49:21.000]  比如說你作爲一個老實人
[00:49:21.000 --> 00:49:22.000]  會喫灰
[00:49:22.000 --> 00:49:24.000]  但是這喫灰是賞心的
[00:49:24.000 --> 00:49:26.000]  但是在神面前
[00:49:26.000 --> 00:49:29.000]  是能夠爲神贊助的話
[00:49:29.000 --> 00:49:32.000]  這是一個很好的事情
[00:49:32.000 --> 00:49:35.000]  我們今天的分享就到這裏
[00:49:35.000 --> 00:49:38.000]  我們一同低頭禱告
[00:49:38.000 --> 00:49:42.000]  感謝我們主耶穌基督的恩典
[00:49:42.000 --> 00:49:44.000]  禰不但救了我們
[00:49:44.000 --> 00:49:47.000]  禰還在世上對我們同心
[00:49:47.000 --> 00:49:49.000]  禰是我們的好朋友
[00:49:49.000 --> 00:49:52.000]  不管我們遇到什麼樣的難處
[00:49:52.000 --> 00:49:54.000]  什麼樣的低谷
[00:49:54.000 --> 00:49:56.000]  禰都沒有離開我們
[00:49:56.000 --> 00:49:57.000]  我們軟弱
[00:49:57.000 --> 00:49:58.000]  禰剛強
[00:49:58.000 --> 00:50:00.000]  禰會扶持我們走過來
[00:50:00.000 --> 00:50:03.000]  當時可能有好多事情
[00:50:03.000 --> 00:50:04.000]  我們不明白
[00:50:04.000 --> 00:50:06.000]  但是我們過後
[00:50:06.000 --> 00:50:07.000]  我們知道
[00:50:07.000 --> 00:50:10.000]  禰的話是堅定在前
[00:50:10.000 --> 00:50:12.000]  是存到永遠
[00:50:12.000 --> 00:50:14.000]  我們就要按照禰的話
[00:50:14.000 --> 00:50:15.000]  來生活
[00:50:15.000 --> 00:50:16.000]  來做人
[00:50:16.000 --> 00:50:19.000]  禰必定負我們完成的責任
[00:50:19.000 --> 00:50:21.000]  我們也爲了在國內
[00:50:21.000 --> 00:50:24.000]  有一些弟兄姊妹
[00:50:24.000 --> 00:50:26.000]  有一些你的苦人師女
[00:50:26.000 --> 00:50:27.000]  受到逼迫
[00:50:27.000 --> 00:50:28.000]  受到難爲的
[00:50:28.000 --> 00:50:30.000]  所以我們也求主
[00:50:30.000 --> 00:50:32.000]  禰與他們同在
[00:50:32.000 --> 00:50:33.000]  保守他們
[00:50:33.000 --> 00:50:36.000]  讓他們仍然爲你贊助
[00:50:36.000 --> 00:50:40.000]  你知道他們的力量
[00:50:40.000 --> 00:50:42.000]  也知道他們前面所遇到的
[00:50:42.000 --> 00:50:46.000]  但是禰會負責帶領他們
[00:50:46.000 --> 00:50:48.000]  一直到見禰的面
[00:50:48.000 --> 00:50:49.000]  感謝禰
[00:50:49.000 --> 00:50:51.000]  願禰也教我們每個人
[00:50:51.000 --> 00:50:53.000]  在世上的時候
[00:50:53.000 --> 00:50:55.000]  我們有禰的話
[00:50:55.000 --> 00:50:56.000]  有禰的能力
[00:50:56.000 --> 00:50:57.000]  賜給我們
[00:50:57.000 --> 00:51:01.000]  教我們也能夠做一個正直的人
[00:51:01.000 --> 00:51:03.000]  願主禰祝福我們
[00:51:03.000 --> 00:51:04.000]  與我們同在
[00:51:04.000 --> 00:51:05.000]  我們感謝
[00:51:05.000 --> 00:51:06.000]  禱告
[00:51:06.000 --> 00:51:07.000]  我們也是祖國的人
