
[00:00:00.000 --> 00:00:02.940]  讓我們同心再次來到主的根前
[00:37:10.760 --> 00:37:11.860]  我們都不知道
[00:37:11.860 --> 00:37:14.560]  但是我們要真的有信心
[00:37:14.560 --> 00:37:16.960]  我們知道這一天一定會來到
[00:37:16.960 --> 00:37:20.560]  我們要跟從聖靈和聖經的指示
[00:37:20.560 --> 00:37:21.660]  怎樣去行
[00:37:21.660 --> 00:37:24.160]  我們行在一個平衡的路上
[00:37:24.160 --> 00:37:25.660]  以致我們真的能夠
[00:37:25.660 --> 00:37:28.160]  回應上帝在這個時代的工作
[00:37:28.160 --> 00:37:31.160]  我們一起同心同告
[00:37:31.160 --> 00:37:32.060]  主我多謝祢
[00:37:32.060 --> 00:37:33.560]  透過祢自己的話語
[00:37:33.560 --> 00:37:35.360]  清晰的讓我們見到
[00:37:35.360 --> 00:37:37.760]  我們的生命要進入曠野
[00:37:37.760 --> 00:37:39.560]  我們要經歷
[00:37:39.560 --> 00:37:41.160]  即使一切都沒有
[00:37:41.160 --> 00:37:43.560]  唯有神祢的話語是真實的
[00:37:43.560 --> 00:37:46.360]  唯有祢的聖靈的工作是真實的
[00:37:46.360 --> 00:37:48.160]  主使用祢的僕人
[00:37:48.160 --> 00:37:51.060]  使用祢的宗教會的弟兄姊妹
[00:37:51.060 --> 00:37:55.060]  成為祢自己第二次再來的道路
[00:37:55.060 --> 00:37:59.260]  真的能夠指引人向著道路真理生命的主
[00:37:59.260 --> 00:38:01.460]  那條使人得救
[00:38:01.460 --> 00:38:02.960]  得到永生
[00:38:02.960 --> 00:38:04.360]  真的過聖潔生活
[00:38:04.360 --> 00:38:05.660]  並且得到喜樂
[00:38:05.660 --> 00:38:07.060]  平安的生命
[00:38:07.060 --> 00:38:09.860]  那個的應許來進發
[00:38:09.860 --> 00:38:11.160]  主啊幫助我們
[00:38:11.160 --> 00:38:12.360]  今天我們或者
[00:38:12.360 --> 00:38:15.360]  我們的心太過在我們的安樂窩裏面
[00:38:15.360 --> 00:38:16.560]  來享受
[00:38:16.560 --> 00:38:17.860]  求祢幫助我們
[00:38:17.860 --> 00:38:19.260]  能夠行走出來
[00:38:19.260 --> 00:38:21.460]  真的進入這個世界人群
[00:38:21.460 --> 00:38:23.160]  去成為祢美好的見證
[00:38:23.160 --> 00:38:25.160]  祈禱奉基督耶穌的聖名
