
[00:00:00.000 --> 00:00:02.000]  各位聽眾早安!
[00:40:09.000 --> 00:40:12.000]  但是當時在抗野當中
[00:40:12.000 --> 00:40:14.000]  這群人是什麼人呢
[00:40:14.000 --> 00:40:15.000]  是難民
[00:40:15.000 --> 00:40:17.000]  連國家都沒有
[00:40:17.000 --> 00:40:19.000]  有多厲害
[00:40:19.000 --> 00:40:21.000]  但是我深信他們看到
[00:40:21.000 --> 00:40:26.000]  當時我們的身份就是上帝的子民
[00:40:26.000 --> 00:40:29.000]  我們的王
[00:40:29.000 --> 00:40:33.000]  我們所跟從的那位創造的主
[00:40:33.000 --> 00:40:35.000]  就是一個至大的神
[00:40:35.000 --> 00:40:37.000]  所以我們有貴族是很正常的
[00:40:37.000 --> 00:40:40.000]  所以我們民間裡面也有領袖
[00:40:40.000 --> 00:40:43.000]  我們的領袖不一定是失敗的
[00:40:43.000 --> 00:40:46.000]  他們都可以很有計謀的
[00:40:46.000 --> 00:40:47.000]  還有
[00:40:47.000 --> 00:40:50.000]  在詩歌裡面用這些字眼是很有趣的
[00:40:50.000 --> 00:40:53.000]  例如那個忽字
[00:40:53.000 --> 00:40:55.000]  你看中文
[00:40:55.000 --> 00:40:57.000]  其實我也不知道為什麼
[00:40:57.000 --> 00:40:59.000]  勉強查了讀音
[00:40:59.000 --> 00:41:00.000]  應該沒有讀錯
[00:41:00.000 --> 00:41:02.000]  是個忽字
[00:41:02.000 --> 00:41:05.000]  其實是代表著一把尺
[00:41:05.000 --> 00:41:08.000]  或者是一種量度的工具
[00:41:08.000 --> 00:41:10.000]  那你想想那把量度的工具
[00:41:10.000 --> 00:41:11.000]  或者一把尺
[00:41:11.000 --> 00:41:12.000]  怎麼挖東西
[00:41:12.000 --> 00:41:13.000]  很蠢的
[00:41:13.000 --> 00:41:14.000]  是不是
[00:41:14.000 --> 00:41:15.000]  但是其實
[00:41:15.000 --> 00:41:17.000]  一般解經家告訴我們
[00:41:17.000 --> 00:41:20.000]  就是這些貴族是用腦
[00:41:20.000 --> 00:41:22.000]  他們是在設計著
[00:41:22.000 --> 00:41:24.000]  應該怎麼挖
[00:41:24.000 --> 00:41:27.000]  應該怎麼去開這個井
[00:41:27.000 --> 00:41:28.000]  這樣的意思
[00:41:28.000 --> 00:41:31.000]  而民間領袖的那把匠
[00:41:31.000 --> 00:41:33.000]  就真的是那些硬的東西
[00:41:33.000 --> 00:41:35.000]  就是他們去挖
[00:41:35.000 --> 00:41:37.000]  也讓我們看到
[00:41:37.000 --> 00:41:41.000]  一個分工合作的處境
[00:41:41.000 --> 00:41:44.000]  而更加重要的就是
[00:41:44.000 --> 00:41:46.000]  這一幫以色列人
[00:41:46.000 --> 00:41:51.000]  是欣賞他們在民眾裡面
[00:41:51.000 --> 00:41:54.000]  有新的領袖出現
[00:41:54.000 --> 00:41:59.000]  我深信摩西在這個階段裡面
[00:41:59.000 --> 00:42:01.000]  他知道自己要離開
[00:42:01.000 --> 00:42:05.000]  他看到在百姓當中裡面
[00:42:05.000 --> 00:42:07.000]  有新的領袖出現
[00:42:07.000 --> 00:42:10.000]  我深信他會覺得欣慰
[00:42:10.000 --> 00:42:11.000]  而事實上
[00:42:11.000 --> 00:42:14.000]  去到歷史某一個階段裡面
[00:42:14.000 --> 00:42:16.000]  神一定會興起
[00:42:16.000 --> 00:42:18.000]  他所愛的僕人
[00:42:18.000 --> 00:42:20.000]  在那個年間裡面
[00:42:20.000 --> 00:42:22.000]  為他工作
[00:42:22.000 --> 00:42:25.000]  去祝福這個世代
[00:42:25.000 --> 00:42:26.000]  弟兄姊妹
[00:42:26.000 --> 00:42:30.000]  今天無論你在什麼處境
[00:42:30.000 --> 00:42:33.000]  或者你是什麼年齡層都好
[00:42:33.000 --> 00:42:36.000]  你現在身處在香港這個環境裡面
[00:42:36.000 --> 00:42:41.000]  神有沒有讓你的生命去彰顯祂呢?
[00:42:41.000 --> 00:42:46.000]  而我們的生命又怎樣可以表達祂呢?
[00:42:46.000 --> 00:42:48.000]  講回最後
[00:42:48.000 --> 00:42:50.000]  我一開始的時候跟大家說
[00:42:50.000 --> 00:42:55.000]  我幾個月之前開始看這本書
[00:42:55.000 --> 00:42:58.000]  其實這本書確是一本很薄的
[00:42:58.000 --> 00:43:00.000]  很簡單的一本書
[00:43:00.000 --> 00:43:02.000]  當然裡面的內容
[00:43:02.000 --> 00:43:04.000]  其實有些部分是很深的
[00:43:04.000 --> 00:43:06.000]  但是我逐漸明白
[00:43:06.000 --> 00:43:10.000]  這個僕人的心智
[00:43:10.000 --> 00:43:14.000]  不過它同時也提出了
[00:43:14.000 --> 00:43:16.000]  讓我更加關心
[00:43:16.000 --> 00:43:19.000]  以色列和巴勒斯坦人的衝突
[00:43:19.000 --> 00:43:22.000]  我搜集了其他的資料
[00:43:22.000 --> 00:43:24.000]  我就發覺除了僕人之外
[00:43:24.000 --> 00:43:27.000]  有其他人有不同的做法
[00:43:27.000 --> 00:43:30.000]  在我綜合這些做法之前的時候
[00:43:30.000 --> 00:43:32.000]  我想大家先看一段短片
[00:43:40.000 --> 00:43:43.000]  Masalah是一個信仰基礎的組織
[00:43:43.000 --> 00:43:45.000]  首先是為以色列和巴勒斯坦人
[00:43:45.000 --> 00:43:47.000]  進行共同信仰
[00:43:47.000 --> 00:43:49.000]  但也為基督教和猶太人
[00:43:49.000 --> 00:43:51.000]  和基督教和猶太人的
[00:43:51.000 --> 00:43:55.000]  信仰進行共同信仰
[00:43:55.000 --> 00:43:58.000]  我們的任務是
[00:43:58.000 --> 00:44:01.000]  把道德和主義
[00:44:01.000 --> 00:44:10.000]  以及基督教的原則
[00:44:10.000 --> 00:44:12.000]  Masalah是一個信仰於人類的組織
[00:44:12.000 --> 00:44:14.000]  我們需要愛護人類
[00:44:14.000 --> 00:44:16.000]  我們相信人類可以改變
[00:44:16.000 --> 00:44:19.000]  我們需要建立信任的關係
[00:44:19.000 --> 00:44:22.000]  需要貢獻和時間
[00:44:22.000 --> 00:44:24.000]  我們有相遇的群體
[00:44:24.000 --> 00:44:26.000]  我們有一起進行訓練
[00:44:26.000 --> 00:44:28.000]  我們一起進行交流
[00:44:28.000 --> 00:44:32.000]  森林是我們最大的訓練
[00:44:32.000 --> 00:44:33.000]  森林是一個地方
[00:44:33.000 --> 00:44:35.000]  人們可以互相聆聽
[00:44:35.000 --> 00:44:37.000]  互相信任
[00:44:37.000 --> 00:44:39.000]  我們要坦誠地說話
[00:44:39.000 --> 00:44:42.000]  我們要為彼此打開心扉
[00:44:42.000 --> 00:44:44.000]  我的工作在Masalah
[00:44:44.000 --> 00:44:47.000]  是為女性的活動組織
[00:44:47.000 --> 00:44:48.000]  我很高興看到
[00:44:48.000 --> 00:44:51.000]  我們很快就和彼此變得友善
[00:44:51.000 --> 00:44:52.000]  一起笑
[00:44:52.000 --> 00:44:53.000]  一起跳舞
[00:44:53.000 --> 00:44:55.000]  一起唱歌
[00:44:57.000 --> 00:44:59.000]  我們每年舉行一次旅行
[00:44:59.000 --> 00:45:00.000]  我們希望讓孩子們
[00:45:00.000 --> 00:45:01.000]  有一個回憶
[00:45:01.000 --> 00:45:03.000]  讓他們記得自己
[00:45:03.000 --> 00:45:04.000]  曾經和伊斯蘭兒童
[00:45:04.000 --> 00:45:06.000]  或巴勒斯坦兒童一起跳舞
[00:45:06.000 --> 00:45:08.000]  很重要的是
[00:45:08.000 --> 00:45:10.000]  孩子們不會擔心年紀大了
[00:45:10.000 --> 00:45:12.000]  因為年紀大了
[00:45:12.000 --> 00:45:14.000]  改變思維是很困難的
[00:45:14.000 --> 00:45:16.000]  而年輕的時候
[00:45:16.000 --> 00:45:18.000]  更容易看到另一面
[00:45:18.000 --> 00:45:19.000]  我以前不知道
[00:45:19.000 --> 00:45:20.000]  巴勒斯坦人的事實
[00:45:20.000 --> 00:45:22.000]  但這個訓練
[00:45:22.000 --> 00:45:24.000]  讓我對巴勒斯坦人
[00:45:24.000 --> 00:45:25.000]  和我的軍事服務
[00:45:25.000 --> 00:45:27.000]  有很大的改變
[00:45:27.000 --> 00:45:28.000]  我的女兒出生了
[00:45:28.000 --> 00:45:29.000]  改變了
[00:45:29.000 --> 00:45:31.000]  我們正在建立
[00:45:31.000 --> 00:45:32.000]  一個新的世代
[00:45:32.000 --> 00:45:34.000]  去相信和平
[00:45:56.000 --> 00:45:58.000]  我一直運作到現在
[00:45:58.000 --> 00:46:02.000]  其實它展現了
[00:46:02.000 --> 00:46:03.000]  讓我看到
[00:46:03.000 --> 00:46:06.000]  兩個很不同的方法
[00:46:06.000 --> 00:46:09.000]  去面對衝突和不和
[00:46:09.000 --> 00:46:11.000]  這位Boogeyman
[00:46:11.000 --> 00:46:15.000]  他現在都在美國生活
[00:46:15.000 --> 00:46:18.000]  他從一個比較學術的角度
[00:46:18.000 --> 00:46:21.000]  和向美國的教會
[00:46:21.000 --> 00:46:23.000]  其實這是一個可以查經
[00:46:23.000 --> 00:46:26.000]  可以討論的一份資料
[00:46:26.000 --> 00:46:27.000]  簡單的說
[00:46:27.000 --> 00:46:28.000]  他正在問
[00:46:28.000 --> 00:46:32.000]  他們過往一段很長的時間
[00:46:32.000 --> 00:46:35.000]  美國人都會相信
[00:46:35.000 --> 00:46:38.000]  現在的以色列政府
[00:46:38.000 --> 00:46:43.000]  就是他們一直在讀聖經裡的選民
[00:46:43.000 --> 00:46:47.000]  就是那群神所應許
[00:46:47.000 --> 00:46:49.000]  他們會復國的那群人
[00:46:49.000 --> 00:46:52.000]  但是隨著他們年紀越來越大
[00:46:52.000 --> 00:46:54.000]  和他們看到現在
[00:46:54.000 --> 00:46:57.000]  以色列政府的一些變化的時候
[00:46:57.000 --> 00:46:59.000]  他就不斷問自己
[00:46:59.000 --> 00:47:01.000]  究竟在政策上面
[00:47:01.000 --> 00:47:02.000]  在政壇上面
[00:47:02.000 --> 00:47:04.000]  美國人還應不應該
[00:47:04.000 --> 00:47:07.000]  在政策上面不斷傾斜支持
[00:47:07.000 --> 00:47:10.000]  現在的以色列政府
[00:47:10.000 --> 00:47:12.000]  他很想透過讀聖經
[00:47:12.000 --> 00:47:14.000]  在這些方法上面
[00:47:14.000 --> 00:47:16.000]  一起去思考
[00:47:16.000 --> 00:47:18.000]  究竟現在我們
[00:47:18.000 --> 00:47:20.000]  在實踐真理上面
[00:47:20.000 --> 00:47:23.000]  有些地方是不是我們要調節呢?
[00:47:23.000 --> 00:47:24.000]  而我們看到
[00:47:24.000 --> 00:47:26.000]  Mitchell & Harley這個機構
[00:47:26.000 --> 00:47:28.000]  又用了一個很不同的方法
[00:47:28.000 --> 00:47:30.000]  他們都沒有問到
[00:47:30.000 --> 00:47:33.000]  那些在鐵絲網裡面
[00:47:33.000 --> 00:47:34.000]  扔汽油彈
[00:47:34.000 --> 00:47:36.000]  或者扔石頭的那些人
[00:47:36.000 --> 00:47:38.000]  和開槍的那些人
[00:47:38.000 --> 00:47:40.000]  他沒有解決這些問題
[00:47:40.000 --> 00:47:41.000]  不過他就是看到
[00:47:41.000 --> 00:47:44.000]  其實那些巴勒斯坦的婦女
[00:47:44.000 --> 00:47:46.000]  和那些以色列的婦女
[00:47:46.000 --> 00:47:48.000]  其實都是很好談
[00:47:48.000 --> 00:47:50.000]  很喜歡跳舞和唱歌
[00:47:50.000 --> 00:47:51.000]  那些年輕人
[00:47:51.000 --> 00:47:54.000]  其實都很喜歡一起去冒險
[00:47:54.000 --> 00:47:58.000]  一起去認識生命更加多
[00:47:58.000 --> 00:48:01.000]  所以他們就將兩個民族拉在一起
[00:48:01.000 --> 00:48:03.000]  我都會看到
[00:48:03.000 --> 00:48:05.000]  其實這兩個方法
[00:48:05.000 --> 00:48:07.000]  都不容易的
[00:48:07.000 --> 00:48:10.000]  因為我看到Mitchell & Harley這個機構
[00:48:10.000 --> 00:48:13.000]  曾經在這段時間
[00:48:13.000 --> 00:48:15.000]  一些落桑的會議當中
[00:48:15.000 --> 00:48:17.000]  都可以講見證
[00:48:17.000 --> 00:48:20.000]  但實際上他們可以做到的工作
[00:48:20.000 --> 00:48:22.000]  不是很多
[00:48:22.000 --> 00:48:24.000]  可以被說服的人
[00:48:24.000 --> 00:48:26.000]  不是太多
[00:48:26.000 --> 00:48:28.000]  我亦都會看到這個寶傑曼
[00:48:28.000 --> 00:48:30.000]  亦都不會太受歡迎
[00:48:30.000 --> 00:48:32.000]  因為他講的那些東西
[00:48:32.000 --> 00:48:36.000]  可能都是對很多財金上的利益
[00:48:36.000 --> 00:48:37.000]  有很多的衝突
[00:48:37.000 --> 00:48:40.000]  我可以形容這兩班弟兄姊妹
[00:48:40.000 --> 00:48:42.000]  所做的工作
[00:48:42.000 --> 00:48:44.000]  都是吃力不討好
[00:48:44.000 --> 00:48:48.000]  但問題是我們要去指出一件重要的事
[00:48:48.000 --> 00:48:52.000]  就是在一個充滿著掙扎的年代裏
[00:48:52.000 --> 00:48:55.000]  我們的態度應該是怎樣
[00:48:55.000 --> 00:49:00.000]  當摩西面對著一個充滿著不信的年代
[00:49:00.000 --> 00:49:05.000]  充滿著不願意聽從神話語的年代裏
[00:49:05.000 --> 00:49:09.000]  他依然勇敢地和以色列的百姓
[00:49:09.000 --> 00:49:12.000]  一起去面對這些困難
[00:49:12.000 --> 00:49:15.000]  我有時我都會這樣想
[00:49:15.000 --> 00:49:17.000]  如果我在香港這個處境裏
[00:49:17.000 --> 00:49:20.000]  我應該可以怎樣做呢
[00:49:20.000 --> 00:49:22.000]  我就會覺得
[00:49:22.000 --> 00:49:25.000]  如果我是一個跟隨耶穌基督的人
[00:49:25.000 --> 00:49:30.000]  我就盼望我自己是讓人得生的銅蛇
[00:49:30.000 --> 00:49:32.000]  既然我走出來的時候
[00:49:32.000 --> 00:49:35.000]  人就知道我是上帝的門徒
[00:49:35.000 --> 00:49:38.000]  就知道我是一個基督徒的時候
[00:49:38.000 --> 00:49:41.000]  究竟我所流露的一個生命
[00:49:41.000 --> 00:49:43.000]  是一個什麼樣的生命
[00:49:43.000 --> 00:49:45.000]  當我想拿起一塊石頭
[00:49:45.000 --> 00:49:47.000]  要扔出去的時候
[00:49:47.000 --> 00:49:49.000]  我就要想一下
[00:49:49.000 --> 00:49:51.000]  究竟我扔出去的時候
[00:49:51.000 --> 00:49:53.000]  我是要建立別人的生命
[00:49:53.000 --> 00:49:56.000]  還是要拆毀別人的生命
[00:49:56.000 --> 00:49:58.000]  我是讓人得生
[00:49:58.000 --> 00:50:02.000]  還是我拆毀傷害別人的生命
[00:50:02.000 --> 00:50:06.000]  我想和大家一起有一個結束的祈禱
[00:50:11.000 --> 00:50:14.000]  主耶穌基督,我們感謝祢
[00:50:14.000 --> 00:50:17.000]  因為祢就是那個
[00:50:17.000 --> 00:50:21.000]  被舉起在木頭上的那位
[00:50:21.000 --> 00:50:26.000]  戰勝死亡
[00:50:26.000 --> 00:50:29.000]  復活升天的那位救主
[00:50:29.000 --> 00:50:31.000]  祢要叫世人
[00:50:31.000 --> 00:50:34.000]  憑信心仰望祢
[00:50:34.000 --> 00:50:37.000]  就可以得到一個新的生命
[00:50:38.000 --> 00:50:41.000]  主,這是一個復活救贖的訊息
[00:50:41.000 --> 00:50:46.000]  主啊,現在
[00:50:46.000 --> 00:50:48.000]  可能弟兄姊妹
[00:50:48.000 --> 00:50:50.000]  或多或少
[00:50:50.000 --> 00:50:52.000]  都可能好像孩子一樣
[00:50:52.000 --> 00:50:57.000]  都會感受到那種不和諧
[00:50:57.000 --> 00:51:01.000]  人與人之間那種冷漠
[00:51:01.000 --> 00:51:05.000]  但是主啊,求祢
[00:51:05.000 --> 00:51:08.000]  讓我們執著於祢的話語
[00:51:08.000 --> 00:51:14.000]  當以色列人
[00:51:14.000 --> 00:51:18.000]  走以東的路走不通的時候
[00:51:18.000 --> 00:51:22.000]  他們都想辦法
[00:51:22.000 --> 00:51:25.000]  繼續前進
[00:51:25.000 --> 00:51:30.000]  主啊,我求祢
[00:51:30.000 --> 00:51:32.000]  讓我們也掙扎
[00:51:32.000 --> 00:51:38.000]  去尋找屬於我們基督徒
[00:51:38.000 --> 00:51:41.000]  屬於我們教會的方法
[00:51:41.000 --> 00:51:46.000]  我們怎樣可以在這個世代裡
[00:51:46.000 --> 00:51:48.000]  為炎為光
[00:51:48.000 --> 00:51:52.000]  主啊,我求祢也安慰我們
[00:51:52.000 --> 00:51:57.000]  我們都看到世界上有不同的地方
[00:51:57.000 --> 00:52:00.000]  其實他們都在掙扎
[00:52:01.000 --> 00:52:03.000]  在很多
[00:52:03.000 --> 00:52:07.000]  互相衝突的情況底下
[00:52:07.000 --> 00:52:10.000]  但是主啊,他們都沒有放棄
[00:52:10.000 --> 00:52:13.000]  都是有很多基督徒
[00:52:13.000 --> 00:52:17.000]  在掙扎,在尋找生命的出路
[00:52:17.000 --> 00:52:20.000]  主啊,祢愛我們愛到底
[00:52:20.000 --> 00:52:24.000]  祢說過,祢不會憋棄我們為孤兒
[00:52:24.000 --> 00:52:26.000]  主啊,我懇求祢
[00:52:26.000 --> 00:52:28.000]  就是這樣賜福我們
[00:52:28.000 --> 00:52:31.000]  叫我們在這個世代裡
[00:52:31.000 --> 00:52:33.000]  好仗明燈照耀
[00:52:33.000 --> 00:52:34.000]  我們禱告
[00:52:34.000 --> 00:52:35.000]  和我們這樣禱告
[00:52:35.000 --> 00:52:36.000]  奉教教主耶穌基督的聖名
[00:52:36.000 --> 00:52:37.000]  阿門
