
[00:00:00.000 --> 00:00:03.280]  各位朋友 今天我們所講的講題是
[00:33:45.400 --> 00:33:47.400]  是若拿自己選擇的路
[00:33:47.400 --> 00:33:49.400]  選擇了一條沒有最低
[00:33:49.400 --> 00:33:50.400]  只有更低的路
[00:33:50.400 --> 00:33:51.400]  從若拍下到船
[00:33:51.400 --> 00:33:53.400]  再下到船艙
[00:33:53.400 --> 00:33:54.400]  甚至沉睡
[00:33:54.400 --> 00:33:56.400]  最後去到第二章的山根
[00:33:56.400 --> 00:33:58.400]  當然我們千萬不要誤會
[00:33:58.400 --> 00:34:01.400]  以為若拿是靈性低潮
[00:34:01.400 --> 00:34:03.400]  跟神的關係一定是很差
[00:34:03.400 --> 00:34:04.400]  這個才知道
[00:34:04.400 --> 00:34:06.400]  首先經文從來都沒有這樣說
[00:34:06.400 --> 00:34:08.400]  反而經文強調他的身份
[00:34:08.400 --> 00:34:10.400]  和他的功績
[00:34:10.400 --> 00:34:12.400]  若拿的成就
[00:34:12.400 --> 00:34:13.400]  和任務
[00:34:13.400 --> 00:34:15.400]  甚至連猶太文學都聲稱
[00:34:15.400 --> 00:34:17.400]  若拿是以色列人的英雄
[00:34:17.400 --> 00:34:19.400]  如果你看過馬赫福音版本的
[00:34:19.400 --> 00:34:21.400]  《耶穌平靜風和海》
[00:34:21.400 --> 00:34:23.400]  那裡用的希臘希臘文字
[00:34:23.400 --> 00:34:25.400]  和舊約希臘文版本所描繪的
[00:34:25.400 --> 00:34:27.400]  《若拿書》裡面的用字
[00:34:27.400 --> 00:34:28.400]  有很多都很相似
[00:34:28.400 --> 00:34:31.400]  所以會不會有學者說
[00:34:31.400 --> 00:34:33.400]  其實馬赫福音那裡特意強調
[00:34:33.400 --> 00:34:36.400]  耶穌是超越當時人所尊敬的
[00:34:36.400 --> 00:34:38.400]  民族英雄若拿呢
[00:34:38.400 --> 00:34:40.400]  沒錯 若拿他不是
[00:34:40.400 --> 00:34:43.400]  靈性低潮的鼠輩
[00:34:43.400 --> 00:34:45.400]  不過是有些事情
[00:34:45.400 --> 00:34:46.400]  令他不服氣
[00:34:46.400 --> 00:34:49.400]  他不認同神在處理這件事上的手法
[00:34:49.400 --> 00:34:51.400]  他要跟神鬥一鬥氣
[00:34:51.400 --> 00:34:54.400]  但是他要付出一個代價
[00:34:54.400 --> 00:34:56.400]  就是他沒有最低
[00:34:56.400 --> 00:34:59.400]  只有更低這個處境
[00:34:59.400 --> 00:35:01.400]  若拿不是靈性低潮
[00:35:01.400 --> 00:35:04.400]  而是他讓自己
[00:35:04.400 --> 00:35:08.400]  令自己故意走到一個低點
[00:35:08.400 --> 00:35:10.400]  要跟神鬥氣
[00:35:10.400 --> 00:35:13.400]  今天很多人選擇跟神過不去
[00:35:13.400 --> 00:35:14.400]  跟神鬥氣
[00:35:14.400 --> 00:35:16.400]  故意要遠離他的面
[00:35:16.400 --> 00:35:17.400]  為了賺大錢
[00:35:17.400 --> 00:35:19.400]  投資買賣旅行娛樂
[00:35:19.400 --> 00:35:21.400]  喜歡做什麼就做什麼
[00:35:21.400 --> 00:35:24.400]  總之就不想把人生最黃金的時段
[00:35:24.400 --> 00:35:26.400]  預留去認識上帝
[00:35:26.400 --> 00:35:27.400]  故意走到一個
[00:35:27.400 --> 00:35:30.400]  跟上帝關係上的一個低點
[00:35:30.400 --> 00:35:33.400]  第二處未算低的西點
[00:35:33.400 --> 00:35:35.400]  當然回到教會的人
[00:35:35.400 --> 00:35:37.400]  其實都有可能出現這樣的狀況
[00:35:37.400 --> 00:35:39.400]  最後我想講一個故事給大家聽
[00:35:39.400 --> 00:35:41.400]  在我年輕的時候
[00:35:41.400 --> 00:35:42.400]  大概十幾歲左右
[00:35:42.400 --> 00:35:45.400]  在我教會裏面跟另一位的姊妹
[00:35:45.400 --> 00:35:47.400]  都發生極不和諧的事件
[00:35:47.400 --> 00:35:49.400]  當時我們是非常好的關係
[00:35:49.400 --> 00:35:50.400]  不知為什麼
[00:35:50.400 --> 00:35:52.400]  突然之間因為某一件事件
[00:35:52.400 --> 00:35:54.400]  我們鬧翻了意見
[00:35:54.400 --> 00:35:56.400]  結果她那年受陣
[00:35:56.400 --> 00:35:57.400]  我就不去受陣
[00:35:57.400 --> 00:35:58.400]  她那年去哪裏侍奉
[00:35:58.400 --> 00:35:59.400]  我就不去那裏侍奉
[00:35:59.400 --> 00:36:00.400]  她那年去哪裏侍奉
[00:36:00.400 --> 00:36:02.400]  我也不想去那裏侍奉
[00:36:02.400 --> 00:36:03.400]  在那段時間裏面
[00:36:03.400 --> 00:36:05.400]  在那一年多裏面
[00:36:05.400 --> 00:36:08.400]  我的靈性是最低潮的位置
[00:36:08.400 --> 00:36:09.400]  的而且確是
[00:36:09.400 --> 00:36:10.400]  我們在教會裏面
[00:36:10.400 --> 00:36:12.400]  我們在教會裏面當中
[00:36:12.400 --> 00:36:14.400]  我們見到和弟兄姊妹之間的關係
[00:36:14.400 --> 00:36:15.400]  有牙齒印的時候
[00:36:15.400 --> 00:36:18.400]  某些私人的恩怨的時候
[00:36:18.400 --> 00:36:20.400]  我們可能找上帝來做
[00:36:20.400 --> 00:36:24.400]  一個鬥氣的一個中間人
[00:36:24.400 --> 00:36:25.400]  找教會
[00:36:25.400 --> 00:36:28.400]  找上帝的侍功來鬥氣
[00:36:28.400 --> 00:36:29.400]  結果呢
[00:36:29.400 --> 00:36:32.400]  我們落到一個最低點
[00:36:32.400 --> 00:36:33.400]  我們說最多不侍奉而已
[00:36:33.400 --> 00:36:35.400]  不回教會了
[00:36:35.400 --> 00:36:36.400]  那又怎樣呢
[00:36:36.400 --> 00:36:38.400]  我們鬥氣
[00:36:38.400 --> 00:36:39.400]  結果呢
[00:36:39.400 --> 00:36:42.400]  我們去到沒有最低
[00:36:42.400 --> 00:36:45.400]  只有更低的淑靈的光景
[00:36:45.400 --> 00:36:47.400]  希望約拿書的這段英文
[00:36:47.400 --> 00:36:50.400]  對我們都有所幫助
[00:36:50.400 --> 00:36:51.400]  我們一起報告
[00:36:51.400 --> 00:36:52.400]  感謝主給我們
[00:36:52.400 --> 00:36:53.400]  有機會來讀約拿書
[00:36:53.400 --> 00:36:54.400]  我們求你幫助我們
[00:36:54.400 --> 00:36:56.400]  從約拿書裏面
[00:36:56.400 --> 00:36:58.400]  去學習寶貴淑靈的功課
[00:36:58.400 --> 00:37:02.400]  讓我們好好的抓緊上帝
[00:37:02.400 --> 00:37:05.400]  透過約拿書的一個提醒
[00:37:05.400 --> 00:37:06.400]  讓我們知道
[00:37:06.400 --> 00:37:07.400]  讓我們知道
[00:37:07.400 --> 00:37:10.400]  就是在約拿的故事裏面
[00:37:10.400 --> 00:37:11.400]  很多是讓我們看到
[00:37:11.400 --> 00:37:13.400]  約拿是她自己選擇
[00:37:13.400 --> 00:37:15.400]  走到人生的第二處
[00:37:15.400 --> 00:37:17.400]  求你幫助我們
[00:37:17.400 --> 00:37:19.400]  不要幫助我們
[00:37:19.400 --> 00:37:23.400]  不要重蹈覆轍約拿這個覆轍
[00:37:23.400 --> 00:37:27.400]  為了我們自己的私人的事情
[00:37:27.400 --> 00:37:29.400]  或者個人的感受
[00:37:29.400 --> 00:37:31.400]  而結果
[00:37:31.400 --> 00:37:34.400]  將上帝你成為了一個工具
[00:37:34.400 --> 00:37:35.400]  將上帝的國度
[00:37:35.400 --> 00:37:38.400]  將教會成為了一個工具
[00:37:38.400 --> 00:37:40.400]  甚至我們遠離你
[00:37:40.400 --> 00:37:42.400]  不再參與這些事物
[00:37:42.400 --> 00:37:44.400]  不再參加教會
[00:37:44.400 --> 00:37:46.400]  主啊 我們求你幫助我們
[00:37:46.400 --> 00:37:49.400]  不要讓我們淪落到沒有最低
[00:37:49.400 --> 00:37:51.400]  只有更低的光景
[00:37:51.400 --> 00:37:54.200]  聽我們禱告 同耶穌基督跟著我們祈禱
