
[00:00:00.000 --> 00:00:03.840]  今天跟大家分享的經文是在
[00:37:05.580 --> 00:37:08.400]  打敗以色列居然是靠誰
[00:37:08.400 --> 00:37:12.240]  以色列的神耶和華
[00:37:12.240 --> 00:37:15.840]  而在原文裡面這個得勝
[00:37:15.840 --> 00:37:17.360]  是什麼意思呢
[00:37:17.360 --> 00:37:19.660]  就是救恩
[00:37:19.660 --> 00:37:23.260]  就是拯救的意思如果你看原文的話
[00:37:23.260 --> 00:37:25.820]  這個得勝就是拯救
[00:37:25.820 --> 00:37:27.600]  或者是救恩
[00:37:27.600 --> 00:37:29.900]  所以到整個故事的最後
[00:37:30.420 --> 00:37:31.700]  你看這個外邦的
[00:37:31.700 --> 00:37:33.240]  元帥
[00:37:33.240 --> 00:37:34.520]  他
[00:37:34.520 --> 00:37:36.820]  真的是耶和華使他得勝了
[00:37:36.820 --> 00:37:38.880]  使他得救恩了使他
[00:37:38.880 --> 00:37:39.900]  拯救了
[00:37:39.900 --> 00:37:40.920]  得拯救了
[00:37:40.920 --> 00:37:44.240]  在今天我不曉得
[00:37:44.240 --> 00:37:47.060]  弟兄姊妹所面臨的問題是什麼
[00:37:47.060 --> 00:37:51.420]  在路加福音裡面
[00:37:51.420 --> 00:37:52.960]  耶穌也曾經
[00:37:52.960 --> 00:37:57.820]  引用這段的故事來教導當時的人他說
[00:37:58.320 --> 00:38:04.460]  先知以利沙的時候以色列中有許多長大麻風的但內中除了
[00:38:04.460 --> 00:38:05.740]  敘利亞國就是
[00:38:05.740 --> 00:38:10.360]  亞蘭國的乃曼以外沒有一個得潔淨的
[00:38:10.360 --> 00:38:14.440]  他曾經提到乃曼他也讚賞
[00:38:14.440 --> 00:38:15.220]  他的
[00:38:15.220 --> 00:38:17.780]  信心今天我們也許
[00:38:17.780 --> 00:38:20.080]  跟乃曼一樣
[00:38:20.080 --> 00:38:26.480]  或許不是大麻風也許是其他的一些疾病身體的心靈的其他方面的問題
[00:38:28.280 --> 00:38:30.840]  我們也為這些的問題為這些的事情
[00:38:30.840 --> 00:38:31.860]  來煩惱
[00:38:31.860 --> 00:38:35.440]  我們也可能曾經像他一樣來找過神
[00:38:35.440 --> 00:38:36.980]  來求助
[00:38:36.980 --> 00:38:39.540]  不過呢我們用我們自己的方法
[00:38:39.540 --> 00:38:41.080]  去求助神
[00:38:41.080 --> 00:38:42.360]  而這些的方法
[00:38:42.360 --> 00:38:43.380]  好像呢
[00:38:43.380 --> 00:38:47.980]  在神面前的神沒有按照我的這些方法來回應
[00:38:47.980 --> 00:38:49.780]  不過今天我們
[00:38:49.780 --> 00:38:52.080]  看了這封經文求主幫助我們
[00:38:52.080 --> 00:38:53.100]  放下
[00:38:53.100 --> 00:38:54.640]  我們自己的想法
[00:38:54.640 --> 00:38:57.200]  謙卑在神的面前
[00:38:57.980 --> 00:38:59.000]  順服
[00:38:59.000 --> 00:39:00.280]  祂的方法
[00:39:00.280 --> 00:39:01.560]  把主權
[00:39:01.560 --> 00:39:02.580]  交給祂
[00:39:02.580 --> 00:39:04.120]  祂不只要
[00:39:04.120 --> 00:39:06.680]  解決我們生命的問題
[00:39:06.680 --> 00:39:09.240]  還要改變我們的生命
[00:39:09.240 --> 00:39:10.780]  求主來幫助我們
[00:39:10.780 --> 00:39:12.060]  我們一起來禱告
[00:39:12.060 --> 00:39:18.460]  主要是謝謝你藉著乃曼的故事來提醒我們你是那位又真又活的神
[00:39:18.460 --> 00:39:20.500]  在以色列當中
[00:39:20.500 --> 00:39:22.560]  唯有你是獨行
[00:39:22.560 --> 00:39:23.580]  其實的神
[00:39:23.580 --> 00:39:24.860]  請你來
[00:39:24.860 --> 00:39:27.920]  看顧我們眾人也賜給我們這樣的信心
[00:39:28.180 --> 00:39:29.200]  能夠去仰望你
[00:39:29.200 --> 00:39:33.560]  讓我們常常來數算你在我們生命當中的作為和恩典
[00:39:33.560 --> 00:39:38.680]  主要求你來幫助我們放下我們自己固有的想法
[00:39:38.680 --> 00:39:41.760]  讓我們能夠接受
[00:39:41.760 --> 00:39:43.800]  能夠順服
[00:39:43.800 --> 00:39:46.100]  能夠在你面前
[00:39:46.100 --> 00:39:48.400]  完全的交託給你
[00:39:48.400 --> 00:39:51.220]  主要求你幫助我們走前面的路
[00:39:51.220 --> 00:39:53.280]  也繼續的塑造我們
[00:39:53.280 --> 00:39:54.560]  改變我們的生命
[00:39:54.820 --> 00:39:58.400]  我們再同心禱告奉主耶穌基督的聖名祈求
[00:39:58.400 --> 00:39:59.420]  阿們
