
[00:00:00.000 --> 00:00:06.000]  我們今天不如說一個題目
[00:33:42.000 --> 00:33:45.000]  即使我沒有答案
[00:33:45.000 --> 00:33:47.000]  我是否仍然去跟隨
[00:33:47.000 --> 00:33:49.000]  我的主耶穌基督
[00:33:49.000 --> 00:33:52.000]  我的藤心大道基督
[00:33:52.000 --> 00:33:53.000]  跟著我們多謝祢
[00:33:53.000 --> 00:33:57.000]  因為祢是我們唯一的主
[00:33:57.000 --> 00:33:58.000]  在我們生命裡面
[00:33:58.000 --> 00:33:59.000]  我們有很多破碎
[00:33:59.000 --> 00:34:01.000]  有很多不思議的地方
[00:34:01.000 --> 00:34:02.000]  在我們生命當中
[00:34:02.000 --> 00:34:05.000]  有很多不能夠解釋的事
[00:34:05.000 --> 00:34:08.000]  神可以幫助我們
[00:34:08.000 --> 00:34:10.000]  當我們敬畏祢的時候
[00:34:10.000 --> 00:34:11.000]  我們想清楚
[00:34:11.000 --> 00:34:13.000]  祢是我們的主
[00:34:13.000 --> 00:34:15.000]  我們稱祢為我們的主
[00:34:15.000 --> 00:34:18.000]  我們是否出於利益
[00:34:18.000 --> 00:34:21.000]  是否因為順境逆境
[00:34:21.000 --> 00:34:24.000]  有好的事我們才去敬拜祢
[00:34:24.000 --> 00:34:27.000]  還是我們真心真意去侍奉祢
[00:34:27.000 --> 00:34:28.000]  去敬拜祢
[00:34:28.000 --> 00:34:30.000]  去讚美祢
[00:34:30.000 --> 00:34:32.000]  我們求祢讓祢自己的子民
[00:34:32.000 --> 00:34:35.000]  能夠真正認識祢
[00:34:35.000 --> 00:34:38.000]  真正認識祢是上帝
[00:34:38.000 --> 00:34:40.000]  讓我們明白祢是那位
[00:34:40.000 --> 00:34:41.000]  藏天藏地
[00:34:41.000 --> 00:34:43.000]  滿有主權的神
[00:34:43.000 --> 00:34:44.000]  只因為這樣的緣故
[00:34:44.000 --> 00:34:46.000]  我們值得去敬拜祢
[00:34:46.000 --> 00:34:49.000]  值得去跟隨你,值得去相信你
[00:34:49.000 --> 00:34:51.000]  祈禱奉尊密告
