
[00:00:00.000 --> 00:00:03.400]  今天是要跟各位來分享的是
[00:42:09.920 --> 00:42:12.600]  Owner Financing
[00:42:12.600 --> 00:42:16.400]  我說你現在利率三個百分比都不到
[00:42:16.400 --> 00:42:18.720]  我給你五個百分比
[00:42:18.720 --> 00:42:19.800]  我如果不還你錢
[00:42:19.800 --> 00:42:21.840]  你再把它貿收回去
[00:42:21.840 --> 00:42:25.560]  我說這個整個Isaquah
[00:42:25.560 --> 00:42:28.400]  好像就剩我們這個教堂了
[00:42:28.400 --> 00:42:31.480]  本來那邊有一間我們也很想去買的
[00:42:31.480 --> 00:42:34.920]  結果現在不知道改成什麼Museum
[00:42:34.920 --> 00:42:36.320]  是不是
[00:42:36.320 --> 00:42:40.240]  改成一個博物館了
[00:42:40.240 --> 00:42:42.480]  文教中心
[00:42:42.480 --> 00:42:44.000]  教鋼琴
[00:42:44.000 --> 00:42:49.080]  所以我說就這個堂了
[00:42:49.080 --> 00:42:51.800]  我要是不能夠付你錢的話
[00:42:51.800 --> 00:42:52.720]  你把我收回去
[00:42:52.720 --> 00:42:56.120]  還是教會的手上
[00:42:56.120 --> 00:42:56.840]  哎呀
[00:42:56.840 --> 00:42:58.240]  真的有神的帶領
[00:42:58.240 --> 00:43:00.640]  他們同意了
[00:43:00.640 --> 00:43:03.480]  但是他只給我們五年
[00:43:03.480 --> 00:43:05.760]  他說你五年之內
[00:43:05.760 --> 00:43:07.640]  他為什麼給我們五年呢
[00:43:07.640 --> 00:43:11.720]  他說你五年去找
[00:43:11.720 --> 00:43:16.880]  看哪一個銀行可以給你貸款
[00:43:16.880 --> 00:43:19.880]  他真不知道我們中國人很厲害
[00:43:19.880 --> 00:43:22.040]  我們四年就還清了
[00:43:22.040 --> 00:43:23.240]  哇
[00:43:23.240 --> 00:43:24.160]  感謝主啊
[00:43:24.160 --> 00:43:25.320]  是不是
[00:43:25.320 --> 00:43:28.520]  那榮耀歸給神
[00:43:28.520 --> 00:43:30.520]  這就是巴黎毗拉辛
[00:43:30.520 --> 00:43:32.800]  神是突破的神
[00:43:32.800 --> 00:43:33.840]  是不是
[00:43:33.840 --> 00:43:37.160]  我們人不多力量小
[00:43:37.160 --> 00:43:42.280]  但是我背後的老闆可是大有能力的
[00:43:42.280 --> 00:43:43.800]  我們錢不多
[00:43:43.800 --> 00:43:47.600]  我背後的老闆可是
[00:43:47.600 --> 00:43:51.480]  全世界千山的牛萬山的羊都是屬於他的
[00:43:51.480 --> 00:43:53.160]  是不是
[00:43:53.160 --> 00:43:56.360]  所以我們就買成了
[00:43:56.360 --> 00:43:58.240]  我們要還清了
[00:43:58.240 --> 00:44:00.560]  是不是
[00:44:00.560 --> 00:44:02.560]  我們還要買隔壁
[00:44:02.560 --> 00:44:04.040]  是不是
[00:44:04.040 --> 00:44:06.280]  我們就可以多五個停車位
[00:44:06.280 --> 00:44:12.440]  多一個廚房在隔壁就作為兒童之家
[00:44:12.440 --> 00:44:15.760]  Bath, Bio, Parism
[00:44:15.760 --> 00:44:19.840]  兒童之家也就是突破的神之家
[00:44:19.840 --> 00:44:22.280]  我相信這都要發生
[00:44:22.280 --> 00:44:27.280]  再過去就是公園了
[00:44:27.280 --> 00:44:32.160]  所以兒童之家的兒童可以在公園裡面玩耍
[00:44:32.160 --> 00:44:36.520]  門口就有公共汽車經過了
[00:44:36.520 --> 00:44:39.080]  哇多麼棒
[00:44:39.080 --> 00:44:43.160]  我有的時候來教堂
[00:44:43.160 --> 00:44:46.160]  我就坐公共汽車了
[00:44:46.160 --> 00:44:47.680]  哇我就坐公共汽車
[00:44:47.680 --> 00:44:50.400]  就一路就來這邊了
[00:44:50.400 --> 00:44:52.600]  是不是多方便
[00:44:52.600 --> 00:44:54.280]  感謝神
[00:44:54.280 --> 00:44:56.720]  我就想到
[00:44:56.720 --> 00:44:58.800]  真的我們要為這個禱告
[00:44:58.800 --> 00:45:02.760]  隔壁將來叫做Bio, Parism
[00:45:02.760 --> 00:45:05.560]  突破的神之家
[00:45:05.560 --> 00:45:07.120]  作為我們的兒童中心
[00:45:07.120 --> 00:45:08.560]  讓我們低頭禱告
[00:45:08.560 --> 00:45:09.920]  阿爸父我們感謝你
[00:45:09.920 --> 00:45:11.120]  我們讚美你
[00:45:11.120 --> 00:45:13.600]  你是幼稚幼活的神
[00:45:13.600 --> 00:45:14.480]  哈利路亞
[00:45:14.480 --> 00:45:16.400]  我們何德何能
[00:45:16.400 --> 00:45:19.040]  我們人少力小
[00:45:19.040 --> 00:45:20.960]  但是神你勸
[00:45:20.960 --> 00:45:23.200]  沒有煙面不看我們
[00:45:23.200 --> 00:45:25.400]  你勸從來沒有小看我們
[00:45:25.400 --> 00:45:26.560]  輕視我們
[00:45:26.560 --> 00:45:29.200]  你仍然是伸出你大能的手
[00:45:29.200 --> 00:45:31.360]  一路的保守帶領
[00:45:31.360 --> 00:45:33.280]  信望愛領養他
[00:45:33.280 --> 00:45:34.880]  我相信不久將來
[00:45:34.880 --> 00:45:37.600]  有神蹟奇事要再發生
[00:45:37.600 --> 00:45:38.080]  哈利路亞
[00:45:38.080 --> 00:45:40.600]  神要再一次讓這個地方
[00:45:40.600 --> 00:45:42.880]  滿了你的榮耀
[00:45:42.880 --> 00:45:46.160]  一切恩典祝福憐憫
[00:45:46.160 --> 00:45:47.200]  謝謝你
[00:45:47.200 --> 00:45:50.200]  這樣禱告是奉主耶穌基督的名
[00:45:50.200 --> 00:45:52.320]  阿們哈利路亞
