
[00:00:00.000 --> 00:00:03.220]  今日想用大約三十分鐘的時間
[00:31:14.000 --> 00:31:16.000]  我們家人都是這樣拜神的,
[00:31:16.000 --> 00:31:18.000]  將最便宜的酒墮在地上,
[00:31:18.000 --> 00:31:20.000]  將最便宜的酒墮在地上,
[00:31:20.000 --> 00:31:22.000]  最好的雞養兩養,
[00:31:22.000 --> 00:31:24.000]  拿回去斬去吃的,
[00:31:24.000 --> 00:31:26.000]  那個才是主菜,
[00:31:26.000 --> 00:31:28.000]  不要說菲律賓教會,
[00:31:28.000 --> 00:31:30.000]  現在的責任是你們,
[00:31:30.000 --> 00:31:32.000]  你們是主菜,
[00:31:32.000 --> 00:31:34.000]  不再是我了,
[00:31:34.000 --> 00:31:36.000]  不過你和我一起獻上,
[00:31:36.000 --> 00:31:38.000]  我們一起都開心,
[00:31:38.000 --> 00:31:40.000]  因為這是上帝擺在教會裡的使命,
[00:31:40.000 --> 00:31:42.000]  從第一天直到現在,
[00:31:42.000 --> 00:31:44.000]  而且他將會保守直到基督再來的日子,
[00:31:44.000 --> 00:31:46.000]  而且他將會保守直到基督再來的日子,
[00:31:46.000 --> 00:31:48.000]  而且他將會保守直到基督再來的日子,
[00:31:48.000 --> 00:31:50.000]  盼望上帝讓我們這些教會在現在這個世界這麼困難,
[00:31:50.000 --> 00:31:52.000]  盼望上帝讓我們這些教會在現在這個世界這麼困難,
[00:31:52.000 --> 00:31:54.000]  人心不同的想法的時候,
[00:31:54.000 --> 00:31:56.000]  人心不同的想法的時候,
[00:31:56.000 --> 00:31:58.000]  都記住上帝的說話,
[00:31:58.000 --> 00:32:00.000]  上帝的吩咐。
