
[00:00:00.000 --> 00:00:03.200]  如果還記得我在每個月的第一個主日
[00:31:22.720 --> 00:31:24.720]  按著神給我的智慧
[00:31:24.720 --> 00:31:26.720]  去管理神給我的金錢
[00:31:26.720 --> 00:31:28.720]  所以我只是將
[00:31:28.720 --> 00:31:30.720]  十分之一
[00:31:30.720 --> 00:31:32.720]  放在我的屬靈教會的大家庭裏
[00:31:32.720 --> 00:31:34.720]  是理所當然
[00:31:34.720 --> 00:31:36.720]  而且神更加容許我
[00:31:36.720 --> 00:31:38.720]  可以在十分之九裏
[00:31:38.720 --> 00:31:40.720]  神給我有空間
[00:31:40.720 --> 00:31:42.720]  去運用神給我的金錢
[00:31:42.720 --> 00:31:44.720]  我就是這樣去實踐
[00:31:44.720 --> 00:31:46.720]  這個十一奉獻的原則
[00:31:46.720 --> 00:31:48.720]  直到今天
[00:31:48.720 --> 00:31:50.720]  我還記得在二十多年前
[00:31:50.720 --> 00:31:52.720]  當我去學習崇拜主席的時候
[00:31:52.720 --> 00:31:54.720]  我留意崇拜主席
[00:31:54.720 --> 00:31:56.720]  他們講的說話
[00:31:56.720 --> 00:31:58.720]  其中當奉獻的時候
[00:31:58.720 --> 00:32:00.720]  他們有時會講這句說話
[00:32:00.720 --> 00:32:02.720]  奉獻是基督徒的權利和義務
[00:32:02.720 --> 00:32:04.720]  捐得樂意的人是神所喜愛的
[00:32:04.720 --> 00:32:06.720]  若果你不是信徒
[00:32:06.720 --> 00:32:08.720]  當奉獻袋傳到你的前面
[00:32:08.720 --> 00:32:10.720]  你不需要作出奉獻
[00:32:10.720 --> 00:32:12.720]  當你不是基督徒
[00:32:12.720 --> 00:32:14.720]  或者你不明白奉獻的意義的時候
[00:32:14.720 --> 00:32:16.720]  你不需要作出奉獻
[00:32:16.720 --> 00:32:18.720]  因為你仍然不知道我剛才所講的真理
[00:32:18.720 --> 00:32:20.720]  我們擁有的一切
[00:32:20.720 --> 00:32:22.720]  都是上帝給我的
[00:32:22.720 --> 00:32:24.720]  你就按著神的心意去運用
[00:32:24.720 --> 00:32:26.720]  如果你不明白這件事
[00:32:26.720 --> 00:32:28.720]  你都未有資格去奉獻
[00:32:28.720 --> 00:32:30.720]  可以這樣說
[00:32:30.720 --> 00:32:32.720]  奉獻也是基督徒的義務
[00:32:32.720 --> 00:32:34.720]  當我們受浸在教會
[00:32:34.720 --> 00:32:36.720]  教會就是我們屬靈的家
[00:32:36.720 --> 00:32:38.720]  我們就有義務責任去供養
[00:32:38.720 --> 00:32:40.720]  這個屬靈的家在經濟上的需要
[00:32:40.720 --> 00:32:42.720]  其實我們正在享用
[00:32:42.720 --> 00:32:44.720]  這個教會裏面的資源
[00:32:44.720 --> 00:32:46.720]  所以今天
[00:32:46.720 --> 00:32:48.720]  當教會要有五年的計劃
[00:32:48.720 --> 00:32:50.720]  去成為一個使人得見的教會
[00:32:50.720 --> 00:32:52.720]  我們要拓展神的國
[00:32:52.720 --> 00:32:54.720]  我們要將福音的愛實踐在我們社區淪舍當中
[00:32:54.720 --> 00:32:56.720]  弟兄姊妹
[00:32:56.720 --> 00:32:58.720]  我邀請你一同
[00:32:58.720 --> 00:33:00.720]  和我們參與在奉獻上作出準備
[00:33:00.720 --> 00:33:06.720]  去到總結的時候
[00:33:06.720 --> 00:33:10.720]  這位利希米的確是一個值得我們尊敬的屬靈的領袖
[00:33:10.720 --> 00:33:12.720]  他完成了重建城牆的硬件功夫
[00:33:12.720 --> 00:33:16.720]  隨即開始準備建立聖文的計劃
[00:33:16.720 --> 00:33:20.720]  他在人才、策略和奉獻上都做好準備
[00:33:20.720 --> 00:33:22.720]  他以一個屬靈的角度為優先
[00:33:22.720 --> 00:33:26.720]  去揀選忠信敬畏神的人作領袖、作帶領者
[00:33:26.720 --> 00:33:28.720]  他按照神的感動
[00:33:28.720 --> 00:33:30.720]  按照神的心意、按照神的律法
[00:33:30.720 --> 00:33:32.720]  即是聖經去做一切的決策和計劃
[00:33:32.720 --> 00:33:34.720]  並且在金錢
[00:33:34.720 --> 00:33:36.720]  和物資上做好奉獻上的準備
[00:33:36.720 --> 00:33:38.720]  以致日後
[00:33:38.720 --> 00:33:40.720]  建立百姓和神的關係的時候
[00:33:40.720 --> 00:33:42.720]  都已經有充足的準備
[00:33:42.720 --> 00:33:44.720]  成功在望
[00:33:44.720 --> 00:33:46.720]  利希米就是這樣一步一步地實踐
[00:33:46.720 --> 00:33:48.720]  神給他的意象和使命
[00:33:48.720 --> 00:33:50.720]  上帝也將
[00:33:50.720 --> 00:33:52.720]  使人得見的教會
[00:33:52.720 --> 00:33:54.720]  土鎮2015年計劃
[00:33:54.720 --> 00:33:56.720]  的意象使命給了我們
[00:33:56.720 --> 00:33:58.720]  教會就是我們一起的
[00:33:58.720 --> 00:34:00.720]  屬靈的大家庭
[00:34:00.720 --> 00:34:02.720]  我們同樣都要在人才、策略
[00:34:02.720 --> 00:34:04.720]  和奉獻上
[00:34:04.720 --> 00:34:06.720]  做好準備去建立一群
[00:34:06.720 --> 00:34:08.720]  使人得見的信徒群體
[00:34:08.720 --> 00:34:10.720]  就是能夠見證
[00:34:10.720 --> 00:34:12.720]  耶穌基督的教會
[00:34:12.720 --> 00:34:14.720]  除了教會的層面
[00:34:14.720 --> 00:34:16.720]  在你的個人層面上
[00:34:16.720 --> 00:34:18.720]  你都可以將今天的經文運用在你的身上
[00:34:18.720 --> 00:34:20.720]  我相信上帝也在我們
[00:34:20.720 --> 00:34:22.720]  每一個弟兄姊妹的生命當中
[00:34:22.720 --> 00:34:24.720]  有他個人的召命
[00:34:24.720 --> 00:34:26.720]  有你個人的計劃
[00:34:26.720 --> 00:34:28.720]  上帝的旨意在你的家庭、在你的工作
[00:34:28.720 --> 00:34:30.720]  在你個人的興趣
[00:34:30.720 --> 00:34:32.720]  在你個人的人生方向上
[00:34:32.720 --> 00:34:34.720]  當你要實踐你自己的人生理想的時候
[00:34:34.720 --> 00:34:36.720]  譬如建立家庭
[00:34:36.720 --> 00:34:38.720]  生兒育女
[00:34:38.720 --> 00:34:40.720]  或者工作上你要創一番事業
[00:34:40.720 --> 00:34:42.720]  去賺取你的金錢
[00:34:42.720 --> 00:34:44.720]  去用你的學識去服侍社會
[00:34:44.720 --> 00:34:46.720]  去實現你的夢想
[00:34:46.720 --> 00:34:48.720]  我們都要學習利器米
[00:34:48.720 --> 00:34:50.720]  凡事做好準備
[00:34:50.720 --> 00:34:52.720]  當你有好的準備的時候
[00:34:52.720 --> 00:34:54.720]  成功就已經開始了
[00:34:54.720 --> 00:34:56.720]  凡事以神為首
[00:34:56.720 --> 00:34:58.720]  我們自己都做一個
[00:34:58.720 --> 00:35:00.720]  忠信和敬畏神的人
[00:35:00.720 --> 00:35:02.720]  按著神的原則行事
[00:35:02.720 --> 00:35:04.720]  在金錢和物資上做好準備
[00:35:04.720 --> 00:35:06.720]  我們有幾個問題
[00:35:06.720 --> 00:35:08.720]  大家可以思想一下
[00:35:08.720 --> 00:35:10.720]  你自己有沒有一個忠信敬畏神的人呢?
[00:35:10.720 --> 00:35:12.720]  你有沒有按著神的感動
[00:35:12.720 --> 00:35:14.720]  按著神的原則去做策略呢?
[00:35:14.720 --> 00:35:16.720]  你在神的奉獻上
[00:35:16.720 --> 00:35:18.720]  實踐了多少呢?
[00:35:18.720 --> 00:35:20.720]  我們要同心同告
[00:35:20.720 --> 00:35:22.720]  親愛的主多謝你
[00:35:22.720 --> 00:35:24.720]  今天讓我們去聆聽神的話語
[00:35:24.720 --> 00:35:26.720]  我們看到你這位
[00:35:26.720 --> 00:35:28.720]  屬靈領袖利器米
[00:35:28.720 --> 00:35:30.720]  你這樣感動他
[00:35:30.720 --> 00:35:32.720]  去重建城牆
[00:35:32.720 --> 00:35:34.720]  更加去重建聖文
[00:35:34.720 --> 00:35:36.720]  去做最好的準備
[00:35:36.720 --> 00:35:38.720]  主啊今天當我們
[00:35:38.720 --> 00:35:40.720]  無論在個人的召命當中
[00:35:40.720 --> 00:35:42.720]  或者在教會的使命當中
[00:35:42.720 --> 00:35:44.720]  求主讓我們做好準備
[00:35:44.720 --> 00:35:46.720]  以致我們能夠去實踐
[00:35:46.720 --> 00:35:48.720]  神在我們生命當中的
[00:35:48.720 --> 00:35:50.720]  意象和使命
[00:35:50.720 --> 00:35:52.720]  多謝你聽我們的祈禱
[00:35:52.720 --> 00:35:54.720]  奉耶穌基督得四明治祈求
