
[00:00:00.000 --> 00:00:06.560]  好,在十週年裏,我們有一個講道的系列,就叫做「NEXT」
[00:32:02.960 --> 00:32:06.640]  將這些碎片放在一起
[00:32:06.640 --> 00:32:09.720]  然後成為一個很偉大的圖畫
[00:32:09.720 --> 00:32:11.920]  看族長的故事
[00:32:11.920 --> 00:32:13.680]  甚至看我們自己的故事
[00:32:14.160 --> 00:32:15.200]  我們都會覺得
[00:32:15.200 --> 00:32:16.200]  我們真的很差勁
[00:32:16.200 --> 00:32:18.560]  我們真的很不行
[00:32:18.560 --> 00:32:23.200]  蓄意的破壞
[00:32:23.200 --> 00:32:26.120]  或者我們會不在乎的心態
[00:32:26.120 --> 00:32:28.160]  來破壞上帝的工作
[00:32:28.160 --> 00:32:32.600]  但上帝是可以剋聖我們所有人
[00:32:32.600 --> 00:32:34.280]  我們每一個人
[00:32:34.280 --> 00:32:37.360]  我們的軟弱和脆弱的地方
[00:32:37.360 --> 00:32:39.840]  今天有三個邀請
[00:32:41.320 --> 00:32:44.440]  我們說過這個系列
[00:32:44.440 --> 00:32:46.000]  我們會有一些東西給大家
[00:32:46.000 --> 00:32:47.600]  而這個實物
[00:32:47.600 --> 00:32:49.200]  這個小的物件
[00:32:49.200 --> 00:32:50.920]  是給你一個提醒
[00:32:50.920 --> 00:32:53.720]  提醒你上帝的恩典和上帝的工作
[00:32:53.720 --> 00:32:56.920]  上一次開始我們有一個瓶子
[00:32:56.920 --> 00:32:58.440]  裡面有沙
[00:32:58.440 --> 00:33:02.640]  你記得我們說過阿不拉罕的沙的所謂應許
[00:33:02.640 --> 00:33:04.480]  多如海沙
[00:33:04.480 --> 00:33:05.880]  你的後裔會多如海沙
[00:33:05.880 --> 00:33:08.600]  這次你出去的時候
[00:33:09.840 --> 00:33:11.640]  你可以拿一塊拼圖
[00:33:11.640 --> 00:33:14.480]  我們當然不會給你玻璃
[00:33:14.480 --> 00:33:17.240]  不會給你玻璃碎片
[00:33:17.240 --> 00:33:18.760]  但這個拼圖
[00:33:18.760 --> 00:33:20.280]  好像碎片一樣
[00:33:20.280 --> 00:33:21.440]  它會告訴我們
[00:33:21.440 --> 00:33:24.680]  原來我們每一個人都是一塊碎片
[00:33:24.680 --> 00:33:26.120]  是不完整的
[00:33:26.120 --> 00:33:28.560]  我們需要上帝的恩典
[00:33:28.560 --> 00:33:29.480]  將我們拼在一起
[00:33:29.480 --> 00:33:32.640]  第一個邀請就是一個謙卑的邀請
[00:33:32.640 --> 00:33:37.040]  我們放下一些有的錯覺
[00:33:37.040 --> 00:33:40.360]  或者那種錯覺就是我夠好的話上帝就會用我
[00:33:40.360 --> 00:33:44.280]  原來上帝一直都不需要等我們好
[00:33:44.280 --> 00:33:45.400]  才能用到我們
[00:33:45.400 --> 00:33:48.280]  由第一代開始到現在
[00:33:48.280 --> 00:33:50.400]  上帝不需要等完美的人
[00:33:50.400 --> 00:33:53.680]  來繼續他的計劃
[00:33:53.680 --> 00:33:58.280]  上帝有的能力是高過我們的不善
[00:33:58.280 --> 00:33:58.880]  我們的不足
[00:33:58.880 --> 00:34:00.640]  第二個邀請
[00:34:00.640 --> 00:34:02.120]  是一個醒覺的邀請
[00:34:02.120 --> 00:34:03.840]  醒覺的邀請
[00:34:03.840 --> 00:34:04.600]  問一問你自己
[00:34:05.400 --> 00:34:08.840]  我有沒有用一些旁觀者的眼光去看上帝
[00:34:08.840 --> 00:34:09.840]  看教會
[00:34:09.840 --> 00:34:13.200]  上帝既然有他的使命
[00:34:13.200 --> 00:34:14.160]  去宣教
[00:34:14.160 --> 00:34:17.240]  教會就自然有同一個使命
[00:34:17.240 --> 00:34:21.680]  我們未必會彼此爭兵權
[00:34:21.680 --> 00:34:24.440]  我們未必會彼此爭password
[00:34:24.440 --> 00:34:29.800]  但我們可能都會有一種
[00:34:29.800 --> 00:34:32.480]  關我什麼事的心態
[00:34:34.880 --> 00:34:35.760]  等於十二個兒子
[00:34:35.760 --> 00:34:38.360]  不是每個人都出主意出賣弱勢
[00:34:38.360 --> 00:34:40.400]  有很多都是旁觀者
[00:34:40.400 --> 00:34:44.920]  他們就是關我什麼事的心態
[00:34:44.920 --> 00:34:49.400]  我想這才是最根本的問題
[00:34:49.400 --> 00:34:52.120]  就是上帝的子民很多時候說
[00:34:52.120 --> 00:34:53.520]  與我何干
[00:34:53.520 --> 00:34:54.560]  這種心態
[00:34:54.560 --> 00:34:59.960]  這種應該是一種醒覺的邀請
[00:34:59.960 --> 00:35:03.840]  你告訴我上帝繼續在做他的工作的時候
[00:35:04.080 --> 00:35:06.520]  為何我們還會說是關我什麼事
[00:35:06.520 --> 00:35:09.360]  第三個邀請就是參與
[00:35:09.360 --> 00:35:11.920]  我們就是一個碎片
[00:35:11.920 --> 00:35:13.840]  我們可不可以教我們自己
[00:35:13.840 --> 00:35:15.880]  奉獻我們自己
[00:35:15.880 --> 00:35:18.320]  在上帝公像的手中
[00:35:18.320 --> 00:35:20.800]  不是因為我夠好
[00:35:20.800 --> 00:35:24.200]  而是我自己不完美也好
[00:35:24.200 --> 00:35:26.720]  上帝的能力是高過我的
[00:35:26.720 --> 00:35:29.360]  整幅圖畫我們就見到上帝的恩典
[00:35:29.360 --> 00:35:31.000]  上帝自己的大能
[00:35:33.720 --> 00:35:34.720]  等我出去的時候拿一塊
[00:35:34.720 --> 00:35:36.640]  拿回你的瓶子
[00:35:36.640 --> 00:35:38.560]  如果你今天是第一次來的話
[00:35:38.560 --> 00:35:40.400]  你不妨也拿一個瓶子
[00:35:40.400 --> 00:35:42.520]  放在當下的地方
[00:35:42.520 --> 00:35:44.800]  放這塊碎片進去
[00:35:44.800 --> 00:35:47.280]  去告訴你自己
[00:35:47.280 --> 00:35:48.360]  我們需要大家
[00:35:48.360 --> 00:35:53.440]  需要大家繼續參與上帝自己的工作
[00:35:53.440 --> 00:35:56.000]  上帝你拼我自己
[00:35:56.000 --> 00:35:58.000]  不完美的一塊
[00:35:58.000 --> 00:36:00.280]  放到你自己的圖畫裡面
[00:36:00.280 --> 00:36:02.480]  使你宣教的工作
[00:36:03.040 --> 00:36:04.680]  使更多人認識上帝
[00:36:04.680 --> 00:36:07.080]  使這個工作能夠繼續延伸
[00:36:07.080 --> 00:36:07.640]  好嗎?
[00:36:07.640 --> 00:36:09.320]  我們同心協力地祈禱
[00:36:09.320 --> 00:36:11.880]  上帝我們感謝祢
[00:36:11.880 --> 00:36:12.760]  因為祢是
[00:36:12.760 --> 00:36:16.120]  那位完美的神
[00:36:16.120 --> 00:36:20.920]  祢是去不斷地宣教
[00:36:20.920 --> 00:36:22.240]  不斷地去救贖人
[00:36:22.240 --> 00:36:25.320]  我們能夠成為祢
[00:36:25.320 --> 00:36:27.800]  被救贖的子民的一部分
[00:36:27.800 --> 00:36:28.880]  我們已經想感謝
[00:36:31.920 --> 00:36:38.040]  感謝祢將我們在恩典裡面拯救過來
[00:36:38.040 --> 00:36:40.200]  赦免我們的罪
[00:36:40.200 --> 00:36:42.200]  我們的不是
[00:36:42.200 --> 00:36:43.600]  我們的脆弱
[00:36:43.600 --> 00:36:46.320]  我們的不好的地方
[00:36:46.320 --> 00:36:49.120]  我們感謝祢的慈愛
[00:36:49.120 --> 00:36:52.200]  感謝祢恩典的偉大
[00:36:52.200 --> 00:36:55.120]  讓我們同心協力地來到祢面前
[00:36:55.120 --> 00:36:58.120]  主要是我們願意將我們的生命拼進去
[00:36:58.120 --> 00:37:01.600]  祢一個救贖普世的計劃當中
[00:37:02.840 --> 00:37:03.920]  叫人藉著我們的生命
[00:37:03.920 --> 00:37:04.520]  我們的生活
[00:37:04.520 --> 00:37:08.240]  更加認識耶穌基督愛我們的主
[00:37:08.240 --> 00:37:11.040]  今天我們都是聖餐的主人
[00:37:11.040 --> 00:37:12.200]  這個聖餐
[00:37:12.200 --> 00:37:12.760]  這個餅
[00:37:12.760 --> 00:37:13.240]  這個杯
[00:37:13.240 --> 00:37:14.320]  就是告訴我們
[00:37:14.320 --> 00:37:15.920]  完全因為你自己的恩典
[00:37:15.920 --> 00:37:18.080]  我們能夠成為你自己的門徒
[00:37:18.080 --> 00:37:18.960]  成為你的教會
[00:37:18.960 --> 00:37:21.320]  主要是這個恩典要提醒我們
[00:37:21.320 --> 00:37:23.200]  活在恩典裡面
[00:37:23.200 --> 00:37:24.320]  站穩在恩典裡面
[00:37:24.320 --> 00:37:26.680]  讓你的名
[00:37:26.680 --> 00:37:31.040]  能夠得以被稱頌
[00:37:31.920 --> 00:37:33.920]  我們祈禱奉祖彌陀佛
