
[00:00:00.000 --> 00:00:03.200]  我們開始今天的講道之前
[00:35:24.820 --> 00:35:26.820]  去醒察你自己究竟
[00:35:26.820 --> 00:35:28.820]  在神,在人面前
[00:35:28.820 --> 00:35:30.820]  你自己做得怎樣
[00:35:30.820 --> 00:35:32.820]  甚至乎你在安靜的時候
[00:35:33.820 --> 00:35:34.820]  你弟兄姊妹團友
[00:35:34.820 --> 00:35:37.820]  家人朋友的需要去祈禱
[00:35:37.820 --> 00:35:39.820]  代禱
[00:35:39.820 --> 00:35:42.820]  讓聖餐更加的豐富
[00:35:42.820 --> 00:35:44.820]  以致到星期日
[00:35:44.820 --> 00:35:46.820]  我們回來聖餐主日的時候
[00:35:46.820 --> 00:35:48.820]  當牧師去說
[00:35:48.820 --> 00:35:50.820]  叫我們安靜的時候
[00:35:50.820 --> 00:35:52.820]  你腦海裡面可以很快的想起
[00:35:52.820 --> 00:35:54.820]  很多別人的需要
[00:35:54.820 --> 00:35:59.820]  以致我們禱告更加的豐富
[00:36:01.820 --> 00:36:03.820]  我們平日的靈修讀經祈禱
[00:36:03.820 --> 00:36:06.820]  強化著跟神的關係
[00:36:06.820 --> 00:36:10.820]  更能夠照神的旨意去行
[00:36:10.820 --> 00:36:12.820]  非常之好
[00:36:12.820 --> 00:36:15.820]  提醒我們不要做織反
[00:36:15.820 --> 00:36:18.820]  有永生還要禱告
[00:36:18.820 --> 00:36:21.820]  去見證著這份永生的實在
[00:36:21.820 --> 00:36:24.820]  有了,真的要去用
[00:36:24.820 --> 00:36:26.820]  有這個渣拿
[00:36:26.820 --> 00:36:29.820]  我們一同低頭,我們禱告
[00:36:30.820 --> 00:36:32.820]  親愛的主,我們感謝祢
[00:36:32.820 --> 00:36:34.820]  藉著禱告
[00:36:34.820 --> 00:36:36.820]  我們能夠去活現一份
[00:36:36.820 --> 00:36:39.820]  享受與神相交有永生的生命
[00:36:39.820 --> 00:36:42.820]  感謝祢今天經文的教導
[00:36:42.820 --> 00:36:45.820]  也提醒我們不要犯罪
[00:36:45.820 --> 00:36:48.820]  不要習慣犯罪
[00:36:48.820 --> 00:36:50.820]  主也求祢幫助我們
[00:36:50.820 --> 00:36:53.820]  求聖靈每一天提醒我們
[00:36:53.820 --> 00:36:57.820]  在禱告當中,強帝求祢幫助帶領我們
[00:36:58.820 --> 00:37:00.820]  讓我們日常的靈修讀經禱告
[00:37:00.820 --> 00:37:04.820]  能夠去更加與主建立美好的關係
[00:37:04.820 --> 00:37:07.820]  幫助我們多行主道
[00:37:07.820 --> 00:37:11.820]  在這個世代當中見證著主耶穌的榮美
[00:37:11.820 --> 00:37:13.820]  關心我們身邊有需要的人
[00:37:13.820 --> 00:37:16.820]  我們這樣禱告奉靠主耶穌基督的名字
[00:37:16.820 --> 00:37:18.820]  阿們
