
[00:00:00.000 --> 00:00:04.680]  我們九龍城浸信會的地點都相當好
[00:38:29.600 --> 00:38:31.400]  他們必晝夜受痛苦
[00:38:31.400 --> 00:38:33.920]  直到永永遠遠
[00:38:33.920 --> 00:38:36.000]  既然神已經得勝
[00:38:36.000 --> 00:38:39.320]  既然神已經掌權
[00:38:39.320 --> 00:38:41.920]  我們會怎樣打這場仗呢?
[00:38:41.920 --> 00:38:45.840]  我們要獻情整個人的主權
[00:38:45.840 --> 00:38:47.120]  我們的心
[00:38:47.120 --> 00:38:50.920]  我們生命的主權要完全獻情給神
[00:38:50.920 --> 00:38:52.840]  不要再想
[00:38:52.840 --> 00:38:55.200]  我們要專一去敬拜
[00:38:55.200 --> 00:38:59.240]  不要再選擇去拜這些
[00:38:59.240 --> 00:39:00.960]  拜這些
[00:39:00.960 --> 00:39:03.160]  還是我們還在想
[00:39:03.160 --> 00:39:04.360]  我們的榮譽
[00:39:04.360 --> 00:39:05.360]  我們的地位
[00:39:05.360 --> 00:39:06.800]  我們的財富
[00:39:06.800 --> 00:39:08.520]  不要再選擇了
[00:39:08.520 --> 00:39:10.320]  神已經得勝
[00:39:10.320 --> 00:39:12.040]  不要再想了
[00:39:12.040 --> 00:39:14.320]  不要別無他想了
[00:39:14.320 --> 00:39:15.440]  專一敬拜祂
[00:39:15.440 --> 00:39:15.920]  侍奉祂
[00:39:15.920 --> 00:39:18.600]  將整個生命獻情給祂
[00:39:18.600 --> 00:39:19.920]  毫無保留
[00:39:19.920 --> 00:39:21.080]  毫無退後
[00:39:21.080 --> 00:39:22.960]  毫無悔恨
[00:39:22.960 --> 00:39:24.480]  就好像約書亞所說的
[00:39:24.480 --> 00:39:26.440]  至於我和我家
[00:39:26.440 --> 00:39:29.920]  我們必定侍奉耶和華
[00:39:29.920 --> 00:39:30.760]  第三
[00:39:30.760 --> 00:39:32.480]  要保守自己的心
[00:39:32.480 --> 00:39:35.760]  因為在《針研》裡面這樣說
[00:39:35.760 --> 00:39:37.040]  你要保守
[00:39:37.040 --> 00:39:38.560]  心勝過保守一切
[00:39:38.560 --> 00:39:40.000]  因為生命的泉源
[00:39:40.000 --> 00:39:42.200]  由心發出
[00:39:42.200 --> 00:39:44.120]  弟兄姊妹要保守自己的心
[00:39:44.120 --> 00:39:47.200]  魔鬼的攻勢是很猛烈
[00:39:47.200 --> 00:39:49.720]  好像馬丁路德所寫的一首詩歌
[00:39:49.720 --> 00:39:51.240]  《堅固保障》
[00:39:51.240 --> 00:39:52.160]  他講到
[00:39:52.160 --> 00:39:56.000]  魔鬼常常興波作浪
[00:39:56.000 --> 00:39:57.800]  常常要破壞你的生命
[00:39:57.800 --> 00:39:59.040]  破壞你的家庭
[00:39:59.040 --> 00:40:00.360]  破壞這個群體
[00:40:00.360 --> 00:40:01.640]  破壞你的成長班
[00:40:01.640 --> 00:40:03.640]  甚至破壞這個教會
[00:40:03.640 --> 00:40:04.960]  因為教會
[00:40:04.960 --> 00:40:06.840]  我們每一個基督徒
[00:40:06.840 --> 00:40:08.960]  都是希望能夠親近神
[00:40:08.960 --> 00:40:10.280]  黏著神
[00:40:10.280 --> 00:40:14.720]  但是魔鬼的名字就是「敵」
[00:40:14.720 --> 00:40:17.320]  與神對敵
[00:40:17.320 --> 00:40:20.520]  所以我們必須要識破他們的圈套
[00:40:20.520 --> 00:40:24.840]  識破他們的詭計
[00:40:24.840 --> 00:40:26.880]  怎樣來保守自己的心
[00:40:26.880 --> 00:40:28.640]  神的說話
[00:40:28.640 --> 00:40:30.400]  另外就是禱告
[00:40:30.400 --> 00:40:31.360]  禱告
[00:40:31.360 --> 00:40:32.320]  禱告
[00:40:32.320 --> 00:40:33.360]  禱告
[00:40:33.360 --> 00:40:37.440]  四傳的禱告
[00:40:37.440 --> 00:40:38.080]  弟兄姊妹
[00:40:38.080 --> 00:40:42.240]  你會怎樣在2019年穿上全副的軍裝
[00:40:42.240 --> 00:40:44.680]  這副的軍裝已經給了我們
[00:40:44.680 --> 00:40:47.560]  是神給了我們的全副軍裝
[00:40:47.560 --> 00:40:49.440]  來實踐呢
[00:40:49.440 --> 00:40:52.560]  未來可能有幾天的假期
[00:40:52.560 --> 00:40:56.760]  你會怎樣好好將這六個的配件
[00:40:56.760 --> 00:41:00.240]  和這個一個的能源寫下來
[00:41:00.240 --> 00:41:01.800]  我會怎樣實踐
[00:41:01.800 --> 00:41:04.120]  我會怎樣束上真理的帶子
[00:41:04.120 --> 00:41:05.480]  怎樣戴這個頭盔
[00:41:05.480 --> 00:41:08.200]  怎樣來有盾牌
[00:41:08.200 --> 00:41:10.480]  怎樣來穿起福音的鞋
[00:41:10.480 --> 00:41:14.040]  怎樣有整個的配件
[00:41:14.040 --> 00:41:17.840]  來浸在這個屬靈真賤
[00:41:17.840 --> 00:41:20.520]  最重要的禱告裏面
[00:41:20.520 --> 00:41:21.800]  讓我們一起祈禱
[00:41:21.800 --> 00:41:23.160]  親愛的天父我們感謝讚美你
[00:41:23.160 --> 00:41:26.200]  因為你上上的用你的真理來提醒我們
[00:41:26.200 --> 00:41:27.320]  在年尾的裏面
[00:41:27.320 --> 00:41:29.200]  你再一次的來激勵我們
[00:41:29.200 --> 00:41:33.680]  要穿起神全副的軍裝來迎戰
[00:41:33.680 --> 00:41:35.800]  我們求主你這樣施恩給我們
[00:41:35.800 --> 00:41:37.640]  讓我們再一次的認定
[00:41:37.640 --> 00:41:40.520]  確認你已經得勝
[00:41:40.520 --> 00:41:43.320]  我們願意將我們整個人
[00:41:43.320 --> 00:41:45.000]  完全的獻給你
[00:41:45.000 --> 00:41:48.480]  我們更加的願意來保守自己的心
[00:41:48.480 --> 00:41:50.960]  求你帶領我們
[00:41:50.960 --> 00:41:52.440]  是加能賜力給我們
[00:41:52.440 --> 00:41:53.800]  奉耶穌基督的名祈禱
[00:41:53.800 --> 00:41:54.560]  阿們
