
[00:00:00.000 --> 00:00:04.880]  在這段日子我們經歷了很多停留
[00:37:28.400 --> 00:37:32.120]  很奇怪 很笨
[00:37:32.120 --> 00:37:33.360]  但上帝用我和你
[00:37:33.360 --> 00:37:35.320]  竟然將我們擺在這個時代
[00:37:35.320 --> 00:37:36.360]  你有沒有想過
[00:37:36.360 --> 00:37:39.480]  你何等榮耀的一個呼召
[00:37:39.480 --> 00:37:42.400]  上帝要用你和我
[00:37:42.400 --> 00:37:44.480]  上帝等待我和你
[00:37:44.480 --> 00:37:47.040]  進入人羣當中
[00:37:47.040 --> 00:37:50.040]  做最有意義的事
[00:37:50.040 --> 00:37:52.120]  我們做一次暫留
[00:37:52.120 --> 00:37:55.120]  我們一起敬拜我們的主
[00:37:55.120 --> 00:37:59.840]  爸爸我們在禱告當中
[00:37:59.840 --> 00:38:02.600]  我們想念你的恩情
[00:38:02.600 --> 00:38:05.800]  其實在我們腦海記憶裏面
[00:38:05.800 --> 00:38:10.840]  很記得每一件你曾經請求的恩情
[00:38:10.840 --> 00:38:12.120]  在我們人生的經歷裏面
[00:38:12.120 --> 00:38:15.360]  信仰的路途
[00:38:15.360 --> 00:38:18.040]  我們自己從身邊很多經歷裏面
[00:38:18.040 --> 00:38:21.440]  我們知道你又真又活
[00:38:21.440 --> 00:38:26.240]  何竟我們落在困境艱難
[00:38:26.240 --> 00:38:28.560]  而忘記仰望上帝
[00:38:28.560 --> 00:38:31.360]  何竟我們被苦難打倒
[00:38:31.360 --> 00:38:32.760]  覺得自己絕望
[00:38:32.760 --> 00:38:35.600]  永無翻身的日子呢
[00:38:35.600 --> 00:38:38.520]  真是耶穌利用你的信實應去吸引我們
[00:38:38.520 --> 00:38:40.040]  我們每一個人
[00:38:40.040 --> 00:38:42.440]  既然你呼召我們在末世裏面
[00:38:42.440 --> 00:38:43.920]  要成爲你的見證人
[00:38:43.920 --> 00:38:46.840]  爲福音的緣故我們勇敢前行
[00:38:46.840 --> 00:38:49.040]  上帝加我們新的力量
[00:38:49.040 --> 00:38:51.400]  加我們每一個新的力量
[00:38:51.400 --> 00:38:53.480]  上帝我們需要你的愛
[00:38:53.480 --> 00:38:55.200]  需要你的恩典
[00:38:55.200 --> 00:38:57.720]  需要那份每早晨都是新的恩典
[00:38:57.720 --> 00:38:59.880]  那份的盼望和大能
[00:38:59.880 --> 00:39:02.040]  主你讓我們每一個經歷中
[00:39:02.040 --> 00:39:03.400]  你醫治我們香港
[00:39:03.400 --> 00:39:04.880]  赦免我們的罪
[00:39:04.880 --> 00:39:06.480]  饒恕我們一切的過犯
[00:39:06.480 --> 00:39:08.120]  頂撞你的事
[00:39:08.120 --> 00:39:09.600]  你復興香港
[00:39:09.600 --> 00:39:11.200]  復興我們的國家
[00:39:11.200 --> 00:39:12.680]  復興這個時代
[00:39:12.680 --> 00:39:15.560]  好叫我們能夠看見
[00:39:15.560 --> 00:39:17.720]  上帝的應許恩典
[00:39:17.720 --> 00:39:20.120]  就在我們眼前出現
[00:39:20.120 --> 00:39:22.040]  聖耶穌 多謝你
[00:39:22.040 --> 00:39:23.880]  永固的神 我們贊你
