
[00:00:00.000 --> 00:00:02.000]  今日我們分享的題目是
[00:36:28.700 --> 00:36:32.700]  耶和華必將這禍降於他的家
[00:36:32.700 --> 00:36:34.700]  他仍然要去承擔
[00:36:34.700 --> 00:36:37.700]  他所做的事的後果
[00:36:37.700 --> 00:36:38.700]  我們看回喇叭
[00:36:38.700 --> 00:36:40.700]  喇叭好像
[00:36:40.700 --> 00:36:42.700]  他的生命就是這樣完結了
[00:36:42.700 --> 00:36:44.700]  但是喇叭的名字
[00:36:44.700 --> 00:36:47.700]  被擺在聖經被紀念
[00:36:47.700 --> 00:36:50.700]  並且永遠存留
[00:36:50.700 --> 00:36:53.700]  成為我們生命的榜樣
[00:36:53.700 --> 00:36:55.700]  所以如果我們這樣看的時候
[00:36:55.700 --> 00:36:59.700]  其實神是站在喇叭那一邊
[00:36:59.700 --> 00:37:01.700]  而犯罪得罪神的
[00:37:01.700 --> 00:37:04.700]  最終都要受到審判
[00:37:04.700 --> 00:37:06.700]  有一位聖經學者這樣講
[00:37:06.700 --> 00:37:09.700]  他說有一些冤屈
[00:37:09.700 --> 00:37:12.700]  或者可以在今世裡面得到伸張
[00:37:12.700 --> 00:37:15.700]  有些卻不言
[00:37:15.700 --> 00:37:17.700]  就是說有一些東西
[00:37:17.700 --> 00:37:19.700]  或者今世我們會見到
[00:37:19.700 --> 00:37:21.700]  公義得到伸冤
[00:37:21.700 --> 00:37:22.700]  但是有一些東西
[00:37:22.700 --> 00:37:24.700]  可能我們未必在今世見得到
[00:37:24.700 --> 00:37:25.700]  但是他說
[00:37:25.700 --> 00:37:31.700]  我們卻有永恆公義和生命的盼望
[00:37:31.700 --> 00:37:33.700]  這個永恆公義和生命的盼望
[00:37:33.700 --> 00:37:34.700]  對於我們每一個很重要
[00:37:34.700 --> 00:37:35.700]  因為我們的眼目
[00:37:35.700 --> 00:37:37.700]  如果只是看今世的事
[00:37:37.700 --> 00:37:40.700]  而不是去定徵在永恆
[00:37:40.700 --> 00:37:43.700]  當我們定徵在永恆公義
[00:37:43.700 --> 00:37:44.700]  和生命的盼望
[00:37:44.700 --> 00:37:48.700]  我們就知道最終哪一個是掌權
[00:37:48.700 --> 00:37:51.700]  而當我們知道最終哪一個掌權的時候
[00:37:51.700 --> 00:37:55.700]  我們就會去信服這個至高的權柄
[00:37:55.700 --> 00:37:59.700]  並且按著他的真理和呼召
[00:37:59.700 --> 00:38:01.700]  去運用我們的權力
[00:38:01.700 --> 00:38:03.700]  去活出我們做決定的時候
[00:38:03.700 --> 00:38:06.700]  或者我們要負責任崗位的時候
[00:38:06.700 --> 00:38:09.700]  更加我們知道我們一生的方向
[00:38:09.700 --> 00:38:12.700]  都是跟隨這位至高者
[00:38:12.700 --> 00:38:14.700]  當我們這樣的時候
[00:38:14.700 --> 00:38:17.700]  我相信我們作的決定會不一樣
[00:38:17.700 --> 00:38:19.700]  我們的生命會不一樣
[00:38:19.700 --> 00:38:20.700]  我們的方向會不一樣
