
[00:00:00.000 --> 00:00:02.840]  各位大型節目, 早晨!
[00:36:40.880 --> 00:36:41.840]  因爲祂值得敬拜,
[00:36:41.840 --> 00:36:43.560]  然後用什麼方法呢?
[00:36:43.560 --> 00:36:51.160]  國聲、鼓瑟、彈琴、跳舞、擊鼓、
[00:36:51.160 --> 00:36:54.720]  詩言的樂器、笙的聲音、大筆、大響的筆、
[00:36:54.720 --> 00:36:56.360]  高聲的筆,意思是什麼呢?
[00:36:56.360 --> 00:36:58.280]  就是什麼都對,
[00:36:58.280 --> 00:37:00.680]  總之,神感動你,你回應祂的時候,
[00:37:00.680 --> 00:37:03.080]  就盡情回應的意思,
[00:37:03.080 --> 00:37:07.880]  我們教會又沒有笙,又沒有不夠鼓,
[00:37:07.880 --> 00:37:09.640]  又沒有筆,那又怎樣呢?
[00:37:09.640 --> 00:37:10.840]  不關事,
[00:37:10.840 --> 00:37:12.600]  但如果我們有,那又怎樣呢?
[00:37:12.600 --> 00:37:14.200]  那就好了,
[00:37:14.200 --> 00:37:16.880]  所以不是說有什麼,沒有什麼,
[00:37:16.880 --> 00:37:19.040]  而是你帶着一個心,
[00:37:19.040 --> 00:37:21.400]  就是我全人頭的敬拜,
[00:37:21.400 --> 00:37:22.680]  神給我們什麼,
[00:37:22.680 --> 00:37:25.160]  我們就用博百般恩賜的好管家,
[00:37:25.160 --> 00:37:27.360]  去管理好神給我們教會的資源,
[00:37:27.360 --> 00:37:29.800]  我們一起去敬拜,全人都要投入,
[00:37:29.800 --> 00:37:31.120]  我們做好的演員是怎樣呢?
[00:37:31.120 --> 00:37:32.200]  準時來崇拜,
[00:37:32.200 --> 00:37:35.120]  我們用一個獻情回應的心的時候,
[00:37:35.120 --> 00:37:37.280]  我們聽家事分享,
[00:37:37.280 --> 00:37:39.680]  就是報告,不關我事,
[00:37:39.680 --> 00:37:41.000]  不是哦,
[00:37:41.000 --> 00:37:43.920]  當你的心來到全然的獻上,
[00:37:43.920 --> 00:37:45.760]  我就是回應神的時候,
[00:37:45.760 --> 00:37:49.000]  究竟這個家,神的家帶着我們來這裏,
[00:37:49.000 --> 00:37:50.760]  我有什麼可以回應神的呢?
[00:37:50.760 --> 00:37:52.240]  有什麼可以參與的呢?
[00:37:52.240 --> 00:37:54.720]  我要做什麼決定呢?
[00:37:54.720 --> 00:37:56.400]  都要做決定的,
[00:37:56.400 --> 00:37:57.880]  那些是關你事的,
[00:37:57.880 --> 00:38:00.120]  所以是整個每一個環節,
[00:38:00.120 --> 00:38:01.200]  你的禱告,
[00:38:01.200 --> 00:38:02.800]  我們的家事,
[00:38:02.800 --> 00:38:05.080]  我們的建堂,每一件事其實,
[00:38:05.080 --> 00:38:07.160]  當我們全人頭投入敬拜的時候,
[00:38:07.160 --> 00:38:09.600]  是你的回應,
[00:38:09.600 --> 00:38:13.040]  你怎樣去在神的面前按住神給你的感動回應,
[00:38:13.040 --> 00:38:15.520]  都是一個敬拜,
[00:38:15.520 --> 00:38:17.120]  並且你可以很自由的敬拜,
[00:38:17.120 --> 00:38:18.440]  由心而發的,
[00:38:18.440 --> 00:38:22.200]  其實《詩篇》第150篇最精彩的地方就是,
[00:38:22.200 --> 00:38:26.000]  好像大衛,當時張國光老師也有用大衛的例子,
[00:38:26.000 --> 00:38:28.600]  大衛是不顧自己的,
[00:38:28.600 --> 00:38:31.000]  因爲神纔是唯一的觀衆,
[00:38:31.000 --> 00:38:32.680]  他是演員,
[00:38:32.680 --> 00:38:34.440]  他演給神看的,
[00:38:34.440 --> 00:38:37.920]  手舞足蹈,連他的妻子都藐視他,
[00:38:37.920 --> 00:38:39.520]  他做皇帝這樣跳舞,
[00:38:39.520 --> 00:38:41.200]  但是他跳舞是給神看,
[00:38:41.200 --> 00:38:45.120]  不是給妻子看,不是給人看,
[00:38:45.120 --> 00:38:46.720]  所以我很鼓勵大兄姐妹,
[00:38:46.720 --> 00:38:50.520]  以後敬拜你可以拍手,可以舉手,可以起身,
[00:38:50.520 --> 00:38:53.040]  你不要說得我起身,這樣很怪,不是的,
[00:38:53.040 --> 00:38:55.880]  如果那個是神給你的回應,你就這樣回應,
[00:38:55.880 --> 00:38:57.480]  你不是給人看的,
[00:38:57.480 --> 00:38:59.800]  給神看,神看在你的心裏,
[00:38:59.800 --> 00:39:01.800]  你的心是心如止水,
[00:39:01.800 --> 00:39:03.600]  那沒辦法,那你就心如止水,
[00:39:03.600 --> 00:39:05.400]  但如果你不心如止水,你就是激盪,
[00:39:05.400 --> 00:39:07.760]  你就回應激盪,
[00:39:07.760 --> 00:39:09.240]  應該是自由的,
[00:39:09.240 --> 00:39:11.440]  你反映了你的內心的敬拜,
[00:39:11.440 --> 00:39:15.560]  第二方面大家都會猜到我一定會講的,
[00:39:15.560 --> 00:39:17.640]  就是奉獻,
[00:39:17.640 --> 00:39:19.960]  一定會講的,
[00:39:19.960 --> 00:39:21.840]  但我也想大家明白,
[00:39:21.840 --> 00:39:24.480]  從羅馬書那裏看奉獻,
[00:39:24.480 --> 00:39:27.160]  有一個很有趣的地方,
[00:39:27.160 --> 00:39:29.920]  就是奉獻從來在新約聖經,
[00:39:29.920 --> 00:39:31.800]  十一奉獻只是一個標準,
[00:39:31.800 --> 00:39:33.360]  你會留意在新約聖經裏面,
[00:39:33.360 --> 00:39:40.320]  從頭到尾沒有十一奉獻這個標準,
[00:39:40.320 --> 00:39:41.320]  沒有的,
[00:39:41.320 --> 00:39:43.040]  你會說牧師你今天講這個真好,
[00:39:43.040 --> 00:39:45.560]  我最喜歡聽這個,
[00:39:45.560 --> 00:39:48.200]  因爲十一奉獻不是一個要求,
[00:39:48.200 --> 00:39:49.920]  不是一個命令,
[00:39:49.920 --> 00:39:52.760]  是一個建議,
[00:39:52.760 --> 00:39:55.000]  不過我們先聽完後面,
[00:39:55.000 --> 00:39:57.320]  因爲這個建議,
[00:39:57.320 --> 00:40:01.520]  就是在耶穌成就了律法之後,
[00:40:01.520 --> 00:40:03.960]  以前舊約是一個律法,
[00:40:03.960 --> 00:40:05.240]  十一奉獻是律法,
[00:40:05.240 --> 00:40:08.600]  你將投生的最好的獻給神是律法,
[00:40:08.600 --> 00:40:10.360]  是神的,
[00:40:10.360 --> 00:40:12.720]  這個原則來到新約裏面,
[00:40:12.720 --> 00:40:15.520]  仍然存在的就是所有東西都是神的,
[00:40:15.520 --> 00:40:18.240]  所以在羅馬詩十二章一節裏面,
[00:40:18.240 --> 00:40:21.920]  才說把身體獻上就是全部的獻上,
[00:40:21.920 --> 00:40:23.400]  你說那我怎麼辦?
[00:40:23.400 --> 00:40:24.280]  買屋怎麼辦?
[00:40:24.280 --> 00:40:24.840]  生活怎麼辦?
[00:40:24.840 --> 00:40:26.440]  喫飯怎麼辦?
[00:40:26.440 --> 00:40:29.640]  他就說要測驗神的心意,
[00:40:29.640 --> 00:40:31.160]  神也想你住得好一點,
[00:40:31.160 --> 00:40:32.120]  神也想你開心,
[00:40:32.120 --> 00:40:34.720]  就是神不會要你,
[00:40:34.720 --> 00:40:38.520]  神一定有你和祂之間祂給你的指引,
[00:40:38.520 --> 00:40:41.040]  所以經常在新約聖經裏面的教導就是,
[00:40:41.040 --> 00:40:44.480]  不要勉強是甘心,
[00:40:44.480 --> 00:40:46.800]  十分一是一個指引,
[00:40:46.800 --> 00:40:49.080]  所以你可以十分二,
[00:40:49.080 --> 00:40:49.960]  就不是十分一,
[00:40:49.960 --> 00:40:51.760]  爲什麼沒有人有反應?
[00:40:51.760 --> 00:40:52.640]  其實真是,
[00:40:52.640 --> 00:40:55.680]  高露潔是十分九的,
[00:40:55.680 --> 00:40:56.680]  大家都聽過高露潔,
[00:40:56.680 --> 00:40:58.080]  Google一下就可以了,
[00:40:58.080 --> 00:41:00.240]  KOLGATE,
[00:41:00.240 --> 00:41:01.600]  十分九,爲什麼?
[00:41:01.600 --> 00:41:03.760]  因爲祂就全部獻上,
[00:41:03.760 --> 00:41:04.920]  祂就拿十個百分比來用,
[00:41:04.920 --> 00:41:07.600]  因爲祂覺得神已經給祂一百個百分比了,
[00:41:07.600 --> 00:41:09.960]  祂就給祂九十個百分比,
[00:41:09.960 --> 00:41:11.000]  只是自己用了十個百分比,
[00:41:11.000 --> 00:41:12.520]  但是每個人的情況都不同,
[00:41:12.520 --> 00:41:13.240]  所以不需要勉強,
[00:41:13.240 --> 00:41:14.560]  新約的教導就是,
[00:41:14.560 --> 00:41:16.480]  不要勉強,不要作難,
[00:41:16.480 --> 00:41:18.440]  但是一切已經是神的,
[00:41:18.440 --> 00:41:21.000]  用羅馬書的原則就是你怎麼去辨識,
[00:41:21.000 --> 00:41:21.960]  你怎麼去辨別呢?
[00:41:21.960 --> 00:41:22.960]  於是,
[00:41:22.960 --> 00:41:27.760]  巴基頓教會的理財之道就成爲我和你今天很重要的提醒,
[00:41:27.760 --> 00:41:28.920]  這裏怎麼說的?
[00:41:28.920 --> 00:41:36.520]  它說,弟兄們,我們要把神賜給馬其頓宗教會的恩惠告訴你,
[00:41:36.520 --> 00:41:37.840]  你留意,
[00:41:37.840 --> 00:41:39.160]  保羅說,
[00:41:39.160 --> 00:41:41.520]  我把這個捐錢的事,
[00:41:41.520 --> 00:41:42.480]  其實是一個恩惠,
[00:41:42.480 --> 00:41:45.000]  就是神給了一些恩典給這羣人,
[00:41:45.000 --> 00:41:46.560]  所以是神所給的,
[00:41:46.560 --> 00:41:49.160]  現在我和你分享他們這個恩典的故事,
[00:41:49.160 --> 00:41:51.520]  但是這個恩典的故事聽起來一點都不恩典的,
[00:41:51.520 --> 00:41:53.320]  你有沒有留意?
[00:41:53.320 --> 00:41:54.640]  爲什麼?
[00:41:54.640 --> 00:41:59.880]  他們在患難中受大考驗的時候仍然滿有喜樂,
[00:41:59.880 --> 00:42:01.760]  你覺得你考驗的時候滿有喜樂,
[00:42:01.760 --> 00:42:04.640]  你覺得是恩典還是受苦?
[00:42:04.640 --> 00:42:07.280]  但是如果你有一個正確的,
[00:42:07.280 --> 00:42:09.480]  以神爲中心的生命的觀,
[00:42:09.480 --> 00:42:11.480]  那個也可以喜樂的,
[00:42:11.480 --> 00:42:12.760]  因爲神爲中心的,
[00:42:12.760 --> 00:42:14.120]  祂有祂的心意的,
[00:42:14.120 --> 00:42:15.720]  你願意接受的,
[00:42:15.720 --> 00:42:16.880]  然後祂說,
[00:42:16.880 --> 00:42:17.880]  怎樣纔算是恩惠?
[00:42:17.880 --> 00:42:18.760]  祂還說,
[00:42:18.760 --> 00:42:25.360]  在極度貧窮之中還格外顯出他們樂捐的慷慨,
[00:42:25.360 --> 00:42:26.440]  他們的狀況是怎樣的呢?
[00:42:26.440 --> 00:42:28.040]  極度貧窮,
[00:42:28.040 --> 00:42:30.440]  那何來恩惠呢?
[00:42:30.440 --> 00:42:31.400]  他們是否勉強呢?
[00:42:31.400 --> 00:42:33.120]  不是,
[00:42:33.120 --> 00:42:33.680]  保羅說,
[00:42:33.680 --> 00:42:35.400]  我可以證明,
[00:42:35.400 --> 00:42:37.160]  他們是按照他們的能力,
[00:42:37.160 --> 00:42:40.600]  而且超過他們的能力來捐助,
[00:42:40.600 --> 00:42:43.640]  主動再三地懇求我們,
[00:42:43.640 --> 00:42:48.720]  準他們在這個供給聖徒的善事上有份,
[00:42:48.720 --> 00:42:49.600]  什麼人,
[00:42:49.600 --> 00:42:51.240]  當我再看這段經文的時候,
[00:42:51.240 --> 00:42:54.360]  什麼人會在自己都貧窮,
[00:42:54.360 --> 00:42:55.600]  極受考驗,
[00:42:55.600 --> 00:42:56.960]  患難的時候,
[00:42:56.960 --> 00:42:59.400]  去再三要求保羅,
[00:42:59.400 --> 00:43:00.800]  表求對方,
[00:43:00.800 --> 00:43:01.680]  你拜託了,
[00:43:01.680 --> 00:43:03.600]  你讓我幫你吧,
[00:43:03.600 --> 00:43:04.560]  你也應該說,
[00:43:04.560 --> 00:43:05.120]  拜託了,
[00:43:05.120 --> 00:43:07.520]  你幫一下我吧,
[00:43:07.520 --> 00:43:11.760]  幫我先解決那間屋的事吧,
[00:43:11.760 --> 00:43:12.800]  先解決我的工作吧,
[00:43:12.800 --> 00:43:14.000]  先幫我吧,
[00:43:14.000 --> 00:43:15.080]  以我爲中心,
[00:43:15.080 --> 00:43:17.800]  以神爲中心是怎樣的呢?
[00:43:17.800 --> 00:43:20.960]  他們看見神在他們生命的恩典的時候,
[00:43:20.960 --> 00:43:22.080]  他是按照他們的能力,
[00:43:22.080 --> 00:43:23.200]  這裏已經講得很清楚了,
[00:43:23.200 --> 00:43:25.000]  不是說超越他們的能力,
[00:43:25.000 --> 00:43:27.280]  是按照他們的能力雖然很貧窮,
[00:43:27.280 --> 00:43:30.960]  但是仍然看到神給了他們付足,
[00:43:30.960 --> 00:43:33.800]  於是第五節是關鍵的,
[00:43:33.800 --> 00:43:36.600]  就是他們所做的不是照我們所期望的,
[00:43:36.600 --> 00:43:38.880]  我們期望的是他們不用的,
[00:43:38.880 --> 00:43:40.800]  誰知道他們也做了,
[00:43:40.800 --> 00:43:41.960]  這是恩典的故事,
[00:43:41.960 --> 00:43:44.400]  因爲神在他們的恩典感動他們去做,
[00:43:44.400 --> 00:43:46.680]  不是被逼的,
[00:43:46.680 --> 00:43:49.640]  所以神從來不是要我們奉獻,
[00:43:49.640 --> 00:43:51.520]  不是要我們侍奉,
[00:43:51.520 --> 00:43:52.480]  是被逼的,
[00:43:52.480 --> 00:43:53.880]  是拿杆拿鏡的,
[00:43:53.880 --> 00:43:54.920]  不是的,
[00:43:54.920 --> 00:43:57.560]  而是祂給了你一切,
[00:43:57.560 --> 00:43:59.280]  你也願意給祂一切,
[00:43:59.280 --> 00:44:02.720]  然後你辨識究竟什麼是你的那一份,
[00:44:02.720 --> 00:44:05.080]  而關鍵是先後,
[00:44:05.080 --> 00:44:07.560]  留意最後這一段我們一起讀,
[00:44:07.560 --> 00:44:10.120]  《更照神的旨意》那裏一起讀,
[00:44:10.120 --> 00:44:17.320]  更照神的旨意,先把自己獻給主,又給了我們。
[00:44:17.320 --> 00:44:20.880]  臨留意到馬其頓教會的弟兄姊妹,
[00:44:20.880 --> 00:44:27.240]  他們實踐保羅那個將身體獻上當作活祭的先後次序,
[00:44:27.240 --> 00:44:31.080]  首先是將你自己獻上,
[00:44:31.080 --> 00:44:32.880]  如果你不將自己獻上,
[00:44:32.880 --> 00:44:35.200]  你信耶穌沒有將自己獻上,
[00:44:35.200 --> 00:44:36.960]  沒有回應神,
[00:44:36.960 --> 00:44:39.720]  所有都是以自己爲中心的時候,
[00:44:39.720 --> 00:44:41.040]  不是以神爲中心,
[00:44:41.040 --> 00:44:42.600]  你的主權仍然在自己那裏,
[00:44:42.600 --> 00:44:44.000]  不是在神那裏的時候,
[00:44:44.000 --> 00:44:45.640]  一切都是被逼的,
[00:44:45.640 --> 00:44:47.480]  一切都要做給人看的,
[00:44:47.480 --> 00:44:49.360]  人做你就做,
[00:44:49.360 --> 00:44:52.200]  但是如果主權在神那裏,
[00:44:52.200 --> 00:44:56.640]  如果你是一個自然理所當然的回應,
[00:44:56.640 --> 00:44:59.880]  你就會先將自己獻給主,
[00:44:59.880 --> 00:45:02.040]  於是你有一個樂淵的心,
[00:45:02.040 --> 00:45:05.720]  去將十分一、十分二、十分九,
[00:45:05.720 --> 00:45:10.440]  好像高老傑一樣,就是神按着你和他的關係,
[00:45:10.440 --> 00:45:14.760]  你和他的關係,他和你的關係一起去回應他,
[00:45:14.760 --> 00:45:18.920]  而那個回應就是一個敬拜,
[00:45:18.920 --> 00:45:28.360]  以下我很想由Kenneth王扎庭弟兄分享一下他的生命見證,
[00:45:28.360 --> 00:45:29.440]  我看看他在哪裏,
[00:45:29.440 --> 00:45:31.600]  他很簡單的一個生命見證,
[00:45:31.600 --> 00:45:41.240]  我也想大家有些真實的生活上如何去見拜神的分享,
[00:45:41.240 --> 00:45:46.960]  各位,剛纔多謝牧師,多謝主,
[00:45:46.960 --> 00:45:51.840]  因爲給了我一個機會和大家做一個見證的分享,
[00:45:51.840 --> 00:45:53.440]  這樣的,我是Kenneth,
[00:45:53.440 --> 00:45:56.720]  我回流了十年,
[00:45:56.720 --> 00:46:03.760]  我回流回來和我爸爸一起做裝修接工程的生意,
[00:46:03.760 --> 00:46:09.400]  去年,正正一年,非常愚蠢,
[00:46:09.400 --> 00:46:13.160]  不小心弄斷了一隻腳,
[00:46:13.160 --> 00:46:14.840]  沒辦法了,要躺在牀上,
[00:46:14.840 --> 00:46:18.480]  因爲做這個行業,手停就接近口停,
[00:46:18.480 --> 00:46:24.200]  那時候也很擔心,因爲擔心前路,擔心家裏,擔心經濟,
[00:46:24.200 --> 00:46:30.200]  擔心別人擔心我,非常擔心,
[00:46:30.200 --> 00:46:31.760]  我也是依然嬉皮笑臉,
[00:46:31.760 --> 00:46:40.280]  唯有躺在牀上,每天都是去祈禱,看書,做我的事,
[00:46:40.280 --> 00:46:45.280]  很奇妙的是,當過了,又是大約一年,
[00:46:45.280 --> 00:46:51.120]  剛剛那段時間,忽然間有一份兼職,可以在家裏做的,
[00:46:51.120 --> 00:46:56.480]  做一些我以前本行的事,做一個問卷調查,
[00:46:56.480 --> 00:46:59.080]  因爲那時候的事宜值是一個省選,
[00:46:59.080 --> 00:47:01.480]  所以有一個月的時間讓我去做,
[00:47:01.480 --> 00:47:05.240]  挺好的,因爲它是由早做到晚的,
[00:47:05.240 --> 00:47:07.200]  很神奇的,
[00:47:07.200 --> 00:47:08.720]  因爲如果大家有印象的話,
[00:47:08.720 --> 00:47:12.280]  就是省選到差不多的時候,就變成了聯邦大選了,
[00:47:12.280 --> 00:47:14.880]  再做多一個月,
[00:47:14.880 --> 00:47:20.680]  我足足做了兩個月的時候,可以撐住家裏的經濟,
[00:47:20.680 --> 00:47:24.800]  去到差不多四月的時候,其實我已經可以下牀,可以動了,
[00:47:24.800 --> 00:47:29.120]  也開始接到一些生意,接到一些工程來做,
[00:47:29.120 --> 00:47:32.680]  神就真的很好,因爲祂知道我休息了這麼久,
[00:47:32.680 --> 00:47:34.400]  是時候要活動了,
[00:47:34.400 --> 00:47:38.160]  所以就幫我排了很多的工作給我,
[00:47:38.160 --> 00:47:42.200]  一直排到年底,有些還是挺大的,
[00:47:42.200 --> 00:47:45.280]  而更加喜出望外的就是,
[00:47:45.280 --> 00:47:50.480]  在這段日子裏面,神也安排了很多小型的工程給我的,
[00:47:50.480 --> 00:47:52.080]  就是可能做一兩天,
[00:47:52.080 --> 00:47:56.640]  放一些時間出來,星期六日假期都去開一下工,
[00:47:56.640 --> 00:48:00.800]  那還可以的,我覺得幫到人又有時間,
[00:48:00.800 --> 00:48:02.840]  又是一個收入去做,
[00:48:02.840 --> 00:48:08.040]  有一天就是在其中做一個工程的時候,在游泳的時候,
[00:48:08.040 --> 00:48:10.240]  游泳的時候就會有很多東西想,
[00:48:10.240 --> 00:48:18.440]  忽然間就想起之前有一次的靈脩經文,
[00:48:18.440 --> 00:48:21.200]  那個經文就是在約翰福音裏面說,
[00:48:21.200 --> 00:48:26.560]  我將這些事告訴你們,是要叫你們在我裏面有平安,
[00:48:26.560 --> 00:48:28.360]  那一刻就有這個感動,
[00:48:28.360 --> 00:48:33.720]  就覺得,也都時值那時候教會開始批了批文,
[00:48:33.720 --> 00:48:36.000]  要開始可以去建堂,
[00:48:36.000 --> 00:48:40.000]  又聽到很多這些鼓勵的說話,
[00:48:40.000 --> 00:48:41.280]  所以在那一刻就覺得,
[00:48:41.280 --> 00:48:42.960]  那個工程不如這樣吧,
[00:48:42.960 --> 00:48:46.760]  將它全數都捐給教會去建堂,
[00:48:46.760 --> 00:48:50.240]  其實不是很多,只是800塊錢而已,
[00:48:50.240 --> 00:48:54.200]  捐完之後發覺,go ahead,不要想那麼多了,
[00:48:54.200 --> 00:48:59.240]  捐完之後,神就可能知道你的工程都可以幫到我建教會,
[00:48:59.240 --> 00:49:06.920]  所以又多給我一些小小的工作去做,
[00:49:06.920 --> 00:49:10.960]  尤其是我記得在Bread Friday那時候,
[00:49:10.960 --> 00:49:15.760]  Bread Friday之後就有很多做一天兩天的工作,
[00:49:15.760 --> 00:49:20.880]  所以我會將其中一張保安官抄油煙機,
[00:49:20.880 --> 00:49:25.200]  那天的收入,又捐了給建堂那裏,
[00:49:25.200 --> 00:49:28.400]  我覺得神在這方面去看顧就真的非常之好,
[00:49:28.400 --> 00:49:33.960]  因爲我想我這麼多年,今年是最忙的一刻,
[00:49:33.960 --> 00:49:38.800]  我覺得我都受了個馬,
[00:49:38.800 --> 00:49:42.080]  結果我做到12月底的時候,
[00:49:42.080 --> 00:49:45.400]  終於都可以休息了,
[00:49:45.400 --> 00:49:48.480]  因爲冬天又是比較淡的季節,
[00:49:48.480 --> 00:49:53.040]  我是應該去到過完年纔會正式有公開的,
[00:49:53.040 --> 00:49:57.760]  但是又很奇怪,一月不是很大雪,今年又冷又大雪,
[00:49:57.760 --> 00:50:01.600]  又不知道爲什麼有人找我,可不可以幫他剷雪,
[00:50:01.600 --> 00:50:06.120]  我前後鏟了四五間屋,
[00:50:06.120 --> 00:50:11.160]  神奇的是,鏟完雪沒多久之後,又給我找了份兼職,
[00:50:11.160 --> 00:50:14.040]  每天只做幾個小時早上而已,
[00:50:14.040 --> 00:50:17.000]  我就覺得這個看顧就非常之大了,
[00:50:17.000 --> 00:50:23.320]  所以我都立意會將每花五天裏面,
[00:50:23.320 --> 00:50:30.240]  我都會將其中一天捐給建堂這件事上,
[00:50:30.240 --> 00:50:33.800]  我覺得神給我最大的功勞是信心,
[00:50:33.800 --> 00:50:35.600]  還有祂是我們的以便以謝的神,
[00:50:35.600 --> 00:50:39.240]  因爲祂由始至終都是看顧着我們,
[00:50:39.240 --> 00:50:41.400]  希望這方面可以鼓勵到大家,
[00:50:41.400 --> 00:50:46.080]  也可以將我這些小小的分享的見證去和大家分享,
[00:50:46.080 --> 00:50:48.080]  多謝你們!
[00:50:48.080 --> 00:51:00.280]  原來當我們全日投入去自由的敬拜神,
[00:51:00.280 --> 00:51:04.960]  我們就知道神就是一切事情的起點,
[00:51:04.960 --> 00:51:09.160]  也需要邀請我和你去過土神起源的生活,
[00:51:09.160 --> 00:51:15.920]  我們的奉獻其實不是一件額外的事情,
[00:51:15.920 --> 00:51:18.840]  而是我們獻上生命的一個部分,
[00:51:18.840 --> 00:51:20.920]  而在這個部分裏面,
[00:51:20.920 --> 00:51:23.520]  當我們做我們金錢的管家、身體的管家、
[00:51:23.520 --> 00:51:26.000]  人生方向的管家的時候,
[00:51:26.000 --> 00:51:27.720]  我們就在敬拜神,
[00:51:27.720 --> 00:51:33.200]  更加神邀請我和你在奉獻的事情上,
[00:51:33.200 --> 00:51:41.120]  好像剛纔Kenneth的見證和當保羅寫給哥倫多教會,
[00:51:41.120 --> 00:51:45.240]  講到馬其頓教會的時候特別提到的,
[00:51:45.240 --> 00:51:48.680]  就是他們將主權交給神,
[00:51:48.680 --> 00:51:50.480]  一切從神而來,
[00:51:50.480 --> 00:51:53.440]  又將生命獻在祭壇上面,
[00:51:53.440 --> 00:51:57.440]  然後互相提醒,
[00:51:57.440 --> 00:51:59.680]  我們不是擁有我們自己的,
[00:51:59.680 --> 00:52:01.120]  一切從神而來,
[00:52:01.120 --> 00:52:03.560]  我們只是神的管家,
[00:52:03.560 --> 00:52:07.160]  神不是因爲缺乏要求我們去給祂,
[00:52:07.160 --> 00:52:13.480]  而是因爲我們本身就是屬於神,
[00:52:13.480 --> 00:52:15.000]  一切從神而來的,
[00:52:15.000 --> 00:52:16.800]  我們回去給祂,
[00:52:16.800 --> 00:52:18.520]  這是生命的操練,
[00:52:18.520 --> 00:52:20.720]  這是獻上的起點,
[00:52:20.720 --> 00:52:23.280]  也是操練我們信心的功課,
[00:52:23.280 --> 00:52:24.640]  如何去跟隨神,
[00:52:24.640 --> 00:52:25.840]  如何去回應神,
[00:52:25.840 --> 00:52:27.360]  就在這些行動上,
[00:52:27.360 --> 00:52:31.000]  我們就是在活出一個敬拜的人生,
[00:52:31.000 --> 00:52:32.480]  我們一起低頭,
[00:52:32.480 --> 00:52:34.680]  我們思想一下,
[00:52:34.680 --> 00:52:36.000]  我想大家閉上眼睛,
[00:52:36.000 --> 00:52:37.560]  閉上眼睛,
[00:52:37.560 --> 00:52:39.000]  你思想一下,
[00:52:39.000 --> 00:52:43.200]  敬拜不僅是星期日,
[00:52:43.200 --> 00:52:50.000]  而是敬拜是一個生活的方式,
[00:52:50.000 --> 00:52:52.000]  你向神禱告,
[00:52:52.000 --> 00:52:55.600]  因爲敬拜是向神恩典作出的回應,
[00:52:55.600 --> 00:52:59.760]  我們的生命是以神爲中心,
[00:52:59.760 --> 00:53:07.120]  我們就做好神所託付給我們資源的一個好的管家,
[00:53:07.120 --> 00:53:09.920]  每天的求神憐憫、指引,
[00:53:09.920 --> 00:53:12.160]  開放我們的生命去看,
[00:53:12.160 --> 00:53:13.680]  去檢視自己的生命,
[00:53:13.680 --> 00:53:16.080]  我們有沒有做一個好的管家,
[00:53:16.080 --> 00:53:18.480]  將我們的生命全然的獻上,
[00:53:18.480 --> 00:53:21.080]  去過討祂喜悅的生活,
[00:53:21.080 --> 00:53:22.640]  你向神回應,
[00:53:22.640 --> 00:53:23.840]  你去禱告,
[00:53:23.840 --> 00:53:39.560]  你爲自己去禱告
[00:53:39.560 --> 00:53:40.960]  稱天父求您的靈,
[00:53:40.960 --> 00:53:42.280]  幫助我們每個人,
[00:53:42.280 --> 00:53:45.720]  在每天做合理心意的決定,
[00:53:45.720 --> 00:53:47.680]  以至我們所獻上的,
[00:53:47.680 --> 00:53:48.960]  就是合理的心意,
[00:53:48.960 --> 00:53:50.800]  被主您引靈,
[00:53:50.800 --> 00:53:55.040]  我們每一個決定是合乎您的帶領,
[00:53:55.040 --> 00:53:56.360]  永要您的靈,
[00:53:56.360 --> 00:53:57.160]  祈禱感恩,
[00:53:57.160 --> 00:53:58.280]  奉著宿命求,
[00:53:58.280 --> 00:53:59.040]  阿們
