
[00:00:00.000 --> 00:00:08.000]  寬恕無論在基督教神學或基督徒實踐生活中是最難的課題
[00:34:00.000 --> 00:34:02.000]  他欠他一千萬兩
[00:34:02.000 --> 00:34:04.000]  一千萬兩就是10,000 talents
[00:34:04.000 --> 00:34:06.000]  因為我們不是很了解
[00:34:06.000 --> 00:34:08.000]  什麼叫一千萬兩
[00:34:08.000 --> 00:34:10.000]  對我來說
[00:34:10.000 --> 00:34:12.000]  也是一張支票
[00:34:12.000 --> 00:34:14.000]  但是我告訴你
[00:34:14.000 --> 00:34:16.000]  一千萬兩是等於一個人的工資
[00:34:16.000 --> 00:34:18.000]  一萬年工資
[00:34:18.000 --> 00:34:20.000]  是一萬年工資
[00:34:20.000 --> 00:34:22.000]  是一萬年工資
[00:34:22.000 --> 00:34:24.000]  我想問
[00:34:24.000 --> 00:34:26.000]  會不會有哪家財務公司
[00:34:26.000 --> 00:34:28.000]  會借一萬年工資給你
[00:34:28.000 --> 00:34:30.000]  會不會有哪家財務公司會借一萬年工資給你
[00:34:30.000 --> 00:34:32.000]  沒可能的事
[00:34:32.000 --> 00:34:34.000]  沒可能的事
[00:34:34.000 --> 00:34:36.000]  一萬年工資是多少錢
[00:34:36.000 --> 00:34:38.000]  我的數字
[00:34:38.000 --> 00:34:40.000]  不太記得
[00:34:40.000 --> 00:34:42.000]  假如你賺錢
[00:34:42.000 --> 00:34:44.000]  香港或者二萬銀
[00:34:44.000 --> 00:34:46.000]  一個月
[00:34:46.000 --> 00:34:48.000]  一年多少錢
[00:34:48.000 --> 00:34:50.000]  一萬年多少錢
[00:34:50.000 --> 00:34:52.000]  是天文數字
[00:34:52.000 --> 00:34:54.000]  怎麼會借錢
[00:34:54.000 --> 00:34:56.000]  有誰肯借貸
[00:34:56.000 --> 00:34:58.000]  會借這麼多給你
[00:34:58.000 --> 00:35:00.000]  似乎耶穌講這些
[00:35:00.000 --> 00:35:02.000]  是完全不合常理
[00:35:02.000 --> 00:35:04.000]  但是你再看看
[00:35:04.000 --> 00:35:06.000]  又不是不合常理
[00:35:06.000 --> 00:35:08.000]  你看回歷史文獻
[00:35:08.000 --> 00:35:10.000]  你會覺得很奇怪
[00:35:10.000 --> 00:35:12.000]  羅馬人統治
[00:35:12.000 --> 00:35:14.000]  整個巴勒斯坦的地方
[00:35:14.000 --> 00:35:16.000]  整個巴勒斯坦的地方
[00:35:16.000 --> 00:35:18.000]  我們就拿猶大和巴勒斯坦的省份
[00:35:18.000 --> 00:35:20.000]  我們就拿猶大和巴勒斯坦的省份
[00:35:20.000 --> 00:35:22.000]  作為一個省份
[00:35:22.000 --> 00:35:24.000]  整個省份的開支
[00:35:24.000 --> 00:35:26.000]  一年的開支
[00:35:26.000 --> 00:35:28.000]  只是六百個工資
[00:35:28.000 --> 00:35:30.000]  而這個人只是借一萬年工資
[00:35:30.000 --> 00:35:32.000]  十萬個工資
[00:35:32.000 --> 00:35:36.000]  我們再來看看
[00:35:36.000 --> 00:35:38.000]  加利利是整個巴勒斯坦
[00:35:38.000 --> 00:35:40.000]  出產最豐富的地方
[00:35:40.000 --> 00:35:42.000]  收入最多的地方
[00:35:42.000 --> 00:35:44.000]  每年的稅收
[00:35:44.000 --> 00:35:46.000]  只是三百個工資
[00:35:46.000 --> 00:35:48.000]  但這裡是
[00:35:48.000 --> 00:35:50.000]  十萬
[00:35:50.000 --> 00:35:54.000]  我們就會明白
[00:35:54.000 --> 00:35:58.000]  會明白什麼
[00:35:58.000 --> 00:36:00.000]  這裡不是說個人借貸
[00:36:00.000 --> 00:36:04.000]  這裡是說羅馬政府和其他繁忙的關係
[00:36:04.000 --> 00:36:06.000]  這裡是說羅馬政府和其他繁忙的關係
[00:36:06.000 --> 00:36:08.000]  羅馬政府寬恕
[00:36:08.000 --> 00:36:10.000]  事實上在歷史文獻裡面
[00:36:10.000 --> 00:36:12.000]  事實上在歷史文獻裡面
[00:36:12.000 --> 00:36:14.000]  也有很多個案
[00:36:14.000 --> 00:36:16.000]  是說羅馬政府寬恕一些省份
[00:36:16.000 --> 00:36:18.000]  是說羅馬政府寬恕一些省份
[00:36:18.000 --> 00:36:20.000]  我們再來看看
[00:36:20.000 --> 00:36:22.000]  我們再來看看
[00:36:22.000 --> 00:36:24.000]  那幾兩銀是三個月的工資
[00:36:24.000 --> 00:36:26.000]  那幾兩銀是三個月的工資
[00:36:26.000 --> 00:36:28.000]  抓去坐牢
[00:36:28.000 --> 00:36:30.000]  抓去坐牢
[00:36:30.000 --> 00:36:32.000]  是他管治的人民
[00:36:32.000 --> 00:36:34.000]  可能是稅收
[00:36:34.000 --> 00:36:36.000]  可能是稅收
[00:36:36.000 --> 00:36:38.000]  可能是稅收
[00:36:38.000 --> 00:36:40.000]  可能是稅收
[00:36:40.000 --> 00:36:42.000]  可能是稅收
[00:36:42.000 --> 00:36:44.000]  可能是稅收
[00:36:44.000 --> 00:36:46.000]  可能是稅收
[00:36:46.000 --> 00:36:48.000]  可能是稅收
[00:36:48.000 --> 00:36:50.000]  可能是稅收
[00:36:50.000 --> 00:36:52.000]  可能是稅收
[00:36:52.000 --> 00:36:54.000]  可能是稅收
[00:36:54.000 --> 00:36:56.000]  可能是稅收
[00:36:56.000 --> 00:36:58.000]  可能是稅收
[00:36:58.000 --> 00:37:00.000]  可能是稅收
[00:37:00.000 --> 00:37:02.000]  可能是稅收
[00:37:02.000 --> 00:37:04.000]  可能是稅收
[00:37:04.000 --> 00:37:06.000]  可能是稅收
[00:37:06.000 --> 00:37:08.000]  可能是稅收
[00:37:08.000 --> 00:37:10.000]  可能是稅收
[00:37:10.000 --> 00:37:12.000]  可能是稅收
[00:37:12.000 --> 00:37:14.000]  可能是稅收
[00:37:14.000 --> 00:37:16.000]  可能是稅收
[00:37:16.000 --> 00:37:18.000]  可能是稅收
[00:37:18.000 --> 00:37:20.000]  可能是稅收
[00:37:20.000 --> 00:37:22.000]  可能是稅收
[00:37:22.000 --> 00:37:24.000]  可能是稅收
[00:37:24.000 --> 00:37:26.000]  可能是稅收
[00:37:26.000 --> 00:37:28.000]  可能是稅收
[00:37:28.000 --> 00:37:30.000]  可能是稅收
[00:37:30.000 --> 00:37:32.000]  可能是稅收
[00:37:32.000 --> 00:37:34.000]  可能是稅收
[00:37:34.000 --> 00:37:36.000]  可能是稅收
[00:37:36.000 --> 00:37:38.000]  可能是稅收
[00:37:38.000 --> 00:37:40.000]  可能是稅收
[00:37:40.000 --> 00:37:42.000]  可能是稅收
[00:37:42.000 --> 00:37:44.000]  可能是稅收
[00:37:44.000 --> 00:37:46.000]  可能是稅收
[00:37:46.000 --> 00:37:48.000]  可能是稅收
[00:37:48.000 --> 00:37:50.000]  可能是稅收
[00:37:50.000 --> 00:37:52.000]  可能是稅收
[00:37:52.000 --> 00:37:54.000]  可能是稅收
[00:37:54.000 --> 00:37:56.000]  可能是稅收
[00:37:56.000 --> 00:37:58.000]  可能是稅收
[00:37:58.000 --> 00:38:00.000]  可能是稅收
[00:38:00.000 --> 00:38:02.000]  可能是稅收
[00:38:02.000 --> 00:38:04.000]  可能是稅收
[00:38:04.000 --> 00:38:06.000]  可能是稅收
[00:38:06.000 --> 00:38:08.000]  可能是稅收
[00:38:08.000 --> 00:38:10.000]  可能是稅收
[00:38:10.000 --> 00:38:12.000]  可能是稅收
[00:38:12.000 --> 00:38:14.000]  可能是稅收
[00:38:14.000 --> 00:38:16.000]  可能是稅收
[00:38:16.000 --> 00:38:18.000]  可能是稅收
[00:38:18.000 --> 00:38:20.000]  可能是稅收
[00:38:20.000 --> 00:38:22.000]  可能是稅收
[00:38:22.000 --> 00:38:24.000]  可能是稅收
[00:38:24.000 --> 00:38:26.000]  可能是稅收
[00:38:26.000 --> 00:38:28.000]  可能是稅收
[00:38:28.000 --> 00:38:30.000]  可能是稅收
[00:38:30.000 --> 00:38:32.000]  可能是稅收
[00:38:32.000 --> 00:38:34.000]  可能是稅收
[00:38:34.000 --> 00:38:36.000]  可能是稅收
[00:38:36.000 --> 00:38:38.000]  可能是稅收
[00:38:38.000 --> 00:38:40.000]  可能是稅收
[00:38:40.000 --> 00:38:42.000]  可能是稅收
[00:38:42.000 --> 00:38:44.000]  可能是稅收
[00:38:44.000 --> 00:38:46.000]  可能是稅收
[00:38:46.000 --> 00:38:48.000]  可能是稅收
[00:38:48.000 --> 00:38:50.000]  可能是稅收
[00:38:50.000 --> 00:38:52.000]  可能是稅收
[00:38:52.000 --> 00:38:54.000]  可能是稅收
[00:38:54.000 --> 00:38:56.000]  可能是稅收
[00:38:56.000 --> 00:38:58.000]  可能是稅收
[00:38:58.000 --> 00:39:00.000]  可能是稅收
[00:39:00.000 --> 00:39:02.000]  可能是稅收
[00:39:02.000 --> 00:39:04.000]  可能是稅收
[00:39:04.000 --> 00:39:06.000]  可能是稅收
[00:39:06.000 --> 00:39:08.000]  可能是稅收
[00:39:08.000 --> 00:39:10.000]  可能是稅收
[00:39:10.000 --> 00:39:12.000]  可能是稅收
[00:39:12.000 --> 00:39:14.000]  可能是稅收
[00:39:14.000 --> 00:39:16.000]  可能是稅收
[00:39:16.000 --> 00:39:18.000]  可能是稅收
[00:39:18.000 --> 00:39:20.000]  可能是稅收
[00:39:20.000 --> 00:39:22.000]  可能是稅收
[00:39:22.000 --> 00:39:24.000]  可能是稅收
[00:39:24.000 --> 00:39:26.000]  可能是稅收
[00:39:26.000 --> 00:39:28.000]  可能是稅收
[00:39:28.000 --> 00:39:30.000]  可能是稅收
[00:39:30.000 --> 00:39:32.000]  可能是稅收
[00:39:32.000 --> 00:39:34.000]  可能是稅收
[00:39:34.000 --> 00:39:36.000]  可能是稅收
[00:39:36.000 --> 00:39:38.000]  可能是稅收
[00:39:38.000 --> 00:39:40.000]  可能是稅收
[00:39:40.000 --> 00:39:42.000]  可能是稅收
[00:39:42.000 --> 00:39:44.000]  可能是稅收
[00:39:44.000 --> 00:39:46.000]  可能是稅收
[00:39:46.000 --> 00:39:48.000]  可能是稅收
[00:39:48.000 --> 00:39:50.000]  可能是稅收
[00:39:50.000 --> 00:39:52.000]  可能是稅收
[00:39:52.000 --> 00:39:54.000]  可能是稅收
[00:39:54.000 --> 00:39:56.000]  可能是稅收
[00:39:56.000 --> 00:39:58.000]  可能是稅收
[00:39:58.000 --> 00:40:00.000]  可能是稅收
[00:40:00.000 --> 00:40:02.000]  可能是稅收
[00:40:02.000 --> 00:40:04.000]  可能是稅收
[00:40:04.000 --> 00:40:06.000]  可能是稅收
[00:40:06.000 --> 00:40:08.000]  可能是稅收
[00:40:08.000 --> 00:40:10.000]  可能是稅收
[00:40:10.000 --> 00:40:38.000]  是這樣的事,但我告訴你,很多時候你我都會是這樣,因為這些小孩powerless,沒有啊,我生氣的時候,我對孫子說,你再這樣不聽爺爺的話,沒有巧克力糖吃,多有權柄,他馬上聽話了,absolute power corrupts absolutely,
[00:40:39.000 --> 00:41:03.000]  擁有權柄的人,很容易就用了你的權柄,Schindler's List這齣戲,有一個對話對我很深的影響,當一個德國的納粹將軍,想將一個猶太的女子一槍打死,
[00:41:04.000 --> 00:41:25.000]  無緣無故可能不順眼就打死你,就發覺槍膛卡住,他正要換子彈的時候,Schindler就在他旁邊,就說了一句話,沒錯你有權柄打死他,他生死的權操在你的手裡,
[00:41:26.000 --> 00:41:54.000]  但你不去殺他,你寬恕他,即表示你比殺他的權柄更大,今天耶穌基督就是這樣,我們是值得落地獄,但上帝說我寬恕你,因為耶穌基督代了我們的罪,
[00:41:55.000 --> 00:42:15.000]  我們是不是一個這樣本有恩惠的人,就抑或我們懷恨在心,就抑或我們是誤用我們的權柄,以致我們的生命一點都不像耶穌基督,最後我都要解答這個問題,
[00:42:16.000 --> 00:42:33.000]  是不是我所有人都寬恕你,對著強姦犯我寬恕你,不是,你拿回上帝來看,聖經說上帝永遠不會以有罪為無罪,
[00:42:34.000 --> 00:42:59.000]  路加夫音在同一段聖經說了一句,他有一個這樣的演繹,路加夫音不是說七十個七次,路加夫音說若一個弟兄得罪你,他又懊悔,你就寬恕他,第二次再來又懊悔,你就寬恕他,第三次第四次第五次第六次第七次,他懊悔你就寬恕他,寬恕是兩方面,
[00:43:00.000 --> 00:43:28.000]  第一是你有權柄的人,你願意我有寬恕的恩,for giving grace給你,你就釋放了你自己,不再被你的憎恨操縱著,但是另外一個人,對方,他不肯接受,不肯接受你的寬恕的恩,他永遠都不會得寬恕,
[00:43:29.000 --> 00:43:58.000]  怎樣可以接受寬恕之恩呢?就是懊悔,聖經有一句說話很有趣,凡罪都可以饒恕,唯獨褻瀆聖靈是罪不可赦,什麼叫褻瀆聖靈?聖經說明聖靈是叫人為罪,為義,為審判自己,責備自己,你褻瀆聖靈,我不肯悔改,我不會為聖靈在我心裡面動功,你不肯悔改,你不肯懊悔的時候,你永遠罪不得赦免,
[00:44:00.000 --> 00:44:22.000]  就是這個問題,在我們的方面來說,我們永遠都應該存著一個願意寬恕的心,有一個forgiving grace,至於對方有沒有得到寬恕的時候,就看他有沒有懊悔了,懊悔才可以得到赦免,
[00:44:23.000 --> 00:44:48.000]  作為一個結束,我希望我們特別是一個這麼撕裂的社會,這麼薄弱的社會,是一個你憎我鬥,弱弱強弛的社會,我們需要這個恩,寬恕的恩,
[00:44:49.000 --> 00:45:02.000]  如果我們做信徒都不去實踐這個寬恕之道,這個社會怎會不撕裂呢?請我們同心抵抗,我們同祈禱。
[00:45:03.000 --> 00:45:21.000]  天父,我們再一次感謝祢,因為知道祢的恩典是夠我們用,祢祝福我們,讓我們能夠在祢的話語裡面被感動,被提醒,教導我們是一個充滿了有恩典的人,有恩惠的人,
[00:45:22.000 --> 00:45:41.000]  叫我們擁有權柄,無論是我們在上的,做父母的,做教師的,我們都懂得怎樣不會亂用我們的權柄,祢與我們同在,多謝祢,祈禱奉耶穌基督名求,阿們。
