
[00:00:00.000 --> 00:00:03.340]  我們禱告親愛的主啊 求您幫助我們
[00:34:32.900 --> 00:34:36.000]  我要先求神的國和神的義
[00:34:36.000 --> 00:34:38.700]  他就參加了教會
[00:34:38.700 --> 00:34:41.500]  當他賺到第一元錢的時候
[00:34:41.500 --> 00:34:45.300]  他就記起老船長的承諾
[00:34:45.300 --> 00:34:46.200]  他就問自己
[00:34:46.200 --> 00:34:49.800]  究竟我要將多少獻給神呢
[00:34:49.800 --> 00:34:51.500]  他就查考聖經
[00:34:51.500 --> 00:34:52.400]  他就發現
[00:34:52.400 --> 00:34:53.900]  舊約吩咐以色列人
[00:34:53.900 --> 00:34:57.100]  是將他們所得的十分之一獻給神
[00:34:57.100 --> 00:34:58.000]  所以他就說
[00:34:58.000 --> 00:35:00.100]  如果主神要我的十分之一的時候
[00:35:00.100 --> 00:35:02.100]  我就會給他
[00:35:02.100 --> 00:35:04.400]  慢慢他開始有了穩定的工作
[00:35:04.400 --> 00:35:05.900]  很快他成為了一間
[00:35:05.900 --> 00:35:08.100]  合資公司的合夥人
[00:35:08.100 --> 00:35:09.200]  幾年之後
[00:35:09.200 --> 00:35:12.200]  他的公司拍檔過世
[00:35:12.200 --> 00:35:13.700]  於是William就成為了
[00:35:13.700 --> 00:35:16.600]  那間公司唯一的擁有人
[00:35:16.600 --> 00:35:18.700]  William比之前更加堅定的
[00:35:18.700 --> 00:35:21.800]  去守住他對老船長的承諾
[00:35:21.800 --> 00:35:23.600]  在世上每個翻揀的時候
[00:35:23.600 --> 00:35:25.800]  落足一磅的原材料
[00:35:25.800 --> 00:35:27.700]  都做了一個誠實的人
[00:35:27.700 --> 00:35:29.900]  同時他也指示他的會計
[00:35:29.900 --> 00:35:31.800]  去銀行開一個戶口
[00:35:31.800 --> 00:35:33.200]  是神的戶口
[00:35:33.200 --> 00:35:35.100]  將他公司所收入的十分之一
[00:35:35.100 --> 00:35:36.600]  都存入這個戶口裡面
[00:35:36.600 --> 00:35:38.300]  獻給神
[00:35:38.300 --> 00:35:39.800]  他越來越成功
[00:35:39.800 --> 00:35:41.600]  他的生意越做越大
[00:35:41.600 --> 00:35:44.200]  他的家庭變成一個蒙福的家庭
[00:35:44.200 --> 00:35:46.900]  他的翻揀變得十分之暢銷
[00:35:46.900 --> 00:35:48.600]  他從來沒有想過
[00:35:48.600 --> 00:35:50.400]  成功會來得這麼快
[00:35:50.400 --> 00:35:52.400]  他會變得更加有錢
[00:35:52.400 --> 00:35:56.000]  他開始將他收入的十分之二獻給神
[00:35:56.000 --> 00:35:57.600]  但是當他這樣做的時候
[00:35:57.600 --> 00:36:00.400]  他變得更加的成功
[00:36:00.400 --> 00:36:02.500]  接著他將十分之三
[00:36:02.500 --> 00:36:04.100]  十分之四
[00:36:04.100 --> 00:36:06.200]  接著他將他收入的一半
[00:36:06.200 --> 00:36:08.000]  獻給神
[00:36:08.000 --> 00:36:10.900]  在那個可以獲得良好教育的機會
[00:36:10.900 --> 00:36:12.900]  十分之罕有的年代
[00:36:12.900 --> 00:36:14.500]  他為所有的家庭成員
[00:36:14.500 --> 00:36:16.600]  提供了最好的教育
[00:36:16.600 --> 00:36:18.500]  他也完成了為自己定下來
[00:36:18.500 --> 00:36:20.700]  生命每一個的目標
[00:36:20.700 --> 00:36:23.600]  當他完成了這一切事業的時候
[00:36:23.600 --> 00:36:26.900]  他就將他公司賺到的一切
[00:36:26.900 --> 00:36:29.700]  一百的百分之十的收入
[00:36:29.700 --> 00:36:31.400]  獻給神
[00:36:31.400 --> 00:36:32.800]  結果
[00:36:32.800 --> 00:36:35.200]  他變得更加的成功
[00:36:35.200 --> 00:36:36.800]  這個人是誰呢
[00:36:36.800 --> 00:36:39.100]  這個人就是William Colgate
[00:36:39.100 --> 00:36:43.000]  是高老傑牙膏的創始人
[00:36:43.000 --> 00:36:44.300]  在1873年的時候
[00:36:44.300 --> 00:36:46.200]  他們推出牙膏
[00:36:46.200 --> 00:36:49.300]  當時牙膏是放在一個坑裡面賣的
[00:36:49.300 --> 00:36:51.700]  一直到1928年的時候
[00:36:51.700 --> 00:36:54.500]  高老傑公司成為了第一間公司
[00:36:54.500 --> 00:36:57.600]  將牙膏放在一支膠管裡面
[00:36:57.600 --> 00:37:02.600]  就等於我們現在用的那些銷售的公司
[00:37:02.600 --> 00:37:04.600]  當William Colgate
[00:37:04.600 --> 00:37:07.400]  願意將生命獻給神的時候
[00:37:07.400 --> 00:37:09.500]  當William Colgate願意附上
[00:37:09.500 --> 00:37:12.400]  代駕鵰遵行神的命令的時候
[00:37:12.400 --> 00:37:14.400]  他就開始改變
[00:37:14.400 --> 00:37:15.900]  他開始由一個十六歲
[00:37:15.900 --> 00:37:20.600]  覺得很孤單、無助、徬徨、恐懼的青年
[00:37:20.600 --> 00:37:24.100]  變成一個勇敢、滿有活力、德性
[00:37:24.100 --> 00:37:29.000]  以及享有超乎尋常、平安神的見證人
[00:37:29.000 --> 00:37:31.600]  親愛的朋友
[00:37:31.600 --> 00:37:33.900]  親愛的弟兄姊妹
[00:37:33.900 --> 00:37:37.100]  當今天神將以塞亞書這個英雄
[00:37:37.100 --> 00:37:40.700]  再次重現在我們面前的時候
[00:37:40.700 --> 00:37:44.900]  當神再次挑戰我們的生命的時候
[00:37:44.900 --> 00:37:48.200]  你願不願意將神真正當王
[00:37:48.200 --> 00:37:50.700]  而當你是祂的子民
[00:37:50.700 --> 00:37:54.200]  附上代駕仍要遵行祂的命令呢
[00:37:54.200 --> 00:37:57.100]  這是我們每一個人的決定
