
[00:00:00.000 --> 00:00:07.000]  2022年你有什麼新的志願嗎?
[00:34:31.000 --> 00:34:35.000]  我們一起讀
[00:34:35.000 --> 00:34:38.000]  只要心意更新而變化
[00:34:38.000 --> 00:34:41.000]  叫你們查驗何爲上帝的
[00:34:41.000 --> 00:34:46.000]  善良、純全、可喜悅的旨意
[00:34:46.000 --> 00:34:49.000]  我們的思維一定要改變
[00:34:49.000 --> 00:34:51.000]  保羅告訴我們
[00:34:51.000 --> 00:34:54.000]  我們要心意更新
[00:34:54.000 --> 00:34:55.000]  然後會什麼
[00:34:55.000 --> 00:34:57.000]  就會有變化
[00:34:57.000 --> 00:35:01.000]  如果你不願意有新的思維
[00:35:01.000 --> 00:35:03.000]  讓你做這樣的改變的話
[00:35:03.000 --> 00:35:06.000]  你經歷不到那一個變化
[00:35:06.000 --> 00:35:07.000]  在原文
[00:35:07.000 --> 00:35:09.000]  心意更新的意思是指
[00:35:09.000 --> 00:35:11.000]  悔改的意思
[00:35:11.000 --> 00:35:13.000]  如果你不願意悔改
[00:35:13.000 --> 00:35:15.000]  你沒有一個急轉彎
[00:35:15.000 --> 00:35:17.000]  你沒有在思想裏面
[00:35:17.000 --> 00:35:20.000]  走向一個完全不同的方式的話
[00:35:20.000 --> 00:35:21.000]  那這樣東西
[00:35:21.000 --> 00:35:25.000]  它會影響你裏面的情緒
[00:35:25.000 --> 00:35:27.000]  比如說我在思維裏面
[00:35:27.000 --> 00:35:30.000]  我一直想我自己是不好的
[00:35:30.000 --> 00:35:32.000]  我是一個很自卑的一個人
[00:35:32.000 --> 00:35:34.000]  我常常不好
[00:35:34.000 --> 00:35:36.000]  難怪因爲我不好
[00:35:36.000 --> 00:35:41.000]  牧師不要分配我工作
[00:35:41.000 --> 00:35:43.000]  我連招待都沒有
[00:35:43.000 --> 00:35:44.000]  這不是牧師的
[00:35:44.000 --> 00:35:47.000]  這是前弟兄
[00:35:47.000 --> 00:35:48.000]  然後你說
[00:35:48.000 --> 00:35:51.000]  是不是前弟兄不要用我
[00:35:51.000 --> 00:35:53.000]  前弟兄你不要用我嗎
[00:35:53.000 --> 00:35:55.000]  一定是我不好
[00:35:55.000 --> 00:35:57.000]  一定是我笑容不夠
[00:35:57.000 --> 00:36:00.000]  一定是我常常兇巴巴的
[00:36:00.000 --> 00:36:02.000]  一定是我不夠格
[00:36:02.000 --> 00:36:04.000]  一定是我在這裏的時候
[00:36:04.000 --> 00:36:07.000]  這種姐妹並不太歡迎我
[00:36:07.000 --> 00:36:08.000]  你看到嗎
[00:36:08.000 --> 00:36:12.000]  思維如果沒有改變
[00:36:12.000 --> 00:36:15.000]  你走入你的舊的思維的時候
[00:36:15.000 --> 00:36:19.000]  舊的思維讓你越來越覺得自己
[00:36:19.000 --> 00:36:20.000]  沒有用
[00:36:20.000 --> 00:36:22.000]  沒有人要
[00:36:22.000 --> 00:36:24.000]  沒有人關心
[00:36:24.000 --> 00:36:26.000]  沒有人看到我
[00:36:26.000 --> 00:36:28.000]  沒有人重視我
[00:36:28.000 --> 00:36:30.000]  沒有人理解我
[00:36:30.000 --> 00:36:32.000]  沒有人歡迎我
[00:36:32.000 --> 00:36:36.000]  所以我還沒有用
[00:36:36.000 --> 00:36:38.000]  求神幫助我們
[00:36:38.000 --> 00:36:41.000]  要有個新的思維
[00:36:41.000 --> 00:36:43.000]  你不要說我已經老了
[00:36:43.000 --> 00:36:44.000]  我已經不能動了
[00:36:44.000 --> 00:36:46.000]  我已經做不了了
[00:36:46.000 --> 00:36:49.000]  我什麼都不行了
[00:36:49.000 --> 00:36:51.000]  我最好就不要動
[00:36:51.000 --> 00:36:55.000]  因爲舊的思維告訴你
[00:36:55.000 --> 00:36:56.000]  新的思維告訴你
[00:36:56.000 --> 00:36:57.000]  你再不動
[00:36:57.000 --> 00:37:01.000]  你的肌肉就睡覺
[00:37:01.000 --> 00:37:03.000]  求神幫助我們
[00:37:03.000 --> 00:37:07.000]  讓我們能夠儲蓄更多
[00:37:07.000 --> 00:37:09.000]  神給我們的新的思維
[00:37:09.000 --> 00:37:11.000]  讓我們能夠改變
[00:37:11.000 --> 00:37:13.000]  不要像這個世界
[00:37:13.000 --> 00:37:15.000]  但是要像神
[00:37:15.000 --> 00:37:18.000]  學習從負面的當中
[00:37:18.000 --> 00:37:20.000]  更新過來
[00:37:20.000 --> 00:37:22.000]  讓我們的生命
[00:37:22.000 --> 00:37:24.000]  有新的看見
[00:37:24.000 --> 00:37:25.000]  電腦不怕
[00:37:25.000 --> 00:37:27.000]  就去圖書館學好了
[00:37:27.000 --> 00:37:30.000]  圖書館免費教你
[00:37:30.000 --> 00:37:31.000]  求神幫助我們
[00:37:31.000 --> 00:37:36.000]  願意去迎接這樣的一個挑戰
[00:37:36.000 --> 00:37:39.000]  改變需要的是什麼
[00:37:39.000 --> 00:37:41.000]  改變是需要羣體的
[00:37:41.000 --> 00:37:43.000]  我們一起讀這一節
[00:37:43.000 --> 00:37:45.000]  我們要彼此相顧
[00:37:45.000 --> 00:37:47.000]  激發愛心
[00:37:47.000 --> 00:37:49.000]  勉勵行善
[00:37:49.000 --> 00:37:52.000]  我們每一個人都有自己的模式
[00:37:52.000 --> 00:37:55.000]  根深蒂固的模式的時候
[00:37:55.000 --> 00:37:58.000]  我們要起來重新做改變
[00:37:58.000 --> 00:38:00.000]  是要有旁邊的人
[00:38:00.000 --> 00:38:01.000]  給我們的幫助
[00:38:01.000 --> 00:38:03.000]  給我們鼓勵
[00:38:03.000 --> 00:38:05.000]  幫助我們起來
[00:38:05.000 --> 00:38:06.000]  幫助我們
[00:38:06.000 --> 00:38:07.000]  因爲我們是羣體生活
[00:38:07.000 --> 00:38:10.000]  我們不是單獨一個人生活的
[00:38:10.000 --> 00:38:12.000]  你知道神對人類第一句話
[00:38:12.000 --> 00:38:13.000]  說什麼嗎
[00:38:13.000 --> 00:38:16.000]  神對人類第一句話
[00:38:16.000 --> 00:38:22.000]  就是說那人獨居不好
[00:38:22.000 --> 00:38:25.000]  也就是說我們人不是獨居的
[00:38:25.000 --> 00:38:29.000]  我們人是羣體生活在一起
[00:38:29.000 --> 00:38:31.000]  當然有一些人是你談得來
[00:38:31.000 --> 00:38:32.000]  有些人是你談不來
[00:38:32.000 --> 00:38:35.000]  那你就去找那個談得來的羣體
[00:38:35.000 --> 00:38:39.000]  幫助你 鼓勵你 對嗎
[00:38:39.000 --> 00:38:40.000]  我喜歡窩在沙發
[00:38:40.000 --> 00:38:42.000]  或者可能你看到旁邊
[00:38:42.000 --> 00:38:45.000]  有些人不太動的
[00:38:45.000 --> 00:38:47.000]  你要去爬山
[00:38:47.000 --> 00:38:48.000]  拉他一把
[00:38:48.000 --> 00:38:51.000]  讓他跟你去爬山
[00:38:51.000 --> 00:38:53.000]  你要去花園散步
[00:38:53.000 --> 00:38:55.000]  拉他一把
[00:38:55.000 --> 00:38:57.000]  讓他跟你一起去散步
[00:38:57.000 --> 00:39:02.000]  人是會受別人的帶動而動的
[00:39:02.000 --> 00:39:05.000]  你看到陳牧師很fit 對不對
[00:39:05.000 --> 00:39:07.000]  還是你看到他弱不禁松
[00:39:07.000 --> 00:39:09.000]  越來越瘦
[00:39:09.000 --> 00:39:14.000]  被師母氣到很瘦
[00:39:14.000 --> 00:39:16.000]  陳牧師很fit
[00:39:16.000 --> 00:39:17.000]  因爲他一天
[00:39:17.000 --> 00:39:25.000]  他的目標是走一萬兩千步
[00:39:25.000 --> 00:39:26.000]  不是單單走
[00:39:26.000 --> 00:39:32.000]  他這一萬兩千步是運動的一萬兩千步
[00:39:32.000 --> 00:39:35.000]  刺激我
[00:39:35.000 --> 00:39:37.000]  所以我們是羣居的
[00:39:37.000 --> 00:39:38.000]  我看到他
[00:39:38.000 --> 00:39:40.000]  你走一萬兩千步
[00:39:40.000 --> 00:39:47.000]  連兩千步都不到
[00:39:47.000 --> 00:39:49.000]  我們需要改變
[00:39:49.000 --> 00:39:53.000]  我們需要周邊的人幫助
[00:39:53.000 --> 00:39:56.000]  我們需要靈性要讀經
[00:39:56.000 --> 00:40:00.000]  我們需要羣體知道有誰讀經
[00:40:00.000 --> 00:40:04.000]  他在靈性生命裏面讀經讀得少
[00:40:04.000 --> 00:40:07.000]  或者跟神態關係很疏遠
[00:40:07.000 --> 00:40:10.000]  我們要打打電話鼓勵鼓勵
[00:40:10.000 --> 00:40:13.000]  讓他能夠去看點聖經
[00:40:13.000 --> 00:40:15.000]  明白一下神的心意
[00:40:15.000 --> 00:40:16.000]  這是我們能夠做的
[00:40:16.000 --> 00:40:18.000]  這也是我們羣體裏面
[00:40:18.000 --> 00:40:21.000]  我們要這樣做的
[00:40:21.000 --> 00:40:23.000]  神要帶領你
[00:40:23.000 --> 00:40:25.000]  要幫助你
[00:40:25.000 --> 00:40:27.000]  所以他一定要讓你的生命
[00:40:27.000 --> 00:40:30.000]  充滿更多的活力
[00:40:30.000 --> 00:40:33.000]  充滿靈性更多的活潑
[00:40:33.000 --> 00:40:35.000]  身體更多的健康
[00:40:35.000 --> 00:40:38.000]  要爲主來工作
[00:40:38.000 --> 00:40:40.000]  在神裏面
[00:40:40.000 --> 00:40:42.000]  神所成就的事情
[00:40:42.000 --> 00:40:45.000]  在神凡事都能
[00:40:45.000 --> 00:40:48.000]  所以在神沒有不可能的
[00:40:48.000 --> 00:40:50.000]  所以不要再告訴神
[00:40:50.000 --> 00:40:54.000]  主啊,我沒有辦法改變
[00:40:54.000 --> 00:40:56.000]  我就是這樣
[00:40:56.000 --> 00:40:57.000]  不是的
[00:40:57.000 --> 00:41:00.000]  神要改變你
[00:41:00.000 --> 00:41:03.000]  神成就那不可能成就的
[00:41:03.000 --> 00:41:05.000]  因爲他在曠野裏面
[00:41:05.000 --> 00:41:07.000]  他要開道路
[00:41:07.000 --> 00:41:09.000]  他要幫助我們
[00:41:09.000 --> 00:41:10.000]  我們一起禱告
