
[00:00:00.000 --> 00:00:05.560]  有人說 人生 或者我們的屬靈的經驗
[00:30:02.880 --> 00:30:04.240]  出現給我開心
[00:30:04.240 --> 00:30:05.120]  當然都可以的
[00:30:05.120 --> 00:30:06.600]  但我不需要的
[00:30:06.600 --> 00:30:08.080]  它可以很多樣東西
[00:30:08.080 --> 00:30:09.760]  所以我不明白
[00:30:09.760 --> 00:30:10.800]  到現在都不明白
[00:30:10.800 --> 00:30:11.680]  如果有人明白的話
[00:30:11.680 --> 00:30:12.840]  你告訴我
[00:30:12.840 --> 00:30:14.800]  除了那些比較一般性
[00:30:14.800 --> 00:30:16.320]  神爲什麼要做人的答案
[00:30:16.320 --> 00:30:17.640]  那些我都看完了
[00:30:17.640 --> 00:30:20.000]  但我真的想最深知神爲什麼要做人
[00:30:20.000 --> 00:30:21.200]  我真的不知道
[00:30:21.200 --> 00:30:23.720]  但做了人有什麼目的呢
[00:30:23.720 --> 00:30:25.960]  在世上我有找到聖經
[00:30:25.960 --> 00:30:27.920]  我讀給大家聽
[00:30:27.920 --> 00:30:29.920]  在《創世紀》第一章
[00:30:29.920 --> 00:30:31.680]  也是我的powerpoint裏面
[00:30:31.680 --> 00:30:33.200]  第一樣東西
[00:30:33.200 --> 00:30:34.920]  神在你的生命裏面
[00:30:34.920 --> 00:30:36.480]  有一個計劃
[00:30:36.480 --> 00:30:39.080]  祂說神說我們要照我們的形象
[00:30:39.080 --> 00:30:40.160]  不單止在第26節
[00:30:40.160 --> 00:30:43.080]  27節都是神要照自己的形象做人
[00:30:43.080 --> 00:30:45.960]  乃至照祂的形象做男做女
[00:30:45.960 --> 00:30:47.240]  今天我們在世上
[00:30:47.240 --> 00:30:48.480]  有一樣很重要
[00:30:48.480 --> 00:30:51.640]  我們要反映神的形象
[00:30:51.640 --> 00:30:53.520]  所以我們普羅話要上神起落
[00:30:53.520 --> 00:30:56.200]  神裏面的質素就起落
[00:30:56.200 --> 00:30:58.240]  是嗎
[00:30:58.240 --> 00:30:59.800]  因爲聖靈的果子其中一樣
[00:30:59.800 --> 00:31:01.400]  人類起落
[00:31:01.400 --> 00:31:04.280]  所以神在裏面有一個計劃
[00:31:04.280 --> 00:31:09.800]  正如摩西出生的時候
[00:31:09.800 --> 00:31:12.240]  趙靖那時候摩西被人打掉了
[00:31:12.240 --> 00:31:13.360]  被人奪胎
[00:31:13.360 --> 00:31:15.200]  不過他媽媽保住他
[00:31:15.200 --> 00:31:17.320]  保住的時候又留在河裏
[00:31:17.320 --> 00:31:18.960]  被公主執着
[00:31:18.960 --> 00:31:21.040]  成爲一個訓練的大將
[00:31:21.040 --> 00:31:22.640]  預備救整個民族
[00:31:22.640 --> 00:31:24.160]  我相信神有一個計劃在當中
[00:31:24.160 --> 00:31:25.640]  不過你說摩西這麼大
[00:31:25.640 --> 00:31:27.000]  你是怎樣啊我剛纔說
[00:31:27.000 --> 00:31:28.120]  我們忠賢平庸
[00:31:28.120 --> 00:31:29.360]  神都有一個計劃
[00:31:29.360 --> 00:31:31.800]  所以在第一個
[00:31:31.800 --> 00:31:32.680]  神裏面
[00:31:32.680 --> 00:31:34.240]  我不知道爲什麼要做人
[00:31:34.240 --> 00:31:35.760]  但是做人其中一個目的
[00:31:35.760 --> 00:31:37.840]  我們要反映神的形象
[00:31:37.840 --> 00:31:40.720]  所以在你的生命裏面
[00:31:40.720 --> 00:31:42.240]  神有個計劃
[00:31:42.240 --> 00:31:43.120]  你告訴大家
[00:31:43.120 --> 00:31:46.160]  神有個計劃
[00:31:46.160 --> 00:31:48.760]  但是你知不知道這個計劃是什麼
[00:31:48.760 --> 00:31:49.960]  你知不知道
[00:31:49.960 --> 00:31:51.600]  又好像很奧祕
[00:31:51.600 --> 00:31:53.200]  不過這個計劃我覺得
[00:31:53.200 --> 00:31:55.000]  你走到哪裏感恩到哪裏
[00:31:55.000 --> 00:31:56.600]  那裏就出來了
[00:31:56.600 --> 00:31:57.360]  是嗎
[00:31:57.360 --> 00:31:58.600]  所以你越在神裏面
[00:31:58.600 --> 00:32:00.720]  你會發覺你的計劃很清楚
[00:32:00.720 --> 00:32:01.880]  我一路反省的時候
[00:32:01.880 --> 00:32:04.520]  神啊我信了主這麼久
[00:32:04.520 --> 00:32:06.800]  你在我裏面計劃什麼
[00:32:06.800 --> 00:32:09.240]  那我就
[00:32:09.240 --> 00:32:11.120]  很被以前教導
[00:32:11.120 --> 00:32:13.040]  就是神學院的院長
[00:32:13.040 --> 00:32:14.040]  他說
[00:32:14.040 --> 00:32:16.360]  當時我的牧師
[00:32:16.360 --> 00:32:19.040]  他的生命就會成爲別人的祝福
[00:32:19.040 --> 00:32:21.120]  那我也希望是這樣
[00:32:21.120 --> 00:32:23.800]  這個原來神使用的好像一個器皿一樣
[00:32:23.800 --> 00:32:25.200]  這是第一點
[00:32:25.200 --> 00:32:27.560]  神會承傳關乎我的事
[00:32:27.560 --> 00:32:29.760]  所以每一個人的藍圖神是知道
[00:32:29.760 --> 00:32:30.840]  祂會承傳
[00:32:30.840 --> 00:32:31.880]  祂會關心
[00:32:31.880 --> 00:32:33.400]  是嗎
[00:32:33.400 --> 00:32:34.960]  所以你現在好像大患難當中
[00:32:34.960 --> 00:32:36.200]  不要緊
[00:32:36.200 --> 00:32:38.760]  神的雙手擁抱你
[00:32:38.760 --> 00:32:40.160]  而且繼續去呼求
[00:32:40.160 --> 00:32:42.000]  神會承傳關乎
[00:32:42.000 --> 00:32:43.160]  第一件
[00:32:43.160 --> 00:32:45.680]  神會在你的生命裏面
[00:32:45.680 --> 00:32:47.720]  完成你的計劃
[00:32:47.720 --> 00:32:49.720]  所以好像彈而立即或不然
[00:32:49.720 --> 00:32:51.280]  你仍然怎樣
[00:32:51.280 --> 00:32:52.880]  跟着祂
[00:32:52.880 --> 00:32:54.440]  第二件事
[00:32:54.440 --> 00:32:57.400]  就是神在聖經說
[00:32:57.400 --> 00:32:59.120]  當初做人的時候
[00:32:59.120 --> 00:33:02.040]  有一個計劃就在你的家庭裏面
[00:33:02.040 --> 00:33:03.480]  在這張帖子裏面
[00:33:03.480 --> 00:33:05.160]  在家庭裏面
[00:33:05.160 --> 00:33:06.640]  就是第二個計劃
[00:33:06.640 --> 00:33:07.960]  因爲
[00:33:07.960 --> 00:33:10.240]  我看聖經這樣說
[00:33:10.240 --> 00:33:12.440]  在第28節
[00:33:12.440 --> 00:33:14.280]  神就賜福給他們
[00:33:14.280 --> 00:33:15.520]  又對他們說
[00:33:15.520 --> 00:33:17.240]  《創世紀》一章28節
[00:33:17.240 --> 00:33:18.720]  神就賜福給他們又對他們說
[00:33:18.720 --> 00:33:20.560]  要生養衆多
[00:33:20.560 --> 00:33:21.800]  我就在生養衆多
[00:33:21.800 --> 00:33:24.440]  我解釋在一個家庭裏面
[00:33:24.440 --> 00:33:26.560]  因爲家庭除了夫婦之外
[00:33:26.560 --> 00:33:27.520]  在當時
[00:33:27.520 --> 00:33:28.760]  就算今時今日
[00:33:28.760 --> 00:33:30.000]  你不贊同是這樣
[00:33:30.000 --> 00:33:31.480]  不過我自己覺得
[00:33:31.480 --> 00:33:33.800]  是要有
[00:33:33.800 --> 00:33:34.840]  就是
[00:33:34.840 --> 00:33:36.560]  兒女的
[00:33:36.560 --> 00:33:37.840]  所以在家庭裏面
[00:33:37.840 --> 00:33:38.720]  我紛紛的
[00:33:38.720 --> 00:33:39.920]  就是裏面有幾樣東西
[00:33:39.920 --> 00:33:40.840]  第一
[00:33:40.840 --> 00:33:43.400]  是在家庭裏面
[00:33:43.400 --> 00:33:45.360]  這個家庭裏面
[00:33:45.360 --> 00:33:47.480]  讓我們原來要知道
[00:33:47.480 --> 00:33:48.880]  這個家庭有兩樣東西
[00:33:48.880 --> 00:33:52.280]  生養衆多
[00:33:52.280 --> 00:33:53.280]  什麼叫生養衆多
[00:33:53.280 --> 00:33:54.880]  就是很多兒女
[00:33:54.880 --> 00:33:56.880]  是不是叫我們生呢
[00:33:56.880 --> 00:33:58.200]  我相信不是
[00:33:58.200 --> 00:33:59.720]  還要教
[00:33:59.720 --> 00:34:02.720]  猶太人有個生活的規矩
[00:34:02.720 --> 00:34:03.520]  習慣
[00:34:03.520 --> 00:34:05.120]  每逢星期五的時候
[00:34:05.120 --> 00:34:05.720]  晚上
[00:34:05.720 --> 00:34:07.120]  他就會叫所有人回來
[00:34:07.120 --> 00:34:09.160]  講神的恩典
[00:34:09.160 --> 00:34:11.280]  我們今日和鳳衛
[00:34:11.280 --> 00:34:12.720]  談過關於兒童部
[00:34:12.720 --> 00:34:14.200]  爲什麼兒童部
[00:34:14.200 --> 00:34:15.360]  那些小朋友
[00:34:15.360 --> 00:34:17.240]  好像不太會祈禱呢
[00:34:17.240 --> 00:34:19.160]  不敢祈禱呢
[00:34:19.160 --> 00:34:21.160]  你知不知道爲什麼
[00:34:21.160 --> 00:34:23.160]  知不知道爲什麼
[00:34:23.160 --> 00:34:26.560]  因爲父母都不祈禱嘛
[00:34:26.560 --> 00:34:28.400]  如果你們是他們的父母
[00:34:28.400 --> 00:34:30.120]  請你真的要留意
[00:34:30.120 --> 00:34:31.560]  如果父母祈禱的時候
[00:34:31.560 --> 00:34:32.960]  他就會祈禱
[00:34:32.960 --> 00:34:35.560]  這個是一個教育的情況
[00:34:35.560 --> 00:34:37.560]  這個是我們要幫助
[00:34:37.560 --> 00:34:39.120]  我們下一代裏面
[00:34:39.120 --> 00:34:41.000]  要他真的傳承出來
[00:34:41.000 --> 00:34:42.160]  在生命的家庭
[00:34:42.160 --> 00:34:42.600]  第一樣
[00:34:42.600 --> 00:34:45.680]  我們就是要生養衆多
[00:34:45.680 --> 00:34:47.080]  在家庭裏面
[00:34:47.080 --> 00:34:50.440]  我們要真的將最好的傳承
[00:34:50.440 --> 00:34:51.800]  現在當我們傳承
[00:34:51.800 --> 00:34:53.560]  那些年輕人說八股
[00:34:53.560 --> 00:34:54.280]  不用這一套
[00:34:54.280 --> 00:34:55.400]  但我覺得好的東西
[00:34:55.400 --> 00:34:57.640]  爲什麼不留在這裏呢
[00:34:57.640 --> 00:34:59.080]  我記得我很小的時候
[00:34:59.080 --> 00:35:01.880]  讀一二年班去拜年
[00:35:01.880 --> 00:35:03.800]  父母都帶着我去拜年
[00:35:03.800 --> 00:35:05.560]  全家去拜年
[00:35:05.560 --> 00:35:07.600]  拜年中國有樣東西的
[00:35:07.600 --> 00:35:10.680]  拿一個盤子
[00:35:10.680 --> 00:35:12.160]  很多糖果
[00:35:12.160 --> 00:35:13.640]  擺在你面前
[00:35:13.640 --> 00:35:17.000]  我一手就擺了一堆糖果
[00:35:20.800 --> 00:35:22.640]  很正常而已
[00:35:22.640 --> 00:35:23.960]  你會不會啊
[00:35:23.960 --> 00:35:25.120]  你會不會啊
[00:35:25.120 --> 00:35:25.680]  你是小朋友
[00:35:25.680 --> 00:35:26.080]  會不會啊
[00:35:26.080 --> 00:35:26.520]  OK
[00:35:26.520 --> 00:35:28.040]  可能你爹地有教了
[00:35:28.040 --> 00:35:30.560]  接着走了之後
[00:35:30.560 --> 00:35:32.760]  我爹地就跟我說
[00:35:32.760 --> 00:35:35.880]  兒子啊
[00:35:35.880 --> 00:35:37.560]  下次人給你的時候
[00:35:37.560 --> 00:35:40.120]  你拿一粒就好了
[00:35:40.120 --> 00:35:41.120]  OK
[00:35:41.120 --> 00:35:42.880]  一粒就好
[00:35:42.880 --> 00:35:43.680]  自那天之後
[00:35:43.680 --> 00:35:45.120]  人家給我們一個糖果
[00:35:45.120 --> 00:35:46.480]  到現在今天都是
[00:35:46.480 --> 00:35:50.040]  有糖果就一粒
[00:35:50.040 --> 00:35:52.720]  有花生又是一粒
[00:35:52.720 --> 00:35:55.440]  瓜子又是一粒
[00:35:55.440 --> 00:35:56.640]  只能夠
[00:35:56.640 --> 00:35:57.400]  可以兩粒
[00:35:57.400 --> 00:35:59.320]  不過喫完一粒
[00:35:59.320 --> 00:36:00.360]  再一粒
[00:36:00.360 --> 00:36:01.920]  這就是神的家庭裏面
[00:36:01.920 --> 00:36:02.920]  生養衆多
[00:36:02.920 --> 00:36:05.680]  我們做父母親要責任
[00:36:05.680 --> 00:36:07.360]  所以你的小朋友要討告
[00:36:07.360 --> 00:36:09.960]  我們今天在燒浸信會的未來
[00:36:09.960 --> 00:36:10.880]  除了看兒童之外
[00:36:10.880 --> 00:36:11.840]  這裏看我們
[00:36:11.840 --> 00:36:13.320]  不是沒有關係的
[00:36:13.320 --> 00:36:15.000]  你去討告的時候就去討告
[00:36:15.000 --> 00:36:15.680]  OK
[00:36:15.680 --> 00:36:16.400]  你不討告的時候
[00:36:16.400 --> 00:36:17.760]  他就不懂討告
[00:36:17.760 --> 00:36:18.720]  他們是怎樣的呢
[00:36:18.720 --> 00:36:20.040]  所以好看你們
[00:36:20.040 --> 00:36:20.600]  告訴大家
[00:36:20.600 --> 00:36:22.760]  好看你
[00:36:22.760 --> 00:36:24.520]  維吾爾人好看你
[00:36:24.520 --> 00:36:25.760]  OK
[00:36:25.760 --> 00:36:27.720]  OK
[00:36:27.720 --> 00:36:28.160]  第二
[00:36:28.160 --> 00:36:29.680]  我在家庭裏面
[00:36:29.680 --> 00:36:31.760]  我覺得就是
[00:36:31.760 --> 00:36:33.040]  除了有兒女
[00:36:33.040 --> 00:36:34.720]  就是婚姻
[00:36:34.720 --> 00:36:36.480]  我覺得婚姻今時今日
[00:36:36.480 --> 00:36:39.720]  我們缺乏了一個堅持
[00:36:39.720 --> 00:36:42.000]  大家看劉翔復出之後
[00:36:42.000 --> 00:36:44.520]  跑奧運
[00:36:44.520 --> 00:36:45.720]  他怎樣跑的
[00:36:45.720 --> 00:36:48.160]  知不知道
[00:36:48.160 --> 00:36:50.000]  他跑了幾個籃
[00:36:50.000 --> 00:36:51.840]  已經跌倒了
[00:36:51.840 --> 00:36:54.000]  接着他就走什麼
[00:36:54.000 --> 00:36:56.120]  走回後臺
[00:36:56.120 --> 00:36:58.520]  但又不知什麼時候
[00:36:58.520 --> 00:36:59.800]  走回出來
[00:36:59.800 --> 00:37:01.600]  然後那些人和他
[00:37:01.600 --> 00:37:03.360]  一起走
[00:37:03.360 --> 00:37:04.400]  雖然一百公尺
[00:37:04.400 --> 00:37:05.240]  他都走得很辛苦
[00:37:05.240 --> 00:37:06.440]  因爲他受傷了
[00:37:06.440 --> 00:37:07.680]  結果他走完
[00:37:07.680 --> 00:37:09.000]  那些人拍掌
[00:37:09.000 --> 00:37:12.000]  多於真的第一名那個
[00:37:12.000 --> 00:37:13.000]  爲什麼
[00:37:13.000 --> 00:37:15.560]  因爲他完成了奧運的精神
[00:37:15.560 --> 00:37:16.520]  我想舉這個例子
[00:37:16.520 --> 00:37:17.440]  當我們在婚姻裏面
[00:37:17.440 --> 00:37:18.280]  今時今日
[00:37:18.280 --> 00:37:20.080]  很多扭曲的思想
[00:37:20.080 --> 00:37:21.720]  但我們要堅持
[00:37:21.720 --> 00:37:24.080]  就好像劉翔一樣
[00:37:24.080 --> 00:37:25.280]  姐妹們我知道
[00:37:25.280 --> 00:37:26.040]  在婚姻裏面
[00:37:26.040 --> 00:37:28.240]  夫婦那種吵架
[00:37:28.240 --> 00:37:29.520]  個個都有自己的意見
[00:37:29.520 --> 00:37:31.240]  是很辛苦的
[00:37:31.240 --> 00:37:32.200]  但是
[00:37:32.200 --> 00:37:34.000]  我們在神領袖的時候
[00:37:34.000 --> 00:37:35.920]  在神裏面要完成一個
[00:37:35.920 --> 00:37:37.760]  一個的堅證
[00:37:37.760 --> 00:37:38.720]  就是婚姻
[00:37:38.720 --> 00:37:41.640]  你可能受傷了
[00:37:41.640 --> 00:37:43.800]  你可以回到後臺
[00:37:43.800 --> 00:37:46.160]  這叫離婚政策
[00:37:46.160 --> 00:37:47.760]  但我也可以完成
[00:37:47.760 --> 00:37:49.560]  我生命最堅稱的
[00:37:49.560 --> 00:37:50.440]  我就走出來
[00:37:50.440 --> 00:37:52.800]  繼續繼續繼續去跑
[00:37:52.800 --> 00:37:53.800]  對不對
[00:37:53.800 --> 00:37:55.400]  所以求主都幫助我們
[00:37:55.400 --> 00:37:57.400]  在裏面我們真的要支持
[00:37:57.400 --> 00:37:58.000]  好
[00:37:58.000 --> 00:38:00.040]  對於第一個神關乎的
[00:38:00.040 --> 00:38:01.360]  就是生命有計劃
[00:38:01.360 --> 00:38:02.320]  第二個就是家庭
[00:38:02.320 --> 00:38:03.160]  家庭裏面
[00:38:03.160 --> 00:38:03.880]  還有家庭
[00:38:03.880 --> 00:38:05.240]  還有接着有治理
[00:38:05.240 --> 00:38:05.920]  回到上一章
[00:38:05.920 --> 00:38:06.640]  我們還沒說完
[00:38:06.640 --> 00:38:08.400]  我說了一個重點
[00:38:08.400 --> 00:38:10.160]  是的有治理
[00:38:10.160 --> 00:38:11.920]  甚至我們管理大地
[00:38:11.920 --> 00:38:14.440]  所以今時今日我們要環保
[00:38:14.440 --> 00:38:17.520]  職場因爲聖經第27節是這樣說的
[00:38:17.520 --> 00:38:18.560]  要生養衆多之後
[00:38:18.560 --> 00:38:19.320]  治理這地
[00:38:19.320 --> 00:38:20.520]  要管理海里的魚
[00:38:20.520 --> 00:38:21.040]  空中的魚
[00:38:21.040 --> 00:38:22.000]  這句就是環保
[00:38:22.000 --> 00:38:23.720]  這個職場我不詳細地說
[00:38:23.720 --> 00:38:25.440]  這個是做人第二個目的
[00:38:25.440 --> 00:38:26.320]  第一生命計劃
[00:38:26.320 --> 00:38:26.920]  第二個家庭
[00:38:26.920 --> 00:38:28.240]  家庭裏面有四樣
[00:38:28.240 --> 00:38:29.680]  第一就是家庭
[00:38:29.680 --> 00:38:30.720]  真正的家庭
[00:38:30.720 --> 00:38:32.040]  無論你單親
[00:38:32.040 --> 00:38:33.000]  有家庭
[00:38:33.000 --> 00:38:33.640]  太太
[00:38:33.640 --> 00:38:34.240]  丈夫
[00:38:34.240 --> 00:38:35.280]  又或者有兒女
[00:38:35.280 --> 00:38:36.240]  第二
[00:38:36.240 --> 00:38:38.240]  全家接着就是治理大地
[00:38:38.240 --> 00:38:40.320]  還有一樣大家很開心的
[00:38:40.320 --> 00:38:42.560]  就是享用百物
[00:38:42.560 --> 00:38:45.160]  因爲聖經說
[00:38:45.160 --> 00:38:45.720]  29節
[00:38:45.720 --> 00:38:48.080]  看那我將遍地上
[00:38:48.080 --> 00:38:50.160]  一切結種子的蔬菜
[00:38:50.160 --> 00:38:52.120]  和樹上所有的果子
[00:38:52.120 --> 00:38:54.000]  全給你們作飼物
[00:38:54.000 --> 00:38:55.120]  其實應該要今時今日說
[00:38:55.120 --> 00:38:56.520]  還要加上地上的動物
[00:38:56.520 --> 00:38:58.360]  都給你作飼物
[00:38:58.360 --> 00:38:59.760]  即使我們怎樣
[00:38:59.760 --> 00:39:03.240]  神希望我們做什麼
[00:39:03.240 --> 00:39:06.560]  喫自助餐
[00:39:06.560 --> 00:39:07.680]  是不是
[00:39:07.680 --> 00:39:09.040]  你想想有什麼的食物
[00:39:09.040 --> 00:39:13.520]  可以一時間百物在你面前
[00:39:13.520 --> 00:39:14.520]  我覺得
[00:39:14.520 --> 00:39:16.200]  去萬豪
[00:39:16.200 --> 00:39:19.480]  去喫那些就會有了
[00:39:19.480 --> 00:39:20.600]  我那時
[00:39:20.600 --> 00:39:21.640]  由出道的時候
[00:39:21.640 --> 00:39:22.280]  即是做木屋
[00:39:22.280 --> 00:39:25.160]  我就叫人去喫自助餐
[00:39:25.160 --> 00:39:26.800]  聖經是這樣說的
[00:39:26.800 --> 00:39:29.560]  沒有理由那些萬豪的餐
[00:39:29.560 --> 00:39:32.480]  天天都給那些不信的人去喫
[00:39:32.480 --> 00:39:34.760]  所以基督徒你要試一下去喫一餐
[00:39:34.760 --> 00:39:35.440]  一看到的時候
[00:39:35.440 --> 00:39:36.760]  我不是叫你天天去喫
[00:39:36.760 --> 00:39:37.280]  OK
[00:39:37.280 --> 00:39:38.480]  這個不合乎聖經
[00:39:38.480 --> 00:39:40.040]  不過起碼一年
[00:39:40.040 --> 00:39:41.240]  喫一次
[00:39:41.240 --> 00:39:42.760]  如果明年的時候你喫
[00:39:42.760 --> 00:39:44.480]  你要多謝上帝
[00:39:44.480 --> 00:39:45.000]  一看到
[00:39:45.000 --> 00:39:45.960]  哇 只有沙律
[00:39:45.960 --> 00:39:47.360]  一百多款
[00:39:47.360 --> 00:39:49.240]  因爲越大的酒店
[00:39:49.240 --> 00:39:50.360]  越多東西喫
[00:39:50.360 --> 00:39:51.320]  越是百物
[00:39:51.320 --> 00:39:52.560]  OK
[00:39:52.560 --> 00:39:53.720]  哇 你的木屋很貴
[00:39:53.720 --> 00:39:54.360]  我不知道多少錢
[00:39:54.360 --> 00:39:55.480]  有人說好像五百多塊
[00:39:55.480 --> 00:39:56.240]  六百多塊
[00:39:56.240 --> 00:39:57.040]  不理他的
[00:39:57.040 --> 00:39:58.280]  還沒貴的那些素菜
[00:39:58.280 --> 00:39:59.440]  你每天告訴別人
[00:39:59.440 --> 00:40:00.920]  每天兩塊
[00:40:00.920 --> 00:40:06.040]  雖然我們都有些基層
[00:40:06.040 --> 00:40:07.640]  但每天兩塊
[00:40:07.640 --> 00:40:09.800]  你試一下存
[00:40:09.800 --> 00:40:11.800]  很堅持的存
[00:40:11.800 --> 00:40:12.360]  告訴別人
[00:40:12.360 --> 00:40:13.720]  不用明年的
[00:40:13.720 --> 00:40:15.440]  新年年底你都喫到一餐
[00:40:15.440 --> 00:40:16.240]  有人跟我算過
[00:40:16.240 --> 00:40:17.360]  好像一年這樣存
[00:40:17.360 --> 00:40:18.480]  每天兩塊
[00:40:18.480 --> 00:40:21.680]  就七百三十塊
[00:40:21.680 --> 00:40:24.160]  七百三十塊可以喫到一個
[00:40:24.160 --> 00:40:25.960]  我想鼓勵大家就是
[00:40:25.960 --> 00:40:28.720]  我們就算我沒有這些喫
[00:40:28.720 --> 00:40:29.840]  今晚或者有一餐
[00:40:29.840 --> 00:40:31.600]  你都去什麼
[00:40:31.600 --> 00:40:34.240]  用一個感謝的心
[00:40:34.240 --> 00:40:35.880]  去享受
[00:40:35.880 --> 00:40:37.880]  哪怕一個麪包
[00:40:37.880 --> 00:40:40.080]  一塊白麪包
[00:40:40.080 --> 00:40:41.920]  又或者一個很豐富的
[00:40:41.920 --> 00:40:42.920]  這個神要去做
[00:40:42.920 --> 00:40:44.200]  要享用百物
[00:40:44.200 --> 00:40:45.840]  最後神在家庭裏面
[00:40:45.840 --> 00:40:48.760]  要我們敬拜
[00:40:48.760 --> 00:40:50.840]  因爲聖經是這樣說
[00:40:50.840 --> 00:40:52.120]  天地萬物都做齊
[00:40:52.120 --> 00:40:53.000]  到了第七日
[00:40:53.000 --> 00:40:55.360]  神做物的功已完畢
[00:40:55.360 --> 00:40:56.400]  就在第七日
[00:40:56.400 --> 00:40:57.800]  揭了他一切的功
[00:40:57.800 --> 00:40:58.640]  安息了
[00:40:58.640 --> 00:41:01.280]  神就賜福給第七日定爲聖日
[00:41:01.280 --> 00:41:02.160]  所以如果你問人
[00:41:02.160 --> 00:41:03.360]  人家考一個問你
[00:41:03.360 --> 00:41:05.920]  神創世用了多少日
[00:41:05.920 --> 00:41:06.800]  我通常都六日
[00:41:06.800 --> 00:41:08.400]  我告訴你是七日
[00:41:08.400 --> 00:41:09.800]  第七日就不用做事
[00:41:09.800 --> 00:41:11.040]  都是一種創造
[00:41:11.040 --> 00:41:12.560]  就是叫我們休息
[00:41:12.560 --> 00:41:14.600]  所以神在我們的生命
[00:41:14.600 --> 00:41:15.200]  做人的時候
[00:41:15.200 --> 00:41:15.680]  第一
[00:41:15.680 --> 00:41:17.040]  我們生命有特別的計劃
[00:41:17.040 --> 00:41:17.880]  第二
[00:41:17.880 --> 00:41:19.160]  在我們的家庭裏面
[00:41:19.160 --> 00:41:21.080]  有四樣的功能
[00:41:21.080 --> 00:41:24.160]  就是剛纔那張part point
[00:41:24.160 --> 00:41:26.800]  神要承傳關乎我們的事
[00:41:26.800 --> 00:41:29.600]  當然神承傳關乎我們的事的時候
[00:41:29.600 --> 00:41:31.800]  我們做一個有回應的人
[00:41:31.800 --> 00:41:33.080]  下面有兩樣東西
[00:41:33.080 --> 00:41:34.600]  神都想我們去承傳
[00:41:34.600 --> 00:41:37.840]  下一張part point
[00:41:37.840 --> 00:41:39.520]  下一張
[00:41:39.520 --> 00:41:43.080]  就是神家的事
[00:41:43.080 --> 00:41:44.280]  神家就是教會
[00:41:44.280 --> 00:41:46.640]  教會是神被呼召的羣
[00:41:46.640 --> 00:41:53.280]  今天神想我們在這個家做些什麼
[00:41:53.280 --> 00:42:00.000]  在十年前教會已經變成一個小組的教會
[00:42:00.000 --> 00:42:00.960]  今天某些原因
[00:42:00.960 --> 00:42:05.920]  小組裏面可能有些
[00:42:05.920 --> 00:42:09.160]  要革新的地方
[00:42:09.160 --> 00:42:10.960]  但我覺得
[00:42:10.960 --> 00:42:15.240]  小組真是一個大家要去想
[00:42:15.240 --> 00:42:19.480]  有些人可能覺得小組沒了道
[00:42:19.480 --> 00:42:20.680]  神就告訴我
[00:42:20.680 --> 00:42:23.600]  如果你來小組只是拿東西
[00:42:23.600 --> 00:42:24.720]  爲什麼你不想一樣
[00:42:24.720 --> 00:42:27.680]  你來小組是貢獻
[00:42:27.680 --> 00:42:28.680]  當你來到小組的時候
[00:42:28.680 --> 00:42:32.400]  可能每個禮拜都很重複
[00:42:32.400 --> 00:42:35.720]  但當那些人的生命不是重複的
[00:42:35.720 --> 00:42:37.120]  可能那四樣東西
[00:42:37.120 --> 00:42:38.680]  四個W都很重複
[00:42:38.680 --> 00:42:40.080]  你覺得沒了道
[00:42:40.080 --> 00:42:41.560]  但無論一個新朋友
[00:42:41.560 --> 00:42:43.240]  或者一箇舊朋友回來的時候
[00:42:43.240 --> 00:42:46.960]  如果你是比他堅強一點的時候
[00:42:46.960 --> 00:42:49.240]  你來到的時候就可以扶他一把
[00:42:49.240 --> 00:42:51.120]  你不來出席小組
[00:42:51.120 --> 00:42:52.080]  你不參與小組
[00:42:52.080 --> 00:42:54.440]  他的生命就沒人扶
[00:42:54.440 --> 00:42:55.800]  所以我求主幫助
[00:42:55.800 --> 00:42:57.760]  如果曾經在小組裏面
[00:42:57.760 --> 00:42:59.120]  又失去了
[00:42:59.120 --> 00:43:01.040]  爲什麼你不付代價呢
[00:43:01.040 --> 00:43:04.960]  那個生命就是要你照顧的
[00:43:04.960 --> 00:43:05.720]  如果你是弱的
[00:43:05.720 --> 00:43:07.280]  你就回去被人養
[00:43:07.280 --> 00:43:08.040]  如果你是強的
[00:43:08.040 --> 00:43:09.040]  就回去養人
[00:43:09.040 --> 00:43:10.880]  就是這麼簡單
[00:43:10.880 --> 00:43:12.800]  爲什麼我要被這個社會里面
[00:43:12.800 --> 00:43:14.240]  是要有了道的
[00:43:14.240 --> 00:43:15.080]  那我才參加
[00:43:15.080 --> 00:43:17.800]  因爲你是被社會改變了
[00:43:17.800 --> 00:43:24.240]  本來叫我心意更新而變化
[00:43:24.240 --> 00:43:25.560]  在年三十晚裏面
[00:43:25.560 --> 00:43:27.600]  就是去年年底31號
[00:43:27.600 --> 00:43:30.160]  我們剛纔有個詩詞叫做奏鳴
[00:43:30.160 --> 00:43:32.040]  他不太會識字
[00:43:32.040 --> 00:43:33.520]  他也不會音樂
[00:43:33.520 --> 00:43:34.440]  但如果那晚出席
[00:43:34.440 --> 00:43:35.600]  年三十一號晚
[00:43:35.600 --> 00:43:37.760]  有沒有出席過感恩見證會
[00:43:37.760 --> 00:43:39.480]  請舉手
[00:43:39.480 --> 00:43:40.120]  OK 這麼少
[00:43:40.120 --> 00:43:42.640]  大家繼續努力
