
[00:00:00.000 --> 00:00:06.780]  我們上禮拜也是講到光明的兒女
[00:39:57.100 --> 00:40:05.300]  一共有15項
[00:40:05.300 --> 00:40:08.260]  你看看前面一開始
[00:40:08.260 --> 00:40:11.340]  保羅每一次就是堅贏誤會
[00:40:11.340 --> 00:40:13.540]  這些都是一開始就提了
[00:40:13.540 --> 00:40:14.940]  但到後面你就會覺得
[00:40:14.940 --> 00:40:17.060]  原來前面我沒有
[00:40:17.060 --> 00:40:18.700]  到後面怎麼樣
[00:40:18.700 --> 00:40:19.580]  曾經我有沒有
[00:40:19.580 --> 00:40:20.340]  飢餓有沒有
[00:40:20.340 --> 00:40:21.140]  勞碌有沒有
[00:40:21.140 --> 00:40:21.820]  結黨有沒有
[00:40:21.820 --> 00:40:25.300]  紛爭有沒有
[00:40:25.300 --> 00:40:27.100]  嫉妒
[00:40:27.100 --> 00:40:28.700]  慢慢的這些東西
[00:40:28.700 --> 00:40:31.860]  保羅說這些都是情慾
[00:40:31.860 --> 00:40:33.380]  也就是這個舊人
[00:40:33.380 --> 00:40:38.220]  這個肉體裡面所出來的果子
[00:40:38.220 --> 00:40:41.780]  所以相對這些東西的是什麼呢
[00:40:41.780 --> 00:40:46.300]  相對這些東西的是什麼呢
[00:40:46.300 --> 00:40:47.300]  相對這些東西的
[00:40:47.300 --> 00:40:49.580]  就是當我們新的人出來之後
[00:40:49.580 --> 00:40:50.340]  在我們裡面
[00:40:50.340 --> 00:40:52.540]  聖靈住在我們裡面
[00:40:52.540 --> 00:40:55.140]  就帶出這些什麼
[00:40:55.140 --> 00:41:00.260]  聖靈的仁愛喜樂和平
[00:41:00.260 --> 00:41:07.820]  還有忍耐恩慈良善信實溫柔
[00:41:07.820 --> 00:41:12.340]  節制賓果都有嗎
[00:41:12.340 --> 00:41:13.940]  有沒有都有這些
[00:41:13.940 --> 00:41:17.020]  哇如果這樣子的一個人在你旁邊
[00:41:17.020 --> 00:41:19.380]  看看有沒有感覺到
[00:41:19.380 --> 00:41:23.260]  感覺到在你旁邊這個人的溫柔
[00:41:23.260 --> 00:41:24.260]  兄子們
[00:41:24.260 --> 00:41:27.140]  這就是一個光明的子女
[00:41:27.140 --> 00:41:32.300]  所要結的果子
[00:41:32.300 --> 00:41:33.620]  但兄子們你看
[00:41:33.620 --> 00:41:38.140]  迦拉泰書在第五章那一段聖經裡面
[00:41:38.140 --> 00:41:40.700]  他提到三次跟聖靈有關係的
[00:41:40.700 --> 00:41:43.460]  第一個是什麼
[00:41:43.460 --> 00:41:48.980]  要順著聖靈而行
[00:41:48.980 --> 00:41:51.540]  第二個
[00:41:51.540 --> 00:41:57.060]  他提到說要被聖靈引導
[00:41:57.060 --> 00:42:00.460]  Lay by the spirit
[00:42:00.460 --> 00:42:01.940]  第三個
[00:42:01.940 --> 00:42:03.460]  在二十五節他說什麼呢
[00:42:03.460 --> 00:42:06.700]  在第五章二十五節
[00:42:06.700 --> 00:42:08.620]  太快了
[00:42:08.620 --> 00:42:10.820]  他說什麼
[00:42:10.820 --> 00:42:12.380]  這裡說什麼
[00:42:12.380 --> 00:42:14.420]  我們若是靠聖靈得生
[00:42:14.420 --> 00:42:21.780]  就當靠聖靈行事
[00:42:21.780 --> 00:42:24.820]  其實這三件事情
[00:42:24.820 --> 00:42:27.820]  講到的是同一件事情
[00:42:27.820 --> 00:42:33.420]  我就把它用順從聖靈來做一個總括
[00:42:33.420 --> 00:42:36.180]  保羅說我們要結出光明的果子
[00:42:36.180 --> 00:42:37.580]  就是聖靈的果子
[00:42:37.580 --> 00:42:38.540]  忍愛喜樂和平
[00:42:38.540 --> 00:42:40.460]  忍愛恩慈良善信實溫柔節制
[00:42:40.460 --> 00:42:42.980]  我們要結出這些東西來
[00:42:42.980 --> 00:42:44.460]  是要靠著什麼
[00:42:44.460 --> 00:42:47.660]  他說要順著聖靈
[00:42:47.660 --> 00:42:49.980]  要被聖靈引導
[00:42:49.980 --> 00:42:51.740]  要靠聖靈行事
[00:42:51.740 --> 00:42:53.060]  Again我要說了
[00:42:53.060 --> 00:42:55.460]  一個重生得救的基督徒
[00:42:55.460 --> 00:42:57.460]  他裡面有什麼
[00:42:57.460 --> 00:42:59.380]  有聖靈
[00:42:59.380 --> 00:42:59.900]  有什麼
[00:42:59.900 --> 00:43:02.780]  聖靈在我們的裡面
[00:43:02.780 --> 00:43:05.100]  他要來做什麼
[00:43:05.100 --> 00:43:07.060]  他要來引導我們
[00:43:07.060 --> 00:43:08.780]  他要來光照我們
[00:43:08.780 --> 00:43:10.620]  他要提醒我們
[00:43:10.620 --> 00:43:12.220]  他來我們讀聖經的時候
[00:43:12.220 --> 00:43:15.740]  他要幫助我們明白主的話
[00:43:15.740 --> 00:43:17.140]  當我們需要主的話的時候
[00:43:17.140 --> 00:43:21.900]  他叫我們想起主所說的一切話
[00:43:21.900 --> 00:43:22.900]  當我們難過的時候
[00:43:22.900 --> 00:43:24.420]  他安慰我們
[00:43:24.420 --> 00:43:25.540]  當我們憂傷的時候
[00:43:25.540 --> 00:43:27.980]  他鼓勵我們
[00:43:27.980 --> 00:43:31.260]  所以聖靈保衛師在我們的裡面
[00:43:31.260 --> 00:43:37.540]  那就是問題是
[00:43:37.540 --> 00:43:41.620]  我們多少的時候是像這一個人一樣
[00:43:41.620 --> 00:43:45.460]  他順從聖靈在他裡面的引導
[00:43:45.460 --> 00:43:57.780]  在這個希臘神話裡面
[00:43:57.780 --> 00:44:00.020]  講到一個故事
[00:44:00.020 --> 00:44:03.460]  講到義大利有一個海島
[00:44:03.460 --> 00:44:09.220]  在這個海島有三個漂亮的美女
[00:44:09.220 --> 00:44:11.420]  那麼這三個美女
[00:44:11.420 --> 00:44:13.540]  她們唱歌非常的好聽
[00:44:13.540 --> 00:44:18.860]  聲音真的是好像天籟之音
[00:44:18.860 --> 00:44:20.140]  不能講天籟之音
[00:44:20.140 --> 00:44:23.740]  應該講說魔音傳老
[00:44:23.740 --> 00:44:24.460]  為什麼
[00:44:24.460 --> 00:44:26.700]  因為凡是聽到這個聲音的人
[00:44:26.700 --> 00:44:28.300]  就會被他迷住
[00:44:28.300 --> 00:44:30.780]  然後就會變成非理性
[00:44:30.780 --> 00:44:35.700]  產生一些非理性的一些的行為出來
[00:44:35.700 --> 00:44:39.140]  所以這個海島的三個美女
[00:44:39.140 --> 00:44:43.060]  她們常常就是用她們的歌聲來迷惑
[00:44:43.060 --> 00:44:46.780]  這些經過航海的這些的海員
[00:44:46.780 --> 00:44:50.740]  有一天有一個希臘的一個勇士
[00:44:50.740 --> 00:44:53.660]  叫做烏里斯
[00:44:53.660 --> 00:44:55.420]  他帶著他的其他的勇士們
[00:44:55.420 --> 00:45:00.180]  一同開船就經過了這個地方
[00:45:00.180 --> 00:45:02.180]  他已經聽說這件事情了
[00:45:02.180 --> 00:45:05.260]  所以他就跟他怕自己
[00:45:05.260 --> 00:45:07.100]  因為他知道他自己很喜歡聽
[00:45:07.100 --> 00:45:10.700]  所以他怕自己會產生那樣子的一些的行為
[00:45:10.700 --> 00:45:12.780]  會可能會讓自己喪命
[00:45:12.780 --> 00:45:14.940]  所以他就跟他的其他勇士們講說
[00:45:14.940 --> 00:45:19.260]  他說他第一件做這件事情就是用蠟燭
[00:45:19.260 --> 00:45:22.220]  把這些蠟燭燒成油之後
[00:45:22.220 --> 00:45:25.940]  結果就放在這些他的勇士的耳朵裡面
[00:45:25.940 --> 00:45:29.180]  讓他們的耳朵都聽不見聲音
[00:45:29.180 --> 00:45:30.820]  然後他請他的這些勇士們
[00:45:30.820 --> 00:45:34.780]  他說把我綁在這個船的那個桿上面
[00:45:34.780 --> 00:45:37.700]  用粗的繩子把我綁住
[00:45:37.700 --> 00:45:40.460]  好了結果船經過那邊的時候
[00:45:40.460 --> 00:45:43.780]  這一個烏里斯聽到那個美女的歌聲的時候
[00:45:43.780 --> 00:45:46.260]  啊就開始就著迷了
[00:45:46.260 --> 00:45:50.140]  就發這個好像是瘋狂一樣
[00:45:50.140 --> 00:45:51.940]  他就拼命的在那邊掙扎
[00:45:51.940 --> 00:45:53.380]  想要掙扎那個繩索
[00:45:53.380 --> 00:45:54.420]  但是掙不脫
[00:45:54.420 --> 00:45:55.740]  很痛苦的時候
[00:45:55.740 --> 00:45:59.420]  就在這時候來了另外一部船
[00:45:59.420 --> 00:46:01.260]  這部船上面的是有
[00:46:01.260 --> 00:46:06.780]  帶著一個很著名的音樂家叫奧菲武
[00:46:06.780 --> 00:46:09.380]  他也帶著他的勇士經過這個地方
[00:46:09.380 --> 00:46:13.500]  他一看到這個船上面的發生這個情形
[00:46:13.500 --> 00:46:16.020]  這時候這個音樂家就拿出他的琴
[00:46:16.020 --> 00:46:19.700]  就彈出天籟之音
[00:46:19.700 --> 00:46:25.220]  就把這個三個美女的那個歌聲把它壓住了
[00:46:25.220 --> 00:46:33.260]  所以就釋放了這一個勇士
[00:46:33.260 --> 00:46:36.460]  神話故事
[00:46:36.460 --> 00:46:40.900]  但是這個神話故事給我們一些的啟示
[00:46:40.900 --> 00:46:42.420]  弟兄姊妹
[00:46:42.420 --> 00:46:46.380]  你我要怎麼能夠抵擋這個世界
[00:46:46.380 --> 00:46:50.380]  從網路從手機從天上從地下
[00:46:50.380 --> 00:46:53.020]  從四面八方來的聲音呢
[00:46:53.020 --> 00:46:56.860]  魔鬼不斷地在這邊呼喚你
[00:46:56.860 --> 00:46:59.100]  要靠什麼
[00:46:59.100 --> 00:47:02.020]  要聖靈的聲音
[00:47:02.020 --> 00:47:05.580]  你要學習順服聖靈的聲音
[00:47:05.580 --> 00:47:11.740]  但是聖靈的聲音是微小的聲音
[00:47:11.740 --> 00:47:13.180]  所以你需要
[00:47:13.180 --> 00:47:16.420]  你我需要操練聽他的聲音
[00:47:16.420 --> 00:47:20.580]  留心聖靈在我們裡面的引導
[00:47:20.580 --> 00:47:22.060]  當你說話的時候
[00:47:22.060 --> 00:47:25.780]  你發現聖靈在裡面告訴你說不要說
[00:47:25.780 --> 00:47:27.060]  怎麼樣
[00:47:27.060 --> 00:47:29.220]  你就不要說
[00:47:29.220 --> 00:47:31.700]  當聖靈在你準備要發脾氣的時候
[00:47:31.700 --> 00:47:35.300]  聖靈提醒你說不要生氣
[00:47:35.300 --> 00:47:36.300]  你就怎麼樣
[00:47:36.300 --> 00:47:38.420]  順服他
[00:47:38.420 --> 00:47:40.980]  弟兄姊妹
[00:47:40.980 --> 00:47:43.420]  這不是一天兩天的我要再說
[00:47:43.420 --> 00:47:45.020]  為什麼呢
[00:47:45.020 --> 00:47:45.980]  在原文裡面
[00:47:45.980 --> 00:47:48.180]  加拉太書第五章二十五節
[00:47:48.180 --> 00:47:52.540]  那個靠聖靈形式
[00:47:52.540 --> 00:47:55.980]  他的原文是一個現在是意思就是說
[00:47:55.980 --> 00:47:58.420]  要持續的
[00:47:58.420 --> 00:48:00.860]  持續的靠聖靈形式
[00:48:00.860 --> 00:48:03.020]  持續的來順從聖靈
[00:48:03.020 --> 00:48:05.540]  這是我們一生要做的一件事情
[00:48:05.540 --> 00:48:09.420]  是從一開始修了祖就開始操練
[00:48:09.420 --> 00:48:13.300]  聽聖靈仰望聖靈在我們裡面的感動引導
[00:48:13.300 --> 00:48:15.620]  所以你看保羅他們出去宣教的時候
[00:48:15.620 --> 00:48:18.660]  有沒有他到了美西亞的邊界
[00:48:18.660 --> 00:48:21.900]  聖靈告訴他們怎麼樣
[00:48:21.900 --> 00:48:24.220]  聖靈禁止他們
[00:48:24.220 --> 00:48:27.100]  所以福音本來是先到亞洲的
[00:48:27.100 --> 00:48:29.140]  後來轉向到了哪裡
[00:48:29.140 --> 00:48:30.540]  到了歐洲
[00:48:30.540 --> 00:48:32.740]  當然現在會分析說就是說
[00:48:32.740 --> 00:48:35.900]  因為這個當時候你看中國這個古老的中國
[00:48:35.900 --> 00:48:38.060]  印度教都是很難信主的
[00:48:38.060 --> 00:48:39.340]  所以到了歐洲
[00:48:39.340 --> 00:48:41.540]  所以是歐洲人信的主等等這些
[00:48:41.540 --> 00:48:42.980]  那不管如何
[00:48:42.980 --> 00:48:44.220]  這些都是我們後來分析的
[00:48:44.220 --> 00:48:45.780]  但是我們要知道一件事就是
[00:48:45.780 --> 00:48:49.060]  上帝的旨意是如此
[00:48:49.060 --> 00:48:51.260]  那丁子妹
[00:48:51.260 --> 00:48:53.420]  在你人生當中做選擇的時候
[00:48:53.420 --> 00:48:54.780]  不管是婚姻的選擇
[00:48:54.780 --> 00:48:56.060]  工作的選擇
[00:48:56.060 --> 00:48:58.140]  搬家搬到哪裡的選擇
[00:48:58.140 --> 00:49:00.420]  有沒有求問神
[00:49:00.420 --> 00:49:01.220]  主啊
[00:49:01.220 --> 00:49:05.380]  祢告訴我該怎麼做
[00:49:05.380 --> 00:49:07.500]  從今天開始
[00:49:07.500 --> 00:49:09.700]  讓我們學習
[00:49:09.700 --> 00:49:10.700]  聽從
[00:49:10.700 --> 00:49:12.020]  順從
[00:49:12.020 --> 00:49:14.900]  主在我們心中的聲音
[00:49:14.900 --> 00:49:17.820]  當然我今天沒有時間講神的話
[00:49:17.820 --> 00:49:20.220]  這個兩個是不可以分開的
[00:49:20.220 --> 00:49:21.580]  對不對
[00:49:21.580 --> 00:49:22.900]  可是我今天我已經提到
[00:49:22.900 --> 00:49:25.580]  每一天早上你的靈修
[00:49:25.580 --> 00:49:28.540]  因為每一天早上你來到主的面前
[00:49:28.540 --> 00:49:30.340]  主要跟我們說話
[00:49:30.340 --> 00:49:32.180]  你相信嗎
[00:49:32.180 --> 00:49:36.140]  請問你喜不喜歡跟你兒女說話
[00:49:36.140 --> 00:49:37.940]  我發現今天很多都是
[00:49:37.940 --> 00:49:40.500]  孩子一接到爸媽的電話怎麼樣
[00:49:40.500 --> 00:49:42.380]  通常是媽媽了
[00:49:42.380 --> 00:49:45.420]  通常接到媽媽電話怎麼樣
[00:49:45.420 --> 00:49:48.500]  媽咪 I'm busy
[00:49:48.500 --> 00:49:49.220]  所以呢
[00:49:49.220 --> 00:49:51.980]  你現在跟孩子通話都要怎麼樣
[00:49:51.980 --> 00:49:54.540]  要text
[00:49:54.540 --> 00:49:56.260]  要講話除非是什麼
[00:49:56.260 --> 00:49:57.420]  媽咪
[00:49:57.420 --> 00:50:02.060]  I need money
[00:50:02.060 --> 00:50:03.380]  但是
[00:50:03.380 --> 00:50:05.940]  你看做父母親的是管他
[00:50:05.940 --> 00:50:07.580]  不管有事沒事
[00:50:07.580 --> 00:50:12.100]  他不得我天天跟你講話有沒有
[00:50:12.100 --> 00:50:15.380]  爸爸都不太能體會
[00:50:15.380 --> 00:50:16.660]  現在丟什麼
[00:50:16.660 --> 00:50:19.580]  天父好喜歡跟我們講話
[00:50:19.580 --> 00:50:20.940]  跟你旁邊說
[00:50:20.940 --> 00:50:26.980]  天父好喜歡跟你講話
[00:50:26.980 --> 00:50:29.580]  還有人說上帝太忙了
[00:50:29.580 --> 00:50:30.460]  牧師
[00:50:30.460 --> 00:50:35.340]  你幫我禱告就好了
[00:50:35.340 --> 00:50:36.140]  丟什麼
[00:50:36.140 --> 00:50:39.180]  上帝無所不在的
[00:50:39.180 --> 00:50:41.980]  幾十萬幾十億的人跟他同時禱告
[00:50:41.980 --> 00:50:44.300]  他都可以聽見
[00:50:44.300 --> 00:50:47.940]  所以你不要怕浪費他的時間
[00:50:47.940 --> 00:50:49.500]  他喜歡聽我們來禱告
[00:50:49.500 --> 00:51:01.300]  我們起來禱告
[00:51:01.300 --> 00:51:02.500]  我們有兩三分鐘時間
[00:51:02.500 --> 00:51:02.740]  好吧
[00:51:02.740 --> 00:51:05.340]  弟兄姊妹給你一個機會
[00:51:05.340 --> 00:51:10.220]  我們自己可以來跟主講話
[00:51:10.220 --> 00:51:14.100]  也許你正在面臨到一些選擇
[00:51:14.100 --> 00:51:16.100]  這時候你跟主說
[00:51:16.100 --> 00:51:17.140]  主啊
[00:51:17.140 --> 00:51:22.260]  我今天願意把我的選擇權交給你
[00:51:22.260 --> 00:51:24.420]  主啊求你來引導我
[00:51:24.420 --> 00:51:28.740]  向我說話
[00:51:28.740 --> 00:51:30.700]  也許你正面臨到一些難處
[00:51:30.700 --> 00:51:33.660]  不知道該怎麼辦
[00:51:33.660 --> 00:51:34.260]  你跟主說
[00:51:34.260 --> 00:51:37.500]  主啊你是全能的神
[00:51:37.500 --> 00:51:41.140]  我的問題攔不倒你
[00:51:41.140 --> 00:51:44.580]  我交在你的手中
[00:51:44.580 --> 00:51:45.220]  我們有一點時間
[00:51:45.220 --> 00:52:11.180]  我們自己來回應神
[00:52:16.220 --> 00:52:21.780]  主我們謝謝你
[00:52:21.780 --> 00:52:25.220]  因為你說你賜給我們聖靈保衛師
[00:52:25.220 --> 00:52:32.100]  要永遠與我們同在
[00:52:32.100 --> 00:52:34.300]  主沒有一個人
[00:52:34.300 --> 00:52:38.140]  可以這樣子的拍胸脯保證
[00:52:38.140 --> 00:52:41.500]  他跟我們會永遠同在
[00:52:41.500 --> 00:52:43.580]  但是聖靈保衛師
[00:52:43.580 --> 00:52:47.300]  要與我們永遠同在
[00:52:47.300 --> 00:52:50.260]  主讓我們真是悔改在你的面前
[00:52:50.260 --> 00:52:53.220]  我們過去忽略了
[00:52:53.220 --> 00:52:56.060]  我們甚至冷漠你
[00:52:56.060 --> 00:52:59.140]  我們好像不當作聖靈在我們的裡面
[00:52:59.140 --> 00:53:00.820]  我們隨己異
[00:53:00.820 --> 00:53:05.340]  隨從這個世界的方法做法想法
[00:53:05.340 --> 00:53:10.060]  主啊讓我們今天真是重新的來把主權交給你
[00:53:10.060 --> 00:53:14.540]  讓我們做任何事情行事為人
[00:53:14.540 --> 00:53:17.260]  都能夠明白你的旨意
[00:53:17.260 --> 00:53:19.540]  按照你的心意而行
[00:53:19.540 --> 00:53:22.740]  順從聖靈在我們心中的引導
[00:53:22.740 --> 00:53:25.620]  以至於我們能夠越來越熟練
[00:53:25.620 --> 00:53:28.500]  成為一個順服的兒女
[00:53:28.500 --> 00:53:31.140]  謝謝你主幫助我們
[00:53:31.140 --> 00:53:33.420]  當我們有這樣一顆心的時候
[00:53:33.420 --> 00:53:35.060]  你就會做功
[00:53:35.060 --> 00:53:36.980]  你既動了那個善功
[00:53:36.980 --> 00:53:41.020]  你說你就會成全這個功時到哪日
[00:53:41.020 --> 00:53:42.380]  謝謝主耶穌
[00:53:42.380 --> 00:53:45.220]  你永遠對我們有盼望
[00:53:45.220 --> 00:53:47.300]  奉耶穌基督的名禱告
[00:53:47.300 --> 00:53:48.620]  阿們
