
[00:00:00.000 --> 00:00:08.180]  我們每個基督徒都知道我們要去實踐或者遵行或者履行這個大使命
[00:42:43.540 --> 00:42:45.540]  派單張
[00:42:45.540 --> 00:42:47.540]  他就跟我說
[00:42:47.540 --> 00:42:49.540]  要不要幫忙
[00:42:49.540 --> 00:42:51.540]  我心想你還沒信耶穌
[00:42:51.540 --> 00:42:53.540]  幫我們派就來吧
[00:42:53.540 --> 00:42:55.540]  一直開始接觸
[00:42:55.540 --> 00:42:57.540]  搞活動
[00:42:57.540 --> 00:42:59.540]  到最後
[00:42:59.540 --> 00:43:01.540]  我們開堂
[00:43:01.540 --> 00:43:03.540]  那一天
[00:43:03.540 --> 00:43:05.540]  他聽完
[00:43:05.540 --> 00:43:07.540]  節目師的信息之後
[00:43:07.540 --> 00:43:09.540]  他就決字
[00:43:09.540 --> 00:43:11.540]  首先是
[00:43:11.540 --> 00:43:13.540]  我的師兄決字
[00:43:13.540 --> 00:43:15.540]  接着
[00:43:15.540 --> 00:43:17.540]  過一輪之後
[00:43:17.540 --> 00:43:19.540]  兩月之前
[00:43:19.540 --> 00:43:21.540]  我太太的弟弟也決字
[00:43:21.540 --> 00:43:23.540]  信耶穌
[00:43:23.540 --> 00:43:25.540]  他剛剛上完Alpha
[00:43:25.540 --> 00:43:27.540]  再有初信的栽培
[00:43:27.540 --> 00:43:31.540]  我問我師兄
[00:43:31.540 --> 00:43:33.540]  我說
[00:43:33.540 --> 00:43:35.540]  爲什麼你要信耶穌
[00:43:35.540 --> 00:43:37.540]  當然
[00:43:37.540 --> 00:43:39.540]  他也說我生命比見證之女好
[00:43:39.540 --> 00:43:41.540]  這些就不用多說了
[00:43:41.540 --> 00:43:43.540]  大家都要做的
[00:43:43.540 --> 00:43:45.540]  但是
[00:43:45.540 --> 00:43:47.540]  他就說
[00:43:47.540 --> 00:43:49.540]  其實沒有人
[00:43:49.540 --> 00:43:51.540]  邀請我
[00:43:51.540 --> 00:43:53.540]  去決字
[00:43:53.540 --> 00:43:55.540]  他說其實我想信耶穌
[00:43:55.540 --> 00:43:57.540]  一段時間了
[00:43:57.540 --> 00:43:59.540]  但是沒有人邀請我
[00:43:59.540 --> 00:44:01.540]  原來他是一個比較開放
[00:44:01.540 --> 00:44:03.540]  有朋友曾經和他說過福音
[00:44:03.540 --> 00:44:05.540]  他想信
[00:44:05.540 --> 00:44:07.540]  但是沒有人去接觸
[00:44:07.540 --> 00:44:09.540]  我心裏感到很慚愧
[00:44:09.540 --> 00:44:11.540]  我都不知道
[00:44:11.540 --> 00:44:13.540]  原來他在等待有人叫他決字
[00:44:13.540 --> 00:44:15.540]  所以節目師當呼召的時候
[00:44:15.540 --> 00:44:17.540]  他立刻舉手說我相信耶穌
[00:44:17.540 --> 00:44:21.540]  福音就臨到
[00:44:21.540 --> 00:44:23.540]  他們家庭當中
[00:44:23.540 --> 00:44:25.540]  現在我們下一步
[00:44:25.540 --> 00:44:27.540]  希望我岳父岳母
[00:44:27.540 --> 00:44:29.540]  希望大家爲我祈禱
[00:44:29.540 --> 00:44:31.540]  但是
[00:44:31.540 --> 00:44:33.540]  這個優先
[00:44:33.540 --> 00:44:35.540]  報道的方式
[00:44:35.540 --> 00:44:37.540]  就是你
[00:44:37.540 --> 00:44:39.540]  身邊那羣
[00:44:39.540 --> 00:44:41.540]  未信主的親友
[00:44:41.540 --> 00:44:43.540]  可能神已經
[00:44:43.540 --> 00:44:45.540]  預備了他們的心
[00:44:45.540 --> 00:44:47.540]  開放去接受福音
[00:44:47.540 --> 00:44:49.540]  問題是你有沒有邀請他們
[00:44:49.540 --> 00:44:51.540]  求主幫助我們
[00:44:51.540 --> 00:44:53.540]  讓我們能夠更加有效地
[00:44:53.540 --> 00:44:55.540]  將福音傳出去
[00:44:55.540 --> 00:44:57.540]  不單止傳福音
[00:44:57.540 --> 00:44:59.540]  不單止叫他們信主
[00:44:59.540 --> 00:45:01.540]  還要栽培他們成爲主的門徒
[00:45:01.540 --> 00:45:03.540]  求主幫助我們
[00:45:03.540 --> 00:45:05.540]  我們一起低頭
[00:45:05.540 --> 00:45:07.540]  我們禱告
[00:45:07.540 --> 00:45:09.540]  天父我們知道大使命裏你教導我們
[00:45:09.540 --> 00:45:11.540]  不單止要將人
[00:45:11.540 --> 00:45:13.540]  帶到你面前決字信主
[00:45:13.540 --> 00:45:15.540]  更加是
[00:45:15.540 --> 00:45:17.540]  你盼望萬民都
[00:45:17.540 --> 00:45:19.540]  作主你的門徒
[00:45:19.540 --> 00:45:21.540]  所以就求你藉着這個信息激勵我們
[00:45:21.540 --> 00:45:23.540]  讓我們能夠面對
[00:45:23.540 --> 00:45:25.540]  我們身邊的親友
[00:45:25.540 --> 00:45:27.540]  我們的同事我們的同學
[00:45:27.540 --> 00:45:29.540]  我們都能夠抱着一個
[00:45:29.540 --> 00:45:31.540]  優先報道的心
[00:45:31.540 --> 00:45:33.540]  將他們
[00:45:33.540 --> 00:45:35.540]  更加有效地
[00:45:35.540 --> 00:45:37.540]  帶到主你的面前
[00:45:37.540 --> 00:45:39.540]  以致他們能夠有機會歸順你
[00:45:39.540 --> 00:45:41.540]  因爲主你的心願就是
[00:45:41.540 --> 00:45:43.540]  但願人人都悔改
[00:45:43.540 --> 00:45:45.540]  不願因人去沉淪
[00:45:45.540 --> 00:45:47.540]  但願每一個人
[00:45:47.540 --> 00:45:49.540]  萬民都能夠作主你的門徒
[00:45:49.540 --> 00:45:51.540]  奉耶穌你的性命祈禱
[00:45:51.540 --> 00:45:53.540]  阿們
