
[00:00:00.000 --> 00:00:03.000]  天父 謝謝你的恩典 是你的恩典
[00:42:34.340 --> 00:42:36.340]  就是單單
[00:42:36.340 --> 00:42:38.340]  單單來預備自己的心
[00:42:38.340 --> 00:42:43.340]  來接受這位救主的降生
[00:42:43.340 --> 00:42:46.340]  把我們的心預備成一個馬槽
[00:42:46.340 --> 00:42:50.340]  來接受這位救主的降生
[00:42:50.340 --> 00:42:53.340]  天父願在這個聖誕節
[00:42:53.340 --> 00:42:56.340]  就是你這一個愛的信息
[00:42:56.340 --> 00:43:00.340]  能成爲我們每一個人的禮物
[00:43:00.340 --> 00:43:02.340]  讓我們可以接受你
[00:43:02.340 --> 00:43:05.340]  是我們個人的救主
[00:43:05.340 --> 00:43:07.340]  不是因爲頭腦
[00:43:07.340 --> 00:43:09.340]  不是因爲別人告訴我們
[00:43:09.340 --> 00:43:11.340]  他是一個好神
[00:43:11.340 --> 00:43:16.340]  而是單單是因爲你愛我們
[00:43:16.340 --> 00:43:20.340]  單單是因爲你願意揀選我們
[00:43:20.340 --> 00:43:22.340]  你願意得着我們
[00:43:22.340 --> 00:43:26.340]  你願意爲我們而降生
[00:43:26.340 --> 00:43:27.340]  謝謝天父
[00:43:27.340 --> 00:43:29.340]  你聽我們的禱告
[00:43:29.340 --> 00:43:33.340]  禱告你來安慰困苦人的心
[00:43:33.340 --> 00:43:35.340]  也把我們在座的
[00:43:35.340 --> 00:43:37.340]  每一位衛星主的家人
[00:43:37.340 --> 00:43:40.340]  交在你的手裏面
[00:43:40.340 --> 00:43:43.340]  求天父能夠保守他們
[00:43:43.340 --> 00:43:45.340]  早日去得到救恩
[00:43:45.340 --> 00:43:47.340]  讓我們學習像牧羊人一樣
[00:43:47.340 --> 00:43:49.340]  去跟他們去報告
[00:43:49.340 --> 00:43:51.340]  這大好的信息
[00:43:51.340 --> 00:43:54.340]  因爲你顧念謙卑的人
[00:43:54.340 --> 00:43:56.340]  你看顧困苦的人
[00:43:56.340 --> 00:43:59.340]  你也使用我們這些卑微不配
[00:43:59.340 --> 00:44:02.340]  卻願意爲你做見證的人
[00:44:02.340 --> 00:44:05.340]  謝謝天父聽我們的禱告
[00:44:05.340 --> 00:44:07.340]  奉耶穌基督的名
[00:44:07.340 --> 00:44:08.340]  Amen
