
[00:00:00.000 --> 00:00:05.500]  就準備2019年盼望這是一個蒙福的一年 對不對
[00:36:44.500 --> 00:36:46.500]  上了網之後
[00:36:46.500 --> 00:36:48.500]  請大家多去點擊一下
[00:36:48.500 --> 00:36:49.500]  多去點擊一下
[00:36:49.500 --> 00:36:51.500]  我有一個外孫女
[00:36:51.500 --> 00:36:54.500]  她不知道做了什麼事業
[00:36:54.500 --> 00:36:56.500]  在推銷一個什麼東西的
[00:36:56.500 --> 00:36:59.500]  她就說大家趕快趕快這段時間
[00:36:59.500 --> 00:37:01.500]  幫我多點一下
[00:37:01.500 --> 00:37:04.500]  點擊率越高就代表怎麼樣
[00:37:04.500 --> 00:37:06.500]  代表這個東西越受歡迎
[00:37:06.500 --> 00:37:09.500]  今天那個時代就是這樣
[00:37:09.500 --> 00:37:12.500]  所以點擊率越高的牧師講到
[00:37:12.500 --> 00:37:15.500]  就是最好的
[00:37:15.500 --> 00:37:16.500]  我有一次上網
[00:37:16.500 --> 00:37:18.500]  我好幾次上網
[00:37:18.500 --> 00:37:19.500]  看到有一個牧師
[00:37:19.500 --> 00:37:20.500]  我說他們講到
[00:37:20.500 --> 00:37:22.500]  怎麼每次我都收到他
[00:37:22.500 --> 00:37:24.500]  他都排在前面幾個
[00:37:24.500 --> 00:37:26.500]  我去查了一下他的教會
[00:37:26.500 --> 00:37:29.500]  我發現這個教會差不多六七十個人
[00:37:29.500 --> 00:37:33.500]  後來我問了臺灣來的這些牧師們
[00:37:33.500 --> 00:37:35.500]  我說這個教會是什麼
[00:37:35.500 --> 00:37:37.500]  後來我碰到他教會出來的一個
[00:37:37.500 --> 00:37:39.500]  後來才知道
[00:37:39.500 --> 00:37:45.500]  這個牧師很會經營網站的
[00:37:45.500 --> 00:37:46.500]  對不起啊
[00:37:46.500 --> 00:37:48.500]  我不是以這個人數
[00:37:48.500 --> 00:37:49.500]  千萬不要誤會我意思
[00:37:49.500 --> 00:37:51.500]  我在誤會意思就是說
[00:37:51.500 --> 00:37:55.500]  我們很容易從外面的東西來看
[00:37:55.500 --> 00:37:57.500]  我們從點擊率
[00:37:57.500 --> 00:37:59.500]  我們從大家覺得這個人怎麼樣
[00:37:59.500 --> 00:38:01.500]  我們從這些來判斷
[00:38:01.500 --> 00:38:04.500]  所以當大家說耶穌定他十字架的時候
[00:38:04.500 --> 00:38:06.500]  耶穌怎麼樣
[00:38:06.500 --> 00:38:09.500]  被定了
[00:38:09.500 --> 00:38:13.500]  但是他們說的對不對呢
[00:38:13.500 --> 00:38:14.500]  他們說的對不對呢
[00:38:14.500 --> 00:38:16.500]  不對
[00:38:16.500 --> 00:38:19.500]  所以親愛的同志們
[00:38:19.500 --> 00:38:21.500]  人類主義
[00:38:21.500 --> 00:38:23.500]  這種對神話語的權威
[00:38:23.500 --> 00:38:26.500]  漸漸地開始懷疑
[00:38:26.500 --> 00:38:30.500]  帶來今天我們對順服的困難
[00:38:30.500 --> 00:38:31.500]  順服神
[00:38:31.500 --> 00:38:34.500]  我想大家至少沒什麼意見
[00:38:34.500 --> 00:38:36.500]  能不能順服那是另外一件事情
[00:38:36.500 --> 00:38:39.500]  順服人呢
[00:38:39.500 --> 00:38:44.500]  順服人就值得考慮了
[00:38:44.500 --> 00:38:45.500]  但就這邊
[00:38:45.500 --> 00:38:47.500]  聖經裏面神的話告訴我們
[00:38:47.500 --> 00:38:49.500]  後面三種關係
[00:38:49.500 --> 00:38:51.500]  除了後面三種關係
[00:38:51.500 --> 00:38:54.500]  彼得前書也提到了
[00:38:54.500 --> 00:38:57.500]  在上執政長權者
[00:38:57.500 --> 00:39:01.500]  我們要順服在上執政長權者
[00:39:01.500 --> 00:39:02.500]  是嗎
[00:39:02.500 --> 00:39:03.500]  聖經上也告訴我們說
[00:39:03.500 --> 00:39:07.500]  你要順服那爲你的靈魂急起
[00:39:07.500 --> 00:39:09.500]  引導你
[00:39:09.500 --> 00:39:12.500]  有沒有
[00:39:12.500 --> 00:39:15.500]  你說這個小族長
[00:39:15.500 --> 00:39:19.500]  他的信徒也還沒我長
[00:39:19.500 --> 00:39:22.500]  聖經也不見得比我熟
[00:39:22.500 --> 00:39:25.500]  我爲什麼要順服他
[00:39:25.500 --> 00:39:27.500]  聽着沒
[00:39:27.500 --> 00:39:33.500]  小族長是這個小族的頭
[00:39:33.500 --> 00:39:36.500]  是嗎
[00:39:36.500 --> 00:39:39.500]  所以要不要順服小族長
[00:39:39.500 --> 00:39:42.500]  要不要
[00:39:42.500 --> 00:39:45.500]  他如果對我就順服
[00:39:45.500 --> 00:39:46.500]  他如果好就順服
[00:39:46.500 --> 00:39:48.500]  他比我優秀我就順服
[00:39:48.500 --> 00:39:49.500]  他比我聰明我就順服
[00:39:49.500 --> 00:39:51.500]  他英文比我好我就順服
[00:39:51.500 --> 00:39:54.500]  就是明明加上太多的東西了
[00:39:54.500 --> 00:39:56.500]  聖經沒有講那麼一大堆東西
[00:39:56.500 --> 00:40:02.500]  聖經就是說順服在上執政長權者
[00:40:02.500 --> 00:40:05.500]  對不對
[00:40:05.500 --> 00:40:09.500]  所以聖經裏面告訴我們
[00:40:09.500 --> 00:40:12.500]  我們要彼此順服
[00:40:12.500 --> 00:40:13.500]  我再講
[00:40:13.500 --> 00:40:14.500]  這裏的彼此順服
[00:40:14.500 --> 00:40:17.500]  最容易讓我們誤解的就是彼此這兩個字
[00:40:17.500 --> 00:40:19.500]  我今天沒有實行仔細解釋
[00:40:19.500 --> 00:40:21.500]  但是簡單的說我做個結論
[00:40:21.500 --> 00:40:24.500]  彼此這一個字
[00:40:24.500 --> 00:40:26.500]  在聖經上有多處的地方
[00:40:26.500 --> 00:40:32.500]  它指的不是一個平等的彼此關係
[00:40:32.500 --> 00:40:35.500]  所以我們很容易以爲彼此順服
[00:40:35.500 --> 00:40:36.500]  就是指的是說
[00:40:36.500 --> 00:40:37.500]  在家庭裏面
[00:40:37.500 --> 00:40:38.500]  在學校裏面
[00:40:38.500 --> 00:40:39.500]  在教會里面
[00:40:39.500 --> 00:40:43.500]  反正大家都要彼此順服
[00:40:43.500 --> 00:40:45.500]  那用這樣子的一句話
[00:40:45.500 --> 00:40:48.500]  你如果看成本聖經裏面
[00:40:48.500 --> 00:40:52.500]  這個地方都在講到
[00:40:52.500 --> 00:40:56.500]  是一個健康的消費關係的時候
[00:40:56.500 --> 00:40:58.500]  會帶出來的結果
[00:40:58.500 --> 00:40:59.500]  換句話說
[00:40:59.500 --> 00:41:01.500]  如果是在一個健康
[00:41:01.500 --> 00:41:05.500]  一個聖靈所充滿的一個教會的裏面
[00:41:05.500 --> 00:41:08.500]  這個肢體之間彼此配搭的合適
[00:41:08.500 --> 00:41:09.500]  角度會說
[00:41:09.500 --> 00:41:12.500]  你有什麼了不起彼此
[00:41:12.500 --> 00:41:15.500]  你這個彼此又不高也不挺
[00:41:15.500 --> 00:41:17.500]  我幹嘛要尊重你
[00:41:17.500 --> 00:41:19.500]  那彼此又會瞧不起這個角
[00:41:19.500 --> 00:41:20.500]  你看你這個角
[00:41:20.500 --> 00:41:21.500]  是不是
[00:41:21.500 --> 00:41:24.500]  拇指這麼長
[00:41:24.500 --> 00:41:28.500]  教會彼此在一起
[00:41:28.500 --> 00:41:30.500]  我們如果都在結婚的裏面
[00:41:30.500 --> 00:41:31.500]  所以下面就談到
[00:41:31.500 --> 00:41:33.500]  我們怎麼樣子能夠達到
[00:41:33.500 --> 00:41:35.500]  這樣子的一個教會生活呢
[00:41:35.500 --> 00:41:38.500]  我們來看
[00:41:38.500 --> 00:41:40.500]  他說怎麼樣
[00:41:40.500 --> 00:41:47.500]  純敬畏基督的信
[00:41:47.500 --> 00:41:52.500]  瑪利亞當上帝
[00:41:52.500 --> 00:41:54.500]  告訴他
[00:41:54.500 --> 00:41:56.500]  說他要懷一個孩子
[00:41:56.500 --> 00:41:58.500]  是不是
[00:41:58.500 --> 00:41:59.500]  他還沒有結婚呢
[00:41:59.500 --> 00:42:01.500]  有什麼奇蹟的
[00:42:01.500 --> 00:42:02.500]  你想想看
[00:42:02.500 --> 00:42:04.500]  那個年代
[00:42:04.500 --> 00:42:08.500]  當瑪利亞聽這句話的時候
[00:42:08.500 --> 00:42:09.500]  如果是你
[00:42:09.500 --> 00:42:11.500]  你會怎麼辦
[00:42:11.500 --> 00:42:13.500]  可能你會很掙扎
[00:42:13.500 --> 00:42:15.500]  太多的後果會想出來
[00:42:15.500 --> 00:42:16.500]  是不是
[00:42:16.500 --> 00:42:17.500]  別人怎麼看我
[00:42:17.500 --> 00:42:19.500]  我是不是變成私生子了
[00:42:19.500 --> 00:42:20.500]  我怎麼跟別人
[00:42:20.500 --> 00:42:22.500]  很多一些的東西他會想
[00:42:22.500 --> 00:42:24.500]  但是當時他說這一話
[00:42:24.500 --> 00:42:27.500]  我心尊主爲大
[00:42:27.500 --> 00:42:30.500]  我連以神我的救主爲惡
[00:42:30.500 --> 00:42:32.500]  丟什麼呀
[00:42:32.500 --> 00:42:33.500]  瑪利亞順服
[00:42:33.500 --> 00:42:35.500]  情願照主你的話去行
[00:42:35.500 --> 00:42:40.500]  因爲我心尊主爲大
[00:42:40.500 --> 00:42:42.500]  所以保羅說
[00:42:42.500 --> 00:42:44.500]  以敬畏的心
[00:42:44.500 --> 00:42:46.500]  以敬畏基督的心
[00:42:46.500 --> 00:42:49.500]  那麼我們才能夠彼此順服
[00:42:49.500 --> 00:42:58.500]  才能夠做到順服的功課
[00:42:58.500 --> 00:43:02.500]  大衛
[00:43:02.500 --> 00:43:05.500]  當掃羅已經被廢掉
[00:43:05.500 --> 00:43:08.500]  上帝高謀大衛的時候
[00:43:08.500 --> 00:43:10.500]  大衛曾經有機會
[00:43:10.500 --> 00:43:12.500]  可以把掃羅殺掉
[00:43:12.500 --> 00:43:14.500]  記不記得
[00:43:14.500 --> 00:43:18.500]  他在躲在亞都蘭洞裏的時候
[00:43:18.500 --> 00:43:25.500]  結果掃羅跑去洞裏面大號
[00:43:25.500 --> 00:43:27.500]  正在不注意的時候
[00:43:27.500 --> 00:43:30.500]  他可以一刀就把他殺掉
[00:43:30.500 --> 00:43:32.500]  大衛怎麼說
[00:43:32.500 --> 00:43:34.500]  大衛沒有講述
[00:43:34.500 --> 00:43:35.500]  他會說
[00:43:35.500 --> 00:43:39.500]  他是神所收高利的僕人
[00:43:39.500 --> 00:43:44.500]  我豈可殺神所高利的僕人呢
[00:43:44.500 --> 00:43:46.500]  就是你要記得
[00:43:46.500 --> 00:43:48.500]  從神學上面來講的話
[00:43:48.500 --> 00:43:51.500]  掃羅已經是被神廢掉了
[00:43:51.500 --> 00:43:52.500]  對不對
[00:43:52.500 --> 00:43:55.500]  但是officially他有沒有被廢掉
[00:43:55.500 --> 00:44:01.500]  沒有
[00:44:01.500 --> 00:44:03.500]  掃羅的大衛
[00:44:03.500 --> 00:44:06.500]  他敬畏神
[00:44:06.500 --> 00:44:08.500]  他說這是神的僕人
[00:44:08.500 --> 00:44:11.500]  我不敢下手害他
[00:44:11.500 --> 00:44:13.500]  現代版
[00:44:13.500 --> 00:44:16.500]  今天有許多的大衛
[00:44:16.500 --> 00:44:21.500]  在追殺上帝所高利的僕人
[00:44:21.500 --> 00:44:25.500]  有耳可聽的就應當聽
[00:44:25.500 --> 00:44:27.500]  現代版有許多時候
[00:44:27.500 --> 00:44:31.500]  我們認爲我是在替天行道
[00:44:31.500 --> 00:44:33.500]  但丟子妹
[00:44:33.500 --> 00:44:35.500]  請你記得
[00:44:35.500 --> 00:44:36.500]  上帝自己會做
[00:44:36.500 --> 00:44:40.500]  你不用替他做
[00:44:40.500 --> 00:44:41.500]  你需要做的
[00:44:41.500 --> 00:44:44.500]  你我需要的就是順服神
[00:44:44.500 --> 00:44:46.500]  神的話告訴我
[00:44:46.500 --> 00:44:48.500]  我做我那一部分的
[00:44:48.500 --> 00:44:50.500]  這個君王如何
[00:44:50.500 --> 00:44:52.500]  我的丈夫怎麼樣子
[00:44:52.500 --> 00:44:53.500]  我有太多的理由
[00:44:53.500 --> 00:44:54.500]  我不要去順服他
[00:44:54.500 --> 00:44:55.500]  但是我知道
[00:44:55.500 --> 00:44:59.500]  神要我學習的功課就是順服
[00:44:59.500 --> 00:45:01.500]  做而已的
[00:45:01.500 --> 00:45:02.500]  你就是知道
[00:45:02.500 --> 00:45:03.500]  我的爸爸媽媽
[00:45:03.500 --> 00:45:06.500]  這個君王應該要跟英文堂的年輕人講
[00:45:06.500 --> 00:45:08.500]  所以上禮拜稍微講一下
[00:45:08.500 --> 00:45:12.500]  老師先生爸媽你們英文不好
[00:45:12.500 --> 00:45:17.500]  所以就瞧不起爸媽
[00:45:17.500 --> 00:45:21.500]  我們現在孩子長大就知道
[00:45:21.500 --> 00:45:23.500]  他中文不好
[00:45:23.500 --> 00:45:26.500]  他覺得很後悔
[00:45:26.500 --> 00:45:28.500]  就是沒什麼好
[00:45:28.500 --> 00:45:29.500]  沒有什麼好
[00:45:29.500 --> 00:45:33.500]  這些都不應該作爲我們的標準
[00:45:33.500 --> 00:45:35.500]  做而已的要順服父母親
[00:45:35.500 --> 00:45:37.500]  沒有選擇的
[00:45:37.500 --> 00:45:38.500]  你就是學習順服
[00:45:38.500 --> 00:45:41.500]  至於說父母親他是不是值得我去順服
[00:45:41.500 --> 00:45:44.500]  那我需要做什麼事情
[00:45:44.500 --> 00:45:46.500]  我爲他禱告
[00:45:46.500 --> 00:45:49.500]  其他的讓上帝來做
[00:45:49.500 --> 00:45:50.500]  就這邊
[00:45:50.500 --> 00:45:52.500]  同樣的你的小組長
[00:45:52.500 --> 00:45:53.500]  你教會的牧師
[00:45:53.500 --> 00:45:55.500]  你教會的傳道人
[00:45:55.500 --> 00:45:56.500]  很多時候我們覺得說
[00:45:56.500 --> 00:45:57.500]  哎呀你看
[00:45:57.500 --> 00:45:58.500]  他怎麼樣怎麼樣怎麼樣
[00:45:58.500 --> 00:46:03.500]  所以好像我應該可以幫助他
[00:46:03.500 --> 00:46:04.500]  就這邊
[00:46:04.500 --> 00:46:06.500]  很多時候當我們自己
[00:46:06.500 --> 00:46:09.500]  有這樣子的一個驕傲的心的時候
[00:46:09.500 --> 00:46:11.500]  我們就很難順服
[00:46:11.500 --> 00:46:14.500]  最後所以提到純謙卑的心
[00:46:14.500 --> 00:46:16.500]  我們就一起來唸這段詩講
[00:46:16.500 --> 00:46:18.500]  來預備起
[00:46:18.500 --> 00:46:37.500]  純謙卑
[00:46:37.500 --> 00:46:39.500]  以謙卑述腰
[00:46:39.500 --> 00:46:42.500]  我們就能夠彼此怎麼樣
[00:46:42.500 --> 00:46:45.500]  順服
[00:46:45.500 --> 00:46:47.500]  最後這邊我常常提醒
[00:46:47.500 --> 00:46:50.500]  當我們來到教會的時候
[00:46:50.500 --> 00:46:54.500]  不要把過去的豐功偉業
[00:46:54.500 --> 00:46:57.500]  身份身份抬頭
[00:46:57.500 --> 00:46:59.500]  帶到教會里面來
[00:46:59.500 --> 00:47:01.500]  因爲那個很容易帶
[00:47:01.500 --> 00:47:02.500]  帶來會是什麼
[00:47:02.500 --> 00:47:04.500]  是比較
[00:47:04.500 --> 00:47:05.500]  是增進
[00:47:05.500 --> 00:47:06.500]  懂這意思嗎
[00:47:06.500 --> 00:47:08.500]  我們respect
[00:47:08.500 --> 00:47:09.500]  我們當中很多人
[00:47:09.500 --> 00:47:11.500]  正是在學術上面
[00:47:11.500 --> 00:47:12.500]  事業上面
[00:47:12.500 --> 00:47:14.500]  是很成功的
[00:47:14.500 --> 00:47:16.500]  但是我要講的意思就是
[00:47:16.500 --> 00:47:18.500]  我們在教會里面
[00:47:18.500 --> 00:47:19.500]  我們在基督裏面
[00:47:19.500 --> 00:47:23.500]  我們都是弟兄姐妹
[00:47:23.500 --> 00:47:24.500]  雖然我們成爲一個
[00:47:24.500 --> 00:47:26.500]  彼此相愛
[00:47:26.500 --> 00:47:28.500]  彼此順服
[00:47:28.500 --> 00:47:31.500]  彼此同心的一個團體
[00:47:31.500 --> 00:47:33.500]  人就會看見基督在我們中間
[00:47:33.500 --> 00:47:36.500]  同樣在你的家也是如此
[00:47:36.500 --> 00:47:37.500]  是嗎
[00:47:37.500 --> 00:47:40.500]  如果太太老是瞧不起先生
[00:47:40.500 --> 00:47:43.500]  先生老是看低了太太
[00:47:43.500 --> 00:47:45.500]  你想你孩子長大之後
[00:47:45.500 --> 00:47:46.500]  他會看
[00:47:46.500 --> 00:47:49.500]  兒子會看中他的
[00:47:49.500 --> 00:47:50.500]  那個叫什麼
[00:47:50.500 --> 00:47:52.500]  老公嗎
[00:47:52.500 --> 00:47:54.500]  不會
[00:47:54.500 --> 00:47:58.500]  兒子會看中他的妻子嗎
[00:47:58.500 --> 00:47:59.500]  不會
[00:47:59.500 --> 00:48:01.500]  女兒會看中她的老公嗎
[00:48:01.500 --> 00:48:02.500]  不會
[00:48:02.500 --> 00:48:03.500]  因爲她從小在家裏面
[00:48:03.500 --> 00:48:04.500]  所看到的父親
[00:48:04.500 --> 00:48:06.500]  給她的榜樣
[00:48:06.500 --> 00:48:09.500]  不是這樣子
[00:48:09.500 --> 00:48:10.500]  所以求主幫助我們
[00:48:10.500 --> 00:48:11.500]  讓我們都成爲一羣
[00:48:11.500 --> 00:48:13.500]  順服的兒女
[00:48:13.500 --> 00:48:15.500]  順服就
[00:48:15.500 --> 00:48:16.500]  我跟你旁邊說
[00:48:16.500 --> 00:48:22.500]  順服就毛福福起來了
[00:48:22.500 --> 00:48:23.500]  所以我們謝謝你
[00:48:23.500 --> 00:48:24.500]  我們讚美你
[00:48:24.500 --> 00:48:26.500]  在這新的一年
[00:48:26.500 --> 00:48:27.500]  但願你的福氣
[00:48:27.500 --> 00:48:29.500]  豐豐滿滿的
[00:48:29.500 --> 00:48:30.500]  充滿在我們每一個
[00:48:30.500 --> 00:48:31.500]  基督徒的身上
[00:48:31.500 --> 00:48:33.500]  充滿在我們的家庭裏面
[00:48:33.500 --> 00:48:34.500]  但是你應許說
[00:48:34.500 --> 00:48:37.500]  我們要謹守遵循你的命令
[00:48:37.500 --> 00:48:39.500]  你的誡命你的吩咐
[00:48:39.500 --> 00:48:41.500]  主這所有的這些福
[00:48:41.500 --> 00:48:43.500]  就要追隨我們
[00:48:43.500 --> 00:48:45.500]  還不是我們自己去找
[00:48:45.500 --> 00:48:47.500]  這些福要追上我們
[00:48:47.500 --> 00:48:48.500]  主但願我們
[00:48:48.500 --> 00:48:49.500]  每一個弟兄姊妹們
[00:48:49.500 --> 00:48:52.500]  帶着一個順服謙卑的心
[00:48:52.500 --> 00:48:54.500]  來迎接這2019年
[00:48:54.500 --> 00:48:56.500]  上帝要在我們身上的祝福
[00:48:56.500 --> 00:48:57.500]  謝謝你
[00:48:57.500 --> 00:48:58.500]  請我們禱告
[00:48:58.500 --> 00:48:59.500]  奉耶穌基督的名
[00:48:59.500 --> 00:49:01.500]  阿們
