
[00:00:00.000 --> 00:00:03.120]  我們要講講聖誕節的故事
[00:34:26.960 --> 00:34:30.960]  我盼望我們也有這樣的心智
[00:34:30.960 --> 00:34:32.960]  去做這件事
[00:34:32.960 --> 00:34:34.960]  和家人吃一餐飯
[00:34:36.960 --> 00:34:38.960]  和和氣氣的
[00:34:38.960 --> 00:34:40.960]  陪伴
[00:34:40.960 --> 00:34:42.960]  給些溫暖
[00:34:42.960 --> 00:34:44.960]  在街上去不同的地方傳福音
[00:34:44.960 --> 00:34:46.960]  主幫助我們
[00:34:46.960 --> 00:34:50.960]  主愛多謝你
[00:34:50.960 --> 00:34:52.960]  因為你是我們真正的君王
[00:34:52.960 --> 00:34:54.960]  我們的主耶穌基督
[00:34:54.960 --> 00:34:56.960]  沒有刀兵
[00:34:56.960 --> 00:34:58.960]  沒有軍隊
[00:34:58.960 --> 00:35:00.960]  沒有政權
[00:35:00.960 --> 00:35:04.960]  他以一個小孩子
[00:35:04.960 --> 00:35:06.960]  來到我們中間
[00:35:06.960 --> 00:35:08.960]  和我們同行和我們受苦
[00:35:08.960 --> 00:35:10.960]  願意他捨棄
[00:35:10.960 --> 00:35:12.960]  甚至最後走上十字架
[00:35:12.960 --> 00:35:14.960]  為我們的罪
[00:35:14.960 --> 00:35:16.960]  為這班這麼不可愛的人
[00:35:16.960 --> 00:35:18.960]  同行受苦
[00:35:18.960 --> 00:35:20.960]  受死並且復活
[00:35:20.960 --> 00:35:22.960]  藉著他的犧牲
[00:35:22.960 --> 00:35:24.960]  拯救無數的人
[00:35:24.960 --> 00:35:26.960]  包括我們在座
[00:35:26.960 --> 00:35:28.960]  主愛我們感謝你
[00:35:28.960 --> 00:35:30.960]  感謝你對我們的愛
[00:35:30.960 --> 00:35:32.960]  靠你的愛來更新我們
[00:35:32.960 --> 00:35:34.960]  你再帶著
[00:35:34.960 --> 00:35:36.960]  你自己犧牲的愛
[00:35:36.960 --> 00:35:38.960]  去影響其他人
[00:35:38.960 --> 00:35:40.960]  將溫暖帶給其他人
[00:35:40.960 --> 00:35:42.960]  將和善帶給其他人
[00:35:42.960 --> 00:35:44.960]  主你是我們值得敬拜的
[00:35:44.960 --> 00:35:46.960]  用我們的生命我們的生活
[00:35:46.960 --> 00:35:48.960]  我們的嘴唇
[00:35:48.960 --> 00:35:50.960]  來跟隨你去敬拜你
[00:35:50.960 --> 00:35:52.960]  祈禱奉主明救
[00:35:52.960 --> 00:35:54.960]  耶穌大人祝福各位
