
[00:00:00.000 --> 00:00:04.880]  今天講到的主題是「在信裡沒有Taco」
[00:31:10.080 --> 00:31:12.080]  其實這裏都影響身體
[00:31:12.080 --> 00:31:14.080]  Mentally都影響Physical
[00:31:14.080 --> 00:31:16.080]  我們怎樣能夠
[00:31:16.080 --> 00:31:18.080]  將我們的生命
[00:31:18.080 --> 00:31:20.080]  和弟兄姊妹的生命
[00:31:20.080 --> 00:31:22.080]  他們的struggle
[00:31:22.080 --> 00:31:24.080]  變成我們的struggle
[00:31:24.080 --> 00:31:26.080]  one on one
[00:31:26.080 --> 00:31:28.080]  去給予弟兄姊妹
[00:31:28.080 --> 00:31:30.080]  他們所需要的呢
[00:31:30.080 --> 00:31:32.080]  其實我們作為
[00:31:32.080 --> 00:31:34.080]  牧者是很欠缺的
[00:31:34.080 --> 00:31:36.080]  尤其是我自己
[00:31:36.080 --> 00:31:38.080]  我自己的gift可能
[00:31:38.080 --> 00:31:40.080]  在關顧這裏
[00:31:40.080 --> 00:31:42.080]  是有限的
[00:31:42.080 --> 00:31:44.080]  我經常和自己說
[00:31:44.080 --> 00:31:46.080]  我最大限度
[00:31:46.080 --> 00:31:48.080]  one on one 眼對眼
[00:31:48.080 --> 00:31:50.080]  口對口 手對手的關懷
[00:31:50.080 --> 00:31:52.080]  可能是同一時間
[00:31:52.080 --> 00:31:54.080]  不可以超出三個姊妹
[00:31:54.080 --> 00:31:56.080]  弟兄我不可以關心你
[00:31:56.080 --> 00:31:58.080]  因為這樣去關心你
[00:31:58.080 --> 00:32:00.080]  就不合體統
[00:32:00.080 --> 00:32:02.080]  但我同一時間
[00:32:02.080 --> 00:32:04.080]  只可以關心
[00:32:04.080 --> 00:32:06.080]  最多是三個姊妹
[00:32:06.080 --> 00:32:08.080]  但是
[00:32:08.080 --> 00:32:10.080]  我們教會有這麼多的
[00:32:10.080 --> 00:32:12.080]  弟兄姊妹
[00:32:12.080 --> 00:32:14.080]  那怎麼辦呢
[00:32:14.080 --> 00:32:16.080]  我建議去挑戰大家
[00:32:16.080 --> 00:32:18.080]  不是所有人都要關心
[00:32:18.080 --> 00:32:20.080]  不是所有人都要為他祈禱一次
[00:32:20.080 --> 00:32:22.080]  你能不能在教會當中
[00:32:22.080 --> 00:32:24.080]  找到一個
[00:32:24.080 --> 00:32:26.080]  一個
[00:32:26.080 --> 00:32:28.080]  其實因為你在家裏
[00:32:28.080 --> 00:32:30.080]  已經很多人要關顧
[00:32:30.080 --> 00:32:32.080]  你自己老公上有爸爸媽媽
[00:32:32.080 --> 00:32:34.080]  又有子女
[00:32:34.080 --> 00:32:36.080]  很多人要關心
[00:32:36.080 --> 00:32:38.080]  但你可不可以在教會另外再找多一個
[00:32:38.080 --> 00:32:40.080]  不要多一個
[00:32:40.080 --> 00:32:42.080]  你真是去體恤他的需要
[00:32:42.080 --> 00:32:44.080]  知道他的壓力
[00:32:44.080 --> 00:32:46.080]  知道他的掙扎
[00:32:46.080 --> 00:32:48.080]  而去陪伴他
[00:32:48.080 --> 00:32:50.080]  因為其實他不是需要
[00:32:50.080 --> 00:32:52.080]  你給他什麼
[00:32:52.080 --> 00:32:54.080]  他是需要你去明白他
[00:32:54.080 --> 00:32:56.080]  陪伴他
[00:32:56.080 --> 00:32:58.080]  因為家替書都是這樣說
[00:32:58.080 --> 00:33:00.080]  你們各人的重擔要互相擔當
[00:33:00.080 --> 00:33:02.080]  那可能你就說
[00:33:02.080 --> 00:33:04.080]  那我自己呢
[00:33:04.080 --> 00:33:06.080]  我自己都已經很多掙扎了
[00:33:06.080 --> 00:33:08.080]  我又上班
[00:33:08.080 --> 00:33:10.080]  上班又有上班的壓力
[00:33:10.080 --> 00:33:12.080]  爸爸媽媽又病了
[00:33:12.080 --> 00:33:14.080]  那我自己怎樣
[00:33:14.080 --> 00:33:16.080]  原來就是說
[00:33:16.080 --> 00:33:18.080]  如果你願意去關心
[00:33:18.080 --> 00:33:20.080]  這個人的時候
[00:33:20.080 --> 00:33:22.080]  那個人又願意關心你
[00:33:22.080 --> 00:33:24.080]  因為教會是一個互相
[00:33:24.080 --> 00:33:26.080]  一起生活的地方
[00:33:26.080 --> 00:33:28.080]  一起去分擔重擔的地方
[00:33:28.080 --> 00:33:30.080]  有時候你願意踏出那一步
[00:33:30.080 --> 00:33:32.080]  你去先關心這個人的時候
[00:33:32.080 --> 00:33:34.080]  別人來到關心你的時候
[00:33:34.080 --> 00:33:36.080]  才可以填補到
[00:33:36.080 --> 00:33:38.080]  你那個
[00:33:38.080 --> 00:33:40.080]  生活不樂的地方
[00:33:40.080 --> 00:33:42.080]  有時候你以為你要先照顧好自己
[00:33:42.080 --> 00:33:44.080]  但是有些地方
[00:33:44.080 --> 00:33:46.080]  是你照顧不到你自己的
[00:33:46.080 --> 00:33:48.080]  你要靠弟兄姊妹
[00:33:48.080 --> 00:33:50.080]  來幫你一把
[00:33:50.080 --> 00:33:52.080]  你可以幫到弟兄姊妹的地方
[00:33:52.080 --> 00:33:54.080]  你先幫了他
[00:33:54.080 --> 00:33:56.080]  然後讓他來幫助
[00:33:56.080 --> 00:33:58.080]  你需要的地方
[00:33:58.080 --> 00:34:00.080]  這個就是互相去擔當
[00:34:00.080 --> 00:34:02.080]  如果大家都做到這一點的時候
[00:34:02.080 --> 00:34:04.080]  其實真的我們可以去
[00:34:04.080 --> 00:34:06.080]  減輕大家的擔子
[00:34:06.080 --> 00:34:08.080]  所以在信裏我們不要去計算
[00:34:08.080 --> 00:34:10.080]  不是說我們付出多少
[00:34:10.080 --> 00:34:12.080]  而是我們用真心去對待
[00:34:12.080 --> 00:34:14.080]  最後一點就是說
[00:34:14.080 --> 00:34:16.080]  在信裏沒有up out
[00:34:16.080 --> 00:34:18.080]  我們一起讀這個經文
[00:34:18.080 --> 00:34:20.080]  1、2、3
[00:34:20.080 --> 00:34:22.080]  因為凡是專守
[00:34:22.080 --> 00:34:24.080]  所報律法的
[00:34:24.080 --> 00:34:26.080]  只要在一條上失足
[00:34:26.080 --> 00:34:28.080]  就歸犯所有的了
[00:34:28.080 --> 00:34:30.080]  就像那說
[00:34:30.080 --> 00:34:32.080]  不可姦淫的
[00:34:32.080 --> 00:34:34.080]  也說不可殺人
[00:34:34.080 --> 00:34:36.080]  你縱然不姦淫
[00:34:36.080 --> 00:34:38.080]  卻殺人也是違法的
[00:34:38.080 --> 00:34:40.080]  犯法的
[00:34:40.080 --> 00:34:42.080]  就是說我們不可以去選擇
[00:34:42.080 --> 00:34:44.080]  去守哪一條律法
[00:34:44.080 --> 00:34:46.080]  不守哪一條律法
[00:34:46.080 --> 00:34:48.080]  就像我們在Costco買東西
[00:34:48.080 --> 00:34:50.080]  你看到一條香腸
[00:34:50.080 --> 00:34:52.080]  很好吃
[00:34:52.080 --> 00:34:54.080]  你能不能只買一條香腸呢
[00:34:54.080 --> 00:34:56.080]  不可以的
[00:34:56.080 --> 00:34:58.080]  你要買完12打
[00:34:58.080 --> 00:35:00.080]  一大盒
[00:35:00.080 --> 00:35:02.080]  你不可以選擇
[00:35:02.080 --> 00:35:04.080]  要不就不買
[00:35:04.080 --> 00:35:06.080]  要不就買完
[00:35:06.080 --> 00:35:08.080]  主人蘇也很有恩典憐憫
[00:35:08.080 --> 00:35:10.080]  他給我們的
[00:35:10.080 --> 00:35:12.080]  考試題目很簡單
[00:35:12.080 --> 00:35:14.080]  已經一早就告訴我們
[00:35:14.080 --> 00:35:16.080]  預先告訴我們
[00:35:16.080 --> 00:35:18.080]  他會考甚麼
[00:35:18.080 --> 00:35:20.080]  課題是甚麼
[00:35:20.080 --> 00:35:22.080]  而課題就是
[00:35:22.080 --> 00:35:24.080]  只有兩條題目
[00:35:24.080 --> 00:35:26.080]  PJ也有說過
[00:35:26.080 --> 00:35:28.080]  借用PJ的例子
[00:35:28.080 --> 00:35:30.080]  兩條題目
[00:35:30.080 --> 00:35:32.080]  要看完兩條題目
[00:35:32.080 --> 00:35:34.080]  我們真的要去學習
[00:35:34.080 --> 00:35:36.080]  去愛神
[00:35:36.080 --> 00:35:38.080]  然後去愛人
[00:35:38.080 --> 00:35:40.080]  而彼得這樣說
[00:35:40.080 --> 00:35:42.080]  又要信心又要有空閒
[00:35:42.080 --> 00:35:44.080]  又要有知識
[00:35:44.080 --> 00:35:46.080]  又要有節制
[00:35:46.080 --> 00:35:48.080]  又要有忍耐
[00:35:48.080 --> 00:35:50.080]  經過所有這麼多的東西
[00:35:50.080 --> 00:35:52.080]  原來才真真正正
[00:35:52.080 --> 00:35:54.080]  有這個敬虔
[00:35:54.080 --> 00:35:56.080]  才懂得去愛神
[00:35:56.080 --> 00:35:58.080]  才慢慢懂得愛弟兄姊妹
[00:35:58.080 --> 00:36:00.080]  然後才慢慢愛社區的人
[00:36:00.080 --> 00:36:02.080]  外面的人
[00:36:02.080 --> 00:36:04.080]  這個是真正的題目
[00:36:04.080 --> 00:36:06.080]  而甚麼是假的題目呢
[00:36:06.080 --> 00:36:08.080]  假的題目呢
[00:36:08.080 --> 00:36:10.080]  有時我們真的有個假象
[00:36:10.080 --> 00:36:12.080]  以為回到教會
[00:36:12.080 --> 00:36:14.080]  倒茶倒水
[00:36:14.080 --> 00:36:16.080]  做這樣做那樣
[00:36:16.080 --> 00:36:18.080]  我們以為我們做了這些東西
[00:36:18.080 --> 00:36:20.080]  就是滿足了
[00:36:20.080 --> 00:36:22.080]  神給我們的呼召
[00:36:22.080 --> 00:36:24.080]  其實
[00:36:24.080 --> 00:36:26.080]  神真真正正要我們做的
[00:36:26.080 --> 00:36:28.080]  不是這些東西
[00:36:28.080 --> 00:36:30.080]  不是說我們回來
[00:36:30.080 --> 00:36:32.080]  做了多少的東西
[00:36:32.080 --> 00:36:34.080]  而是透過我們做這些東西的時候
[00:36:34.080 --> 00:36:36.080]  我們有沒有真正的去
[00:36:36.080 --> 00:36:38.080]  做到愛神和愛人
[00:36:38.080 --> 00:36:40.080]  這個功課
[00:36:40.080 --> 00:36:42.080]  所以我們要
[00:36:42.080 --> 00:36:44.080]  check both boxes
[00:36:44.080 --> 00:36:46.080]  不是其中一個box
[00:36:46.080 --> 00:36:48.080]  所以信心不是一個選擇題
[00:36:48.080 --> 00:36:50.080]  它是一個你信服
[00:36:50.080 --> 00:36:52.080]  還是你不信服的題目
[00:36:52.080 --> 00:36:54.080]  就好像阿伯拉罕一樣
[00:36:54.080 --> 00:36:56.080]  阿伯拉罕不是因為
[00:36:56.080 --> 00:36:58.080]  行為稱嚴
[00:36:58.080 --> 00:37:00.080]  我們的祖宗
[00:37:00.080 --> 00:37:02.080]  阿伯拉罕將兒子獻上
[00:37:02.080 --> 00:37:04.080]  這個就是一個行為
[00:37:04.080 --> 00:37:06.080]  而這個行為
[00:37:06.080 --> 00:37:08.080]  是一個信心的回應
[00:37:08.080 --> 00:37:10.080]  不是他做了甚麼
[00:37:10.080 --> 00:37:12.080]  是一個信心的回應
[00:37:12.080 --> 00:37:14.080]  我專門將
[00:37:14.080 --> 00:37:16.080]  奉獻的禱告留在
[00:37:16.080 --> 00:37:18.080]  這個時刻
[00:37:18.080 --> 00:37:20.080]  弟兄姊妹我們奉獻
[00:37:20.080 --> 00:37:22.080]  不是說十一奉獻
[00:37:22.080 --> 00:37:24.080]  奉獻是說
[00:37:24.080 --> 00:37:26.080]  不是我們用完用剩
[00:37:26.080 --> 00:37:28.080]  我們夠了
[00:37:28.080 --> 00:37:30.080]  將那些東西奉獻給神
[00:37:30.080 --> 00:37:32.080]  原來奉獻是奉獻你最愛的一件事
[00:37:32.080 --> 00:37:34.080]  你覺得最珍貴的一件事
[00:37:34.080 --> 00:37:36.080]  你覺得真的
[00:37:36.080 --> 00:37:38.080]  原來奉獻給神
[00:37:38.080 --> 00:37:40.080]  是會有一些令你覺得
[00:37:40.080 --> 00:37:42.080]  ouch的感覺
[00:37:42.080 --> 00:37:44.080]  不知道你最近的奉獻給神
[00:37:44.080 --> 00:37:46.080]  有沒有令你有少少ouch
[00:37:46.080 --> 00:37:48.080]  如果你有
[00:37:48.080 --> 00:37:50.080]  神是會祝福你的
[00:37:50.080 --> 00:37:52.080]  不是說錢
[00:37:52.080 --> 00:37:54.080]  是
[00:37:54.080 --> 00:37:56.080]  你最珍貴的是甚麼
[00:37:56.080 --> 00:37:58.080]  你最珍貴的是甚麼
[00:37:58.080 --> 00:38:00.080]  你將這東西奉獻給神的時候
[00:38:00.080 --> 00:38:02.080]  神是會multiply
[00:38:02.080 --> 00:38:04.080]  將你的祝福打開天窗
[00:38:04.080 --> 00:38:06.080]  去祝福你的
[00:38:06.080 --> 00:38:08.080]  那時候
[00:38:08.080 --> 00:38:10.080]  剛剛開始會恩教會的時候
[00:38:10.080 --> 00:38:12.080]  我們知道
[00:38:12.080 --> 00:38:14.080]  神是呼召我們
[00:38:14.080 --> 00:38:16.080]  來建立這間教會的時候
[00:38:16.080 --> 00:38:18.080]  我的女兒
[00:38:18.080 --> 00:38:20.080]  Asa
[00:38:20.080 --> 00:38:22.080]  大概當中有些阿姨
[00:38:22.080 --> 00:38:24.080]  都知道
[00:38:24.080 --> 00:38:26.080]  對她來說不是一個最好的改變
[00:38:26.080 --> 00:38:28.080]  因為如果她來到這間教會
[00:38:28.080 --> 00:38:30.080]  就意味著
[00:38:30.080 --> 00:38:32.080]  她平時在教會
[00:38:32.080 --> 00:38:34.080]  最好的朋友
[00:38:34.080 --> 00:38:36.080]  她都是會見不到的
[00:38:36.080 --> 00:38:38.080]  如果來這間教會的時候
[00:38:38.080 --> 00:38:40.080]  當時
[00:38:40.080 --> 00:38:42.080]  不是說我一個
[00:38:42.080 --> 00:38:44.080]  無心無肺的媽媽
[00:38:44.080 --> 00:38:46.080]  我都有關心過她
[00:38:46.080 --> 00:38:48.080]  但我知道
[00:38:48.080 --> 00:38:50.080]  如果我清楚聽到
[00:38:50.080 --> 00:38:52.080]  這是神呼召我做的事
[00:38:52.080 --> 00:38:54.080]  我不可以跟著
[00:38:54.080 --> 00:38:56.080]  女兒的喜好去走
[00:38:56.080 --> 00:38:58.080]  因為
[00:38:58.080 --> 00:39:00.080]  爸爸媽媽
[00:39:00.080 --> 00:39:02.080]  我們的being是很重要
[00:39:02.080 --> 00:39:04.080]  我們的呼召是很重要
[00:39:04.080 --> 00:39:06.080]  神對你的呼召
[00:39:06.080 --> 00:39:08.080]  是高過
[00:39:08.080 --> 00:39:10.080]  你子女的喜好
[00:39:10.080 --> 00:39:12.080]  我們很多時候
[00:39:12.080 --> 00:39:14.080]  都會將子女的喜好
[00:39:14.080 --> 00:39:16.080]  先走
[00:39:16.080 --> 00:39:18.080]  她喜歡哪一間教會
[00:39:18.080 --> 00:39:20.080]  我就跟著她去哪一間教會
[00:39:20.080 --> 00:39:22.080]  但其實不是這樣的
[00:39:22.080 --> 00:39:24.080]  我們父母要保護好
[00:39:24.080 --> 00:39:26.080]  自己的being
[00:39:26.080 --> 00:39:28.080]  我們的calling
[00:39:28.080 --> 00:39:30.080]  我們的呼召是什麼
[00:39:30.080 --> 00:39:32.080]  當我們願意將神的呼召
[00:39:32.080 --> 00:39:34.080]  先走的時候
[00:39:34.080 --> 00:39:36.080]  神一定祝福
[00:39:36.080 --> 00:39:38.080]  神必定祝福
[00:39:38.080 --> 00:39:40.080]  雖然這等待是長了一點
[00:39:40.080 --> 00:39:42.080]  等了半年
[00:39:42.080 --> 00:39:44.080]  頭半年
[00:39:44.080 --> 00:39:46.080]  我的女兒
[00:39:46.080 --> 00:39:48.080]  不是很開心
[00:39:48.080 --> 00:39:50.080]  神不守舍
[00:39:50.080 --> 00:39:52.080]  但當我們堅守
[00:39:52.080 --> 00:39:54.080]  這個呼召的時候
[00:39:54.080 --> 00:39:56.080]  神蹟是會發生的
[00:39:56.080 --> 00:39:58.080]  到了退休會之後
[00:39:58.080 --> 00:40:00.080]  我看到我女兒
[00:40:00.080 --> 00:40:02.080]  投入了很多
[00:40:02.080 --> 00:40:04.080]  投入了很多
[00:40:04.080 --> 00:40:06.080]  完全將credit交給神
[00:40:06.080 --> 00:40:08.080]  我們
[00:40:08.080 --> 00:40:10.080]  認定自己呼召的時候
[00:40:10.080 --> 00:40:12.080]  神必定祝福
[00:40:12.080 --> 00:40:14.080]  我們不要讓子女的喜好
[00:40:14.080 --> 00:40:16.080]  直接影響我們的呼召
[00:40:16.080 --> 00:40:18.080]  我們的being很重要
[00:40:18.080 --> 00:40:20.080]  因為我們帶領他們
[00:40:20.080 --> 00:40:22.080]  他們在我們身上看到
[00:40:22.080 --> 00:40:24.080]  言行一致的信仰的時候
[00:40:24.080 --> 00:40:26.080]  他們必定會被信仰帶來
[00:40:26.080 --> 00:40:28.080]  最大的影響
[00:40:28.080 --> 00:40:30.080]  最後用這句經文挑戰大家
[00:40:30.080 --> 00:40:32.080]  馬太福音16章25節我們一起讀
[00:40:32.080 --> 00:40:34.080]  123
[00:40:34.080 --> 00:40:36.080]  因為凡要救自己生命的
[00:40:36.080 --> 00:40:38.080]  必喪掉生命
[00:40:38.080 --> 00:40:40.080]  凡為我喪掉生命的
[00:40:40.080 --> 00:40:42.080]  必得著生命
[00:40:42.080 --> 00:40:44.080]  我想挑戰大家
[00:40:44.080 --> 00:40:46.080]  我們今天不要去守護自己的preference
[00:40:46.080 --> 00:40:48.080]  不要在神面前說我要這樣我要那樣
[00:40:48.080 --> 00:40:50.080]  我們先將我們的生命
[00:40:50.080 --> 00:40:52.080]  交給神
[00:40:52.080 --> 00:40:54.080]  神必然會打開天窗祝福我們
[00:40:54.080 --> 00:40:56.080]  我們一起去禱告
[00:40:56.080 --> 00:40:58.080]  在天的父親感謝你
[00:40:58.080 --> 00:41:00.080]  感謝你在我們當中是一個又活又真又活的神
[00:41:00.080 --> 00:41:02.080]  你每天和我們去生活
[00:41:02.080 --> 00:41:04.080]  你每天帶領我們
[00:41:04.080 --> 00:41:06.080]  你每天在我們生命裏給我們很多的憐憫
[00:41:08.080 --> 00:41:10.080]  你一次一次的去原諒我們
[00:41:10.080 --> 00:41:12.080]  我們做錯事的時候
[00:41:12.080 --> 00:41:14.080]  你告訴我
[00:41:14.080 --> 00:41:16.080]  你依然愛我們
[00:41:16.080 --> 00:41:18.080]  幫助我們去回應你的愛
[00:41:18.080 --> 00:41:20.080]  幫助我們
[00:41:20.080 --> 00:41:22.080]  去帶著信心
[00:41:22.080 --> 00:41:24.080]  在我們的生活當中
[00:41:24.080 --> 00:41:26.080]  也是有力量的
[00:41:26.080 --> 00:41:28.080]  去作為一個管子
[00:41:28.080 --> 00:41:30.080]  被你去使用
[00:41:30.080 --> 00:41:32.080]  將你的光
[00:41:32.080 --> 00:41:34.080]  真的可以reflect on this community
[00:41:34.080 --> 00:41:36.080]  Thank you God
[00:41:36.080 --> 00:41:38.080]  Amen
