
[00:00:00.000 --> 00:00:02.000]  一起用同心的禱告
[00:38:02.000 --> 00:38:04.000]  我們生命很多的據點
[00:38:04.000 --> 00:38:06.000]  我們經歷上帝
[00:38:06.000 --> 00:38:08.000]  你因手的作為
[00:38:08.000 --> 00:38:10.000]  我們回望
[00:38:10.000 --> 00:38:12.000]  在某時某月某日
[00:38:12.000 --> 00:38:14.000]  我們被你的懷疑被你的愛激勵
[00:38:14.000 --> 00:38:16.000]  我們立志
[00:38:16.000 --> 00:38:18.000]  要如何為你擺上
[00:38:18.000 --> 00:38:20.000]  當我們軟弱的時候
[00:38:20.000 --> 00:38:22.000]  當我們疲倦的時候
[00:38:22.000 --> 00:38:24.000]  當我們艱難的時候
[00:38:24.000 --> 00:38:26.000]  讓我們上上
[00:38:26.000 --> 00:38:28.000]  去數算上主的恩典
[00:38:28.000 --> 00:38:30.000]  去回顧
[00:38:30.000 --> 00:38:32.000]  上主在生命的作為
[00:38:32.000 --> 00:38:34.000]  主我們願意
[00:38:34.000 --> 00:38:36.000]  盼望我們立志
[00:38:36.000 --> 00:38:38.000]  更加好好去
[00:38:38.000 --> 00:38:40.000]  中讀
[00:38:40.000 --> 00:38:42.000]  去領受
[00:38:42.000 --> 00:38:44.000]  上主的訓誨
[00:38:44.000 --> 00:38:46.000]  讓聖經的話語
[00:38:46.000 --> 00:38:48.000]  一點一滴
[00:38:48.000 --> 00:38:50.000]  一字一句栽種我們的生命
[00:38:50.000 --> 00:38:52.000]  以致當我們
[00:38:52.000 --> 00:38:54.000]  在不同的情況的時候
[00:38:54.000 --> 00:38:56.000]  上主的話語能夠成為我們
[00:38:56.000 --> 00:38:58.000]  隨時的幫助
[00:38:58.000 --> 00:39:02.000]  主我們又願意
[00:39:02.000 --> 00:39:04.000]  立志去上上
[00:39:04.000 --> 00:39:06.000]  去認罪悔改
[00:39:06.000 --> 00:39:08.000]  回歸在你的身邊
[00:39:08.000 --> 00:39:10.000]  弟子妹
[00:39:10.000 --> 00:39:12.000]  你有沒有一些事情覺得
[00:39:12.000 --> 00:39:14.000]  現在是最大攔阻你
[00:39:14.000 --> 00:39:16.000]  和上帝的關係
[00:39:16.000 --> 00:39:18.000]  會不會是繁忙
[00:39:18.000 --> 00:39:20.000]  根本你只是
[00:39:20.000 --> 00:39:22.000]  想要上帝的恩典
[00:39:22.000 --> 00:39:24.000]  你不是很渴慕神自己
[00:39:24.000 --> 00:39:26.000]  會不會有太多的憂慮
[00:39:26.000 --> 00:39:28.000]  太多的
[00:39:28.000 --> 00:39:30.000]  自己個人的慾望
[00:39:30.000 --> 00:39:32.000]  與神的
[00:39:32.000 --> 00:39:34.000]  教導在
[00:39:34.000 --> 00:39:36.000]  牙根手瓜
[00:39:36.000 --> 00:39:38.000]  要我們上上
[00:39:38.000 --> 00:39:40.000]  回歸在上主
[00:39:40.000 --> 00:39:42.000]  的身邊去敏感
[00:39:42.000 --> 00:39:44.000]  上帝的微聲細語
[00:39:44.000 --> 00:39:46.000]  以致我們在主裡面不斷的成長
[00:39:46.000 --> 00:39:48.000]  主我們有聲無聲的
[00:39:48.000 --> 00:39:50.000]  禱告 有聲無聲
[00:39:50.000 --> 00:39:52.000]  我們的立志
[00:39:52.000 --> 00:39:54.000]  有聲無聲的認罪悔改
[00:39:54.000 --> 00:39:56.000]  求主你們立悅 引導我們
[00:39:56.000 --> 00:39:58.000]  聽我們禱告 奉靠的救主
[00:39:58.000 --> 00:40:00.000]  耶穌基督 寶貴的聖名去求
[00:40:00.000 --> 00:40:02.000]  阿門
