
[00:00:00.000 --> 00:00:13.400]  題目是面對我們人生中許多不能預料的事情
[00:33:39.200 --> 00:33:42.000]  所以保羅在他的書信裡面告訴我們
[00:33:42.000 --> 00:33:45.600]  不論什麼時間什麼季節都要傳
[00:33:45.600 --> 00:33:48.600]  都要講主耶穌
[00:33:48.600 --> 00:33:49.800]  我們出去撒種
[00:33:49.800 --> 00:33:51.200]  我們要很慷慨的
[00:33:51.200 --> 00:33:53.000]  像神一樣要很慷慨的
[00:33:53.000 --> 00:33:54.200]  要很自由的
[00:33:54.200 --> 00:33:57.200]  毫無保留的就是告訴人家
[00:33:57.200 --> 00:33:59.800]  這個福音
[00:33:59.800 --> 00:34:01.600]  不管會不會有什麼收成
[00:34:01.600 --> 00:34:02.600]  我們不知道
[00:34:02.600 --> 00:34:09.800]  因為收成的事情是在神的手裡面
[00:34:09.800 --> 00:34:13.400]  你就是要去傻
[00:34:13.400 --> 00:34:14.800]  因為你不知道
[00:34:14.800 --> 00:34:16.800]  神怎麼收成
[00:34:16.800 --> 00:34:18.400]  在馬太福音第十三章那邊
[00:34:18.400 --> 00:34:19.400]  有一個農夫
[00:34:19.400 --> 00:34:21.600]  記不記得
[00:34:21.600 --> 00:34:23.800]  有一個農夫他出去撒種
[00:34:23.800 --> 00:34:24.800]  對不對
[00:34:24.800 --> 00:34:26.400]  他怎麼撒種
[00:34:26.400 --> 00:34:27.800]  聖經上講的很有意思
[00:34:27.800 --> 00:34:28.600]  他出去撒種
[00:34:28.600 --> 00:34:29.600]  他就是這樣子撒
[00:34:29.600 --> 00:34:30.400]  對不對
[00:34:30.400 --> 00:34:31.600]  就是這樣子撒
[00:34:31.600 --> 00:34:34.400]  他也不管是在路旁也好
[00:34:34.400 --> 00:34:37.400]  或者是在土淺石頭地上的也好
[00:34:37.400 --> 00:34:39.400]  或者是在荊棘裡面也好
[00:34:39.400 --> 00:34:40.600]  他就是拼命的撒
[00:34:40.600 --> 00:34:42.800]  拼命的撒
[00:34:42.800 --> 00:34:46.000]  最後
[00:34:46.000 --> 00:34:48.600]  總有一些種子撒在什麼地方
[00:34:48.600 --> 00:34:50.400]  撒在豪土裡面
[00:34:50.400 --> 00:34:54.400]  那些豪土就會結石有多少
[00:34:54.400 --> 00:34:56.200]  幾十倍
[00:34:56.200 --> 00:34:57.400]  他先從哪裡講起
[00:34:57.400 --> 00:34:59.200]  先從一百倍講起
[00:34:59.200 --> 00:35:00.800]  然後有六十倍
[00:35:00.800 --> 00:35:04.800]  有三十倍
[00:35:04.800 --> 00:35:08.400]  因為神的道是有生命的
[00:35:08.400 --> 00:35:11.000]  因為這個種子是有生命的
[00:35:11.000 --> 00:35:13.800]  這個種子不是壞的
[00:35:13.800 --> 00:35:16.000]  這個種子是活的
[00:35:16.000 --> 00:35:19.200]  所有的東西都放在裡面了
[00:35:19.200 --> 00:35:21.000]  我們就是拼命的去撒
[00:35:21.000 --> 00:35:22.600]  很慷慨的去撒
[00:35:22.600 --> 00:35:25.600]  因為這個道是永存的
[00:35:25.600 --> 00:35:28.800]  當這個道掉在豪土裡面的時候
[00:35:28.800 --> 00:35:34.200]  他就會成長
[00:35:34.200 --> 00:35:35.800]  因為到了時候
[00:35:35.800 --> 00:35:39.200]  神就會叫他收成
[00:35:39.200 --> 00:35:41.000]  所以他一直鼓勵我們
[00:35:41.000 --> 00:35:42.800]  保羅也一直鼓勵我們
[00:35:42.800 --> 00:35:45.800]  叫我們行善不可喪志
[00:35:45.800 --> 00:35:49.200]  因為到了時候就要收成
[00:35:49.200 --> 00:35:52.000]  我們不管是在做什麼事情
[00:35:52.000 --> 00:35:54.800]  不管你是在家裡面帶小孩也好
[00:35:54.800 --> 00:35:57.400]  不管你是在家裡面教導小孩也好
[00:35:57.400 --> 00:35:59.600]  不管你是在工作單位也好
[00:35:59.600 --> 00:36:02.200]  或者是你在其他的場合
[00:36:02.200 --> 00:36:05.800]  或者是你跟你家人的關係也好
[00:36:05.800 --> 00:36:10.800]  你要慷慨的去撒這個種
[00:36:10.800 --> 00:36:12.400]  因為到了時候
[00:36:12.400 --> 00:36:14.800]  神就會叫他收成
[00:36:14.800 --> 00:36:17.800]  那就是我們歡喜的生命
[00:36:17.800 --> 00:36:19.800]  我們一起祈禱
