
[00:00:00.000 --> 00:00:02.600]  今天是一年一度的母親節
[00:31:13.000 --> 00:31:15.000]  尊貴的你
[00:31:15.000 --> 00:31:17.000]  上帝很想呼召你
[00:31:17.000 --> 00:31:18.000]  能夠去榮耀他
[00:31:18.000 --> 00:31:20.000]  我們看哥倫多前書六章
[00:31:20.000 --> 00:31:21.000]  十九至二十字
[00:31:21.000 --> 00:31:23.000]  頂姐妹請讀
[00:31:23.000 --> 00:31:24.000]  難道你們不知道
[00:31:24.000 --> 00:31:27.000]  你們的身體就是聖靈的電嗎
[00:31:27.000 --> 00:31:29.000]  從神而來的聖靈
[00:31:29.000 --> 00:31:31.000]  就住在你們裏面
[00:31:31.000 --> 00:31:32.000]  難道你們不知道
[00:31:32.000 --> 00:31:35.000]  你們不是屬於自己的嗎
[00:31:35.000 --> 00:31:37.000]  因為你們是重價買來的
[00:31:37.000 --> 00:31:41.000]  所以你們務必用自己的身體榮耀神
[00:31:41.000 --> 00:31:42.000]  這裏聖經很清楚說
[00:31:42.000 --> 00:31:45.000]  我們是用重價買來的
[00:31:45.000 --> 00:31:46.000]  什麼重價
[00:31:46.000 --> 00:31:48.000]  耶穌基督為我們犧牲
[00:31:48.000 --> 00:31:49.000]  為我們捨身
[00:31:49.000 --> 00:31:51.000]  為我們流出補血
[00:31:51.000 --> 00:31:53.000]  這個價值是很重的
[00:31:53.000 --> 00:31:56.000]  上帝為我們付出這個重價
[00:31:56.000 --> 00:31:57.000]  用了很高價
[00:31:57.000 --> 00:32:00.000]  所以我們每一個人都很貴的
[00:32:00.000 --> 00:32:02.000]  我們今天進入這個裏面
[00:32:02.000 --> 00:32:05.000]  是上帝用很貴去買我們回來
[00:32:05.000 --> 00:32:07.000]  所以我們跟隔壁的頂姐妹說
[00:32:07.000 --> 00:32:08.000]  你知不知道
[00:32:08.000 --> 00:32:11.000]  你很貴的
[00:32:11.000 --> 00:32:14.000]  你很貴的
[00:32:14.000 --> 00:32:17.000]  我們是用重價買來的
[00:32:17.000 --> 00:32:18.000]  所以這裏聖經說到
[00:32:18.000 --> 00:32:21.000]  神看我們每一個都很寶貴
[00:32:21.000 --> 00:32:23.000]  祂願意用祂的聖靈充滿我們
[00:32:23.000 --> 00:32:26.000]  以致我們能夠去榮耀上帝
[00:32:26.000 --> 00:32:28.000]  這是何等寶貴又真實美好的事
[00:32:28.000 --> 00:32:30.000]  神要充滿我們
[00:32:30.000 --> 00:32:33.000]  要去榮耀祂自己的聖名
[00:32:33.000 --> 00:32:36.000]  姐妹有很多強項
[00:32:36.000 --> 00:32:38.000]  我們特別有一樣東西
[00:32:38.000 --> 00:32:41.000]  經常被人說
[00:32:41.000 --> 00:32:43.000]  就是我們的舌頭
[00:32:43.000 --> 00:32:44.000]  說我們聰明
[00:32:44.000 --> 00:32:46.000]  我們說話很快
[00:32:46.000 --> 00:32:47.000]  好像有些科學研究說
[00:32:47.000 --> 00:32:52.000]  我們的舌頭擺動比男士快
[00:32:52.000 --> 00:32:54.000]  沒錯我們在說話上
[00:32:54.000 --> 00:32:55.000]  都是我們的強項
[00:32:55.000 --> 00:32:58.000]  不過強項有時發揮就變成弱項
[00:32:58.000 --> 00:33:00.000]  所以總是要留意
[00:33:00.000 --> 00:33:03.000]  這裏說到我們能夠榮耀上帝
[00:33:03.000 --> 00:33:05.000]  有一個研究很有趣
[00:33:05.000 --> 00:33:11.000]  他研究男人每天說多少個字
[00:33:11.000 --> 00:33:13.000]  女人又說多少個字
[00:33:13.000 --> 00:33:14.000]  所以今天我邀請大家
[00:33:14.000 --> 00:33:17.000]  一起參與這個統計
[00:33:17.000 --> 00:33:19.000]  有三個選擇
[00:33:19.000 --> 00:33:20.000]  不如我們先猜猜
[00:33:20.000 --> 00:33:23.000]  男人每天說多少個字
[00:33:23.000 --> 00:33:25.000]  男人每天說多少個字
[00:33:25.000 --> 00:33:29.000]  A第一個答案是2500字
[00:33:29.000 --> 00:33:34.000]  B第二個答案是25000字
[00:33:34.000 --> 00:33:39.000]  C第三個答案是125000字
[00:33:39.000 --> 00:33:42.000]  每個人都要投票
[00:33:42.000 --> 00:33:44.000]  A2500字
[00:33:44.000 --> 00:33:45.000]  B25000字
[00:33:45.000 --> 00:33:47.000]  C125000字
[00:33:47.000 --> 00:33:49.000]  準備好了嗎
[00:33:49.000 --> 00:33:55.000]  誰認為男人每天說2500字的請舉手
[00:33:55.000 --> 00:33:59.000]  不用這麼多
[00:33:59.000 --> 00:34:00.000]  沉默時間
[00:34:00.000 --> 00:34:01.000]  好
[00:34:01.000 --> 00:34:08.000]  B認為男人每天說25000字的請舉手
[00:34:08.000 --> 00:34:11.000]  都不少
[00:34:11.000 --> 00:34:17.000]  C覺得男人每天說125000字的請舉手
[00:34:17.000 --> 00:34:19.000]  好
[00:34:19.000 --> 00:34:20.000]  厲害 Henry
[00:34:20.000 --> 00:34:25.000]  男人每天說125000字的請舉手
[00:34:25.000 --> 00:34:29.000]  男人每天說125000字的請舉手
[00:34:29.000 --> 00:34:30.000]  好
[00:34:30.000 --> 00:34:34.000]  B認為男人每天說125000字的請舉手
[00:34:34.000 --> 00:34:36.000]  都不少
[00:34:36.000 --> 00:34:40.000]  C覺得男人每天說125000字的請舉手
[00:34:40.000 --> 00:34:41.000]  都不少
[00:34:41.000 --> 00:34:45.000]  男人每天說125000字的請舉手
[00:34:45.000 --> 00:34:46.000]  都不少
[00:34:46.000 --> 00:34:51.000]  B認為男人每天說125000字的請舉手
[00:34:51.000 --> 00:34:53.000]  都不少
[00:34:53.000 --> 00:34:58.000]  C覺得男人每天說125000字的請舉手
[00:34:58.000 --> 00:35:00.000]  都不少
[00:35:00.000 --> 00:35:05.000]  B認為男人每天說125000字的請舉手
[00:35:05.000 --> 00:35:07.000]  都不少
[00:35:07.000 --> 00:35:11.000]  C覺得男人每天說125000字的請舉手
[00:35:11.000 --> 00:35:13.000]  都不少
[00:35:13.000 --> 00:35:17.000]  C覺得男人每天說125000字的請舉手
[00:35:17.000 --> 00:35:19.000]  都不少
[00:35:19.000 --> 00:35:23.000]  C覺得男人每天說125000字的請舉手
[00:35:23.000 --> 00:35:25.000]  都不少
[00:35:25.000 --> 00:35:29.000]  C覺得男人每天說125000字的請舉手
[00:35:29.000 --> 00:35:31.000]  都不少
[00:35:31.000 --> 00:35:35.000]  C覺得男人每天說125000字的請舉手
[00:35:35.000 --> 00:35:37.000]  都不少
[00:35:37.000 --> 00:35:41.000]  C覺得男人每天說125000字的請舉手
[00:35:41.000 --> 00:35:43.000]  都不少
[00:35:43.000 --> 00:35:47.000]  B認為男人每天說125000字的請舉手
[00:35:47.000 --> 00:35:49.000]  都不少
[00:35:49.000 --> 00:35:53.000]  C覺得男人每天說125000字的請舉手
[00:35:53.000 --> 00:35:55.000]  都不少
[00:35:55.000 --> 00:35:59.000]  B認為男人每天說125000字的請舉手
[00:35:59.000 --> 00:36:01.000]  都不少
[00:36:01.000 --> 00:36:05.000]  C覺得男人每天說125000字的請舉手
[00:36:05.000 --> 00:36:07.000]  都不少
[00:36:07.000 --> 00:36:11.000]  C覺得男人每天說125000字的請舉手
[00:36:11.000 --> 00:36:13.000]  都不少
[00:36:13.000 --> 00:36:17.000]  C覺得男人每天說125000字的請舉手
[00:36:17.000 --> 00:36:19.000]  都不少
[00:36:19.000 --> 00:36:23.000]  B認為男人每天說125000字的請舉手
[00:36:23.000 --> 00:36:25.000]  都不少
[00:36:25.000 --> 00:36:29.000]  C覺得男人每天說125000字的請舉手
[00:36:29.000 --> 00:36:31.000]  都不少
[00:36:31.000 --> 00:36:35.000]  C覺得男人每天說125000字的請舉手
[00:36:35.000 --> 00:36:37.000]  都不少
[00:36:37.000 --> 00:36:41.000]  C覺得男人每天說125000字的請舉手
[00:36:41.000 --> 00:36:43.000]  都不少
[00:36:43.000 --> 00:36:47.000]  C覺得男人每天說125000字的請舉手
[00:36:47.000 --> 00:36:49.000]  都不少
[00:36:49.000 --> 00:36:53.000]  C覺得男人每天說125000字的請舉手
[00:36:53.000 --> 00:36:55.000]  都不少
[00:36:55.000 --> 00:36:59.000]  C覺得男人每天說125000字的請舉手
[00:36:59.000 --> 00:37:01.000]  都不少
[00:37:01.000 --> 00:37:05.000]  C覺得男人每天說125000字的請舉手
[00:37:05.000 --> 00:37:07.000]  都不少
[00:37:07.000 --> 00:37:11.000]  C覺得男人每天說125000字的請舉手
[00:37:11.000 --> 00:37:13.000]  都不少
[00:37:13.000 --> 00:37:17.000]  C覺得男人每天說125000字的請舉手
[00:37:17.000 --> 00:37:19.000]  都不少
[00:37:19.000 --> 00:37:23.000]  C覺得男人每天說125000字的請舉手
[00:37:23.000 --> 00:37:25.000]  都不少
[00:37:25.000 --> 00:37:29.000]  C覺得男人每天說125000字的請舉手
[00:37:29.000 --> 00:37:31.000]  都不少
[00:37:31.000 --> 00:37:35.000]  C覺得男人每天說125000字的請舉手
[00:37:35.000 --> 00:37:37.000]  都不少
[00:37:37.000 --> 00:37:41.000]  C覺得男人每天說125000字的請舉手
[00:37:41.000 --> 00:37:43.000]  都不少
[00:37:43.000 --> 00:37:47.000]  C覺得男人每天說125000字的請舉手
[00:37:47.000 --> 00:37:49.000]  都不少
[00:37:49.000 --> 00:37:53.000]  C覺得男人每天說125000字的請舉手
[00:37:53.000 --> 00:37:55.000]  都不少
[00:37:55.000 --> 00:37:59.000]  C覺得男人每天說125000字的請舉手
[00:37:59.000 --> 00:38:01.000]  都不少
[00:38:01.000 --> 00:38:05.000]  C覺得男人每天說125000字的請舉手
[00:38:05.000 --> 00:38:07.000]  都不少
[00:38:07.000 --> 00:38:11.000]  C覺得男人每天說125000字的請舉手
[00:38:11.000 --> 00:38:13.000]  都不少
[00:38:13.000 --> 00:38:17.000]  C覺得男人每天說125000字的請舉手
[00:38:17.000 --> 00:38:19.000]  都不少
[00:38:19.000 --> 00:38:23.000]  C覺得男人每天說125000字的請舉手
[00:38:23.000 --> 00:38:25.000]  都不少
[00:38:25.000 --> 00:38:29.000]  C覺得男人每天說125000字的請舉手
[00:38:29.000 --> 00:38:31.000]  都不少
[00:38:31.000 --> 00:38:35.000]  C覺得男人每天說125000字的請舉手
[00:38:35.000 --> 00:38:37.000]  都不少
[00:38:37.000 --> 00:38:41.000]  C覺得男人每天說125000字的請舉手
[00:38:41.000 --> 00:38:43.000]  都不少
[00:38:43.000 --> 00:38:47.000]  C覺得男人每天說125000字的請舉手
[00:38:47.000 --> 00:38:49.000]  都不少
[00:38:49.000 --> 00:38:52.000]  C覺得男人每天說125000字的請舉手
[00:38:52.000 --> 00:38:54.000]  都不少
[00:38:54.000 --> 00:38:58.000]  C覺得男人每天說125000字的請舉手
[00:38:58.000 --> 00:39:00.000]  都不少
[00:39:00.000 --> 00:39:04.000]  C覺得男人每天說125000字的請舉手
[00:39:04.000 --> 00:39:06.000]  都不少
[00:39:06.000 --> 00:39:10.000]  C覺得男人每天說125000字的請舉手
[00:39:10.000 --> 00:39:12.000]  都不少
[00:39:12.000 --> 00:39:16.000]  C覺得男人每天說125000字的請舉手
[00:39:16.000 --> 00:39:18.000]  都不少
[00:39:18.000 --> 00:39:21.000]  C覺得男人每天說125000字的請舉手
[00:39:21.000 --> 00:39:23.000]  都不少
[00:39:23.000 --> 00:39:26.000]  C覺得男人每天說125000字的請舉手
[00:39:26.000 --> 00:39:28.000]  都不少
[00:39:28.000 --> 00:39:31.000]  C覺得男人每天說125000字的請舉手
[00:39:31.000 --> 00:39:33.000]  都不少
[00:39:33.000 --> 00:39:36.000]  C覺得男人每天說125000字的請舉手
[00:39:36.000 --> 00:39:38.000]  都不少
[00:39:38.000 --> 00:39:41.000]  C覺得男人每天說125000字的請舉手
[00:39:41.000 --> 00:39:43.000]  都不少
[00:39:43.000 --> 00:39:46.000]  C覺得男人每天說125000字的請舉手
[00:39:46.000 --> 00:39:48.000]  都不少
[00:39:48.000 --> 00:39:51.000]  C覺得男人每天說125000字的請舉手
[00:39:51.000 --> 00:39:53.000]  都不少
[00:39:53.000 --> 00:39:56.000]  C覺得男人每天說125000字的請舉手
[00:39:56.000 --> 00:39:58.000]  都不少
[00:39:58.000 --> 00:40:01.000]  C覺得男人每天說125000字的請舉手
[00:40:01.000 --> 00:40:03.000]  都不少
[00:40:03.000 --> 00:40:06.000]  C覺得男人每天說125000字的請舉手
[00:40:06.000 --> 00:40:08.000]  都不少
[00:40:08.000 --> 00:40:11.000]  C覺得男人每天說125000字的請舉手
[00:40:11.000 --> 00:40:13.000]  都不少
[00:40:13.000 --> 00:40:16.000]  C覺得男人每天說125000字的請舉手
[00:40:16.000 --> 00:40:18.000]  都不少
[00:40:18.000 --> 00:40:21.000]  C覺得男人每天說125000字的請舉手
[00:40:21.000 --> 00:40:23.000]  都不少
[00:40:23.000 --> 00:40:26.000]  C覺得男人每天說125000字的請舉手
[00:40:26.000 --> 00:40:28.000]  都不少
[00:40:28.000 --> 00:40:31.000]  C覺得男人每天說125000字的請舉手
[00:40:31.000 --> 00:40:33.000]  都不少
[00:40:33.000 --> 00:40:36.000]  C覺得男人每天說125000字的請舉手
[00:40:36.000 --> 00:40:38.000]  都不少
[00:40:38.000 --> 00:40:41.000]  C覺得男人每天說125000字的請舉手
[00:40:41.000 --> 00:40:43.000]  都不少
[00:40:43.000 --> 00:40:46.000]  C覺得男人每天說125000字的請舉手
[00:40:46.000 --> 00:40:48.000]  都不少
[00:40:48.000 --> 00:40:51.000]  C覺得男人每天說125000字的請舉手
[00:40:51.000 --> 00:40:53.000]  都不少
[00:40:53.000 --> 00:40:56.000]  C覺得男人每天說125000字的請舉手
[00:40:56.000 --> 00:40:58.000]  都不少
[00:40:58.000 --> 00:41:01.000]  C覺得男人每天說125000字的請舉手
[00:41:01.000 --> 00:41:03.000]  都不少
[00:41:03.000 --> 00:41:06.000]  C覺得男人每天說125000字的請舉手
[00:41:06.000 --> 00:41:08.000]  都不少
[00:41:08.000 --> 00:41:11.000]  C覺得男人每天說125000字的請舉手
[00:41:11.000 --> 00:41:13.000]  都不少
[00:41:13.000 --> 00:41:16.000]  C覺得男人每天說125000字的請舉手
[00:41:16.000 --> 00:41:18.000]  都不少
[00:41:18.000 --> 00:41:21.000]  C覺得男人每天說125000字的請舉手
[00:41:21.000 --> 00:41:23.000]  都不少
[00:41:23.000 --> 00:41:26.000]  C覺得男人每天說125000字的請舉手
[00:41:26.000 --> 00:41:28.000]  都不少
[00:41:28.000 --> 00:41:31.000]  C覺得男人每天說125000字的請舉手
[00:41:31.000 --> 00:41:33.000]  都不少
[00:41:33.000 --> 00:41:36.000]  C覺得男人每天說125000字的請舉手
[00:41:36.000 --> 00:41:38.000]  都不少
[00:41:38.000 --> 00:41:41.000]  C覺得男人每天說125000字的請舉手
[00:41:41.000 --> 00:41:43.000]  都不少
[00:41:43.000 --> 00:41:46.000]  C覺得男人每天說125000字的請舉手
[00:41:46.000 --> 00:41:48.000]  都不少
[00:41:48.000 --> 00:41:51.000]  C覺得男人每天說125000字的請舉手
[00:41:51.000 --> 00:41:53.000]  都不少
[00:41:53.000 --> 00:41:56.000]  C覺得男人每天說125000字的請舉手
[00:41:56.000 --> 00:41:58.000]  都不少
[00:41:58.000 --> 00:42:01.000]  C覺得男人每天說125000字的請舉手
[00:42:01.000 --> 00:42:03.000]  都不少
[00:42:03.000 --> 00:42:06.000]  C覺得男人每天說125000字的請舉手
[00:42:06.000 --> 00:42:08.000]  都不少
[00:42:08.000 --> 00:42:11.000]  C覺得男人每天說125000字的請舉手
[00:42:11.000 --> 00:42:13.000]  都不少
[00:42:13.000 --> 00:42:16.000]  C覺得男人每天說125000字的請舉手
[00:42:16.000 --> 00:42:18.000]  都不少
[00:42:18.000 --> 00:42:21.000]  C覺得男人每天說125000字的請舉手
[00:42:21.000 --> 00:42:23.000]  都不少
[00:42:23.000 --> 00:42:26.000]  C覺得男人每天說125000字的請舉手
[00:42:26.000 --> 00:42:28.000]  都不少
[00:42:28.000 --> 00:42:31.000]  C覺得男人每天說125000字的請舉手
[00:42:31.000 --> 00:42:33.000]  都不少
[00:42:33.000 --> 00:42:36.000]  C覺得男人每天說125000字的請舉手
[00:42:36.000 --> 00:42:38.000]  都不少
[00:42:38.000 --> 00:42:41.000]  C覺得男人每天說125000字的請舉手
[00:42:41.000 --> 00:42:43.000]  都不少
[00:42:43.000 --> 00:42:46.000]  C覺得男人每天說125000字的請舉手
[00:42:46.000 --> 00:42:48.000]  都不少
[00:42:48.000 --> 00:42:51.000]  C覺得男人每天說125000字的請舉手
[00:42:51.000 --> 00:42:53.000]  都不少
[00:42:53.000 --> 00:42:56.000]  C覺得男人每天說125000字的請舉手
[00:42:56.000 --> 00:42:58.000]  都不少
[00:42:58.000 --> 00:43:01.000]  C覺得男人每天說125000字的請舉手
[00:43:01.000 --> 00:43:03.000]  都不少
[00:43:03.000 --> 00:43:06.000]  C覺得男人每天說125000字的請舉手
[00:43:06.000 --> 00:43:08.000]  都不少
[00:43:08.000 --> 00:43:11.000]  C覺得男人每天說125000字的請舉手
[00:43:11.000 --> 00:43:13.000]  都不少
[00:43:13.000 --> 00:43:16.000]  C覺得男人每天說125000字的請舉手
[00:43:16.000 --> 00:43:18.000]  都不少
[00:43:18.000 --> 00:43:21.000]  C覺得男人每天說125000字的請舉手
[00:43:21.000 --> 00:43:23.000]  都不少
[00:43:23.000 --> 00:43:26.000]  C覺得男人每天說125000字的請舉手
[00:43:26.000 --> 00:43:28.000]  都不少
[00:43:28.000 --> 00:43:31.000]  C覺得男人每天說125000字的請舉手
[00:43:31.000 --> 00:43:33.000]  都不少
[00:43:33.000 --> 00:43:36.000]  C覺得男人每天說125000字的請舉手
[00:43:36.000 --> 00:43:38.000]  都不少
[00:43:38.000 --> 00:43:41.000]  C覺得男人每天說125000字的請舉手
[00:43:41.000 --> 00:43:43.000]  都不少
[00:43:43.000 --> 00:43:46.000]  C覺得男人每天說125000字的請舉手
[00:43:46.000 --> 00:43:48.000]  都不少
[00:43:48.000 --> 00:43:51.000]  C覺得男人每天說125000字的請舉手
[00:43:51.000 --> 00:43:53.000]  都不少
[00:43:53.000 --> 00:43:56.000]  C覺得男人每天說125000字的請舉手
[00:43:56.000 --> 00:43:58.000]  都不少
[00:43:58.000 --> 00:44:01.000]  C覺得男人每天說125000字的請舉手
[00:44:01.000 --> 00:44:03.000]  都不少
[00:44:03.000 --> 00:44:06.000]  C覺得男人每天說125000字的請舉手
[00:44:06.000 --> 00:44:08.000]  都不少
[00:44:08.000 --> 00:44:11.000]  C覺得男人每天說125000字的請舉手
[00:44:11.000 --> 00:44:13.000]  都不少
[00:44:13.000 --> 00:44:16.000]  C覺得男人每天說125000字的請舉手
[00:44:16.000 --> 00:44:18.000]  都不少
[00:44:18.000 --> 00:44:21.000]  C覺得男人每天說125000字的請舉手
[00:44:21.000 --> 00:44:23.000]  都不少
[00:44:23.000 --> 00:44:25.000]  如何上帝要恢復我們
[00:44:25.000 --> 00:44:27.000]  進入祂奇妙的教養裏面
