
[00:00:00.000 --> 00:00:01.640]  好 等姐妹平安
[00:42:31.160 --> 00:42:34.160]  而重點是我們要建立
[00:42:34.160 --> 00:42:36.160]  無論可以或者不行
[00:42:36.160 --> 00:42:39.160]  我們都要建立在神的話語裡面
[00:42:39.160 --> 00:42:41.160]  來藉著聖經的說話
[00:42:41.160 --> 00:42:46.160]  讓我們在2017年一步一步靠著主
[00:42:46.160 --> 00:42:49.160]  來行走我們跟從的道路
[00:42:49.160 --> 00:42:53.160]  讓我們同心去祈禱
[00:42:53.160 --> 00:42:54.160]  親愛的主耶穌
[00:42:54.160 --> 00:42:58.160]  我們求祢繼續保守帶領我們
[00:42:58.160 --> 00:43:03.160]  在屬靈的生命歷程裡面
[00:43:03.160 --> 00:43:05.160]  在這條神聖的道路當中
[00:43:05.160 --> 00:43:08.160]  我們會有起有跌
[00:43:08.160 --> 00:43:10.160]  有高有低
[00:43:10.160 --> 00:43:13.160]  但我們願意來求上帝
[00:43:13.160 --> 00:43:17.160]  繼續用祢的慈性哀索來帶領我們
[00:43:17.160 --> 00:43:22.160]  以致我們時常都行在祢的話語當中
[00:43:22.160 --> 00:43:25.160]  行在祢的說話裡面
[00:43:25.160 --> 00:43:27.160]  我們就有安慰就有保守
[00:43:27.160 --> 00:43:30.160]  我們求祢來保守帶領我們
[00:43:30.160 --> 00:43:32.160]  禱告奉主耶穌基督明求
[00:43:32.160 --> 00:43:34.160]  民靠 阿們
