
[00:00:00.000 --> 00:00:04.840]  好 我們繼續講我們這個跨越的系列
[00:35:10.480 --> 00:35:12.240]  主啊 祈求你在我們心裏面
[00:35:12.240 --> 00:35:17.240]  去觸碰 去開啓我們
[00:35:17.240 --> 00:35:21.960]  叫我們的心能夠向他人來塘海
[00:35:21.960 --> 00:35:24.560]  在基督裏面 在耶穌裏面
[00:35:24.560 --> 00:35:28.200]  我們能夠成爲一個融會的教會
[00:35:28.200 --> 00:35:31.320]  融會的社羣
[00:35:31.320 --> 00:35:35.440]  讓我們這個家庭能夠去接觸更多的人
[00:35:35.440 --> 00:35:37.720]  扶起其他人
[00:35:37.720 --> 00:35:39.800]  訂精看其他人
[00:35:39.800 --> 00:35:41.640]  邀請其他人
[00:35:41.640 --> 00:35:44.360]  讓這個羣體能夠成爲一個有愛的羣體
[00:35:44.360 --> 00:35:50.480]  讓它成爲一個我們每一個能夠彼此的跨越的生命
[00:35:50.480 --> 00:35:54.280]  讓教會能夠成爲你自己的見證
[00:35:54.280 --> 00:35:59.360]  見證 聖靈 實實在在可以在我們中間工作
[00:35:59.360 --> 00:36:00.840]  主啊 祈求你使用我們
[00:36:00.840 --> 00:36:04.920]  使用我們彼此的交流 彼此的認識
[00:36:04.920 --> 00:36:07.840]  彼此的建立 以致這個家庭
[00:36:07.840 --> 00:36:11.400]  能夠顯出你自己的愛和恩典
[00:36:11.400 --> 00:36:13.800]  祈禱奉主命求
[00:36:13.800 --> 00:36:15.200]  袁:好,袁上帝祝福各位。
