
[00:00:00.000 --> 00:00:06.240]  在上課時間,老師在黑板上一年寫了幾十種不同的感受
[00:33:35.600 --> 00:33:38.160]  走去他兒子的家
[00:33:38.160 --> 00:33:41.520]  當他去到他兒子的家門口
[00:33:41.520 --> 00:33:43.920]  他想按鐘
[00:33:43.920 --> 00:33:45.840]  他停在那裡
[00:33:45.840 --> 00:33:48.320]  你知道他在掙扎什麼嗎
[00:33:48.320 --> 00:33:50.720]  一個這麼多年
[00:33:50.720 --> 00:33:54.240]  開口也罵兒子的父親
[00:33:54.240 --> 00:33:55.280]  在這個時間
[00:33:55.280 --> 00:33:57.840]  叫他怎樣講求寬恕
[00:33:57.840 --> 00:33:59.920]  怎樣講原諒
[00:33:59.920 --> 00:34:01.040]  很難
[00:34:01.040 --> 00:34:03.120]  究竟按了鐘之後
[00:34:03.120 --> 00:34:04.560]  誰會開門呢
[00:34:04.560 --> 00:34:06.000]  如果我兒子開門
[00:34:06.000 --> 00:34:07.200]  我有什麼跟他說呢
[00:34:07.200 --> 00:34:08.720]  我可以說什麼呢
[00:34:08.720 --> 00:34:10.720]  他掙扎了很久
[00:34:10.720 --> 00:34:14.160]  結果他也鼓起勇氣去按鐘
[00:34:14.160 --> 00:34:15.680]  你知道開門的是誰嗎
[00:34:15.680 --> 00:34:17.680]  就是他兒子
[00:34:17.680 --> 00:34:18.480]  在這個時間
[00:34:18.480 --> 00:34:20.400]  兩父子對著
[00:34:20.400 --> 00:34:22.800]  伯伯鼓起勇氣
[00:34:22.800 --> 00:34:24.720]  他開聲
[00:34:24.720 --> 00:34:26.080]  大家要明白
[00:34:26.080 --> 00:34:28.960]  一個幾十年也罵自己兒子的人
[00:34:28.960 --> 00:34:31.200]  今天要開聲求他兒子寬恕
[00:34:31.200 --> 00:34:33.200]  他說得一塌糊塗
[00:34:33.200 --> 00:34:34.400]  口啞啞
[00:34:34.400 --> 00:34:37.120]  一個字一個字這樣說出來
[00:34:37.120 --> 00:34:39.360]  但是他一路說的每一個字
[00:34:39.360 --> 00:34:41.600]  他的眼淚就流出來
[00:34:41.600 --> 00:34:43.680]  他兒子跟伯伯說
[00:34:43.680 --> 00:34:45.280]  他說伯伯不用說
[00:34:45.280 --> 00:34:47.680]  我明白
[00:34:47.680 --> 00:34:50.400]  我明白
[00:34:50.400 --> 00:34:52.160]  他說伯伯不行
[00:34:52.160 --> 00:34:53.600]  你一定要寬恕我
[00:34:53.600 --> 00:34:55.920]  你一定要在神的面前寬恕我
[00:34:55.920 --> 00:34:57.600]  我這麼多年對你的傷害
[00:34:57.600 --> 00:35:01.680]  我這麼多年令你的心這麼痛
[00:35:01.680 --> 00:35:04.320]  他兒子見到伯伯這樣
[00:35:04.320 --> 00:35:06.160]  他說伯伯
[00:35:06.160 --> 00:35:07.840]  我寬恕你
[00:35:07.840 --> 00:35:10.720]  當他兒子開聲說原諒他爸爸的時間
[00:35:10.720 --> 00:35:15.440]  兩父子這麼多年的重擔
[00:35:15.440 --> 00:35:17.120]  這麼多年的苦讀
[00:35:17.120 --> 00:35:18.560]  這麼多年的恩怨
[00:35:18.560 --> 00:35:22.960]  就在這一刻在聖靈裡面完全的融解了
[00:35:22.960 --> 00:35:25.120]  好的,弟兄姊妹,說到這裡
[00:35:25.120 --> 00:35:29.120]  我們想有一個民主的投票
[00:35:29.120 --> 00:35:30.720]  這個投票是什麼呢?
[00:35:30.720 --> 00:35:33.840]  如果你覺得這個故事是結束了
[00:35:33.840 --> 00:35:34.960]  你舉手
[00:35:34.960 --> 00:35:37.600]  如果你覺得這個故事還沒結束
[00:35:37.600 --> 00:35:38.560]  你也可以舉手
[00:35:38.560 --> 00:35:40.080]  每人只可以投一票
[00:35:40.080 --> 00:35:42.560]  大家明白這個民主的程序
[00:35:42.560 --> 00:35:44.960]  如果你覺得這個故事是說完了
[00:35:44.960 --> 00:35:47.680]  請舉手
[00:35:47.680 --> 00:35:49.280]  我們根據民主的程序
[00:35:49.280 --> 00:35:51.840]  少數服從多數
[00:35:51.840 --> 00:35:55.920]  你覺得這個故事是還沒結束的,舉手
[00:35:55.920 --> 00:35:59.360]  既然絕大多數通過
[00:35:59.360 --> 00:36:03.120]  說還沒結束,那就還沒結束
[00:36:03.120 --> 00:36:05.760]  一年之後
[00:36:05.760 --> 00:36:09.040]  他兒子的白血病發作
[00:36:09.040 --> 00:36:11.280]  聽到這裡可能有一些
[00:36:11.280 --> 00:36:12.480]  未信耶穌的朋友
[00:36:12.480 --> 00:36:14.640]  哇,你們兩父子和好
[00:36:14.640 --> 00:36:16.400]  你信了耶穌
[00:36:16.400 --> 00:36:18.160]  這樣的
[00:36:18.160 --> 00:36:20.000]  你先聽完這個故事
[00:36:20.000 --> 00:36:23.600]  我們的神是一個超強的神
[00:36:23.600 --> 00:36:26.160]  他兒子的白血病發作
[00:36:26.160 --> 00:36:29.120]  醫生說要給他做緊急手術
[00:36:29.120 --> 00:36:31.440]  這個手術根據以往的記錄
[00:36:31.440 --> 00:36:34.720]  只有五成的機會可以成功
[00:36:34.720 --> 00:36:36.800]  爸爸很擔心
[00:36:36.800 --> 00:36:38.560]  他一直迫切的禱告
[00:36:38.560 --> 00:36:41.440]  他為他兒子祈禱,求神醫治他
[00:36:41.440 --> 00:36:43.440]  就在這段時間
[00:36:43.440 --> 00:36:47.760]  爸爸心裡有一個很大的信念
[00:36:47.760 --> 00:36:49.040]  是什麼信念呢?
[00:36:49.040 --> 00:36:52.640]  他說神必定會幫助我們
[00:36:52.640 --> 00:36:54.080]  不知怎樣幫助
[00:36:54.080 --> 00:36:55.680]  不知怎樣去醫治
[00:36:55.680 --> 00:36:57.280]  你告訴他有什麼證據
[00:36:57.280 --> 00:36:57.920]  沒有
[00:36:57.920 --> 00:37:00.000]  你告訴他為什麼你會這樣想
[00:37:00.000 --> 00:37:01.280]  說不到給他聽
[00:37:01.280 --> 00:37:03.360]  但他心裡有一個很大的信念
[00:37:03.360 --> 00:37:06.560]  神必定幫助他
[00:37:06.560 --> 00:37:07.760]  於是他每一天
[00:37:07.760 --> 00:37:09.120]  走去他兒子的床邊
[00:37:09.120 --> 00:37:13.200]  拿著他兒子的手為他祈禱
[00:37:13.200 --> 00:37:15.360]  於是
[00:37:15.360 --> 00:37:17.680]  那一天就做手術了
[00:37:17.680 --> 00:37:19.120]  結果手術非常成功
[00:37:19.120 --> 00:37:21.920]  醫生說在他以往的記錄裡
[00:37:21.920 --> 00:37:23.120]  從來都沒有試過
[00:37:23.120 --> 00:37:24.480]  手術成功是一百
[00:37:24.480 --> 00:37:27.040]  但他現在可以給一百零一分
[00:37:27.040 --> 00:37:29.200]  兒子那天出院
[00:37:29.200 --> 00:37:32.000]  爸爸就走去探望他
[00:37:32.000 --> 00:37:36.080]  爸爸對著兒子說
[00:37:36.080 --> 00:37:40.320]  他說兒子你見不見到神是很真實
[00:37:40.320 --> 00:37:42.720]  神愛你愛我
[00:37:42.720 --> 00:37:44.480]  愛我們的家庭
[00:37:44.480 --> 00:37:46.000]  愛我們的孫
[00:37:46.000 --> 00:37:48.240]  愛我們整個家庭
[00:37:48.240 --> 00:37:49.120]  他兒子說
[00:37:49.120 --> 00:37:50.880]  爸爸我見到
[00:37:50.880 --> 00:37:52.480]  在這麼久的日子裡
[00:37:52.480 --> 00:37:55.280]  我見到在我們本來
[00:37:55.280 --> 00:37:57.920]  以往我們這麼多年的恩恩怨怨
[00:37:57.920 --> 00:37:59.680]  我們這麼多年的苦讀
[00:37:59.680 --> 00:38:02.160]  這麼多年我們家裡不知道怎樣
[00:38:02.160 --> 00:38:03.520]  我講不到給你聽
[00:38:03.520 --> 00:38:06.240]  我沒辦法用你的詞語告訴你
[00:38:06.240 --> 00:38:08.960]  但我見到我們以前是沒有希望的
[00:38:08.960 --> 00:38:10.240]  但我們今天
[00:38:10.240 --> 00:38:13.040]  我見到神真誠的愛在我們當中
[00:38:13.040 --> 00:38:15.120]  我見到你經常都講愛
[00:38:15.120 --> 00:38:16.400]  我以前從來都不明白
[00:38:16.400 --> 00:38:17.840]  但我今天就明白了
[00:38:17.840 --> 00:38:19.600]  我今天就見到神的能力了
[00:38:19.600 --> 00:38:22.240]  我今天見到我們神
[00:38:22.240 --> 00:38:27.040]  這個神給我們所得到的東西
[00:38:27.040 --> 00:38:30.080]  是超過我們所想所求的
[00:38:30.080 --> 00:38:31.360]  他兒子這樣講
[00:38:31.360 --> 00:38:32.400]  爸爸說
[00:38:32.400 --> 00:38:34.720]  咦,那你是不是信了耶穌
[00:38:34.720 --> 00:38:38.320]  兒子說是的,我現在決定信耶穌
[00:38:38.320 --> 00:38:40.720]  就是因為神這個恩典
[00:38:40.720 --> 00:38:43.360]  就是因為神這個能力
[00:38:43.360 --> 00:38:45.920]  讓這個伯伯
[00:38:45.920 --> 00:38:48.240]  讓這位先生他的兒子
[00:38:48.240 --> 00:38:50.080]  讓他整個家族
[00:38:50.080 --> 00:38:53.600]  整個人生,整個命運都被扭轉
[00:38:53.600 --> 00:38:54.880]  Amen
[00:38:54.880 --> 00:38:55.920]  弟兄姊妹
[00:38:55.920 --> 00:38:58.240]  讓我們讀最後一段聖經
[00:38:58.240 --> 00:39:01.040]  這段聖經其實剛才講的真實的見證
[00:39:01.040 --> 00:39:02.080]  真實的故事
[00:39:02.080 --> 00:39:03.600]  就在聖經裡面原來講了
[00:39:03.600 --> 00:39:05.520]  我們一起看二弗所書三章
[00:39:05.520 --> 00:39:06.800]  十六至二十節
[00:39:06.800 --> 00:39:08.000]  我們一起讀
[00:39:08.000 --> 00:39:10.640]  求他按他封聖的榮耀
[00:39:10.640 --> 00:39:12.080]  藉著他的靈
[00:39:12.080 --> 00:39:15.120]  叫你們心裡的力量剛強起來
[00:39:15.120 --> 00:39:17.040]  使基督因你們的信
[00:39:17.040 --> 00:39:18.800]  住在你們心裡
[00:39:18.800 --> 00:39:21.600]  叫你們的愛心有根有機
[00:39:21.600 --> 00:39:24.320]  能以和眾聖徒一同明白
[00:39:24.320 --> 00:39:27.600]  基督的愛是何等的長闊高深
[00:39:27.600 --> 00:39:31.440]  並知道這愛是過於人所能測度的
[00:39:31.440 --> 00:39:34.000]  便叫神一切所充滿的
[00:39:34.000 --> 00:39:35.440]  充滿了你們
[00:39:35.440 --> 00:39:39.120]  神能照著運行在我們心裡的大力
[00:39:39.120 --> 00:39:42.240]  充充足足的成就一切
[00:39:42.240 --> 00:39:45.280]  超過我們所求所想的
[00:39:45.280 --> 00:39:48.320]  請知道這個世界上沒有任何愛大得過神的愛
[00:39:48.320 --> 00:39:51.680]  沒有任何的能力大得過神的能力
[00:39:51.680 --> 00:39:54.320]  骷骨怎樣可以復活呢
[00:39:54.320 --> 00:39:56.720]  我們的人生怎樣可以改變呢
[00:39:56.720 --> 00:39:58.160]  那些破碎了
[00:39:58.160 --> 00:39:59.520]  那些枯乾了
[00:39:59.520 --> 00:40:02.560]  那些絕望的人生怎樣可以被扭轉呢
[00:40:02.560 --> 00:40:05.760]  我們需要勇氣去面對我們的軟弱
[00:40:05.760 --> 00:40:08.480]  我們需要勇氣降伏在神的面前
[00:40:08.480 --> 00:40:12.640]  我們更需要神藉著聖靈賜給我們每一個的能力
[00:40:12.640 --> 00:40:16.240]  讓我們可以放下我們的過去
[00:40:16.240 --> 00:40:19.200]  讓我們可以迎接將來的正確人生
[00:40:19.200 --> 00:40:20.800]  如果同意一起說阿們
[00:40:20.800 --> 00:40:21.600]  阿們
[00:40:21.600 --> 00:40:23.600]  我們禱告吧
