
[00:00:00.000 --> 00:00:03.740]  最近有一個報告是講香港人口的情況
[00:34:55.900 --> 00:34:58.300]  你的意見可以表達出來
[00:34:58.300 --> 00:35:00.140]  但是自由的地方就是說
[00:35:00.140 --> 00:35:02.060]  別人不聽就無所謂
[00:35:02.060 --> 00:35:03.660]  我都說了出來
[00:35:03.660 --> 00:35:09.180]  不用太過覺得別人不尊重你
[00:35:09.180 --> 00:35:11.260]  同時自由自在的地方是什麼呢?
[00:35:11.260 --> 00:35:13.420]  可以追求一個靈性的生活
[00:35:13.420 --> 00:35:14.380]  因為
[00:35:14.380 --> 00:35:16.540]  慢慢真的老人家
[00:35:16.540 --> 00:35:18.700]  很多事情都做不到的時候
[00:35:18.700 --> 00:35:20.940]  最親密的就是天父
[00:35:20.940 --> 00:35:24.220]  很多老人家在家裡面常常祈禱讀經
[00:35:24.220 --> 00:35:26.540]  比以前年輕的時候更多
[00:35:26.540 --> 00:35:28.380]  因為他能夠可以
[00:35:28.380 --> 00:35:33.180]  交通可以能夠接觸
[00:35:33.180 --> 00:35:35.820]  感受到神的同在
[00:35:35.820 --> 00:35:39.980]  感受到神是一個寶貝
[00:35:39.980 --> 00:35:42.220]  所以很多老人家常常祈禱
[00:35:42.220 --> 00:35:45.020]  我很感謝教會裡的年長姐妹
[00:35:45.020 --> 00:35:46.860]  有時候和她聊天的時候
[00:35:46.860 --> 00:35:48.460]  她說我常常為你祈禱
[00:35:48.460 --> 00:35:51.820]  我通常都說你做什麼呢?
[00:35:51.820 --> 00:35:54.860]  她說我可以為教會祈禱
[00:35:54.860 --> 00:35:55.900]  我說好啊
[00:35:55.900 --> 00:35:56.860]  有些人說
[00:35:56.860 --> 00:35:59.420]  我一天三次都為教會祈禱
[00:35:59.420 --> 00:36:00.940]  為同宮祈禱
[00:36:00.940 --> 00:36:02.220]  很感謝神
[00:36:02.220 --> 00:36:03.100]  因為
[00:36:03.100 --> 00:36:05.340]  他們追求靈性的生活
[00:36:05.340 --> 00:36:08.300]  他們能夠繼續關心
[00:36:08.300 --> 00:36:09.500]  在禱告裡面
[00:36:09.500 --> 00:36:10.940]  他們能夠得到滿足
[00:36:10.940 --> 00:36:12.460]  更加可以自由自在
[00:36:12.460 --> 00:36:13.260]  剛才所說
[00:36:13.260 --> 00:36:16.300]  你要面對走完人生的路程
[00:36:16.300 --> 00:36:19.900]  所以今天跟大家去看加勒
[00:36:19.900 --> 00:36:21.500]  這番話
[00:36:21.500 --> 00:36:22.540]  可能
[00:36:22.540 --> 00:36:23.580]  你覺得
[00:36:23.580 --> 00:36:24.780]  我只是年輕
[00:36:24.780 --> 00:36:27.580]  我的下半場還沒開始
[00:36:27.580 --> 00:36:29.340]  還在熬上半場
[00:36:29.340 --> 00:36:30.620]  但是你也要準備
[00:36:30.620 --> 00:36:32.300]  你說我現在已經進入了下半場
[00:36:32.300 --> 00:36:33.340]  或者我已經是
[00:36:33.340 --> 00:36:34.300]  不是享受
[00:36:34.300 --> 00:36:35.740]  而是在忍受下半場
[00:36:35.740 --> 00:36:37.980]  但是你用你的眼光去看
[00:36:37.980 --> 00:36:39.740]  看你的身體軟弱
[00:36:39.740 --> 00:36:42.300]  看你今天的情況
[00:36:42.300 --> 00:36:43.500]  你用一個角度去看
[00:36:43.500 --> 00:36:46.460]  因為你過去已經付出很多
[00:36:46.460 --> 00:36:48.380]  你過去已經有很多貢獻
[00:36:48.380 --> 00:36:50.060]  你今天已經是
[00:36:50.060 --> 00:36:52.540]  因為這個貢獻而形成
[00:36:52.540 --> 00:36:53.500]  你可能覺得
[00:36:53.500 --> 00:36:56.860]  你自己有很多的損失在裡面
[00:36:56.860 --> 00:36:57.820]  或者缺失在裡面
[00:36:57.820 --> 00:36:58.540]  不重要
[00:36:58.540 --> 00:37:00.140]  因為你已經是貢獻出來
[00:37:00.140 --> 00:37:01.900]  但是今天你仍然有力量
[00:37:01.900 --> 00:37:03.420]  你是金色蓮華
[00:37:03.420 --> 00:37:05.260]  是風雲的果子
[00:37:05.260 --> 00:37:07.180]  你就要去放開
[00:37:07.180 --> 00:37:08.940]  能夠一起分享
[00:37:08.940 --> 00:37:10.540]  讓你周圍的人
[00:37:10.540 --> 00:37:11.900]  得到這種好處
[00:37:11.900 --> 00:37:14.700]  金色的秋天
[00:37:14.700 --> 00:37:15.820]  一個這樣的景象
[00:37:15.820 --> 00:37:17.580]  是很美麗很溫和的
[00:37:17.580 --> 00:37:19.180]  讓人覺得一看到你
[00:37:19.180 --> 00:37:20.700]  就是那種溫和
[00:37:20.700 --> 00:37:22.060]  讓一些人
[00:37:22.060 --> 00:37:23.980]  在一些的
[00:37:23.980 --> 00:37:25.900]  尤其是社會裡面
[00:37:25.900 --> 00:37:27.500]  很多對立的事情
[00:37:27.500 --> 00:37:30.620]  很多緊張的事情
[00:37:30.620 --> 00:37:32.860]  你看一個社會全部年輕人
[00:37:32.860 --> 00:37:34.300]  很多對立
[00:37:34.300 --> 00:37:36.300]  很多競爭
[00:37:36.300 --> 00:37:37.340]  但是中間
[00:37:37.340 --> 00:37:38.860]  無論教會也好
[00:37:38.860 --> 00:37:39.900]  家庭也好
[00:37:39.900 --> 00:37:41.820]  有年長的
[00:37:41.820 --> 00:37:43.820]  就會中和了
[00:37:43.820 --> 00:37:46.540]  就會帶來一些的好處和諧
[00:37:46.540 --> 00:37:47.740]  所以你看到
[00:37:47.740 --> 00:37:48.540]  今天
[00:37:48.540 --> 00:37:51.340]  這個老年人
[00:37:51.340 --> 00:37:53.180]  你仍然是神的寶貝
[00:37:53.180 --> 00:37:55.740]  你仍然可以成為我們的祝福
[00:37:55.740 --> 00:37:57.580]  願神幫助我們各位
[00:37:57.580 --> 00:37:58.780]  我們同心祈禱
[00:37:59.820 --> 00:38:01.580]  親愛的恩主我們感謝你
[00:38:01.580 --> 00:38:04.780]  因為你讓我們生活在一個世上
[00:38:04.780 --> 00:38:07.820]  你讓我們能夠經歷幾十寒暑
[00:38:07.820 --> 00:38:12.300]  我們雖然我們的壽命有長有短
[00:38:12.300 --> 00:38:15.980]  或者我們是經歷到年老的階段
[00:38:15.980 --> 00:38:18.780]  但是我們仍然有感恩的心
[00:38:18.780 --> 00:38:21.580]  雖然我們很多方面大不如前
[00:38:21.580 --> 00:38:24.380]  但是我們知道我們有活潑的靈明
[00:38:24.380 --> 00:38:27.740]  有一個仍然美好的信心
[00:38:27.740 --> 00:38:30.300]  是可以日積月累
[00:38:30.300 --> 00:38:32.380]  繼續的增加
[00:38:32.380 --> 00:38:34.300]  以致這些成為了
[00:38:34.300 --> 00:38:37.740]  一些我們中間的寶貝
[00:38:37.740 --> 00:38:39.820]  因為能夠幫助我們
[00:38:39.820 --> 00:38:41.500]  能夠鼓勵我們
[00:38:41.500 --> 00:38:42.940]  就好像迦勒一樣
[00:38:42.940 --> 00:38:46.140]  他能夠看到他專心一致跟隨神
[00:38:46.140 --> 00:38:48.860]  他為了他們的族人
[00:38:48.860 --> 00:38:50.140]  為了他們的百姓
[00:38:50.140 --> 00:38:55.740]  都能夠成為一個美好的產業
[00:38:55.740 --> 00:38:57.180]  讓他們能夠享受
[00:38:57.180 --> 00:39:00.220]  不僅後人可以享受
[00:39:00.220 --> 00:39:02.460]  他自己也能夠享受
[00:39:02.460 --> 00:39:04.220]  這個精彩的下半場
[00:39:04.220 --> 00:39:05.740]  求主就幫助我們
[00:39:05.740 --> 00:39:07.340]  今天的純理的說話
[00:39:07.340 --> 00:39:09.260]  都成為我們的提醒
[00:39:09.260 --> 00:39:10.460]  成為我們的幫助
[00:39:10.460 --> 00:39:12.780]  禱告感謝奉耶穌名求
[00:39:12.780 --> 00:39:14.780]  阿們

