
[00:00:00.000 --> 00:00:02.000]  什麼叫做kiddo呢?
[00:34:34.880 --> 00:34:38.880]  這間教會
[00:34:38.880 --> 00:34:40.880]  是永生上帝的教會
[00:34:40.880 --> 00:34:44.880]  教會
[00:34:44.880 --> 00:34:46.880]  不應該
[00:34:46.880 --> 00:34:48.880]  以人為本
[00:34:48.880 --> 00:34:50.880]  教會是應該
[00:34:50.880 --> 00:34:52.880]  以神為本
[00:34:52.880 --> 00:34:54.880]  所以無論
[00:34:54.880 --> 00:34:56.880]  我站在這裡
[00:34:56.880 --> 00:34:58.880]  敬拜敬拜
[00:34:58.880 --> 00:35:00.880]  你們不是受眾
[00:35:00.880 --> 00:35:02.880]  對不起
[00:35:02.880 --> 00:35:04.880]  是我們一起唱
[00:35:04.880 --> 00:35:06.880]  給永生上帝聽
[00:35:06.880 --> 00:35:10.880]  當你投訴這樣不好
[00:35:10.880 --> 00:35:12.880]  那樣不好的時候
[00:35:12.880 --> 00:35:14.880]  你問一下
[00:35:14.880 --> 00:35:16.880]  到底上帝願不願納
[00:35:16.880 --> 00:35:18.880]  我們擺上的東西
[00:35:18.880 --> 00:35:20.880]  如果上帝都願納
[00:35:20.880 --> 00:35:22.880]  正如老闆都說沒問題
[00:35:26.880 --> 00:35:28.880]  你說甚麼呢
[00:35:28.880 --> 00:35:30.880]  你明不明白我想表達甚麼
[00:35:30.880 --> 00:35:32.880]  為甚麼我要說這些
[00:35:32.880 --> 00:35:34.880]  因為我好想我們學一下
[00:35:34.880 --> 00:35:36.880]  反思我們的信仰
[00:35:36.880 --> 00:35:38.880]  其實有沒有問題
[00:35:38.880 --> 00:35:40.880]  有沒有一些我們以為對
[00:35:40.880 --> 00:35:42.880]  但其實聖經真的不是這樣說
[00:35:42.880 --> 00:35:44.880]  成本效益對不對
[00:35:44.880 --> 00:35:46.880]  對
[00:35:46.880 --> 00:35:48.880]  但你想一下耶穌
[00:35:48.880 --> 00:35:50.880]  他做了三年
[00:35:50.880 --> 00:35:52.880]  有十二個門徒
[00:35:52.880 --> 00:35:54.880]  還要有一個背伴
[00:35:54.880 --> 00:35:56.880]  那他是不是一個
[00:35:56.880 --> 00:35:58.880]  很efficient的傳道人
[00:35:58.880 --> 00:36:02.880]  如果你說成本效益
[00:36:02.880 --> 00:36:04.880]  真的可能不是
[00:36:04.880 --> 00:36:06.880]  個人主義又如何
[00:36:06.880 --> 00:36:08.880]  這些我沒時間再說
[00:36:08.880 --> 00:36:10.880]  我想問
[00:36:10.880 --> 00:36:12.880]  既然我們面對
[00:36:12.880 --> 00:36:14.880]  那麼多詭計欺騙的
[00:36:14.880 --> 00:36:16.880]  法術邪說之風
[00:36:16.880 --> 00:36:18.880]  解約是甚麼
[00:36:24.880 --> 00:36:26.880]  我有半節沒解的
[00:36:26.880 --> 00:36:28.880]  請你讀黃色那字好嗎
[00:36:28.880 --> 00:36:38.880]  你以前怎樣用這段聖經
[00:36:38.880 --> 00:36:46.880]  有個姐妹走過來問你
[00:36:46.880 --> 00:36:48.880]  我靚不靚
[00:36:48.880 --> 00:36:52.880]  你告訴她你很難看
[00:36:52.880 --> 00:36:54.880]  你告訴她你很難看
[00:36:54.880 --> 00:36:56.880]  你說誠實話
[00:36:56.880 --> 00:36:58.880]  但沒有愛心
[00:36:58.880 --> 00:37:00.880]  有個姐妹走來問你
[00:37:00.880 --> 00:37:02.880]  我靚不靚
[00:37:02.880 --> 00:37:04.880]  你說蠻靚的
[00:37:04.880 --> 00:37:06.880]  你有愛心
[00:37:06.880 --> 00:37:08.880]  但你不誠實
[00:37:08.880 --> 00:37:10.880]  你平時讀這段經文
[00:37:10.880 --> 00:37:12.880]  是不是這個意思
[00:37:12.880 --> 00:37:14.880]  你說誠實話但你沒有愛心
[00:37:14.880 --> 00:37:16.880]  你有愛心
[00:37:16.880 --> 00:37:18.880]  但你不是說誠實話
[00:37:18.880 --> 00:37:20.880]  我們是這樣演繹這段聖經
[00:37:20.880 --> 00:37:22.880]  看看Iron Man
[00:37:22.880 --> 00:37:24.880]  有沒有看過這幾句
[00:37:24.880 --> 00:37:36.880]  我不知道他這樣
[00:37:36.880 --> 00:37:38.880]  是不是有愛心又說誠實話
[00:37:38.880 --> 00:37:44.880]  看回經文
[00:37:44.880 --> 00:37:46.880]  我想問這段聖經
[00:37:46.880 --> 00:37:48.880]  黃色那句
[00:37:48.880 --> 00:37:50.880]  和尚文夏里
[00:37:50.880 --> 00:37:52.880]  有什麼關係
[00:37:52.880 --> 00:37:56.880]  尚高講了一堆
[00:37:56.880 --> 00:37:58.880]  第十五節一開始
[00:37:58.880 --> 00:38:00.880]  第三第四個字寫什麼
[00:38:00.880 --> 00:38:02.880]  反而
[00:38:02.880 --> 00:38:04.880]  反而
[00:38:04.880 --> 00:38:06.880]  你要用愛心說誠實話
[00:38:06.880 --> 00:38:08.880]  那和尚高那些
[00:38:08.880 --> 00:38:10.880]  對比在哪裡
[00:38:10.880 --> 00:38:14.880]  英文的翻譯
[00:38:14.880 --> 00:38:16.880]  可能幫到你
[00:38:16.880 --> 00:38:18.880]  ESV只是黃色那幾個字
[00:38:18.880 --> 00:38:20.880]  的翻譯是這樣的
[00:38:20.880 --> 00:38:30.880]  你會怎樣再翻譯
[00:38:30.880 --> 00:38:32.880]  過這一句
[00:38:46.880 --> 00:38:48.880]  邪說之風搖動
[00:38:48.880 --> 00:38:50.880]  飄來飄去
[00:38:50.880 --> 00:38:52.880]  說的是尚高有很多謊言
[00:38:52.880 --> 00:38:54.880]  有很多假的東西
[00:38:54.880 --> 00:38:56.880]  現在我們要用
[00:38:56.880 --> 00:38:58.880]  愛心說什麼
[00:38:58.880 --> 00:39:00.880]  真理
[00:39:00.880 --> 00:39:06.880]  應該這樣翻譯
[00:39:06.880 --> 00:39:08.880]  就是說當我們
[00:39:08.880 --> 00:39:10.880]  面對一個這麼荒謬的社會
[00:39:10.880 --> 00:39:12.880]  我們不是坐著捱打
[00:39:12.880 --> 00:39:14.880]  我們關上耳朵不聽
[00:39:14.880 --> 00:39:16.880]  而是我們去承認
[00:39:16.880 --> 00:39:18.880]  到底真理是什麼
[00:39:18.880 --> 00:39:20.880]  什麼是對的
[00:39:20.880 --> 00:39:22.880]  我們不只是說壞的
[00:39:22.880 --> 00:39:24.880]  錯的我們不聽
[00:39:24.880 --> 00:39:26.880]  我們去說一些真的
[00:39:26.880 --> 00:39:28.880]  你記得這一幅圖畫
[00:39:28.880 --> 00:39:30.880]  你會想起二弗所書
[00:39:30.880 --> 00:39:32.880]  今天我們讀的書卷後兩章
[00:39:32.880 --> 00:39:34.880]  第六章第十三節
[00:39:34.880 --> 00:39:36.880]  那裡這樣說
[00:39:36.880 --> 00:39:38.880]  我們要拿起神所賜的
[00:39:38.880 --> 00:39:40.880]  全副軍裝在這些
[00:39:40.880 --> 00:39:42.880]  邪惡的日子抵擋受敵
[00:39:42.880 --> 00:39:44.880]  並且完成了一切之後
[00:39:44.880 --> 00:39:46.880]  還能站立得住
[00:39:46.880 --> 00:39:48.880]  他在說
[00:39:48.880 --> 00:39:50.880]  有個屬靈的軍裝
[00:39:50.880 --> 00:39:52.880]  有什麼
[00:39:52.880 --> 00:39:54.880]  真理當作帶子
[00:39:54.880 --> 00:39:56.880]  公義當作護心鏡遮空
[00:39:56.880 --> 00:39:58.880]  平安的福音
[00:39:58.880 --> 00:40:00.880]  當鞋走路
[00:40:00.880 --> 00:40:02.880]  信德當頭盔
[00:40:02.880 --> 00:40:06.880]  穿上救恩的頭盔
[00:40:06.880 --> 00:40:08.880]  信德作盾牌
[00:40:08.880 --> 00:40:10.880]  最後呢
[00:40:10.880 --> 00:40:12.880]  要拿著聖靈的寶劍
[00:40:12.880 --> 00:40:14.880]  是
[00:40:14.880 --> 00:40:16.880]  神的道
[00:40:16.880 --> 00:40:20.880]  說到這裡
[00:40:20.880 --> 00:40:22.880]  我想你都很清楚
[00:40:22.880 --> 00:40:24.880]  我想表達什麼
[00:40:24.880 --> 00:40:26.880]  要面對
[00:40:26.880 --> 00:40:28.880]  有很多假的教導
[00:40:28.880 --> 00:40:30.880]  我們的重點
[00:40:30.880 --> 00:40:32.880]  就是我們要
[00:40:32.880 --> 00:40:34.880]  去明白真理
[00:40:34.880 --> 00:40:36.880]  另一個重點
[00:40:36.880 --> 00:40:38.880]  當我們明白真理的時候
[00:40:38.880 --> 00:40:40.880]  真理未必合聽
[00:40:40.880 --> 00:40:42.880]  真理未必合聽
[00:40:42.880 --> 00:40:44.880]  你給我我都很想任意而行
[00:40:44.880 --> 00:40:46.880]  你給我我都很想
[00:40:46.880 --> 00:40:48.880]  將自己看為正的就做那件事
[00:40:48.880 --> 00:40:50.880]  但聖經的教導
[00:40:50.880 --> 00:40:52.880]  不是這樣的時候我們要謙卑
[00:40:52.880 --> 00:40:54.880]  剛剛去到
[00:40:54.880 --> 00:40:56.880]  農曆
[00:40:56.880 --> 00:40:58.880]  新曆新年
[00:40:58.880 --> 00:41:00.880]  我不知道你有沒有印象
[00:41:00.880 --> 00:41:02.880]  每一年的1月1日都會有一段新聞
[00:41:02.880 --> 00:41:04.880]  說什麼呢
[00:41:04.880 --> 00:41:06.880]  元旦BB
[00:41:06.880 --> 00:41:08.880]  剛出生
[00:41:08.880 --> 00:41:10.880]  就會有很多人在那裏
[00:41:10.880 --> 00:41:12.880]  去訪問那些家長
[00:41:12.880 --> 00:41:14.880]  你有沒有看過這些報道
[00:41:14.880 --> 00:41:16.880]  你有沒有印象
[00:41:16.880 --> 00:41:18.880]  那些家長通常說什麼
[00:41:18.880 --> 00:41:20.880]  通常你希望小朋友怎樣
[00:41:20.880 --> 00:41:22.880]  賺多點錢
[00:41:22.880 --> 00:41:24.880]  像李嘉誠那樣
[00:41:24.880 --> 00:41:26.880]  買很多樓給我
[00:41:26.880 --> 00:41:28.880]  不是的
[00:41:28.880 --> 00:41:30.880]  十居其九都是希望
[00:41:30.880 --> 00:41:32.880]  他可以開心
[00:41:32.880 --> 00:41:34.880]  快樂
[00:41:34.880 --> 00:41:36.880]  Sara
[00:41:36.880 --> 00:41:38.880]  你見到那麼多
[00:41:38.880 --> 00:41:40.880]  剛剛新媽媽
[00:41:40.880 --> 00:41:42.880]  大部份都是這樣想
[00:41:42.880 --> 00:41:44.880]  對於一個父母
[00:41:44.880 --> 00:41:46.880]  其實最緊張的
[00:41:46.880 --> 00:41:48.880]  就是他的子女
[00:41:48.880 --> 00:41:50.880]  是否能夠長大成人
[00:41:50.880 --> 00:41:56.880]  你有沒有試過服侍
[00:41:56.880 --> 00:41:58.880]  Jam Jam
[00:41:58.880 --> 00:42:00.880]  你有沒有和Jam Jam家長
[00:42:00.880 --> 00:42:02.880]  聊過天
[00:42:02.880 --> 00:42:04.880]  可能
[00:42:04.880 --> 00:42:06.880]  對於他們來說
[00:42:06.880 --> 00:42:08.880]  最大的痛
[00:42:08.880 --> 00:42:10.880]  最大的憂慮
[00:42:10.880 --> 00:42:12.880]  就是他們的孩子
[00:42:12.880 --> 00:42:14.880]  好像
[00:42:14.880 --> 00:42:16.880]  不懂得成長
[00:42:16.880 --> 00:42:20.880]  你想想
[00:42:20.880 --> 00:42:24.880]  他們擔心
[00:42:24.880 --> 00:42:26.880]  如果
[00:42:26.880 --> 00:42:28.880]  我的孩子
[00:42:28.880 --> 00:42:30.880]  比我長命
[00:42:30.880 --> 00:42:32.880]  到我
[00:42:32.880 --> 00:42:34.880]  走了的時候
[00:42:34.880 --> 00:42:36.880]  他怎樣
[00:42:36.880 --> 00:42:38.880]  當我想到這件事
[00:42:38.880 --> 00:42:40.880]  那些家長就會哭
[00:42:40.880 --> 00:42:42.880]  會流淚
[00:42:42.880 --> 00:42:44.880]  會很憂心
[00:42:44.880 --> 00:42:46.880]  我想借
[00:42:46.880 --> 00:42:48.880]  這個比喻
[00:42:48.880 --> 00:42:50.880]  我想作為一個
[00:42:50.880 --> 00:42:52.880]  目者
[00:42:52.880 --> 00:42:54.880]  其實我有類似的憂慮
[00:42:54.880 --> 00:42:56.880]  我最大的願望
[00:42:56.880 --> 00:42:58.880]  或者我最大的責任
[00:42:58.880 --> 00:43:00.880]  是幫助弟兄姊妹成長
[00:43:00.880 --> 00:43:06.880]  我想對於一個家長
[00:43:06.880 --> 00:43:08.880]  有一天他見到他的兒子
[00:43:08.880 --> 00:43:10.880]  開始懂得說話
[00:43:10.880 --> 00:43:12.880]  開始懂得走
[00:43:12.880 --> 00:43:14.880]  開始懂得轉身
[00:43:14.880 --> 00:43:16.880]  開始懂得去跑步
[00:43:16.880 --> 00:43:18.880]  開始懂得
[00:43:18.880 --> 00:43:20.880]  和人聊天
[00:43:20.880 --> 00:43:22.880]  懂得和人分享
[00:43:22.880 --> 00:43:24.880]  開始讀書
[00:43:24.880 --> 00:43:26.880]  到大了
[00:43:26.880 --> 00:43:28.880]  畢業
[00:43:28.880 --> 00:43:30.880]  開始結婚
[00:43:30.880 --> 00:43:32.880]  又有下一代
[00:43:32.880 --> 00:43:34.880]  是無比的興奮
[00:43:34.880 --> 00:43:40.880]  對於我來說
[00:43:40.880 --> 00:43:44.880]  如果我有一天
[00:43:44.880 --> 00:43:46.880]  見到我模樣的弟兄姊妹
[00:43:46.880 --> 00:43:48.880]  開始懂得說一些
[00:43:48.880 --> 00:43:50.880]  對的話
[00:43:50.880 --> 00:43:52.880]  開始懂得走
[00:43:52.880 --> 00:43:54.880]  懂得走
[00:43:54.880 --> 00:43:56.880]  開始接納
[00:43:56.880 --> 00:43:58.880]  扶持
[00:43:58.880 --> 00:44:00.880]  甚至他長大了
[00:44:00.880 --> 00:44:02.880]  可以一起侍奉
[00:44:02.880 --> 00:44:08.880]  這是我最大的喜樂
