
[00:00:00.000 --> 00:00:03.580]  今天的題目是《恩典之路》
[00:37:26.240 --> 00:37:29.240]  不過想不到十六年後
[00:37:29.240 --> 00:37:32.940]  正當她做婚前輔導的期間
[00:37:32.940 --> 00:37:35.040]  就再一次證實了
[00:37:35.040 --> 00:37:37.340]  她喉癌復發
[00:37:37.340 --> 00:37:40.440]  嚴重的程度是連一滴水
[00:37:40.440 --> 00:37:42.840]  一滴口水都吞不下
[00:37:42.840 --> 00:37:44.440]  所以口水一分泌
[00:37:44.440 --> 00:37:46.740]  她就要吐出來
[00:37:46.740 --> 00:37:50.540]  最後也逃不過要做一個很大的手術
[00:37:50.540 --> 00:37:56.240]  要將整個喉嚨和聲帶都割除
[00:37:56.240 --> 00:38:00.040]  然後在她小腸割了一小截出來
[00:38:00.040 --> 00:38:04.740]  做了一條食道
[00:38:04.740 --> 00:38:09.140]  她剛剛做完這個手術大約一個月
[00:38:09.140 --> 00:38:11.540]  她就要好像小朋友那樣
[00:38:11.540 --> 00:38:13.540]  用這條新的食道
[00:38:13.540 --> 00:38:17.340]  去學怎樣吃東西 怎樣吞東西
[00:38:17.340 --> 00:38:22.040]  同樣在食道最下面這個位置開了一個洞
[00:38:22.040 --> 00:38:25.540]  她要開始好像小朋友一樣說話
[00:38:25.540 --> 00:38:28.740]  不過是用氣去說話
[00:38:28.740 --> 00:38:30.140]  在這個洞裡
[00:38:30.140 --> 00:38:31.640]  很不容易
[00:38:31.640 --> 00:38:34.640]  前面還有很多未知的變數
[00:38:34.640 --> 00:38:36.740]  未知的事情會發生
[00:38:36.740 --> 00:38:41.340]  實在是一條從未走過的路
[00:38:41.340 --> 00:38:45.740]  不過姊妹的信靠 堅持和馴服的生命
[00:38:45.740 --> 00:38:48.840]  實在是我的榜樣
[00:38:48.840 --> 00:38:50.440]  她從未做手術
[00:38:50.440 --> 00:38:53.840]  到現在大約做完手術一個月
[00:38:53.840 --> 00:38:57.540]  她的分享都是感恩和代討事項
[00:38:57.540 --> 00:38:59.340]  當然她現在的分享
[00:38:59.340 --> 00:39:01.340]  都只是用文字
[00:39:01.340 --> 00:39:04.540]  或者是用術語
[00:39:04.540 --> 00:39:06.440]  她感恩些什麼
[00:39:06.440 --> 00:39:08.240]  她感恩她說
[00:39:08.240 --> 00:39:12.040]  她有很愛她的家人和男朋友
[00:39:12.040 --> 00:39:16.340]  有很多很好的弟兄姊妹和她同行
[00:39:16.340 --> 00:39:17.540]  她感恩什麼
[00:39:17.540 --> 00:39:20.940]  她感恩經過很多個月的檢查
[00:39:20.940 --> 00:39:25.340]  終於知道病因和醫治的方法
[00:39:25.340 --> 00:39:28.340]  她感恩遇到很好的醫生
[00:39:28.340 --> 00:39:31.740]  醫護人員和醫院
[00:39:31.740 --> 00:39:32.940]  大家都知道
[00:39:32.940 --> 00:39:34.740]  你曾經有過這樣的病
[00:39:34.740 --> 00:39:38.040]  其實你不可以為這個病買到保險
[00:39:38.040 --> 00:39:41.840]  所以她十幾年都買不到保險
[00:39:41.840 --> 00:39:43.740]  但是因為疫情期間
[00:39:43.740 --> 00:39:45.640]  她很多時間在家
[00:39:45.640 --> 00:39:47.640]  她就經常上網
[00:39:47.640 --> 00:39:50.140]  不知為什麼突然之間
[00:39:50.140 --> 00:39:53.140]  有間保險公司就受保
[00:39:53.140 --> 00:39:57.640]  於是她當時就馬上投保了
[00:39:57.640 --> 00:40:00.640]  原來她今年要做一個這麼大的手術
[00:40:00.640 --> 00:40:03.340]  未做手術之前她告訴我
[00:40:03.340 --> 00:40:06.140]  可能大約七十萬左右
[00:40:06.140 --> 00:40:08.740]  不過前兩天我去她家探望她
[00:40:08.740 --> 00:40:10.040]  她就告訴我
[00:40:10.040 --> 00:40:11.340]  最後結帳
[00:40:11.340 --> 00:40:15.040]  保險公司的代理人陪她一起去
[00:40:15.040 --> 00:40:21.040]  是一百一十九萬
[00:40:21.040 --> 00:40:22.840]  上帝真的很奇妙
[00:40:22.840 --> 00:40:29.240]  但是她不需要負擔任何的費用
[00:40:29.240 --> 00:40:32.840]  因為保險公司全部補完
[00:40:32.840 --> 00:40:38.540]  並且她不需要預先支付那個費用
[00:40:38.540 --> 00:40:44.640]  已經是預先批核了
[00:40:44.640 --> 00:40:47.640]  簡直為什麼會是這樣
[00:40:47.640 --> 00:40:49.940]  就是原來上帝幾年之前
[00:40:49.940 --> 00:40:53.340]  已經知道她今天要做這個手術
[00:40:53.340 --> 00:40:56.440]  已經為她安排好了
[00:40:56.440 --> 00:40:57.940]  她又告訴我
[00:40:57.940 --> 00:40:59.740]  由她開始病發
[00:40:59.740 --> 00:41:02.040]  一直到現在
[00:41:02.040 --> 00:41:06.440]  她從來都是有優質的睡眠
[00:41:06.440 --> 00:41:08.940]  每一晚都睡得很好
[00:41:08.940 --> 00:41:10.340]  我們沒有病
[00:41:10.340 --> 00:41:12.740]  也未必每一晚都睡得很好
[00:41:12.740 --> 00:41:14.840]  她每一晚都睡得很好
[00:41:14.840 --> 00:41:16.440]  還不是神蹟
[00:41:16.440 --> 00:41:18.740]  因為她說她感恩
[00:41:18.740 --> 00:41:23.140]  她感恩上帝一直在她身邊
[00:41:23.140 --> 00:41:24.640]  在手術前一晚
[00:41:24.640 --> 00:41:27.340]  她就自己拍了一個影片
[00:41:27.340 --> 00:41:30.240]  最後用她自己的聲音
[00:41:30.240 --> 00:41:34.140]  記錄了整個的經歷
[00:41:34.140 --> 00:41:38.440]  最後她還簡唱了「欽點之路」
[00:41:38.440 --> 00:41:40.140]  進手術室之前
[00:41:40.140 --> 00:41:43.140]  我和梁牧師去到醫院為她祈禱
[00:41:43.140 --> 00:41:44.740]  說真的祈完禱
[00:41:44.740 --> 00:41:47.640]  我們都不敢提議敬拜
[00:41:47.640 --> 00:41:50.340]  不過姊妹說不如我們敬拜
[00:41:50.340 --> 00:41:55.040]  再唱一次「欽點之路」
[00:41:55.040 --> 00:41:57.640]  我們就和她和她媽媽
[00:41:57.640 --> 00:42:02.440]  和她男朋友一起唱「欽點之路」
[00:42:02.440 --> 00:42:04.640]  她雖然知道要做手術
[00:42:04.640 --> 00:42:05.940]  但很早之前
[00:42:05.940 --> 00:42:07.940]  她已經憑信心報名
[00:42:07.940 --> 00:42:11.840]  參加手術之後一個月的平安夜報介任
[00:42:11.840 --> 00:42:13.540]  結果她真的來了
[00:42:13.540 --> 00:42:16.540]  她覺得就算我用心跟著唱
[00:42:16.540 --> 00:42:18.640]  都是好美的事
[00:42:18.640 --> 00:42:19.840]  她不單止自己來
[00:42:19.840 --> 00:42:23.840]  還帶同朋友一起來
[00:42:23.840 --> 00:42:25.940]  真的覺得這麼厲害
[00:42:25.940 --> 00:42:30.640]  她跟我說她很期待2月份開的門女
[00:42:30.640 --> 00:42:35.440]  她是第一個交報名表給我的
[00:42:35.440 --> 00:42:39.340]  入院前一天的星期六
[00:42:39.340 --> 00:42:40.640]  一個崇拜
[00:42:40.640 --> 00:42:43.240]  她帶了一個新朋友來做崇拜
[00:42:43.240 --> 00:42:45.240]  那個新朋友信了主
[00:42:45.240 --> 00:42:47.240]  現在在做載盤
[00:42:47.240 --> 00:42:48.940]  25號那天
[00:42:48.940 --> 00:42:52.840]  她又帶了她媽媽來做崇拜
[00:42:52.840 --> 00:42:53.540]  差一點點
[00:42:53.540 --> 00:42:55.240]  伯母就信耶穌了
[00:42:55.240 --> 00:42:58.440]  我們說很快
[00:42:58.440 --> 00:43:00.240]  實在太感動了
[00:43:00.240 --> 00:43:01.740]  其實昨天她跟男朋友
[00:43:01.740 --> 00:43:04.040]  也帶了幾個人來做崇拜
[00:43:04.040 --> 00:43:07.240]  這樣專一跟隨主的態度
[00:43:07.240 --> 00:43:09.840]  這份信心堅持和信服
[00:43:09.840 --> 00:43:11.640]  真的讓人很感動
[00:43:11.640 --> 00:43:13.140]  又很佩服
[00:43:13.140 --> 00:43:14.740]  丙姊妹
[00:43:14.740 --> 00:43:16.940]  由神而來的平安
[00:43:16.940 --> 00:43:20.740]  真的不是這個世界可以奪去的
[00:43:20.740 --> 00:43:22.540]  其實你們信不信
[00:43:22.540 --> 00:43:24.340]  你們在難處當中
[00:43:24.340 --> 00:43:28.440]  神仍然和你們同在
[00:43:28.440 --> 00:43:30.540]  甚至在難處當中
[00:43:30.540 --> 00:43:31.640]  每一步
[00:43:31.640 --> 00:43:33.740]  上帝都走在你們前面
[00:43:33.740 --> 00:43:36.940]  任你們過渡
[00:43:36.940 --> 00:43:41.240]  你們懂得數算主因嗎
[00:43:41.240 --> 00:43:43.040]  在年中的時候
[00:43:43.040 --> 00:43:44.840]  我想鼓勵一下你們
[00:43:44.840 --> 00:43:47.040]  給自己一些空間
[00:43:47.040 --> 00:43:48.940]  數算一下過去一年
[00:43:48.940 --> 00:43:51.040]  上帝的恩典
[00:43:51.040 --> 00:43:53.540]  那些是恩典的記號
[00:43:53.540 --> 00:43:56.340]  也是給予我們能力
[00:43:56.340 --> 00:44:01.640]  繼續走下去的勇氣和憑據
[00:44:01.640 --> 00:44:05.240]  願意大家滿有能力
[00:44:05.240 --> 00:44:09.440]  踏進2025年
[00:44:09.440 --> 00:44:11.240]  去到總結
[00:44:11.240 --> 00:44:13.040]  上主的遂領
[00:44:13.040 --> 00:44:15.740]  忠心跟隨
[00:44:15.740 --> 00:44:17.140]  奇妙的旅程
[00:44:17.140 --> 00:44:19.940]  我們就憑信踏上
[00:44:19.940 --> 00:44:21.440]  紀念上帝的恩典
[00:44:21.440 --> 00:44:25.440]  我們就有能力繼續順伏走下去
[00:44:25.440 --> 00:44:27.640]  我很想和大家在2025年
[00:44:27.640 --> 00:44:33.040]  一起學習這三個信心的功課
[00:44:33.040 --> 00:44:34.340]  信心的功課是
[00:44:34.340 --> 00:44:37.140]  無論我們在順境還是逆境
[00:44:37.140 --> 00:44:41.440]  神總不離棄專一跟隨祂的人
[00:44:41.440 --> 00:44:43.440]  Amen
[00:44:43.440 --> 00:44:46.340]  當我預備到這篇講到最後的時候
[00:44:46.340 --> 00:44:47.440]  我忽然想起
[00:44:47.440 --> 00:44:51.040]  媽媽回天家之前說的幾句話
[00:44:51.040 --> 00:44:53.640]  回天家前那兩星期
[00:44:53.640 --> 00:44:57.740]  我在美國一直陪著她在身邊
[00:44:57.740 --> 00:44:59.640]  她跟很多人都這樣說
[00:44:59.640 --> 00:45:02.040]  她說她真的很感謝耶穌
[00:45:02.040 --> 00:45:05.640]  她很感謝耶穌在她健健康康的時候
[00:45:05.640 --> 00:45:10.140]  還了她的心願在教會受洗
[00:45:10.140 --> 00:45:12.040]  她很感謝耶穌
[00:45:12.040 --> 00:45:13.240]  如果不是耶穌
[00:45:13.240 --> 00:45:15.740]  她現在真的不知道怎麼走下去
[00:45:15.740 --> 00:45:19.340]  她真的不知道怎麼算好
[00:45:19.340 --> 00:45:21.140]  不過她又告訴我
[00:45:21.140 --> 00:45:25.640]  她現在就知道耶穌在她身邊
[00:45:25.640 --> 00:45:28.340]  快要踏入2025年
[00:45:28.340 --> 00:45:30.840]  我也很想告訴上帝
[00:45:30.840 --> 00:45:34.340]  我很想在我健健康康的時候
[00:45:34.340 --> 00:45:38.940]  做好上帝要我做的每一樣工作
[00:45:38.940 --> 00:45:44.040]  我又很想繼續信靠神的恩典和帶領
[00:45:44.040 --> 00:45:47.840]  繼續傳揚耶穌的福音
[00:45:47.840 --> 00:45:52.640]  用我的恩賜為主獻上最好
[00:45:52.640 --> 00:45:55.840]  如果大家都想在新的一年裡面
[00:45:55.840 --> 00:45:57.640]  靠著主的恩典
[00:45:57.640 --> 00:46:00.740]  一起活出這個信心的功課
[00:46:00.740 --> 00:46:01.740]  得著應許
