
[00:00:00.000 --> 00:00:03.440]  今天要和大家分享的講道題目是
[00:37:43.680 --> 00:37:48.560]  爸爸是我第一位為人去私人洗禮的信徒
[00:37:48.560 --> 00:37:50.880]  在畢業的時候
[00:37:50.880 --> 00:37:52.720]  自己有一個立志
[00:37:52.720 --> 00:37:54.720]  就是說把聖經當中
[00:37:54.720 --> 00:37:56.720]  六十六卷的書卷當中
[00:37:56.720 --> 00:38:00.640]  每一卷都好好的寫一個講章
[00:38:00.640 --> 00:38:04.600]  由神學院到現在當中
[00:38:04.600 --> 00:38:05.720]  雖然時間很忙
[00:38:05.720 --> 00:38:08.200]  但都很努力的去寫講章
[00:38:08.200 --> 00:38:10.640]  寫了大約有三十五篇
[00:38:10.640 --> 00:38:14.720]  也涵蓋了有二十五個書卷
[00:38:14.720 --> 00:38:18.160]  完成了我這個目標大約有三分之一
[00:38:18.160 --> 00:38:20.920]  一生立志用神的說話
[00:38:20.920 --> 00:38:25.120]  讓自己養牧養的弟兄姊妹去認識神
[00:38:25.120 --> 00:38:29.800]  能夠忠心按正義分解神的道
[00:38:29.800 --> 00:38:31.480]  聆聽神的目的
[00:38:31.480 --> 00:38:34.360]  是要我們去回應神的吩咐
[00:38:34.360 --> 00:38:39.640]  並且能夠讓我們繼續一生聽到神的聲音
[00:38:39.640 --> 00:38:42.200]  當上帝呼召你到的時候
[00:38:42.200 --> 00:38:44.480]  讓我們好好去禱告
[00:38:44.480 --> 00:38:50.560]  並且是憑信心去回應上帝對我們的吩咐
[00:38:50.560 --> 00:38:54.320]  去到講到的總結
[00:38:54.320 --> 00:38:56.720]  聆聽始於認識神
[00:38:56.720 --> 00:38:58.040]  要擺上時間
[00:38:58.040 --> 00:39:00.720]  跟神建立一個個人的關係
[00:39:00.720 --> 00:39:04.400]  認識神是我們一生最重要的功課
[00:39:04.400 --> 00:39:08.480]  認識神幫助我們能夠聽到神的說話
[00:39:08.480 --> 00:39:10.600]  有信服神的心智
[00:39:10.600 --> 00:39:12.400]  沒有一個信服神的心智
[00:39:12.400 --> 00:39:16.600]  你是不能夠聽到神的聲音
[00:39:16.600 --> 00:39:19.520]  要回應神的吩咐
[00:39:19.520 --> 00:39:23.560]  好讓我們能夠一生去繼續聽到神的聲音
[00:39:23.560 --> 00:39:28.520]  也是要我們能夠去勇敢回應神對我們的吩咐
[00:39:28.520 --> 00:39:32.280]  今天就讓我們以行動去回應神的說話
[00:39:32.280 --> 00:39:36.080]  立志一生只聽我主耶穌的聲音
