
[00:00:00.000 --> 00:00:03.600]  好多年前我的皮膚有些問題
[00:32:48.200 --> 00:32:50.200]  出風頭
[00:32:50.200 --> 00:32:52.200]  玩拳術
[00:32:52.200 --> 00:32:54.200]  所以他見到
[00:32:54.200 --> 00:32:56.200]  這些基督徒他已經覺得
[00:32:56.200 --> 00:32:58.200]  基督徒是虛偽
[00:32:58.200 --> 00:33:00.200]  傳福音不是單單叫醫生
[00:33:00.200 --> 00:33:02.200]  可以回教會那麼簡單
[00:33:02.200 --> 00:33:04.200]  很長一條路
[00:33:04.200 --> 00:33:06.200]  甚至他有些親戚
[00:33:06.200 --> 00:33:08.200]  因為見慣很多
[00:33:08.200 --> 00:33:10.200]  異教的神棍
[00:33:10.200 --> 00:33:12.200]  當他知道我是牧師的時候
[00:33:12.200 --> 00:33:14.200]  他都當我是神棍
[00:33:14.200 --> 00:33:16.200]  你知不知道
[00:33:16.200 --> 00:33:18.200]  對他來說
[00:33:18.200 --> 00:33:20.200]  這些宗教人士
[00:33:20.200 --> 00:33:22.200]  受薪的就是神棍
[00:33:22.200 --> 00:33:26.200]  我和太太要很警醒
[00:33:26.200 --> 00:33:28.200]  跟親戚的相處
[00:33:28.200 --> 00:33:30.200]  我們要言行各樣東西
[00:33:30.200 --> 00:33:32.200]  讓他見到我們不是那些人
[00:33:32.200 --> 00:33:34.200]  有些是不好的
[00:33:34.200 --> 00:33:36.200]  但我們不是那些人
[00:33:36.200 --> 00:33:38.200]  感謝神
[00:33:38.200 --> 00:33:40.200]  起碼慢慢我們見到他們
[00:33:40.200 --> 00:33:42.200]  對我的態度慢慢轉化
[00:33:42.200 --> 00:33:44.200]  有多點尊重
[00:33:44.200 --> 00:33:46.200]  但的確是
[00:33:46.200 --> 00:33:48.200]  當我們不去處理裡面的罪
[00:33:48.200 --> 00:33:50.200]  越掩蓋自己
[00:33:50.200 --> 00:33:52.200]  越欺騙自己
[00:33:52.200 --> 00:33:54.200]  當罪到地步要爆煲的時候
[00:33:54.200 --> 00:33:56.200]  到時去處理
[00:33:56.200 --> 00:33:58.200]  我們個人或家庭或工作
[00:33:58.200 --> 00:34:00.200]  或種種財政或習慣
[00:34:00.200 --> 00:34:02.200]  罪惡問題的時候
[00:34:02.200 --> 00:34:04.200]  是更難處理
[00:34:04.200 --> 00:34:06.200]  而且我們傷害別人
[00:34:06.200 --> 00:34:08.200]  人對我們有信任
[00:34:08.200 --> 00:34:10.200]  但當人發覺原來我們表面的善意
[00:34:10.200 --> 00:34:12.200]  原來是背後一個謊言
[00:34:12.200 --> 00:34:14.200]  虛偽地
[00:34:14.200 --> 00:34:16.200]  為了賺取他們
[00:34:16.200 --> 00:34:18.200]  一些利益
[00:34:18.200 --> 00:34:20.200]  一些尊重
[00:34:20.200 --> 00:34:22.200]  聽我說話
[00:34:22.200 --> 00:34:24.200]  對我們人有傷害
[00:34:24.200 --> 00:34:26.200]  甚至羞辱神的名
[00:34:26.200 --> 00:34:28.200]  而且很多人因為這樣
[00:34:28.200 --> 00:34:30.200]  對我們信仰退卻
[00:34:30.200 --> 00:34:32.200]  我在教會也是
[00:34:32.200 --> 00:34:34.200]  我打算在教會做多點奉獻
[00:34:34.200 --> 00:34:38.200]  好像別人去廟裡
[00:34:38.200 --> 00:34:40.200]  添多點香油
[00:34:40.200 --> 00:34:44.200]  以致我做問題
[00:34:44.200 --> 00:34:46.200]  有罪被人見到
[00:34:46.200 --> 00:34:48.200]  不要緊
[00:34:48.200 --> 00:34:50.200]  教會見到我奉獻慷慨
[00:34:50.200 --> 00:34:52.200]  或多點去侍奉
[00:34:52.200 --> 00:34:54.200]  被人見到我多活躍
[00:34:54.200 --> 00:34:56.200]  多熱心
[00:34:56.200 --> 00:34:58.200]  於是內裡的事不用處理
[00:34:58.200 --> 00:35:00.200]  或者
[00:35:00.200 --> 00:35:02.200]  不知道大家會不會來教會
[00:35:02.200 --> 00:35:04.200]  上我們受浸班
[00:35:04.200 --> 00:35:06.200]  然後受洗
[00:35:06.200 --> 00:35:08.200]  會不會因為你的男朋友
[00:35:08.200 --> 00:35:10.200]  女朋友你不信耶穌受洗
[00:35:10.200 --> 00:35:12.200]  他又不跟你拍拖結婚
[00:35:12.200 --> 00:35:14.200]  還是你受洗之後
[00:35:14.200 --> 00:35:16.200]  有受洗證
[00:35:16.200 --> 00:35:18.200]  對你的小朋友入口多幾分
[00:35:18.200 --> 00:35:20.200]  這裏是虛偽
[00:35:20.200 --> 00:35:22.200]  這裏是虛偽
[00:35:22.200 --> 00:35:26.200]  所以求神幫助我們
[00:35:26.200 --> 00:35:28.200]  我們追求的
[00:35:28.200 --> 00:35:30.200]  不在人面前那種
[00:35:30.200 --> 00:35:32.200]  稱讚榮譽
[00:35:32.200 --> 00:35:34.200]  面子
[00:35:34.200 --> 00:35:36.200]  更加不是因為我們能夠
[00:35:36.200 --> 00:35:38.200]  回教會找到一些游泳利益
[00:35:38.200 --> 00:35:42.200]  我們學耶穌所說
[00:35:42.200 --> 00:35:44.200]  我們要學我們的天父原傳
[00:35:44.200 --> 00:35:46.200]  祂的聖情
[00:35:46.200 --> 00:35:48.200]  當我們習慣了世俗
[00:35:48.200 --> 00:35:50.200]  這種假冒為善的價值觀的時候
[00:35:50.200 --> 00:35:52.200]  我們不是越來越像天父
[00:35:52.200 --> 00:35:54.200]  你知不知道像誰
[00:35:54.200 --> 00:35:56.200]  誰說謊最厲害
[00:35:56.200 --> 00:36:00.200]  像魔鬼撒旦
[00:36:00.200 --> 00:36:02.200]  別人說誇張
[00:36:02.200 --> 00:36:04.200]  你看約翰福音第八章
[00:36:04.200 --> 00:36:06.200]  耶穌說撒旦是什麼人
[00:36:06.200 --> 00:36:08.200]  是說謊話之人的父
[00:36:08.200 --> 00:36:12.200]  當我們自己以為
[00:36:12.200 --> 00:36:14.200]  用很多掩飾去掩飾我們罪惡
[00:36:14.200 --> 00:36:16.200]  看到我們覺得多好的時候
[00:36:16.200 --> 00:36:18.200]  這個人中了魔鬼的詭計越來越像
[00:36:18.200 --> 00:36:20.200]  我們要仇敵魔鬼的聖情
[00:36:20.200 --> 00:36:24.200]  我們不要中這個鬼
[00:36:24.200 --> 00:36:26.200]  當我們發覺有問題的時候
[00:36:26.200 --> 00:36:28.200]  我們學耶穌說我們要悔改
[00:36:28.200 --> 00:36:30.200]  我們要求神幫助我們
[00:36:30.200 --> 00:36:32.200]  我們要跟神說主人是我的罪人
[00:36:32.200 --> 00:36:34.200]  我處理不了我的問題
[00:36:34.200 --> 00:36:36.200]  我處理不了我的家庭問題
[00:36:36.200 --> 00:36:38.200]  處理不了我的一些壞習慣
[00:36:38.200 --> 00:36:40.200]  甚至一些罪惡
[00:36:40.200 --> 00:36:42.200]  我真的不能夠做到
[00:36:42.200 --> 00:36:44.200]  我連破產都沒有東西可以依靠
[00:36:44.200 --> 00:36:50.200]  有需要的時候找讀者
[00:36:50.200 --> 00:36:52.200]  找你信任的主內的弟兄姊妹去談
[00:36:52.200 --> 00:36:56.200]  我們當然也有操守要為大家保密
[00:36:56.200 --> 00:36:58.200]  去愛大家
[00:36:58.200 --> 00:37:00.200]  我們怕的不是你承認自己的罪
[00:37:00.200 --> 00:37:02.200]  是怕你不承認去掩飾
[00:37:02.200 --> 00:37:04.200]  到爆煲的時候
[00:37:04.200 --> 00:37:06.200]  帶給你自己你的家人和教會明星
[00:37:06.200 --> 00:37:08.200]  主的明星的傷害會更加大
[00:37:08.200 --> 00:37:10.200]  所以求主幫助我們
[00:37:10.200 --> 00:37:12.200]  改變我們的價值觀
[00:37:12.200 --> 00:37:14.200]  不是將世俗那一套的
[00:37:14.200 --> 00:37:16.200]  偽善的標準帶入
[00:37:16.200 --> 00:37:18.200]  而是將神那一種完全的
[00:37:18.200 --> 00:37:20.200]  樣式活出來
[00:37:20.200 --> 00:37:22.200]  以至能夠榮耀我們的神
[00:37:22.200 --> 00:37:24.200]  求主幫助我們一起祈禱
[00:37:24.200 --> 00:37:26.200]  主耶穌幫助我們學習處理自己的樣式
[00:37:26.200 --> 00:37:30.200]  跟隨聖經
[00:37:30.200 --> 00:37:32.200]  律法背後描述天父的
[00:37:32.200 --> 00:37:34.200]  完全性情
[00:37:34.200 --> 00:37:36.200]  我們知道我們是
[00:37:36.200 --> 00:37:38.200]  很軟弱無力
[00:37:38.200 --> 00:37:40.200]  讓我們由悔改作起點
[00:37:40.200 --> 00:37:42.200]  承認我們心靈的破產
[00:37:42.200 --> 00:37:44.200]  以至我們有一個
[00:37:44.200 --> 00:37:46.200]  對我們的罪
[00:37:46.200 --> 00:37:48.200]  對我們的生命有一種哀動
[00:37:48.200 --> 00:37:50.200]  有一種歉疚
[00:37:50.200 --> 00:37:52.200]  從而
[00:37:52.200 --> 00:37:54.200]  讓聖靈在我們裡面
[00:37:54.200 --> 00:37:56.200]  更加能夠活躍
[00:37:56.200 --> 00:37:58.200]  更加能夠幫助我們
[00:37:58.200 --> 00:38:00.200]  將這些罪惡
[00:38:00.200 --> 00:38:02.200]  救我的性情驅走
[00:38:02.200 --> 00:38:04.200]  讓天父的完全
[00:38:04.200 --> 00:38:06.200]  能夠進入我們裡面
[00:38:06.200 --> 00:38:08.200]  我們永遠要去榮耀神
[00:38:08.200 --> 00:38:09.800]  奉耶穌基督的名禱
[00:38:09.800 --> 00:38:11.800]  阿們
