
[00:00:00.000 --> 00:00:08.520]  今天我們會看看從針研給我們一些什麼提醒如何克服一些阻礙我們成功的一些障礙
[00:35:10.200 --> 00:35:13.560]  他說這個就是神給我們的calling
[00:35:13.560 --> 00:35:15.920]  這個就是爲什麼中世紀的教會
[00:35:15.920 --> 00:35:17.480]  有個很好的傳統
[00:35:17.480 --> 00:35:20.480]  就是當一些人開始去接受裝備
[00:35:20.480 --> 00:35:21.880]  去進入他的工場
[00:35:21.880 --> 00:35:23.760]  不是宣教工場
[00:35:23.760 --> 00:35:25.920]  是一份職業的時候
[00:35:25.920 --> 00:35:29.840]  教會是真的會有牧師叫他出來
[00:35:29.840 --> 00:35:31.680]  大家全教會爲他祈禱
[00:35:31.680 --> 00:35:33.920]  然後猜他去
[00:35:33.920 --> 00:35:35.200]  我們現在都有猜顯例
[00:35:35.200 --> 00:35:37.800]  但我們現在的猜顯例通常是猜什麼呢
[00:35:37.800 --> 00:35:39.520]  就是如果你有感動出來讀神
[00:35:39.520 --> 00:35:40.960]  我們會猜你
[00:35:40.960 --> 00:35:43.720]  如果你去讀短學我們會猜你
[00:35:43.720 --> 00:35:45.520]  但如果你說
[00:35:45.520 --> 00:35:48.120]  我去學修車用不用這麼嚴重
[00:35:48.120 --> 00:35:50.560]  但以前不是學修車也會猜你
[00:35:50.560 --> 00:35:53.800]  你準備去寄宿校學修車
[00:35:53.800 --> 00:35:55.960]  大家全教會爲你祈禱按手
[00:35:55.960 --> 00:35:57.920]  求神祝福你高沒你
[00:35:57.920 --> 00:36:01.960]  讓你成爲修車行業一個很厲害的祭司
[00:36:01.960 --> 00:36:04.880]  然後就send你去接受這個訓練
[00:36:04.880 --> 00:36:10.080]  然後出來成爲一個忠心的mechanic
[00:36:10.080 --> 00:36:11.840]  我覺得這個是對的觀念
[00:36:11.840 --> 00:36:15.200]  這個纔是真正聖經跟我們說的
[00:36:15.200 --> 00:36:18.040]  爲什麼神在乎你的事
[00:36:18.040 --> 00:36:22.360]  爲什麼你覺得你的工作需要來到神面前祈禱呢
[00:36:22.360 --> 00:36:25.480]  爲什麼你的工作在策劃你的career的時候
[00:36:25.480 --> 00:36:30.040]  你就想要involve神
[00:36:30.040 --> 00:36:33.040]  就因爲你的觀念不是因爲
[00:36:33.040 --> 00:36:36.360]  不是認爲在教會服事或者宣教工廠
[00:36:36.360 --> 00:36:37.840]  這個纔是重要
[00:36:37.840 --> 00:36:40.440]  我的工作不重要
[00:36:40.440 --> 00:36:43.200]  這個觀念不是對的觀念
[00:36:43.200 --> 00:36:46.000]  對的觀念我相信是馬丁路德的觀念
[00:36:46.000 --> 00:36:48.080]  就是信徒皆祭司
[00:36:48.080 --> 00:36:51.040]  是應用在所有的行業
[00:36:51.040 --> 00:36:52.880]  就是神給你這份工作
[00:36:52.880 --> 00:36:55.440]  給你這個才幹
[00:36:55.440 --> 00:36:56.440]  接受這種訓練
[00:36:56.440 --> 00:36:59.120]  無論你是護士醫生還是counselor
[00:36:59.120 --> 00:37:01.160]  神怎麼鞏固你城門
[00:37:01.160 --> 00:37:03.240]  是吧 軍人
[00:37:03.240 --> 00:37:04.480]  是吧 軍人保障我們
[00:37:04.480 --> 00:37:05.880]  我這次在以色列
[00:37:05.880 --> 00:37:08.760]  剛好遇到ISIS的二號人物
[00:37:08.760 --> 00:37:10.760]  被以色列殺了 特工
[00:37:10.760 --> 00:37:12.160]  然後他爲了報復
[00:37:12.160 --> 00:37:17.120]  在加沙街發射了50枚火箭炮
[00:37:17.120 --> 00:37:21.000]  向着以色列的南部Tel Aviv
[00:37:21.000 --> 00:37:22.840]  當然以色列很厲害
[00:37:22.840 --> 00:37:25.880]  攔截了很多枚
[00:37:25.880 --> 00:37:29.880]  但其中有幾枚飛到了Tel Aviv的南部
[00:37:29.880 --> 00:37:31.680]  剛好那天我們離開了Tel Aviv
[00:37:31.680 --> 00:37:33.200]  去了耶路撒冷
[00:37:33.200 --> 00:37:36.080]  一早起牀就看到這個新聞
[00:37:36.080 --> 00:37:38.200]  導遊就立即安慰我們
[00:37:38.200 --> 00:37:39.600]  大家不用怕
[00:37:39.600 --> 00:37:42.080]  因爲這個加沙街
[00:37:42.080 --> 00:37:44.320]  如果發射火箭炮來到耶路撒冷
[00:37:44.320 --> 00:37:46.280]  是需要兩分鐘纔到的
[00:37:46.280 --> 00:37:47.240]  所以警報一響
[00:37:47.240 --> 00:37:48.240]  你有兩分鐘的時間
[00:37:48.240 --> 00:37:49.920]  立刻找防空洞
[00:37:49.920 --> 00:37:52.440]  或者你在樓梯底就沒事了
[00:37:52.440 --> 00:37:53.760]  是吧 於是他說完之後
[00:37:53.760 --> 00:37:55.800]  大家就越來越害怕了
[00:37:55.800 --> 00:37:57.040]  越來越害怕
[00:37:57.040 --> 00:37:58.400]  那一刻你就知道
[00:37:58.400 --> 00:38:01.680]  神怎麼鞏固你的城門
[00:38:01.680 --> 00:38:04.160]  透過那些軍事
[00:38:04.160 --> 00:38:07.320]  特別是有些人是專門做國防的
[00:38:07.320 --> 00:38:10.000]  專門設計那些攔截導彈
[00:38:10.000 --> 00:38:12.520]  那些幫你看着雷達
[00:38:12.520 --> 00:38:15.080]  我也認識有些人是做過那些行業的
[00:38:15.080 --> 00:38:17.480]  有些人說最近上班沒什麼動力
[00:38:17.480 --> 00:38:18.480]  我經常都很緊張
[00:38:18.480 --> 00:38:20.160]  我說你必須要敬業
[00:38:20.160 --> 00:38:21.800]  基督徒一定要敬業
[00:38:21.800 --> 00:38:22.720]  其他人可以不敬業
[00:38:22.720 --> 00:38:24.360]  你必須要敬業
[00:38:24.360 --> 00:38:25.680]  你看清楚
[00:38:25.680 --> 00:38:27.520]  買了什麼北韓飛的導彈出來
[00:38:27.520 --> 00:38:28.520]  你看不到的
[00:38:28.520 --> 00:38:30.160]  大家都很麻煩
[00:38:30.160 --> 00:38:32.600]  所以行業必須要敬業
[00:38:32.600 --> 00:38:35.000]  基督徒敬業是很榮耀神
[00:38:35.000 --> 00:38:36.040]  但問題是
[00:38:36.040 --> 00:38:37.280]  你必須改變一個觀念
[00:38:37.280 --> 00:38:38.560]  就是你的工作
[00:38:38.560 --> 00:38:42.440]  並不只是一份賺錢養家的工具
[00:38:42.440 --> 00:38:46.200]  你的身份是一個祭司的身份
[00:38:46.200 --> 00:38:48.080]  只是你不是宣教工廠
[00:38:48.080 --> 00:38:51.440]  你的工作上已經是一個祭司的身份
[00:38:51.440 --> 00:38:52.800]  神是透過你的工作
[00:38:52.800 --> 00:38:54.200]  敬業的精神
[00:38:54.200 --> 00:38:56.320]  然後去服務其他的人
[00:38:56.320 --> 00:38:58.400]  所以你不只是找一份工資
[00:38:58.400 --> 00:39:01.400]  而是要服務更高的目的
[00:39:01.400 --> 00:39:05.880]  所以爲什麼你要祈禱
[00:39:05.880 --> 00:39:07.960]  爲什麼不只是宣教才祈禱
[00:39:07.960 --> 00:39:10.560]  爲什麼這份工作也要祈禱呢
[00:39:10.560 --> 00:39:14.000]  就是因爲神體重這份工作
[00:39:14.000 --> 00:39:15.240]  神體重這份工作
[00:39:15.240 --> 00:39:18.120]  這份工作就是你的召喚
[00:39:18.120 --> 00:39:19.640]  所以希望每一位基督徒
[00:39:19.640 --> 00:39:20.880]  過往你可能不明白
[00:39:20.880 --> 00:39:22.120]  你覺得只是這份工作而已
[00:39:22.120 --> 00:39:23.680]  沒關係
[00:39:23.680 --> 00:39:25.280]  但今天我希望你明白
[00:39:25.280 --> 00:39:27.720]  神不是這樣看待這份工作
[00:39:27.720 --> 00:39:30.600]  神看你的身份就是一個祭司的身份
[00:39:30.600 --> 00:39:32.440]  而這份工作呢
[00:39:32.440 --> 00:39:34.440]  就是你的呼召的地方
[00:39:34.440 --> 00:39:36.080]  你就需要在你的工廠
[00:39:36.080 --> 00:39:39.600]  人生三分之一的時間花在這份工作上
[00:39:39.600 --> 00:39:41.480]  你就需要在這份工作上
[00:39:41.480 --> 00:39:44.200]  活出一個祭司的身份
[00:39:44.200 --> 00:39:46.240]  有些敬業的精神
[00:39:46.240 --> 00:39:48.440]  做好它
[00:39:48.440 --> 00:39:51.920]  不是爲人做 爲神而做
[00:39:51.920 --> 00:39:54.600]  我想最後一起花些時間
[00:39:54.600 --> 00:39:56.360]  我也想爲每一個人祈禱
[00:39:56.360 --> 00:39:58.520]  我們一起來祈禱
[00:39:58.520 --> 00:39:59.760]  我們來到你面前
[00:39:59.760 --> 00:40:02.640]  今天我也想
[00:40:02.640 --> 00:40:05.400]  奉主的名想問下當中
[00:40:05.400 --> 00:40:08.160]  有沒有人想聽到這個訊息
[00:40:08.160 --> 00:40:10.640]  你想在神面前立志
[00:40:10.640 --> 00:40:12.080]  就是過往你對這份工作
[00:40:12.080 --> 00:40:13.440]  覺得有個錯誤的觀念
[00:40:13.440 --> 00:40:14.960]  你可能只是這份工作
[00:40:14.960 --> 00:40:16.600]  都是養家而已
[00:40:16.600 --> 00:40:19.000]  沒什麼所謂的 怎麼做都行
[00:40:19.000 --> 00:40:22.320]  但今天你聽到聖經的教導
[00:40:22.320 --> 00:40:23.560]  你明白
[00:40:23.560 --> 00:40:26.960]  原來你的身份是一個祭司
[00:40:26.960 --> 00:40:29.120]  你是軍專的祭司
[00:40:29.120 --> 00:40:30.600]  神給你的呼召
[00:40:30.600 --> 00:40:32.360]  就在這份工作裏
[00:40:32.360 --> 00:40:34.960]  活出一個尊貴的身份
[00:40:34.960 --> 00:40:38.040]  你不只是打份工 爲人而做
[00:40:38.040 --> 00:40:40.400]  你是在侍奉耶穌基督
[00:40:40.400 --> 00:40:42.240]  在你的職業上
[00:40:42.240 --> 00:40:43.520]  無論是什麼職業
[00:40:43.520 --> 00:40:45.680]  低微或者高貴
[00:40:45.680 --> 00:40:47.440]  無論人工多少
[00:40:47.440 --> 00:40:50.040]  你是在服侍主耶穌基督
[00:40:50.040 --> 00:40:53.040]  如果你今天願意在神面前立志
[00:40:53.040 --> 00:40:54.600]  但從今天開始
[00:40:54.600 --> 00:40:57.120]  我想換一個工作態度
[00:40:57.120 --> 00:40:58.640]  我不想再當這份工作
[00:40:58.640 --> 00:41:00.440]  只是一份賺錢的工具
[00:41:00.440 --> 00:41:03.080]  我只是在取悅我的老闆
[00:41:03.080 --> 00:41:06.240]  這份工作是神給我的呼召
[00:41:06.240 --> 00:41:08.280]  我想在這個工場上
[00:41:08.280 --> 00:41:10.760]  活出一個榮耀的身份
[00:41:10.760 --> 00:41:13.520]  我想要轉一種工作的心態
[00:41:13.520 --> 00:41:15.600]  我想從今天開始
[00:41:15.600 --> 00:41:17.560]  是爲主而做
[00:41:17.560 --> 00:41:18.440]  如果有這樣的人
[00:41:18.440 --> 00:41:20.120]  可不可以舉舉手
[00:41:20.120 --> 00:41:26.560]  舉舉手 我想爲你祈禱
[00:41:26.560 --> 00:41:27.640]  主讓我們來到禰面前
[00:41:27.640 --> 00:41:30.280]  我們將今天所舉手的大英姐妹
[00:41:30.280 --> 00:41:32.440]  交在主禰的手中
[00:41:32.440 --> 00:41:34.520]  透着禰的靈去感動他們
[00:41:34.520 --> 00:41:36.640]  賜給他們有從禰來
[00:41:36.640 --> 00:41:39.640]  那種全新工作的動力
[00:41:39.640 --> 00:41:41.240]  讓他們明白
[00:41:41.240 --> 00:41:42.440]  禰給他們這份工作
[00:41:42.440 --> 00:41:46.280]  原來有另一個更加高尚的目的
[00:41:46.280 --> 00:41:47.480]  讓他們在這份工作上
[00:41:47.480 --> 00:41:49.360]  每天都經歷到聖靈的同在
[00:41:49.360 --> 00:41:50.800]  聖靈的充滿
[00:41:50.800 --> 00:41:52.560]  讓他們從靈裏面
[00:41:52.560 --> 00:41:55.040]  能夠結出屬靈的果子
[00:41:55.040 --> 00:41:56.480]  讓每一個人身邊的人
[00:41:56.480 --> 00:41:57.480]  他們的同事
[00:41:57.480 --> 00:41:59.120]  他們的下屬
[00:41:59.120 --> 00:42:01.320]  他們的上司看到的時候
[00:42:01.320 --> 00:42:04.560]  是看到一個非常之榮耀的見證
[00:42:04.560 --> 00:42:06.640]  讓他們在工作的環境
[00:42:06.640 --> 00:42:08.800]  成爲作光作煙
[00:42:08.800 --> 00:42:10.760]  讓他們做一個好的見證
[00:42:10.760 --> 00:42:12.160]  讓這份工作
[00:42:12.160 --> 00:42:16.720]  最終成爲他們得獎賞的一個職業
[00:42:16.720 --> 00:42:19.200]  求主使用每一個基督徒
[00:42:19.200 --> 00:42:20.960]  希望我們在職場上
[00:42:20.960 --> 00:42:22.840]  能夠活出禰的樣式
[00:42:22.840 --> 00:42:24.040]  我們這樣的祈禱
[00:42:24.040 --> 00:42:25.880]  是奉主耶穌基督命求
[00:42:25.880 --> 00:42:27.880]  Amen
