
[00:00:00.000 --> 00:00:03.380]  頂著門有啲乜嘢呢 你係好驚㗎
[00:29:21.060 --> 00:29:22.100]  搬嚟屋企
[00:29:22.100 --> 00:29:23.820]  唔想同佢媽媽一齊
[00:29:23.820 --> 00:29:24.980]  但係頭先講
[00:29:24.980 --> 00:29:27.820]  佢經濟能力冇辦法許可
[00:29:27.820 --> 00:29:29.780]  但係呢個時候
[00:29:29.780 --> 00:29:31.460]  張耀天
[00:29:31.460 --> 00:29:34.620]  已經好耐冇同佢媽媽講嘢
[00:29:34.620 --> 00:29:35.780]  你要孝敬父母
[00:29:35.780 --> 00:29:38.780]  即係同佢重新建立個關係
[00:29:38.780 --> 00:29:40.620]  同佢重新講番嘢
[00:29:40.620 --> 00:29:42.180]  談何容易
[00:29:42.180 --> 00:29:43.860]  好難呀
[00:29:43.860 --> 00:29:47.500]  於是張耀天有少少向神發脾氣
[00:29:47.500 --> 00:29:48.420]  主呀
[00:29:48.420 --> 00:29:50.340]  你放過我啦
[00:29:50.340 --> 00:29:51.740]  除咗孝順之外呢
[00:29:51.740 --> 00:29:53.300]  你叫我做乜都得
[00:29:53.300 --> 00:29:55.140]  你留意頭先佢應承咗咩
[00:29:55.140 --> 00:29:56.820]  你叫我做乜都得
[00:29:56.820 --> 00:29:57.860]  而家又有條件啦
[00:29:57.860 --> 00:30:00.100]  你叫我做乜都得
[00:30:00.100 --> 00:30:00.780]  喺呢個時候呢
[00:30:00.780 --> 00:30:02.500]  神就好似同佢嘅對話
[00:30:02.500 --> 00:30:04.740]  就好似一個爸爸
[00:30:04.740 --> 00:30:06.900]  同佢個仔講嘢一樣
[00:30:06.900 --> 00:30:08.700]  神不斷重複兩次
[00:30:08.700 --> 00:30:10.340]  張耀天你要孝順
[00:30:10.340 --> 00:30:12.020]  張耀天你要孝敬父母
[00:30:12.020 --> 00:30:14.300]  但係張耀天好心硬
[00:30:14.300 --> 00:30:16.380]  佢拒絕
[00:30:16.380 --> 00:30:19.180]  兩次嘅拒絕神
[00:30:19.180 --> 00:30:20.700]  幾個禮拜之後
[00:30:20.700 --> 00:30:24.180]  張耀天喺公司嗰度加班做到好嘢
[00:30:24.180 --> 00:30:25.580]  佢一路忙緊嘅時候呢
[00:30:25.580 --> 00:30:29.420]  佢冇發現總經理喺佢後面經過
[00:30:29.420 --> 00:30:30.460]  就開聲問佢
[00:30:30.460 --> 00:30:32.460]  姚天做乜做到咁嘢呀
[00:30:32.460 --> 00:30:35.340]  跟住嗰句呢佢都唔明
[00:30:35.340 --> 00:30:38.620]  唔通喺屋企發生啲咩事呀
[00:30:38.620 --> 00:30:41.460]  張耀天順口就答佢一句
[00:30:41.460 --> 00:30:43.300]  我能夠喺屋企有咩事呀
[00:30:43.300 --> 00:30:46.340]  我一向同阿媽都冇兩句嘅
[00:30:46.340 --> 00:30:47.940]  咁佢亦都估唔到
[00:30:47.940 --> 00:30:49.060]  總經理同佢講
[00:30:49.060 --> 00:30:50.860]  我以前都係喎
[00:30:50.860 --> 00:30:52.860]  不過我而家解決咗啦
[00:30:52.860 --> 00:30:54.900]  咁張耀天本來就忙緊喺度
[00:30:54.900 --> 00:30:55.860]  順口答佢
[00:30:55.860 --> 00:30:57.900]  跟住我高個頭望下總經理
[00:30:57.900 --> 00:30:59.620]  總經理正真地同佢講
[00:30:59.620 --> 00:31:01.900]  我以前都係呀
[00:31:01.900 --> 00:31:04.340]  我以前同阿媽嘅關係都唔好㗎
[00:31:04.340 --> 00:31:05.860]  不過我知道孝順
[00:31:05.860 --> 00:31:07.700]  但係呢好難㗎嘛
[00:31:07.700 --> 00:31:09.500]  點樣破冰呢
[00:31:09.500 --> 00:31:12.220]  點樣重啟呢個說話呢
[00:31:12.220 --> 00:31:15.740]  結果我真係諗到個方法去破冰
[00:31:15.740 --> 00:31:18.580]  我其實每日呢早午晚三餐
[00:31:18.580 --> 00:31:20.340]  我都打電話畀我阿媽
[00:31:20.340 --> 00:31:22.460]  開頭呢就好生硬嘅
[00:31:22.460 --> 00:31:23.940]  唔知講咩嘅
[00:31:23.940 --> 00:31:25.820]  但係呢講嗰個孝順啦
[00:31:25.820 --> 00:31:28.860]  而家我就破咗冰啦
[00:31:28.860 --> 00:31:31.180]  呢刻張耀天覺得
[00:31:31.180 --> 00:31:33.220]  係神同佢講嘢
[00:31:33.220 --> 00:31:34.940]  佢覺得冇得推呀
[00:31:34.940 --> 00:31:35.980]  佢曾經答應過個神
[00:31:35.980 --> 00:31:37.380]  你叫我做乜都得
[00:31:37.380 --> 00:31:38.660]  佢冇得推
[00:31:38.660 --> 00:31:40.700]  於是呢佢第二朝呢
[00:31:40.700 --> 00:31:41.900]  真係聽話
[00:31:41.900 --> 00:31:45.820]  硬著頭皮打電話畀阿媽
[00:31:45.820 --> 00:31:47.740]  當阿媽接電話嘅時候
[00:31:47.740 --> 00:31:51.140]  你可以想像講咩呢
[00:31:51.140 --> 00:31:52.500]  於是張耀天就話
[00:31:52.500 --> 00:31:56.460]  阿媽今日天氣幾好
[00:31:56.460 --> 00:31:59.020]  咁呢個就係打開咗個話題
[00:31:59.020 --> 00:32:00.460]  就破咗冰啦
[00:32:00.460 --> 00:32:01.820]  你唔理三七十一
[00:32:01.820 --> 00:32:03.340]  可能今日天氣幾好
[00:32:03.340 --> 00:32:04.220]  今日天氣好唔好
[00:32:04.220 --> 00:32:05.140]  你又點呀咁樣
[00:32:05.140 --> 00:32:07.060]  講下講下就順㗎啦嘛
[00:32:07.060 --> 00:32:08.660]  咁又真係余氏姐呢
[00:32:08.660 --> 00:32:10.180]  佢真係每日早午晚三餐
[00:32:10.180 --> 00:32:13.340]  都打電話返去問候媽咪喎
[00:32:13.340 --> 00:32:14.580]  咁由嗰個時候開始呢
[00:32:14.580 --> 00:32:17.420]  佢又每日為阿媽禱告
[00:32:17.420 --> 00:32:18.540]  咁但係呢好得意呀
[00:32:18.540 --> 00:32:19.980]  跟住呢余氏姐呢
[00:32:19.980 --> 00:32:22.660]  呢兩母子就開始講返嘢
[00:32:22.660 --> 00:32:25.820]  開始講得多嘢
[00:32:25.820 --> 00:32:27.140]  結果過咗一段日子
[00:32:27.140 --> 00:32:28.980]  佢媽媽終於答應佢
[00:32:28.980 --> 00:32:30.020]  張耀天邀請阿媽
[00:32:30.020 --> 00:32:31.540]  不如跟我返教會
[00:32:31.540 --> 00:32:33.340]  佢阿媽好呀
[00:32:33.340 --> 00:32:37.100]  佢阿媽返咗三個月嘅教會
[00:32:37.100 --> 00:32:40.540]  原來佢媽咪有一個嚴重嘅抑鬱症
[00:32:40.540 --> 00:32:41.380]  三個月之後
[00:32:41.380 --> 00:32:45.060]  竟然完全被依次睇下佢媽咪嘅笑容
[00:32:45.060 --> 00:32:47.900]  我諗下如果兩母子
[00:32:47.900 --> 00:32:49.900]  長期一句都冇計傾
[00:32:49.900 --> 00:32:51.980]  我諗都會抑鬱症㗎應該
[00:32:51.980 --> 00:32:54.820]  但係神就係呢個巧妙嘅安排
[00:32:54.820 --> 00:32:56.220]  未必係一個神蹟嚟㗎
[00:32:56.220 --> 00:32:59.260]  但係神就慢慢藉著咁一個互動
[00:32:59.260 --> 00:33:00.380]  咁樣嘅安排
[00:33:00.380 --> 00:33:02.660]  讓佢媽媽完全被依治
[00:33:02.660 --> 00:33:04.900]  頭先講緊呢
[00:33:04.900 --> 00:33:06.340]  呢一切呢
[00:33:06.340 --> 00:33:08.020]  張耀天呢啲嘅際遇呢
[00:33:08.020 --> 00:33:08.860]  完全呢
[00:33:08.860 --> 00:33:11.220]  原來同佢嘅生命都有關係
[00:33:11.220 --> 00:33:11.860]  頭先我講呢
[00:33:11.860 --> 00:33:13.860]  張耀天不斷喺度質問自己嘛
[00:33:13.860 --> 00:33:16.220]  點解佢努力咗咁多年
[00:33:16.220 --> 00:33:18.460]  我嘅工作都好似冇乜進展
[00:33:18.460 --> 00:33:20.620]  冇乜成效咁樣嘅
[00:33:20.620 --> 00:33:22.300]  但係呢張耀天冇諗過呢
[00:33:22.300 --> 00:33:24.660]  當佢聽神嘅說話
[00:33:24.660 --> 00:33:25.860]  當佢回應神
[00:33:25.860 --> 00:33:27.260]  幾難都好
[00:33:27.260 --> 00:33:28.460]  幾唔聽話都好
[00:33:28.460 --> 00:33:29.940]  佢回轉
[00:33:29.940 --> 00:33:31.580]  幾多恐懼
[00:33:31.580 --> 00:33:32.580]  幾難
[00:33:32.580 --> 00:33:34.420]  佢仍然聽神嘅說話
[00:33:34.420 --> 00:33:37.060]  真係佢敬畏神嘅時候呢
[00:33:37.060 --> 00:33:39.020]  原來神喺背後
[00:33:39.020 --> 00:33:41.260]  係安排緊一啲祝福畀佢
[00:33:41.260 --> 00:33:42.540]  當佢努力咗一年呢
[00:33:42.540 --> 00:33:43.540]  佢發覺呢
[00:33:43.540 --> 00:33:45.500]  佢嘅客
[00:33:45.500 --> 00:33:47.500]  不斷有介紹新客畀佢
[00:33:47.500 --> 00:33:51.300]  慢慢去發覺佢業績真係有進展喎
[00:33:51.300 --> 00:33:52.580]  就好似聖經講呀
[00:33:52.580 --> 00:33:53.980]  三十倍
[00:33:53.980 --> 00:33:54.860]  一百倍
[00:33:54.860 --> 00:33:56.900]  去到一個地步呢
[00:33:56.900 --> 00:34:00.660]  佢嘅總公司都留意到佢業績突飛猛進
[00:34:00.660 --> 00:34:03.860]  邀請佢呢去同佢嘅同事分享秘訣
[00:34:03.860 --> 00:34:07.220]  邀請佢喺公司唔同嘅場合嗰度演講
[00:34:07.220 --> 00:34:09.140]  張耀天冇諗過
[00:34:09.140 --> 00:34:11.540]  佢開頭呢就諗住
[00:34:11.540 --> 00:34:12.860]  記唔記得佢第一個禱告呀
[00:34:12.860 --> 00:34:16.740]  神下你幫我搵返嗰種開心
[00:34:16.740 --> 00:34:18.860]  你要我做乜都得
[00:34:18.860 --> 00:34:21.180]  神就幫佢搵返嗰種開心
[00:34:21.180 --> 00:34:22.300]  唔係業績嘅開心
[00:34:22.300 --> 00:34:25.220]  而係佢同屋企嗰種和嘅關係
[00:34:25.220 --> 00:34:27.020]  佢媽媽被依次
[00:34:27.020 --> 00:34:30.060]  佢知道自己信服成有嗰種嘅平安
[00:34:30.060 --> 00:34:32.660]  神嘅祝福喺佢嘅生命裏面
[00:34:32.660 --> 00:34:34.660]  嗱呢一切呢係佢冇諗過
[00:34:34.660 --> 00:34:36.900]  所以張耀天後來接受訪問嗰陣時呢
[00:34:36.900 --> 00:34:38.300]  佢話
[00:34:38.300 --> 00:34:39.980]  佢其實流緊眼淚講嘅
[00:34:39.980 --> 00:34:42.060]  佢話我好感動
[00:34:42.060 --> 00:34:43.300]  我冇諗過呢
[00:34:43.300 --> 00:34:45.700]  我開頭呢以為係啲挑戰係啲困難
[00:34:45.700 --> 00:34:50.780]  但係我冇諗過原來神就俾呢條黃金嘅鎖匙
[00:34:50.780 --> 00:34:53.060]  呢條黃金鎖匙就係我回應
[00:34:53.060 --> 00:34:53.980]  我唔明
[00:34:53.980 --> 00:34:54.580]  我恐懼
[00:34:54.580 --> 00:34:56.300]  但係我仍然信服
[00:34:56.300 --> 00:34:58.540]  原來打開咗呢套窗戶嘅時候
[00:34:58.540 --> 00:35:01.180]  原來神喺背後有咁多嘢
[00:35:01.180 --> 00:35:03.660]  係超過我所諗
[00:35:03.660 --> 00:35:06.140]  超過我所求
[00:35:06.140 --> 00:35:07.780]  省之於今天
[00:35:07.780 --> 00:35:09.140]  樣我哋都知道
[00:35:09.140 --> 00:35:10.420]  神喺背後
[00:35:10.420 --> 00:35:11.820]  喺我哋人生嘅背後
[00:35:11.820 --> 00:35:13.260]  好多可能好多挑戰
[00:35:13.260 --> 00:35:14.700]  可能我哋冇諗過
[00:35:14.700 --> 00:35:16.660]  可能我哋今天仍然有恐懼
[00:35:16.660 --> 00:35:20.380]  但係神仍然去鼓勵我哋可以向前行
[00:35:20.380 --> 00:35:21.940]  因為我哋嘅神
[00:35:21.940 --> 00:35:24.140]  係一個慈愛嘅神
[00:35:24.140 --> 00:35:27.460]  喺聖經不斷叫我哋敬畏神
[00:35:27.460 --> 00:35:29.580]  但喺聖經裏面
[00:35:29.580 --> 00:35:33.900]  亦都超過三百六十次重複叫我哋不要懼怕
[00:35:33.900 --> 00:35:37.300]  如果係咁嘅話
[00:35:37.300 --> 00:35:41.900]  敬畏神係咪即係等於我哋以後就天不怕地不怕呢
[00:35:41.900 --> 00:35:42.500]  唔係
[00:35:42.500 --> 00:35:45.340]  我哋睇今日最後一段聖經
[00:35:45.340 --> 00:35:47.420]  詩篇三十四篇七至八節
[00:35:47.420 --> 00:35:48.140]  我哋一齊讀好嗎
[00:35:48.140 --> 00:35:49.300]  一二三
[00:35:49.300 --> 00:35:50.780]  夜禍華的使者
[00:35:50.780 --> 00:35:52.820]  在敬畏他的人
[00:35:52.820 --> 00:35:55.940]  四維安寧搭救他們
[00:35:55.940 --> 00:35:59.300]  你們要常常主恩的滋味
[00:35:59.300 --> 00:36:01.860]  便知道他事美善
[00:36:01.860 --> 00:36:05.340]  投靠他的人有福了
[00:36:05.340 --> 00:36:10.500]  等於佢敬畏神唔係等於你嘅一切嘅恐懼
[00:36:10.500 --> 00:36:12.060]  自動消失完全冇曬
[00:36:12.060 --> 00:36:12.900]  唔係
[00:36:12.900 --> 00:36:16.580]  因為恐懼係自然嘅天然嘅
[00:36:16.580 --> 00:36:19.580]  但係一個敬畏神嘅人
[00:36:19.580 --> 00:36:23.620]  每當你遇到逆境難處你有恐懼嘅時候
[00:36:23.620 --> 00:36:27.020]  你記得因為你明白神
[00:36:27.020 --> 00:36:29.660]  因為你信服神
[00:36:29.660 --> 00:36:31.580]  因為你敬畏神
[00:36:31.580 --> 00:36:37.020]  你就好清楚神嘅使者喺你周圍保護你
[00:36:37.020 --> 00:36:41.020]  你亦都好清楚我哋嘅神係美善嘅神
[00:36:41.020 --> 00:36:43.540]  我哋嘅神係慈愛嘅神
[00:36:43.540 --> 00:36:46.060]  所以因為我哋對神嘅認識
[00:36:46.060 --> 00:36:50.180]  所以我哋有一種安穩喺我哋嘅心裏面
[00:36:50.180 --> 00:36:51.260]  勝過
[00:36:51.260 --> 00:36:53.460]  慢慢勝過一切懼怕
[00:36:53.460 --> 00:36:57.340]  同時我哋都經歷神喺我哋生命裏面嘅豐盛
[00:36:57.340 --> 00:37:01.100]  等知你渴唔渴望有嗰種嘅穩妥
[00:37:01.100 --> 00:37:03.860]  你渴唔渴望有嗰種嘅安穩
[00:37:03.860 --> 00:37:04.740]  我一切祈禱
[00:37:09.740 --> 00:37:12.860]  當我哋一齊禱告嘅時候
[00:37:12.860 --> 00:37:17.620]  聖靈都對我哋嘅群體有兩個呼召
[00:37:17.620 --> 00:37:20.580]  第一個呼召係對已經信咗耶穌嘅頂智媒
[00:37:20.580 --> 00:37:22.740]  無論你信咗耶穌幾耐
[00:37:22.740 --> 00:37:25.220]  今天可能各人我哋嘅處境唔同
[00:37:25.220 --> 00:37:27.860]  可能今天喺你面前嘅
[00:37:27.860 --> 00:37:30.500]  都有一個挑戰
[00:37:30.500 --> 00:37:33.460]  可能有一道難關
[00:37:33.460 --> 00:37:36.340]  可能有一樣嘢未必係困難
[00:37:36.340 --> 00:37:38.420]  但係要你突破
[00:37:38.420 --> 00:37:42.060]  要你憑信心行前一步
[00:37:42.060 --> 00:37:44.700]  今天神都呼召大家
[00:37:44.700 --> 00:37:48.420]  可能今天大家喺腦裏面
[00:37:48.420 --> 00:37:50.460]  仍有多嘢唔明白
[00:37:50.460 --> 00:37:53.100]  可能各人嘅心靈都有啲嘅恐懼
[00:37:53.100 --> 00:37:55.060]  但係神要你行前一步
[00:37:55.060 --> 00:38:00.500]  憑信心嘅突破你今天面對嘅處境
[00:38:00.500 --> 00:38:02.820]  神要繼續要你同在
[00:38:02.820 --> 00:38:03.820]  如有呢啲頂智媒
[00:38:03.820 --> 00:38:05.700]  你願唔願意回應神嘅呼召
[00:38:05.700 --> 00:38:09.060]  你憑信心嘅踏前一步
[00:38:09.060 --> 00:38:11.780]  去突破你今天嘅處境
[00:38:11.780 --> 00:38:14.500]  我邀請你將你嘅手擺喺心上面
[00:38:14.500 --> 00:38:16.340]  無論你信咗幾耐
[00:38:16.340 --> 00:38:18.500]  無論你今天
[00:38:18.500 --> 00:38:20.940]  可能心裏面好多恐懼
[00:38:20.940 --> 00:38:23.860]  可能有好多嘢你仲未明白
[00:38:23.860 --> 00:38:27.700]  但係神就呼召你
[00:38:27.700 --> 00:38:30.100]  神係我信得過你
[00:38:30.100 --> 00:38:31.420]  慈愛嘅神
[00:38:31.420 --> 00:38:32.380]  美善嘅主
[00:38:32.380 --> 00:38:33.460]  我信得過你
[00:38:33.460 --> 00:38:36.700]  我好相信你會帶領我
[00:38:36.700 --> 00:38:38.620]  勝過今天嘅處境
[00:38:38.620 --> 00:38:41.180]  並且有信心嘅長進
[00:38:41.180 --> 00:38:43.220]  如有呢啲頂智媒邀請你
[00:38:43.220 --> 00:38:45.020]  將你嘅手擺喺心上面
[00:38:45.020 --> 00:38:45.940]  稱我為鳳爺
[00:38:45.940 --> 00:38:46.660]  蘇姬洞靈
[00:38:46.660 --> 00:38:48.420]  祝福呢啲嘅頂智媒
[00:38:48.420 --> 00:38:49.700]  當佢哋回應你嘅時候
[00:38:49.700 --> 00:38:52.820]  我好相信佢哋嘅回應係夢你所喜悅
[00:38:52.820 --> 00:38:56.420]  因為主你要我哋成長
[00:38:56.420 --> 00:38:58.660]  你要我哋信心長大
[00:38:58.660 --> 00:39:01.940]  係我哋必須要憑信心去信靠你
[00:39:01.940 --> 00:39:04.100]  今天我哋未見到
[00:39:04.100 --> 00:39:07.820]  今天我心裏面可能仍然好多疑惑恐懼
[00:39:07.820 --> 00:39:10.900]  但係我哋知道我哋投靠我哋嘅神
[00:39:10.900 --> 00:39:13.020]  我哋係唔會逃言
[00:39:13.020 --> 00:39:14.500]  所以今天主要我奉你一名
[00:39:14.500 --> 00:39:15.380]  祝福你頂智媒
[00:39:15.380 --> 00:39:17.900]  將超治的信心擺喺佢哋嘅生命裏面
[00:39:17.900 --> 00:39:20.980]  讓佢哋有啲種從你而嚟嘅勇敢
[00:39:20.980 --> 00:39:22.300]  可以踏前一步
[00:39:22.300 --> 00:39:23.900]  以致佢哋見到嘅神
[00:39:23.900 --> 00:39:25.900]  再唔係今天嘅神
[00:39:25.900 --> 00:39:29.580]  係喺佢哋生命裏面更加緊貼佢哋
[00:39:29.580 --> 00:39:32.940]  正如你好似畀頭先嗰位張大兄
[00:39:32.940 --> 00:39:36.100]  你係一條黃金嘅生命藥師
[00:39:36.100 --> 00:39:38.380]  當佢憑信心去突破
[00:39:38.380 --> 00:39:42.260]  佢就等於打開嗰個倉庫
[00:39:42.260 --> 00:39:45.780]  係你為佢預備一切嘅封城
[00:39:45.780 --> 00:39:47.420]  主啊我係讚美你
[00:39:47.420 --> 00:39:50.540]  讓呢啲頂智媒真係經歷到嗰種嘅封城
[00:39:50.540 --> 00:39:53.860]  真係經歷到我哋嘅神係慈愛
[00:39:53.860 --> 00:39:55.980]  永遠會繼續去帶嚟我哋
[00:39:55.980 --> 00:39:58.260]  畀佢哋有嗰種經歷封城
[00:39:58.260 --> 00:40:01.140]  而帶嚟嗰種嘅喜樂平安喺佢當中
[00:40:01.140 --> 00:40:02.340]  親愛嘅主我多謝你
[00:40:02.340 --> 00:40:04.540]  當我繼續閉埋眼睹佢嗰個時候
[00:40:04.540 --> 00:40:07.100]  我唔知喺我當中有冇啲嘅朋友
[00:40:07.100 --> 00:40:10.660]  你都好想經歷呢一種嘅安穩
[00:40:10.660 --> 00:40:13.300]  你都好想經歷呢一種封城
[00:40:13.300 --> 00:40:20.780]  但係你未喺眾人面前接受耶穌
[00:40:20.780 --> 00:40:22.700]  今日耶穌都呼召你
[00:40:22.700 --> 00:40:25.620]  你要享受呢一種嘅封城同埋嘅安穩
[00:40:25.620 --> 00:40:28.780]  你必須要做一樣嘢係同耶穌建立關係
[00:40:28.780 --> 00:40:30.700]  如果你同耶穌建立關係
[00:40:30.700 --> 00:40:31.580]  你只係做一樣嘢
[00:40:31.580 --> 00:40:33.940]  就係打開你個心接受耶穌
[00:40:33.940 --> 00:40:36.340]  如果當中我哋有朋友
[00:40:36.340 --> 00:40:39.100]  你願意打開你個心接受耶穌嘅
[00:40:39.100 --> 00:40:41.660]  我可唔可以邀請你喺呢個座位舉手
[00:40:41.660 --> 00:40:43.500]  有冇呢啲朋友喺我哋當中呢
[00:40:43.500 --> 00:40:45.580]  如果你願意打開你個心接受耶穌
[00:40:45.580 --> 00:40:50.700]  去領受神所為你預備呢一份嘅安穩
[00:40:50.700 --> 00:40:53.340]  去為你預備呢一份嘅封城
[00:40:53.340 --> 00:40:54.780]  呢一份嘅慈愛
[00:40:54.780 --> 00:40:56.740]  你願意打開你個心接受耶穌嘅
[00:40:56.740 --> 00:40:58.140]  我邀請你喺呢個座位舉手
[00:40:58.140 --> 00:40:59.460]  有冇啲朋友喺我哋當中呢
[00:40:59.460 --> 00:41:00.180]  感謝主
[00:41:00.180 --> 00:41:02.740]  仲有冇呢
[00:41:02.740 --> 00:41:05.580]  仲有冇啲朋友今日你願意打開你個心接受耶穌
[00:41:05.580 --> 00:41:06.900]  耶穌係等緊你呀
[00:41:06.900 --> 00:41:09.300]  耶穌要打開呢道門畀你
[00:41:09.300 --> 00:41:11.340]  你願意接受耶穌嘅
[00:41:11.340 --> 00:41:13.700]  我邀請你勇敢少少喺你個座位舉手
[00:41:13.700 --> 00:41:16.020]  除咗呢位弟兄之外仲有冇其他呢
[00:41:16.020 --> 00:41:18.060]  仲有冇呢啲弟兄姊妹
[00:41:18.060 --> 00:41:20.860]  仲有冇呢啲朋友今日你勇敢少少
[00:41:20.860 --> 00:41:22.260]  打開你個心接受耶穌
[00:41:22.260 --> 00:41:25.060]  就為你預備嗰條鑰匙
[00:41:25.060 --> 00:41:28.100]  你仲可以打開嗰個窗戶
[00:41:28.100 --> 00:41:29.420]  你憑信心行
[00:41:29.420 --> 00:41:31.100]  神一定願意同在
[00:41:31.100 --> 00:41:31.700]  有冇呢
[00:41:31.700 --> 00:41:35.060]  仲有冇呢啲朋友今日你憑信心去接受耶穌嘅
[00:41:35.060 --> 00:41:38.060]  如果有嘅我邀請你喺座位舉手
[00:41:38.060 --> 00:41:39.340]  好我哋禱告
[00:41:39.340 --> 00:41:40.580]  請主我哋讚美你
[00:41:40.580 --> 00:41:43.060]  我知道耶穌你喺我哋當中
[00:41:43.060 --> 00:41:45.380]  我知主你係信實嘅
[00:41:45.380 --> 00:41:46.660]  你係慈愛嘅
[00:41:46.660 --> 00:41:48.340]  你係封城嘅主
[00:41:48.340 --> 00:41:50.660]  所以當我哋繼續去敬拜你嘅時候
[00:41:50.660 --> 00:41:53.380]  我求主你繼續與我哋同在
[00:41:53.380 --> 00:41:54.500]  聽我哋嘅禱告
[00:41:54.500 --> 00:41:56.820]  奉耶穌基督得勝阿彌
[00:41:56.820 --> 00:41:57.420]  阿彌
