
[00:00:00.000 --> 00:00:03.000]  約翰韋斯李曾經講過一句說話
[00:31:44.000 --> 00:31:46.000]  我希望大家
[00:31:46.000 --> 00:31:48.000]  現在可以想一想
[00:31:48.000 --> 00:31:50.000]  現在講什麼是威嚇著你
[00:31:50.000 --> 00:31:52.000]  攔阻著你成為耶穌基督的精兵
[00:31:52.000 --> 00:31:54.000]  能夠為耶穌基督成就
[00:31:54.000 --> 00:31:56.000]  他在你生命裏的旨意呢
[00:31:56.000 --> 00:31:58.000]  我們將這些東西交給上帝
[00:31:58.000 --> 00:32:02.000]  天王我們謝謝你
[00:32:02.000 --> 00:32:04.000]  讓我們有寶貴的經文
[00:32:04.000 --> 00:32:06.000]  寶貴的話語
[00:32:06.000 --> 00:32:08.000]  讓我們在這個話語裏面
[00:32:08.000 --> 00:32:10.000]  我們能夠找到人生的方向
[00:32:10.000 --> 00:32:12.000]  人生的答案
[00:32:12.000 --> 00:32:14.000]  主我們願意去跟從你
[00:32:14.000 --> 00:32:16.000]  我們的心很想成為一個精兵
[00:32:16.000 --> 00:32:18.000]  一生跟從你
[00:32:18.000 --> 00:32:20.000]  但實在有很多的威嚇
[00:32:20.000 --> 00:32:22.000]  主又幫助我們
[00:32:22.000 --> 00:32:24.000]  幫助我們信得過你
[00:32:24.000 --> 00:32:26.000]  幫助我們敬畏你
[00:32:26.000 --> 00:32:28.000]  使我們有智慧勝過這些威嚇
[00:32:28.000 --> 00:32:30.000]  以致我們的人生能夠自己被建立
[00:32:30.000 --> 00:32:32.000]  能夠去祝福別人
[00:32:32.000 --> 00:32:34.000]  更加去榮耀你的名
[00:32:34.000 --> 00:32:36.000]  我們仰望你自己的大靈
[00:32:36.000 --> 00:32:38.000]  奉耶穌基督的聖名
