
[00:00:00.000 --> 00:00:03.000]  就係我哋今年嘅全年嘅主題
[00:29:25.000 --> 00:29:27.000]  我哋能夠無論喺教會
[00:29:27.000 --> 00:29:29.000]  我哋都去建立一個
[00:29:29.000 --> 00:29:31.000]  咁嘅相處之道
[00:29:31.000 --> 00:29:33.000]  我哋付出愛
[00:29:33.000 --> 00:29:35.000]  我哋同人close
[00:29:35.000 --> 00:29:37.000]  而我哋建立一個strong嘅關係
[00:29:37.000 --> 00:29:39.000]  主我哋感謝你
[00:29:39.000 --> 00:29:41.000]  求你幫助聖會教會
[00:29:41.000 --> 00:29:43.000]  我哋喺今年講到
[00:29:43.000 --> 00:29:45.000]  我哋要建立一個健康嘅教會嘅時候
[00:29:45.000 --> 00:29:47.000]  你幫助我哋
[00:29:47.000 --> 00:29:49.000]  聖靈幫助我哋每一位
[00:29:49.000 --> 00:29:51.000]  我哋真係能夠聽你嘅說話
[00:29:51.000 --> 00:29:53.000]  彼此相愛
[00:29:53.000 --> 00:29:55.000]  我哋一齊喺呢度建立
[00:29:55.000 --> 00:29:57.000]  一個健康絕重嘅教會
[00:29:57.000 --> 00:29:59.000]  榮耀你的名
[00:29:59.000 --> 00:30:01.000]  以致我哋更加勤
[00:30:01.000 --> 00:30:03.000]  更多更多失散喺呢個
[00:30:03.000 --> 00:30:05.000]  呢個世界裏面嘅人
[00:30:05.000 --> 00:30:07.000]  佢哋見到呢個愛
[00:30:07.000 --> 00:30:09.000]  能夠歸於你
[00:30:09.000 --> 00:30:11.000]  主求你幫助
[00:30:11.000 --> 00:30:13.000]  奉救主耶穌嘅聖靈
