
[00:00:00.000 --> 00:00:04.000]  我們很高興看到有一位年輕的弟兄
[00:40:08.000 --> 00:40:12.000]  你根本沒有在為主做見證
[00:40:12.000 --> 00:40:14.000]  凡是立志盡前度日的
[00:40:14.000 --> 00:40:16.000]  一定會受逼迫
[00:40:16.000 --> 00:40:18.000]  所以當我們看見
[00:40:18.000 --> 00:40:20.000]  當人看見基督徒的
[00:40:20.000 --> 00:40:22.000]  好行為的時候
[00:40:22.000 --> 00:40:24.000]  他們就要看見
[00:40:24.000 --> 00:40:26.000]  那位他們看不見的神
[00:40:26.000 --> 00:40:28.000]  當他們看見基督徒的
[00:40:28.000 --> 00:40:29.000]  愛心的時候
[00:40:29.000 --> 00:40:33.000]  他們就看見神是慈愛的
[00:40:33.000 --> 00:40:34.000]  當他們看見基督徒
[00:40:34.000 --> 00:40:36.000]  不拿紅包不受賄
[00:40:36.000 --> 00:40:39.000]  他們就看見這位神是聖潔的神
[00:40:39.000 --> 00:40:41.000]  Amen
[00:40:41.000 --> 00:40:43.000]  天主之輩
[00:40:43.000 --> 00:40:47.000]  所以你我就是他的
[00:40:47.000 --> 00:40:51.000]  representative
[00:40:51.000 --> 00:40:53.000]  好 最後
[00:40:53.000 --> 00:40:57.000]  基督是創造的主
[00:40:57.000 --> 00:41:00.000]  在哪個地方講呢
[00:41:00.000 --> 00:41:01.000]  接著他說
[00:41:01.000 --> 00:41:02.000]  基督是首身的
[00:41:02.000 --> 00:41:06.000]  在一切被造的以先
[00:41:06.000 --> 00:41:09.000]  好 十五節後面這句話
[00:41:09.000 --> 00:41:12.000]  是首身的在一切被造的以先
[00:41:12.000 --> 00:41:14.000]  這個首身簡單的說
[00:41:14.000 --> 00:41:15.000]  它原文的意思
[00:41:15.000 --> 00:41:18.000]  翻譯出來就是投胎
[00:41:18.000 --> 00:41:20.000]  不管是人或動物的投胎
[00:41:20.000 --> 00:41:22.000]  就叫首身
[00:41:22.000 --> 00:41:24.000]  特別在聖經裡面講長子的
[00:41:24.000 --> 00:41:26.000]  就用這個字
[00:41:26.000 --> 00:41:28.000]  長子在舊約裡面代表是一個
[00:41:28.000 --> 00:41:30.000]  優先的獨特的
[00:41:30.000 --> 00:41:32.000]  帶有這個頭等
[00:41:32.000 --> 00:41:33.000]  我們都知道吧
[00:41:33.000 --> 00:41:35.000]  頭吧 對不對
[00:41:35.000 --> 00:41:37.000]  頭等湯做過沒有
[00:41:37.000 --> 00:41:40.000]  沒有
[00:41:40.000 --> 00:41:42.000]  希望下次禱告
[00:41:42.000 --> 00:41:44.000]  讓你有機會做個頭等湯
[00:41:44.000 --> 00:41:45.000]  感受一下
[00:41:45.000 --> 00:41:52.000]  頭等湯跟經濟湯有什麼不同
[00:41:52.000 --> 00:41:54.000]  更舒服
[00:41:54.000 --> 00:41:56.000]  更多的享受
[00:41:56.000 --> 00:41:57.000]  是不是
[00:41:57.000 --> 00:42:00.000]  飲料無限供應
[00:42:00.000 --> 00:42:02.000]  人家是坐在那邊睡覺
[00:42:02.000 --> 00:42:04.000]  睡個十五個小時
[00:42:04.000 --> 00:42:05.000]  你怎麼睡覺啊
[00:42:05.000 --> 00:42:08.000]  躺著睡
[00:42:08.000 --> 00:42:10.000]  這個叫頭等湯 對不對
[00:42:10.000 --> 00:42:12.000]  所以你可以看見
[00:42:12.000 --> 00:42:14.000]  頭身的長子
[00:42:14.000 --> 00:42:18.000]  他擁有特別的地位
[00:42:18.000 --> 00:42:22.000]  耶穌是那位首身的
[00:42:22.000 --> 00:42:24.000]  剛才講的這一個
[00:42:24.000 --> 00:42:26.000]  當時候的异端出問題在這裡
[00:42:26.000 --> 00:42:29.000]  他們把這個首身弄錯了
[00:42:29.000 --> 00:42:31.000]  現在有一個基督教的异端叫做
[00:42:31.000 --> 00:42:32.000]  耶和華見證人
[00:42:32.000 --> 00:42:35.000]  也是把這個東西弄錯了
[00:42:35.000 --> 00:42:37.000]  他們怎麼講呢
[00:42:37.000 --> 00:42:40.000]  他們認為耶穌
[00:42:40.000 --> 00:42:44.000]  他是受造物中的首位
[00:42:44.000 --> 00:42:46.000]  所以他把這個首身
[00:42:46.000 --> 00:42:48.000]  懂這意思嗎
[00:42:48.000 --> 00:42:52.000]  跟後面這裡
[00:42:52.000 --> 00:42:55.000]  他的解釋變成是這樣子了
[00:42:55.000 --> 00:42:56.000]  他把它變成說
[00:42:56.000 --> 00:42:58.000]  他是一切被造物當中
[00:42:58.000 --> 00:43:01.000]  第一個被造的
[00:43:01.000 --> 00:43:03.000]  現在丟著沒
[00:43:03.000 --> 00:43:06.000]  就因為這節聖經的解釋
[00:43:06.000 --> 00:43:07.000]  耶和華見證人
[00:43:07.000 --> 00:43:09.000]  否認耶穌基督的神性
[00:43:09.000 --> 00:43:15.000]  否認三位一體
[00:43:15.000 --> 00:43:16.000]  但是丟著沒
[00:43:16.000 --> 00:43:20.000]  有時候在想人家這個异端
[00:43:20.000 --> 00:43:22.000]  他把他的异端的信仰
[00:43:22.000 --> 00:43:25.000]  當作真理在傳遞你知道嗎
[00:43:25.000 --> 00:43:26.000]  你到大華去
[00:43:26.000 --> 00:43:28.000]  有時候你會看見
[00:43:28.000 --> 00:43:29.000]  有一些人站在那邊
[00:43:29.000 --> 00:43:30.000]  你一看就知道是什麼
[00:43:30.000 --> 00:43:32.000]  耶和華見證人
[00:43:32.000 --> 00:43:34.000]  特別他擺書的
[00:43:34.000 --> 00:43:35.000]  我們叫不擺書的
[00:43:35.000 --> 00:43:37.000]  耶和華見證人呢
[00:43:37.000 --> 00:43:40.000]  擺書 擺小冊子
[00:43:40.000 --> 00:43:41.000]  現在丟著沒
[00:43:41.000 --> 00:43:43.000]  那你我出去大華買菜的時候
[00:43:43.000 --> 00:43:45.000]  你擺什麼
[00:43:45.000 --> 00:43:49.000]  擺牌場
[00:43:49.000 --> 00:43:50.000]  真是
[00:43:50.000 --> 00:43:51.000]  我就看著他們就想
[00:43:51.000 --> 00:43:52.000]  哎呀
[00:43:52.000 --> 00:43:53.000]  我真巴不得
[00:43:53.000 --> 00:43:54.000]  我們每個丟著沒
[00:43:54.000 --> 00:43:55.000]  所以他叫耶和華見證人
[00:43:55.000 --> 00:43:57.000]  你知道什麼意思嗎
[00:43:57.000 --> 00:43:58.000]  他從一信的時候
[00:43:58.000 --> 00:43:59.000]  他就被教導
[00:43:59.000 --> 00:44:01.000]  你就是見證人
[00:44:01.000 --> 00:44:02.000]  使徒心端一章八節
[00:44:02.000 --> 00:44:04.000]  他比我們實行得更徹底
[00:44:04.000 --> 00:44:05.000]  對不對
[00:44:05.000 --> 00:44:06.000]  請注意
[00:44:06.000 --> 00:44:07.000]  你一信了
[00:44:07.000 --> 00:44:08.000]  就是見證人
[00:44:08.000 --> 00:44:10.000]  你不要等著門徒訓練完的時候
[00:44:10.000 --> 00:44:11.000]  才是見證人
[00:44:11.000 --> 00:44:12.000]  有的人都LT畢業了
[00:44:12.000 --> 00:44:13.000]  還不傳一個福音
[00:44:13.000 --> 00:44:18.000]  畢業證書把他收回來
[00:44:18.000 --> 00:44:19.000]  他每一個
[00:44:19.000 --> 00:44:20.000]  你知道嗎
[00:44:20.000 --> 00:44:22.000]  我最近
[00:44:22.000 --> 00:44:24.000]  這個我們在托倫斯這個家裡面
[00:44:24.000 --> 00:44:26.000]  收到一封信
[00:44:26.000 --> 00:44:28.000]  很少人寫信
[00:44:28.000 --> 00:44:29.000]  是用手寫的
[00:44:29.000 --> 00:44:30.000]  是不是
[00:44:30.000 --> 00:44:32.000]  會手寫的是誰
[00:44:32.000 --> 00:44:33.000]  你想大概是
[00:44:33.000 --> 00:44:37.000]  可能是自己比較親密的家人朋友
[00:44:37.000 --> 00:44:39.000]  現在沒有人在用手寫的
[00:44:39.000 --> 00:44:40.000]  對不對
[00:44:40.000 --> 00:44:44.000]  因為它上面寫了Current Residence
[00:44:44.000 --> 00:44:49.000]  那我就拿回去打開來一看
[00:44:49.000 --> 00:44:52.000]  結果一看你猜是什麼
[00:44:52.000 --> 00:44:53.000]  一個單章
[00:44:53.000 --> 00:44:57.000]  How do you view the Bible
[00:44:57.000 --> 00:44:59.000]  一封信
[00:44:59.000 --> 00:45:02.000]  My goodness
[00:45:02.000 --> 00:45:04.000]  手寫的信
[00:45:04.000 --> 00:45:06.000]  你用手寫嗎
[00:45:06.000 --> 00:45:08.000]  所以你會不會看
[00:45:08.000 --> 00:45:10.000]  我可以告訴你
[00:45:10.000 --> 00:45:11.000]  我看到這種信我會看
[00:45:11.000 --> 00:45:13.000]  我就去看了
[00:45:13.000 --> 00:45:14.000]  Dear neighbor
[00:45:14.000 --> 00:45:16.000]  I am one of Jehovah's Witness
[00:45:16.000 --> 00:45:18.000]  and I am writing to share
[00:45:18.000 --> 00:45:20.000]  a comforting message
[00:45:20.000 --> 00:45:22.000]  Can you imagine the world
[00:45:22.000 --> 00:45:23.000]  of a satisfied God
[00:45:23.000 --> 00:45:24.000]  好 我就簡單說
[00:45:24.000 --> 00:45:25.000]  他這裡在講什麼
[00:45:25.000 --> 00:45:26.000]  他就在講說
[00:45:26.000 --> 00:45:27.000]  現在疫情這樣子的情況
[00:45:27.000 --> 00:45:28.000]  等等 等等
[00:45:28.000 --> 00:45:29.000]  這樣子的情況
[00:45:29.000 --> 00:45:30.000]  他就引用了聖經一句話
[00:45:30.000 --> 00:45:33.000]  就是以賽亞書的第四十五章
[00:45:33.000 --> 00:45:34.000]  二十一 二十一
[00:45:34.000 --> 00:45:35.000]  其實那邊是在講千禧連
[00:45:35.000 --> 00:45:36.000]  就講到說
[00:45:36.000 --> 00:45:38.000]  什麼樣神義許說
[00:45:38.000 --> 00:45:39.000]  要變成一次多美好
[00:45:39.000 --> 00:45:40.000]  等等這些
[00:45:40.000 --> 00:45:41.000]  那講完之後他說
[00:45:41.000 --> 00:45:44.000]  Would you like to enjoy
[00:45:44.000 --> 00:45:47.000]  this future for yourself
[00:45:47.000 --> 00:45:48.000]  and your family
[00:45:48.000 --> 00:45:50.000]  You can find out more
[00:45:50.000 --> 00:45:54.000]  at Jehovah.org
[00:45:54.000 --> 00:45:56.000]  Or if you would like
[00:45:56.000 --> 00:45:57.000]  your own personal
[00:45:57.000 --> 00:45:59.000]  online Bible study
[00:45:59.000 --> 00:46:01.000]  please call me at
[00:46:01.000 --> 00:46:06.000]  親愛的丟紙妹
[00:46:06.000 --> 00:46:07.000]  李大長丟紙妹
[00:46:07.000 --> 00:46:08.000]  今天回去
[00:46:08.000 --> 00:46:09.000]  你就開始寫信給你的鄰居
[00:46:09.000 --> 00:46:12.000]  或者是你就寫吧
[00:46:12.000 --> 00:46:14.000]  我沒有看到這種
[00:46:14.000 --> 00:46:16.000]  這麼不能說笨
[00:46:16.000 --> 00:46:20.000]  這麼radical的傳福音方式
[00:46:20.000 --> 00:46:21.000]  可是親愛的丟紙妹
[00:46:21.000 --> 00:46:24.000]  每一個人都可以做的
[00:46:24.000 --> 00:46:25.000]  你敢不敢把你的電話
[00:46:25.000 --> 00:46:26.000]  留給人家
[00:46:26.000 --> 00:46:28.000]  如果別人給你要有一個
[00:46:28.000 --> 00:46:30.000]  online Bible study
[00:46:30.000 --> 00:46:32.000]  他們每一個人這樣做
[00:46:32.000 --> 00:46:33.000]  你想一個結果會是什麼
[00:46:33.000 --> 00:46:35.000]  你不需要主日學
[00:46:35.000 --> 00:46:36.000]  你不需要門徒訓練
[00:46:36.000 --> 00:46:37.000]  他每一天
[00:46:37.000 --> 00:46:38.000]  他自己去想辦法
[00:46:38.000 --> 00:46:39.000]  去找資料
[00:46:39.000 --> 00:46:40.000]  今天這個人
[00:46:40.000 --> 00:46:41.000]  問我這個問題
[00:46:41.000 --> 00:46:43.000]  我想辦法解決他的問題
[00:46:43.000 --> 00:46:45.000]  你懂我意思嗎
[00:46:45.000 --> 00:46:46.000]  親愛的丟紙妹
[00:46:46.000 --> 00:46:48.000]  所以雖然他們信錯了
[00:46:48.000 --> 00:46:50.000]  但是他們把它當真的信
[00:46:50.000 --> 00:46:51.000]  我們雖然信對了
[00:46:51.000 --> 00:46:52.000]  但是我們好像
[00:46:52.000 --> 00:46:55.000]  把它當假的信
[00:46:55.000 --> 00:47:01.000]  求主憐憫我們
[00:47:01.000 --> 00:47:02.000]  我們不僅僅是
[00:47:02.000 --> 00:47:04.000]  理論上要清楚
[00:47:04.000 --> 00:47:05.000]  我們要實際
[00:47:05.000 --> 00:47:07.000]  我們的行動要活出來
[00:47:07.000 --> 00:47:09.000]  我們是擁有真正福音的
[00:47:09.000 --> 00:47:11.000]  我們擁有那個
[00:47:11.000 --> 00:47:13.000]  創世以來
[00:47:13.000 --> 00:47:15.000]  無人能得知的奧秘
[00:47:15.000 --> 00:47:18.000]  這個奧秘透過今天
[00:47:18.000 --> 00:47:20.000]  我們能夠把它表達出來
[00:47:20.000 --> 00:47:23.000]  把它宣揚出來
[00:47:23.000 --> 00:47:25.000]  所以接下來我們先講
[00:47:25.000 --> 00:47:27.000]  接下來後面
[00:47:27.000 --> 00:47:30.000]  他就在講基督是超越萬有的
[00:47:30.000 --> 00:47:31.000]  他講到他是怎麼樣
[00:47:31.000 --> 00:47:33.000]  他說萬有都是靠他的
[00:47:33.000 --> 00:47:36.000]  萬有都是靠他而造的
[00:47:36.000 --> 00:47:38.000]  無論是天上地上的
[00:47:38.000 --> 00:47:39.000]  能看見不能看見的
[00:47:39.000 --> 00:47:41.000]  有人有地位有處置的
[00:47:41.000 --> 00:47:43.000]  都是藉著他
[00:47:43.000 --> 00:47:44.000]  一共出現了三次
[00:47:44.000 --> 00:47:45.000]  他他他都是
[00:47:45.000 --> 00:47:48.000]  你注意看他這邊講什麼
[00:47:48.000 --> 00:47:51.000]  萬有是靠他造的
[00:47:51.000 --> 00:47:54.000]  萬有是藉著他造的
[00:47:54.000 --> 00:47:58.000]  萬有是為他造的
[00:47:58.000 --> 00:48:00.000]  這三件事情
[00:48:00.000 --> 00:48:02.000]  在保羅在羅馬書十二章
[00:48:02.000 --> 00:48:04.000]  第一節講到
[00:48:04.000 --> 00:48:06.000]  第二節講到奉獻的時候
[00:48:06.000 --> 00:48:07.000]  第一節第二節講到奉獻的時候
[00:48:07.000 --> 00:48:09.000]  在前面羅馬書十一章的
[00:48:09.000 --> 00:48:10.000]  最後一節
[00:48:10.000 --> 00:48:12.000]  他就講這個東西
[00:48:12.000 --> 00:48:14.000]  保羅說什麼
[00:48:14.000 --> 00:48:17.000]  保羅說萬有都是歸於他
[00:48:17.000 --> 00:48:19.000]  依靠他 本於他
[00:48:19.000 --> 00:48:21.000]  歸於他
[00:48:21.000 --> 00:48:23.000]  願榮耀歸給他直到永遠
[00:48:23.000 --> 00:48:25.000]  Amen
[00:48:25.000 --> 00:48:27.000]  當保羅講了這句話的意思
[00:48:27.000 --> 00:48:28.000]  他的意思就是說
[00:48:28.000 --> 00:48:30.000]  萬物都是上帝所創造的
[00:48:30.000 --> 00:48:32.000]  萬有都是他所造的
[00:48:32.000 --> 00:48:33.000]  也藉著他
[00:48:33.000 --> 00:48:34.000]  意思就是說
[00:48:34.000 --> 00:48:36.000]  藉著他才能夠sustain
[00:48:36.000 --> 00:48:37.000]  才能夠維持
[00:48:37.000 --> 00:48:40.000]  才能夠經歷
[00:48:40.000 --> 00:48:42.000]  如果上帝的手一鬆
[00:48:42.000 --> 00:48:43.000]  你就可以看見
[00:48:43.000 --> 00:48:45.000]  global warming
[00:48:45.000 --> 00:48:48.000]  旱災 風災 不下雨
[00:48:48.000 --> 00:48:50.000]  等等等等這些問題都來了
[00:48:50.000 --> 00:48:52.000]  因為人自己在那邊亂搞
[00:48:52.000 --> 00:48:53.000]  對不對
[00:48:53.000 --> 00:48:54.000]  上帝說好
[00:48:54.000 --> 00:48:56.000]  隨便你們吧
[00:48:56.000 --> 00:48:58.000]  我放手了
[00:48:58.000 --> 00:49:00.000]  看你們怎麼搞
[00:49:00.000 --> 00:49:02.000]  萬有都靠著他維持
[00:49:02.000 --> 00:49:04.000]  而且最後他說
[00:49:04.000 --> 00:49:07.000]  萬有也都on to him
[00:49:07.000 --> 00:49:09.000]  萬有都是為他
[00:49:09.000 --> 00:49:11.000]  都是為著他
[00:49:11.000 --> 00:49:12.000]  這代表一件事情
[00:49:12.000 --> 00:49:13.000]  萬有就是宇宙萬物
[00:49:13.000 --> 00:49:14.000]  包括你我
[00:49:14.000 --> 00:49:15.000]  我們人
[00:49:15.000 --> 00:49:17.000]  我們所有的人
[00:49:17.000 --> 00:49:19.000]  我們這一生
[00:49:19.000 --> 00:49:21.000]  我們是他造的
[00:49:21.000 --> 00:49:23.000]  我們也靠他來維持
[00:49:23.000 --> 00:49:26.000]  我們也是為他而活
[00:49:26.000 --> 00:49:33.000]  我一個神學院的同班同學
[00:49:33.000 --> 00:49:36.000]  叫做金金萊姆斯
[00:49:36.000 --> 00:49:39.000]  他是一個韓國宣教士
[00:49:39.000 --> 00:49:43.000]  當年來煉華神的時候
[00:49:43.000 --> 00:49:47.000]  中文都不太好
[00:49:47.000 --> 00:49:48.000]  然後煉完了之後
[00:49:48.000 --> 00:49:51.000]  他又去耶路撒冷大學
[00:49:51.000 --> 00:49:53.000]  希伯來大學
[00:49:53.000 --> 00:49:57.000]  他可能是在亞洲人當中
[00:49:57.000 --> 00:50:01.000]  第一個拿到希伯來大學
[00:50:01.000 --> 00:50:02.000]  真正的是畢業的
[00:50:02.000 --> 00:50:04.000]  有些是沒畢業的
[00:50:04.000 --> 00:50:08.000]  真正希伯來大學的神學博士
[00:50:08.000 --> 00:50:13.000]  是他精通希伯來文希臘文
[00:50:13.000 --> 00:50:17.000]  他在新興神學院
[00:50:17.000 --> 00:50:22.000]  在紐約的新興神學院做副院長
[00:50:22.000 --> 00:50:27.000]  我的老二在煉哥倫比亞的時候
[00:50:27.000 --> 00:50:28.000]  我去看他
[00:50:28.000 --> 00:50:31.000]  我也跟他見了一次面
[00:50:31.000 --> 00:50:32.000]  一起吃了個飯
[00:50:32.000 --> 00:50:34.000]  很多年我們沒有見面
[00:50:34.000 --> 00:50:37.000]  因為我們畢業之後就各奔東西
[00:50:37.000 --> 00:50:41.000]  很多年沒有見面
[00:50:41.000 --> 00:50:43.000]  最近我聽到他的消息
[00:50:43.000 --> 00:50:45.000]  在我們的校友群組聽到他的消息
[00:50:45.000 --> 00:50:49.000]  聽說他生病了
[00:50:49.000 --> 00:50:52.000]  大家就開始在我們的群組裡面
[00:50:52.000 --> 00:50:53.000]  就開始為他禱告
[00:50:53.000 --> 00:50:55.000]  大家就說求主醫治金穆斯
[00:50:55.000 --> 00:51:01.000]  求主怎麼樣子來幫助他等等這些
[00:51:01.000 --> 00:51:02.000]  後來我就去看了一下
[00:51:02.000 --> 00:51:05.000]  在他們的神學院的網站裡面
[00:51:05.000 --> 00:51:09.000]  就提到說他是在六月十七號去了急診
[00:51:09.000 --> 00:51:11.000]  然後這兩天確認是
[00:51:11.000 --> 00:51:12.000]  這個英文太長了
[00:51:12.000 --> 00:51:14.000]  我也不懂這個名字
[00:51:14.000 --> 00:51:17.000]  這個是一個中文的名字叫做
[00:51:17.000 --> 00:51:23.000]  急性脊髓炎白血病
[00:51:23.000 --> 00:51:27.000]  他說這是血癌當中最輕的一種血癌
[00:51:27.000 --> 00:51:30.000]  所以他是一個癌症
[00:51:30.000 --> 00:51:31.000]  我們一聽血癌
[00:51:31.000 --> 00:51:35.000]  癌症大家就真的是很擔心
[00:51:35.000 --> 00:51:36.000]  就為他禱告
[00:51:36.000 --> 00:51:38.000]  可是才有幾個同學PO出了
[00:51:38.000 --> 00:51:40.000]  為他禱告求主祝福他康復
[00:51:40.000 --> 00:51:43.000]  結果他在群組出現了
[00:51:43.000 --> 00:51:46.000]  他從來在我們的群組沒有出現的
[00:51:46.000 --> 00:51:47.000]  他是潛水艇的
[00:51:47.000 --> 00:51:49.000]  結果怎麼他出現了
[00:51:49.000 --> 00:51:53.000]  他出現的時候他就說了這兩段話
[00:51:53.000 --> 00:51:55.000]  我很感動
[00:51:55.000 --> 00:52:00.000]  他說在美祖我這個內心充滿陽光
[00:52:00.000 --> 00:52:04.000]  鄉下的男孩住院治療的原因
[00:52:04.000 --> 00:52:08.000]  是因為耶穌的名可以在眾人中被聽見
[00:52:08.000 --> 00:52:12.000]  同時神對我的愛被人所聽聞
[00:52:12.000 --> 00:52:14.000]  自從我住院治療以來
[00:52:14.000 --> 00:52:16.000]  發生許多奇妙的事情
[00:52:16.000 --> 00:52:19.000]  而且還在繼續的發生
[00:52:19.000 --> 00:52:21.000]  我的內心一點也沒有擔心
[00:52:21.000 --> 00:52:24.000]  悲傷或者壓力的餘地
[00:52:24.000 --> 00:52:25.000]  在目前的環境下
[00:52:25.000 --> 00:52:29.000]  我充滿了和平喜樂和感恩
[00:52:29.000 --> 00:52:31.000]  主極其地愛我
[00:52:31.000 --> 00:52:35.000]  我感覺我是來跟隨聖靈尋覓獵物的
[00:52:35.000 --> 00:52:37.000]  我正期待每時每刻
[00:52:37.000 --> 00:52:40.000]  能找到並抓住聖靈給的新獵物
[00:52:40.000 --> 00:52:43.000]  他在講什麼
[00:52:43.000 --> 00:52:45.000]  他怎麼叫做期待新獵物
[00:52:45.000 --> 00:52:47.000]  他在講他在病床的時候
[00:52:47.000 --> 00:52:50.000]  他等待聖靈把那個福音的朋友帶來
[00:52:50.000 --> 00:52:51.000]  他傳福音給他們
[00:52:51.000 --> 00:52:54.000]  所以在他們神學院的公告裡面就提到說
[00:52:54.000 --> 00:52:55.000]  為他禱告
[00:52:55.000 --> 00:52:59.000]  金穆斯在病床上面的時候
[00:52:59.000 --> 00:53:01.000]  有一個印度籍的醫生
[00:53:01.000 --> 00:53:04.000]  說是要跟他學習聖經
[00:53:04.000 --> 00:53:06.000]  另外他也帶領了兩位信主
[00:53:06.000 --> 00:53:07.000]  一位是廣東人
[00:53:07.000 --> 00:53:09.000]  另外一位是護士
[00:53:09.000 --> 00:53:13.000]  感謝主繼續為金穆斯敞開傳福音的大門
[00:53:13.000 --> 00:53:17.000]  哈雷路亞
[00:53:17.000 --> 00:53:20.000]  一個非常學識淵博的
[00:53:20.000 --> 00:53:23.000]  一個希伯來文希臘文專家
[00:53:23.000 --> 00:53:28.000]  很多神學院的老師講得頭頭是道
[00:53:28.000 --> 00:53:30.000]  但是呢
[00:53:30.000 --> 00:53:33.000]  卻一個福音都不傳
[00:53:33.000 --> 00:53:36.000]  對不起
[00:53:36.000 --> 00:53:40.000]  我只是在講說這個是一個
[00:53:40.000 --> 00:53:44.000]  很容易我們就是偏一方就忽略另外一方
[00:53:44.000 --> 00:53:49.000]  可是我看到這個同學
[00:53:49.000 --> 00:53:51.000]  他在病床的時候
[00:53:51.000 --> 00:53:54.000]  他還不忘記要傳福音
[00:53:54.000 --> 00:53:57.000]  他一點沒有為自己
[00:53:57.000 --> 00:54:00.000]  得這個癌症傷心難過
[00:54:00.000 --> 00:54:03.000]  他說我沒有給他有這個傷心難過的餘地
[00:54:03.000 --> 00:54:08.000]  我只想要怎麼樣子趕快的抓住聖靈給我的機會
[00:54:08.000 --> 00:54:12.000]  能夠把福音傳給這些聖靈所帶來的人
[00:54:12.000 --> 00:54:15.000]  願這樣子的spirit
[00:54:15.000 --> 00:54:18.000]  願這樣子為主而活的spirit
[00:54:18.000 --> 00:54:21.000]  充滿在我們每一個弟兄姊妹身上
[00:54:21.000 --> 00:54:24.000]  充滿在我們這裡不管是你年長的年輕的
[00:54:24.000 --> 00:54:26.000]  充滿這裡不管是弟兄或姐妹
[00:54:26.000 --> 00:54:30.000]  讓那個福音的人生為主而活的人生
[00:54:30.000 --> 00:54:32.000]  也成為你我的人生
