
[00:00:00.000 --> 00:00:03.000]  在剛剛的星期三下班之後
[00:51:04.000 --> 00:51:22.000]  愛祂更深
[00:51:22.000 --> 00:51:35.000]  親愛的恩主,多謝祢差遣聖靈成為我們的保衛師,隨時的幫助,帶領,祝福
[00:51:35.000 --> 00:51:43.000]  我們實在很感謝祢和我們一起,我們不孤單
[00:51:43.000 --> 00:51:51.000]  我們有軟弱不足的時候,祢都明白,祢願意去支持我們
[00:51:51.000 --> 00:51:53.000]  我們喜樂的時候
[00:51:53.000 --> 00:51:57.000]  我們繼續向上傳著感恩的心
[00:51:57.000 --> 00:51:59.000]  來朝見祢
[00:51:59.000 --> 00:52:01.000]  尊崇祢
[00:52:01.000 --> 00:52:03.000]  願榮耀歸還給主
[00:52:03.000 --> 00:52:06.000]  以上祈禱奉主耶穌基督的名
[00:52:06.000 --> 00:52:07.000]  阿門
