
[00:00:00.000 --> 00:00:01.540]  各位電影節目,早晨
[00:37:44.400 --> 00:37:45.400]  很感恩的見證
[00:37:45.400 --> 00:37:46.880]  就是當中亦都有很多人
[00:37:46.880 --> 00:37:48.520]  因此而信主
[00:37:48.520 --> 00:37:49.640]  所以
[00:37:49.640 --> 00:37:51.200]  求主真的幫助我們
[00:37:51.200 --> 00:37:53.160]  今天在本地
[00:37:53.160 --> 00:37:54.560]  這個非華語群體的
[00:37:54.560 --> 00:37:56.000]  福音的侍宮
[00:37:56.000 --> 00:37:57.560]  已經被譽為
[00:37:57.560 --> 00:37:59.400]  近在咫尺的
[00:37:59.400 --> 00:38:00.880]  宣教的契機
[00:38:00.880 --> 00:38:02.160]  弟兄姊妹
[00:38:02.160 --> 00:38:03.400]  在這一刻
[00:38:03.400 --> 00:38:05.800]  我們生活在香港此時此地
[00:38:05.800 --> 00:38:08.560]  神帶了很多不同種族的人
[00:38:08.840 --> 00:38:10.360]  來到我們的身邊
[00:38:10.360 --> 00:38:12.640]  盼望我們不單止
[00:38:12.640 --> 00:38:14.160]  自己領受神的祝福
[00:38:14.160 --> 00:38:15.800]  同樣將神的祝福
[00:38:15.800 --> 00:38:17.520]  帶給我們身邊
[00:38:17.520 --> 00:38:19.160]  這些寄居者
[00:38:19.160 --> 00:38:20.560]  我們同心去禱告
[00:38:20.560 --> 00:38:23.480]  神啊我們感謝你
[00:38:23.480 --> 00:38:25.800]  你先來到
[00:38:25.800 --> 00:38:26.960]  祝福我們
[00:38:26.960 --> 00:38:29.240]  讓我們認識福音
[00:38:29.240 --> 00:38:31.000]  透過耶穌的救恩
[00:38:31.000 --> 00:38:32.400]  我們蒙拯救
[00:38:32.400 --> 00:38:33.760]  我們成為
[00:38:33.760 --> 00:38:35.120]  自由的人
[00:38:35.120 --> 00:38:36.520]  在屬靈的裏面
[00:38:36.880 --> 00:38:39.200]  常常得享神的祝福
[00:38:39.200 --> 00:38:41.120]  但神啊就求你
[00:38:41.120 --> 00:38:42.360]  藉著你的話語
[00:38:42.360 --> 00:38:43.360]  藉著你的愛
[00:38:43.360 --> 00:38:44.600]  去激勵我們
[00:38:44.600 --> 00:38:46.680]  也讓我們開我們的眼
[00:38:46.680 --> 00:38:48.960]  讓我們看到我們身邊很多
[00:38:48.960 --> 00:38:50.280]  外族的人
[00:38:50.280 --> 00:38:51.320]  寄居者
[00:38:51.320 --> 00:38:52.360]  很多傭工
[00:38:52.360 --> 00:38:53.160]  他們
[00:38:53.160 --> 00:38:55.240]  自己的生命是很困惑
[00:38:55.240 --> 00:38:56.520]  很多的艱難
[00:38:56.520 --> 00:38:58.200]  但是他們仍然
[00:38:58.200 --> 00:38:59.800]  生活中
[00:38:59.800 --> 00:39:01.360]  生命當中很多的艱難也好
[00:39:01.360 --> 00:39:03.360]  他們仍然很努力去工作
[00:39:03.360 --> 00:39:05.360]  因為要賺取金錢
[00:39:06.280 --> 00:39:07.360]  去面對生活
[00:39:07.360 --> 00:39:09.480]  但是神啊原來在這個裏面
[00:39:09.480 --> 00:39:11.120]  你預備永恆的救恩
[00:39:11.120 --> 00:39:12.120]  是每一個人
[00:39:12.120 --> 00:39:13.720]  都可以去得到的
[00:39:13.720 --> 00:39:16.280]  所以就求主去引導我們
[00:39:16.280 --> 00:39:17.480]  幫助我們
[00:39:17.480 --> 00:39:19.560]  讓我們將這些的福氣
[00:39:19.560 --> 00:39:20.960]  將神的福音
[00:39:20.960 --> 00:39:21.600]  救恩
[00:39:21.600 --> 00:39:22.720]  去傳遞給
[00:39:22.720 --> 00:39:23.720]  我們身邊
[00:39:23.720 --> 00:39:24.920]  這些的寄居者
[00:39:24.920 --> 00:39:26.760]  願你加添我們的信心
[00:39:26.760 --> 00:39:28.320]  加添我們的力量
[00:39:28.320 --> 00:39:30.160]  按著我們不同的角色
[00:39:30.160 --> 00:39:31.440]  不同的地步
[00:39:31.440 --> 00:39:33.160]  讓我們可以做
[00:39:33.160 --> 00:39:34.720]  我們現今可作的
[00:39:34.720 --> 00:39:36.040]  我們獻上感恩
[00:39:36.280 --> 00:39:39.840]  同心禱告奉靠主耶穌基督的名字以求
[00:39:39.840 --> 00:39:40.840]  阿們
