
[00:00:00.000 --> 00:00:03.040]  成為香港最重要的國民
[00:34:22.080 --> 00:34:24.080]  你不要罵政府
[00:34:24.080 --> 00:34:26.080]  我日日都為林鄭祈禱
[00:34:26.080 --> 00:34:28.080]  我很喜歡她
[00:34:28.080 --> 00:34:30.080]  她說我要謙卑
[00:34:30.080 --> 00:34:32.080]  我發覺原來
[00:34:32.080 --> 00:34:34.080]  很多事我都要重新學
[00:34:34.080 --> 00:34:36.080]  因為她未曾試過從政
[00:34:36.080 --> 00:34:38.080]  她是政務官
[00:34:38.080 --> 00:34:40.080]  她不用競選
[00:34:40.080 --> 00:34:42.080]  她的團隊不懂競選
[00:34:42.080 --> 00:34:44.080]  她說
[00:34:44.080 --> 00:34:46.080]  我要重新學習
[00:34:46.080 --> 00:34:48.080]  她說了一句說話
[00:34:48.080 --> 00:34:50.080]  最緊要謙卑
[00:34:50.080 --> 00:34:52.080]  我多謝她
[00:34:52.080 --> 00:34:54.080]  公開這樣說
[00:34:54.080 --> 00:34:56.080]  而且她向她丈夫道歉
[00:34:56.080 --> 00:34:58.080]  她說
[00:34:58.080 --> 00:35:00.080]  我對不起你
[00:35:00.080 --> 00:35:02.080]  她的丈夫
[00:35:02.080 --> 00:35:04.080]  很好
[00:35:04.080 --> 00:35:06.080]  她說看樣子
[00:35:06.080 --> 00:35:08.080]  你還要犧牲很多
[00:35:08.080 --> 00:35:10.080]  她的丈夫
[00:35:10.080 --> 00:35:12.080]  我願意為香港犧牲
[00:35:12.080 --> 00:35:14.080]  她和她丈夫有信仰
[00:35:14.080 --> 00:35:16.080]  有信仰
[00:35:16.080 --> 00:35:18.080]  有祈禱
[00:35:18.080 --> 00:35:20.080]  有時她都有一班信主人
[00:35:20.080 --> 00:35:22.080]  在政府裏面祈禱
[00:35:22.080 --> 00:35:24.080]  我希望大家為這個城市
[00:35:24.080 --> 00:35:26.080]  祈禱
[00:35:26.080 --> 00:35:28.080]  為這個城市的撕裂祈禱
[00:35:28.080 --> 00:35:30.080]  很傷心
[00:35:30.080 --> 00:35:32.080]  年青人的撕裂令我很傷心
[00:35:32.080 --> 00:35:34.080]  但你不可以只是說
[00:35:34.080 --> 00:35:36.080]  你不可以只是說
[00:35:36.080 --> 00:35:38.080]  你要無條件的愛
[00:35:38.080 --> 00:35:40.080]  這個愛是重新來的
[00:35:40.080 --> 00:35:42.080]  所以我奉勸大家
[00:35:42.080 --> 00:35:44.080]  邀請大家
[00:35:44.080 --> 00:35:46.080]  滅掉冤仇
[00:35:46.080 --> 00:35:48.080]  先在這裏
[00:35:48.080 --> 00:35:50.080]  建立一個關係
[00:35:50.080 --> 00:35:52.080]  而你帶著這件事
[00:35:52.080 --> 00:35:54.080]  你回去
[00:35:54.080 --> 00:35:56.080]  我都很欣賞我妹妹和我弟弟
[00:35:56.080 --> 00:35:58.080]  她是被爹地
[00:35:58.080 --> 00:36:00.080]  糟蹋得最多
[00:36:00.080 --> 00:36:02.080]  因為我已經去加拿大讀書
[00:36:02.080 --> 00:36:04.080]  我第二個弟弟也是讀醫科
[00:36:04.080 --> 00:36:06.080]  他住在大學宿舍
[00:36:06.080 --> 00:36:08.080]  剩下我三妹和我弟弟
[00:36:08.080 --> 00:36:10.080]  嘩
[00:36:10.080 --> 00:36:12.080]  他們真的是
[00:36:12.080 --> 00:36:14.080]  十字架
[00:36:14.080 --> 00:36:16.080]  滅掉冤仇
[00:36:16.080 --> 00:36:18.080]  一切都是因應
[00:36:18.080 --> 00:36:20.080]  到現在71歲
[00:36:20.080 --> 00:36:22.080]  好開心
[00:36:22.080 --> 00:36:24.080]  因為我知道我做過很多事
[00:36:24.080 --> 00:36:26.080]  我能夠做的事很少
[00:36:26.080 --> 00:36:28.080]  但如果我能夠分享和撫養
[00:36:28.080 --> 00:36:30.080]  將這份愛
[00:36:30.080 --> 00:36:32.080]  將這份誠意
[00:36:32.080 --> 00:36:34.080]  將這份同神結緣
[00:36:34.080 --> 00:36:36.080]  家人結緣
[00:36:36.080 --> 00:36:38.080]  不枉此生
[00:36:38.080 --> 00:36:40.080]  不枉此生
[00:36:40.080 --> 00:36:42.080]  所以我邀請你做一個禱告
[00:36:42.080 --> 00:36:44.080]  你自己禱告
[00:36:44.080 --> 00:36:46.080]  你自己禱告
[00:36:46.080 --> 00:36:48.080]  禱告是你誠意
[00:36:48.080 --> 00:36:50.080]  你講你心底的說話
[00:36:50.080 --> 00:36:52.080]  不需要裝模作樣
[00:36:52.080 --> 00:36:54.080]  祈禱這個字真
[00:36:54.080 --> 00:36:56.080]  如果聖靈感動你
[00:36:56.080 --> 00:36:58.080]  你願意
[00:36:58.080 --> 00:37:00.080]  求神赦免
[00:37:00.080 --> 00:37:02.080]  神聽
[00:37:02.080 --> 00:37:04.080]  你有沒有愛心不足
[00:37:04.080 --> 00:37:06.080]  愛是從神來的
[00:37:06.080 --> 00:37:08.080]  你求神賜給你
[00:37:08.080 --> 00:37:10.080]  一份不是人間有的愛
[00:37:10.080 --> 00:37:12.080]  是從天上來的愛
[00:37:12.080 --> 00:37:14.080]  在耶穌基督身上
[00:37:14.080 --> 00:37:16.080]  將來的愛
[00:37:16.080 --> 00:37:18.080]  帶著神的愛
[00:37:18.080 --> 00:37:20.080]  帶著聖靈給你的能力
[00:37:20.080 --> 00:37:22.080]  彌補
[00:37:22.080 --> 00:37:24.080]  家裏的思念
[00:37:24.080 --> 00:37:26.080]  彌補你在職場
[00:37:26.080 --> 00:37:28.080]  與人相關的思念
[00:37:28.080 --> 00:37:30.080]  然後將這份愛延伸到香港社會
[00:37:30.080 --> 00:37:32.080]  為香港社會
[00:37:32.080 --> 00:37:34.080]  整體的思念
[00:37:34.080 --> 00:37:36.080]  我們都貢獻少少的力量
[00:37:36.080 --> 00:37:38.080]  好嗎
[00:37:38.080 --> 00:37:40.080]  你自己做一個禱告
[00:37:40.080 --> 00:37:42.080]  你自己講
[00:37:42.080 --> 00:37:44.080]  一兩句就行
[00:37:44.080 --> 00:37:46.080]  如果大家都閉上眼
[00:37:46.080 --> 00:37:48.080]  如果你都想我為你做個祈禱
[00:37:48.080 --> 00:37:50.080]  我都願意
[00:37:50.080 --> 00:37:52.080]  我都想你為我做個祈禱
[00:37:52.080 --> 00:37:54.080]  你輕輕舉高手
[00:37:54.080 --> 00:37:56.080]  我好想更多領受聖靈的愛
[00:37:56.080 --> 00:37:58.080]  更多領受這份
[00:37:58.080 --> 00:38:00.080]  無條件十字架的愛
[00:38:00.080 --> 00:38:02.080]  豐滿的大愛
[00:38:02.080 --> 00:38:04.080]  你舉高你的手
[00:38:04.080 --> 00:38:06.080]  我看到好多人都願意
[00:38:06.080 --> 00:38:08.080]  我們一起祈禱
[00:38:08.080 --> 00:38:10.080]  我們好愛香港
[00:38:10.080 --> 00:38:12.080]  都愛我們的國家
[00:38:12.080 --> 00:38:14.080]  但我們這個社會
[00:38:14.080 --> 00:38:16.080]  我們這個國家
[00:38:16.080 --> 00:38:18.080]  都需要
[00:38:18.080 --> 00:38:20.080]  有一份無比的愛
[00:38:20.080 --> 00:38:22.080]  這份愛是從你而來
[00:38:22.080 --> 00:38:24.080]  我們謙卑的回到你面前
[00:38:24.080 --> 00:38:26.080]  我們願意領受
[00:38:26.080 --> 00:38:28.080]  你十字架
[00:38:28.080 --> 00:38:30.080]  為我們寫明的愛
[00:38:30.080 --> 00:38:32.080]  你從死裡復活帶給我們有新的生命
[00:38:32.080 --> 00:38:34.080]  有聖靈
[00:38:34.080 --> 00:38:36.080]  我們帶著這份愛先回到家
[00:38:36.080 --> 00:38:38.080]  我們家有好多地方要修補
[00:38:38.080 --> 00:38:40.080]  關係上要修補
[00:38:40.080 --> 00:38:42.080]  只能以愛
[00:38:42.080 --> 00:38:44.080]  以義和恕
[00:38:44.080 --> 00:38:46.080]  以神的愛 基督的愛
[00:38:46.080 --> 00:38:48.080]  去彌補這些的思念
[00:38:48.080 --> 00:38:50.080]  我們在這裡好不配
[00:38:50.080 --> 00:38:52.080]  但我知道這個廳裡面
[00:38:52.080 --> 00:38:54.080]  每一個都愛你家人
[00:38:54.080 --> 00:38:56.080]  每一個都愛香港
[00:38:56.080 --> 00:38:58.080]  而且每一個都愛下一代
[00:38:58.080 --> 00:39:00.080]  所以我們為下一代都祝福
[00:39:00.080 --> 00:39:02.080]  願意他們都認識著
[00:39:02.080 --> 00:39:04.080]  有你的愛
[00:39:04.080 --> 00:39:06.080]  我們恭敬極陽王教堂
[00:39:06.080 --> 00:39:08.080]  奉主耶穌基督
[00:39:08.080 --> 00:39:10.080]  祝福大家
[00:39:10.080 --> 00:39:12.080]  我多準時
[00:39:12.080 --> 00:39:14.080]  我早了上來
[00:39:14.080 --> 00:39:16.080]  希望以後你都繼續
[00:39:16.080 --> 00:39:18.080]  能夠親近
[00:39:18.080 --> 00:39:20.080]  在這裡領受他的愛
[00:39:20.080 --> 00:39:22.080]  祝福大家
