
[00:00:00.000 --> 00:00:08.280]  根據聖經記載 耶穌出生後有一段時間
[00:35:20.720 --> 00:35:22.720]  很多人面前說
[00:35:22.720 --> 00:35:24.720]  你們當中誰可以指證我有罪呢?
[00:35:24.720 --> 00:35:26.720]  很大膽
[00:35:26.720 --> 00:35:30.720]  除非他真的沒有犯過罪
[00:35:30.720 --> 00:35:32.720]  那些人看不到
[00:35:32.720 --> 00:35:34.720]  見不到他犯罪
[00:35:34.720 --> 00:35:38.720]  大家不但聽他也看他的行為
[00:35:38.720 --> 00:35:40.720]  他是表裡一致的
[00:35:40.720 --> 00:35:44.720]  希伯來書第十三章
[00:35:44.720 --> 00:35:46.720]  第八節也說
[00:35:46.720 --> 00:35:48.720]  耶穌基督是昨日
[00:35:48.720 --> 00:35:50.720]  今日直到永遠是一樣的
[00:35:50.720 --> 00:35:52.720]  就是說祂不會變的
[00:35:52.720 --> 00:35:54.720]  是信實的
[00:35:54.720 --> 00:35:56.720]  我們可以信得過的
[00:35:56.720 --> 00:35:58.720]  是因為這樣所以我們不會怕
[00:35:58.720 --> 00:36:00.720]  被丟棄
[00:36:00.720 --> 00:36:02.720]  因為祂說了不會丟棄我們
[00:36:02.720 --> 00:36:04.720]  祂說了我們是屬於祂的
[00:36:04.720 --> 00:36:06.720]  沒有人能夠從祂的手中
[00:36:06.720 --> 00:36:08.720]  將我們奪去
[00:36:08.720 --> 00:36:10.720]  是因為祂是一個信實的神
[00:36:10.720 --> 00:36:12.720]  信實的主我們信得過
[00:36:12.720 --> 00:36:14.720]  如果我們要
[00:36:14.720 --> 00:36:16.720]  效法耶穌的話
[00:36:16.720 --> 00:36:18.720]  首先要培養我們的信實
[00:36:18.720 --> 00:36:20.720]  誠信的品格
[00:36:20.720 --> 00:36:22.720]  這也是聖靈的果子
[00:36:22.720 --> 00:36:24.720]  你說怎樣開始?
[00:36:24.720 --> 00:36:26.720]  怎樣訓練我們自己?
[00:36:26.720 --> 00:36:28.720]  你就從家裡開始
[00:36:28.720 --> 00:36:32.720]  或者我們
[00:36:32.720 --> 00:36:34.720]  首先想想
[00:36:34.720 --> 00:36:36.720]  夫妻之間
[00:36:36.720 --> 00:36:38.720]  特別在神的面前交換婚約
[00:36:38.720 --> 00:36:40.720]  我們怎樣來
[00:36:40.720 --> 00:36:42.720]  遵守這個承諾
[00:36:42.720 --> 00:36:44.720]  是一個操練
[00:36:44.720 --> 00:36:46.720]  不容易的
[00:36:46.720 --> 00:36:48.720]  我現在看到
[00:36:48.720 --> 00:36:50.720]  有些數字特別在亞洲
[00:36:50.720 --> 00:36:52.720]  那個離婚率
[00:36:52.720 --> 00:36:54.720]  真是驚人的
[00:36:54.720 --> 00:36:56.720]  亞洲哪個地方
[00:36:56.720 --> 00:36:58.720]  離婚率最高?
[00:36:58.720 --> 00:37:00.720]  中國
[00:37:00.720 --> 00:37:02.720]  第二呢?台灣
[00:37:02.720 --> 00:37:08.720]  很多原因我們今天會分析
[00:37:08.720 --> 00:37:10.720]  不過家裡可以首先操練
[00:37:10.720 --> 00:37:12.720]  另外如果你有子女的時候
[00:37:12.720 --> 00:37:14.720]  也可以操練
[00:37:14.720 --> 00:37:16.720]  我們誠信的品格
[00:37:16.720 --> 00:37:18.720]  我們答應子女不要隨口說
[00:37:18.720 --> 00:37:20.720]  你買什麼
[00:37:20.720 --> 00:37:22.720]  帶他們去什麼地方
[00:37:22.720 --> 00:37:24.720]  看什麼球賽
[00:37:24.720 --> 00:37:26.720]  答應過的話就一定要進行
[00:37:26.720 --> 00:37:28.720]  這樣才能贏得小朋友對你的尊重
[00:37:28.720 --> 00:37:32.720]  無論對子女也好
[00:37:32.720 --> 00:37:34.720]  對孫子孫女也好
[00:37:34.720 --> 00:37:36.720]  不要隨口說
[00:37:36.720 --> 00:37:38.720]  就一定要進行
[00:37:38.720 --> 00:37:40.720]  除了家裡之外
[00:37:40.720 --> 00:37:42.720]  就是教會
[00:37:42.720 --> 00:37:44.720]  教會生活
[00:37:44.720 --> 00:37:46.720]  為了一件事祈禱
[00:37:46.720 --> 00:37:48.720]  或者帶一樣東西給人
[00:37:48.720 --> 00:37:50.720]  或者去什麼地方
[00:37:50.720 --> 00:37:52.720]  我們要實現
[00:37:52.720 --> 00:37:54.720]  答應過的就實現
[00:37:54.720 --> 00:37:56.720]  如果真的沒辦法
[00:37:56.720 --> 00:37:58.720]  或者什麼事不能夠完成
[00:37:58.720 --> 00:38:00.720]  你就要道歉
[00:38:00.720 --> 00:38:02.720]  或者怎樣補償
[00:38:02.720 --> 00:38:04.720]  所以如果我們有了這幾方面
[00:38:04.720 --> 00:38:06.720]  就是家庭教會操練的時候
[00:38:06.720 --> 00:38:08.720]  慢慢你會發現
[00:38:08.720 --> 00:38:10.720]  你的朋友會越來越多
[00:38:10.720 --> 00:38:12.720]  你們都會經歷到彼此信任
[00:38:12.720 --> 00:38:14.720]  彼此尊重的幸福
[00:38:14.720 --> 00:38:18.720]  所以這是我們在社交上
[00:38:18.720 --> 00:38:20.720]  在EQ上面
[00:38:20.720 --> 00:38:22.720]  希望可以發展的時候
[00:38:22.720 --> 00:38:24.720]  首先要注意的地方
[00:38:24.720 --> 00:38:26.720]  所以今天我們就從
[00:38:26.720 --> 00:38:28.720]  耶穌在十二歲的時候
[00:38:28.720 --> 00:38:30.720]  成長的過程當中
[00:38:30.720 --> 00:38:32.720]  就看見祂的確有一個均衡的生活
[00:38:32.720 --> 00:38:34.720]  均衡的發展
[00:38:34.720 --> 00:38:36.720]  今日我們的生活
[00:38:36.720 --> 00:38:38.720]  也要效法耶穌一樣
[00:38:38.720 --> 00:38:40.720]  無論人生到了
[00:38:40.720 --> 00:38:42.720]  哪一個階段
[00:38:42.720 --> 00:38:44.720]  我們的智慧、體能
[00:38:44.720 --> 00:38:46.720]  我們的靈命
[00:38:46.720 --> 00:38:48.720]  我們的社交都要繼續
[00:38:48.720 --> 00:38:50.720]  均衡的發展
[00:38:50.720 --> 00:38:52.720]  所以2026
[00:38:52.720 --> 00:38:54.720]  現在都是一月份
[00:38:54.720 --> 00:38:56.720]  也可以說是新年的時候
[00:38:56.720 --> 00:38:58.720]  希望神給我們有恩典
[00:38:58.720 --> 00:39:00.720]  有健康的身體
[00:39:00.720 --> 00:39:02.720]  有靈性
[00:39:02.720 --> 00:39:04.720]  在今年裡面
[00:39:04.720 --> 00:39:06.720]  無論在教會或世界當中
[00:39:06.720 --> 00:39:08.720]  我們都能夠參與神的使命
[00:39:08.720 --> 00:39:10.720]  請祢低頭
[00:39:10.720 --> 00:39:12.720]  我們同心祈禱
[00:39:12.720 --> 00:39:14.720]  天主上
[00:39:14.720 --> 00:39:16.720]  我們再一次感謝祢給我們有生命
[00:39:16.720 --> 00:39:18.720]  也感謝祢在耶穌基督裡面
[00:39:18.720 --> 00:39:20.720]  給我們有這樣的位分
[00:39:20.720 --> 00:39:22.720]  成為祢的兒女
[00:39:22.720 --> 00:39:24.720]  今日我們在世界上生活
[00:39:24.720 --> 00:39:26.720]  也都面對很多的選擇
[00:39:26.720 --> 00:39:28.720]  面對很多的判斷
[00:39:28.720 --> 00:39:30.720]  就算我們
[00:39:30.720 --> 00:39:32.720]  最近在明州的事情
[00:39:32.720 --> 00:39:34.720]  很多時候我們都要學習
[00:39:34.720 --> 00:39:36.720]  怎樣去看一件事
[00:39:36.720 --> 00:39:38.720]  求主給我們有智慧
[00:39:38.720 --> 00:39:40.720]  也都
[00:39:40.720 --> 00:39:42.720]  在其他幾方面
[00:39:42.720 --> 00:39:44.720]  在體能方面
[00:39:44.720 --> 00:39:46.720]  在我們的靈性方面
[00:39:46.720 --> 00:39:48.720]  在社交方面
[00:39:48.720 --> 00:39:50.720]  都有發展、有平衡的生活
[00:39:50.720 --> 00:39:52.720]  而且能夠榮耀祢的名
[00:39:52.720 --> 00:39:54.720]  能夠對其他人有幫助
[00:39:54.720 --> 00:39:56.720]  祈禱感謝奉主的名
