
[00:00:00.000 --> 00:00:02.360]  「我是生命的糧」
[00:39:09.040 --> 00:39:11.040]  他就是生命的糧
[00:39:11.040 --> 00:39:13.040]  吃的人必永遠不再餓
[00:39:13.040 --> 00:39:15.040]  求主幫助我們
[00:39:15.040 --> 00:39:17.040]  我們低頭禱告
[00:39:17.040 --> 00:39:19.040]  天父在聖誕日子裏面
[00:39:19.040 --> 00:39:21.040]  我們來到你面前 再次思想你自己的教導
[00:39:21.040 --> 00:39:23.040]  主我們知道
[00:39:23.040 --> 00:39:25.040]  主我們相信你
[00:39:25.040 --> 00:39:27.040]  不單止要有東西吃
[00:39:27.040 --> 00:39:29.040]  有東西看 有好處
[00:39:29.040 --> 00:39:31.040]  更加的 我們要回應
[00:39:31.040 --> 00:39:33.040]  主你擺在我們地上
[00:39:33.040 --> 00:39:35.040]  這個活著的目的
[00:39:35.040 --> 00:39:37.040]  和意義
[00:39:37.040 --> 00:39:39.040]  我們應該怎樣去回應
[00:39:39.040 --> 00:39:41.040]  怎樣去毀身
[00:39:41.040 --> 00:39:43.040]  你藉著你自己的話
[00:39:43.040 --> 00:39:45.040]  再一次教導我們
[00:39:45.040 --> 00:39:47.040]  以至聖誕節的日子
[00:39:47.040 --> 00:39:49.040]  我們慶祝你的降生
[00:39:49.040 --> 00:39:51.040]  但亦都會反省到
[00:39:51.040 --> 00:39:53.040]  你降生對我們每一個人的意義
[00:39:53.040 --> 00:39:55.040]  以致我們懂得
[00:39:55.040 --> 00:39:57.040]  怎樣去回應
[00:39:57.040 --> 00:39:59.040]  所以聽我們禱告 奉耶穌聖名祈禱
[00:39:59.040 --> 00:40:01.040]  阿門
