
[00:00:00.000 --> 00:00:04.220]  我們講的是《從聖岳看侍奉上主》
[00:31:56.600 --> 00:31:59.360]  所以你看到連續幾次用這個詞
[00:31:59.360 --> 00:32:01.480]  顯然絕不是偶然
[00:32:01.480 --> 00:32:04.000]  請問用琴怎麼傳訊息?
[00:32:04.000 --> 00:32:06.040]  用琴怎麼說寓言?
[00:32:06.040 --> 00:32:09.440]  三次出現「訊息」、「寓言」
[00:32:09.440 --> 00:32:14.320]  難怪翻譯的人將這個詞改成「唱歌」
[00:32:14.320 --> 00:32:18.000]  事實上我們期待已久的「唱歌」這個欺法來文
[00:32:18.000 --> 00:32:20.360]  終於到了二十五章第六節出現
[00:32:20.360 --> 00:32:23.120]  連同先前出現過的樂器一起出現
[00:32:23.120 --> 00:32:24.640]  所以難怪翻譯的人
[00:32:24.640 --> 00:32:27.400]  用心良苦做了一個很大膽的改動
[00:32:27.400 --> 00:32:30.360]  將原有的「說寓言」、「傳訊息」這個意思
[00:32:30.360 --> 00:32:32.600]  改成「唱歌」
[00:32:32.600 --> 00:32:36.640]  但是這樣就大大削弱了作者的心意
[00:32:36.640 --> 00:32:39.680]  到底音樂、樂器、演奏
[00:32:39.680 --> 00:32:43.000]  如何可以傳達上帝的訊息?
[00:32:43.000 --> 00:32:46.200]  宣揚上帝的說話?
[00:32:46.200 --> 00:32:48.200]  詩歌作為教導
[00:32:48.200 --> 00:32:51.240]  其實不是第一次說的
[00:32:51.240 --> 00:32:57.080]  在《新命記》第三十一章第十九節和二十二節
[00:32:57.080 --> 00:33:01.480]  都有提到原來詩歌裡面的東西
[00:33:01.480 --> 00:33:04.280]  是作為教導儀式別人用的
[00:33:04.280 --> 00:33:09.400]  如果你再看二十五章的第五節
[00:33:09.400 --> 00:33:10.320]  《中文聖經》說
[00:33:10.320 --> 00:33:12.240]  「奉上帝之名」
[00:33:12.240 --> 00:33:16.320]  「之名」意思就是上帝的說話
[00:33:16.320 --> 00:33:21.760]  所以這句話就是「因著上帝的話作王的先見」
[00:33:21.760 --> 00:33:26.160]  很明顯二十五章的第五節是直接用「先見」這個詞
[00:33:26.160 --> 00:33:27.920]  而「先見」就是先知
[00:33:27.920 --> 00:33:30.040]  他們就是奉命傳達上帝的說話
[00:33:30.040 --> 00:33:33.440]  用什麼方式?
[00:33:33.440 --> 00:33:36.200]  二十五章第六節重複說一次
[00:33:36.200 --> 00:33:37.440]  用不同的樂器
[00:33:37.440 --> 00:33:39.480]  這次還加上唱歌
[00:33:39.480 --> 00:33:45.200]  為什麼樂手、樂器、唱歌的人會能夠傳訊息呢?
[00:33:45.200 --> 00:33:46.720]  做先知?
[00:33:46.720 --> 00:33:50.640]  其實原來因為聖樂本身
[00:33:50.640 --> 00:33:52.960]  無論是歌手的彈奏
[00:33:52.960 --> 00:33:55.480]  還是帶領者的唱頌
[00:33:55.480 --> 00:33:59.960]  他們的侍奉其實就是在傳遞訊息
[00:33:59.960 --> 00:34:04.800]  大家可能知道我有一點對音樂的認識
[00:34:04.800 --> 00:34:08.280]  我也翻譯過一些不同的詩歌作粵語
[00:34:08.280 --> 00:34:12.880]  有一次有一位香港很有名的基督教詩歌填詞人來到英國
[00:34:12.880 --> 00:34:14.040]  我也認識他很久了
[00:34:14.040 --> 00:34:15.400]  想在倫敦見一面
[00:34:15.400 --> 00:34:19.160]  我們就開始分享一些填詞的心得
[00:34:19.160 --> 00:34:21.160]  我們分享的時候也很認同
[00:34:21.160 --> 00:34:23.480]  詩歌的歌詞是很重要的
[00:34:23.480 --> 00:34:25.520]  裡面盛載了神的說話
[00:34:25.520 --> 00:34:26.800]  有神的訊息
[00:34:26.800 --> 00:34:27.800]  我就跟他說
[00:34:27.800 --> 00:34:31.120]  可惜我們仍然特別是廣東話的詩歌
[00:34:31.120 --> 00:34:33.200]  都是表達得非常不清晰
[00:34:33.200 --> 00:34:34.640]  往往都是炒在一起的
[00:34:34.640 --> 00:34:36.360]  你看看那些詩歌
[00:34:36.360 --> 00:34:40.240]  很多時候都是感恩、讚美、稱謝
[00:34:40.240 --> 00:34:43.200]  然後舉手、獻上等等
[00:34:43.200 --> 00:34:45.560]  說來說去都是這些東西
[00:34:45.560 --> 00:34:47.160]  你看看那些流行歌
[00:34:47.160 --> 00:34:50.160]  他們通常都會用故事、用主題
[00:34:50.160 --> 00:34:54.680]  或者是一件物品、一件東西去鋪陳整首歌
[00:34:54.680 --> 00:34:57.480]  令到聽的人更加容易去捕捉
[00:34:57.480 --> 00:34:59.240]  這樣去唱頌的時候
[00:34:59.240 --> 00:35:02.560]  將那個訊息更加清晰地表達出來
[00:35:02.560 --> 00:35:03.720]  其實他也很認同
[00:35:03.720 --> 00:35:06.280]  不過他說這樣其實是很難的
[00:35:06.280 --> 00:35:07.280]  詩詩雙鞭
[00:35:07.280 --> 00:35:08.720]  這個當然是難的
[00:35:08.720 --> 00:35:10.480]  你看看黃偉文他填的詞
[00:35:10.480 --> 00:35:12.600]  很多時候都是非常出眾的
[00:35:12.600 --> 00:35:13.880]  因為你要知道
[00:35:13.880 --> 00:35:16.960]  他的功力實在就在這個位置
[00:35:16.960 --> 00:35:19.440]  很多時候我們未必可以有這麼好的功力
[00:35:19.440 --> 00:35:21.440]  所以今時今日很多詩歌
[00:35:21.440 --> 00:35:23.680]  都是炒在一起的訊息
[00:35:23.680 --> 00:35:27.880]  其實你可以看看Eason的這首《陀飛輪》
[00:35:27.880 --> 00:35:29.960]  我知道Eason現在越來越少人聽了
[00:35:29.960 --> 00:35:32.120]  但是我相信你對《陀飛輪》這首歌
[00:35:32.120 --> 00:35:33.520]  應該也有印象
[00:35:33.520 --> 00:35:35.640]  他主要是講鐘錶裡面
[00:35:35.640 --> 00:35:38.600]  然後發揮一些講關人生的事情
[00:35:38.600 --> 00:35:40.560]  而軒仔的《過客別墅》
[00:35:40.560 --> 00:35:43.520]  講到過客別墅裡的人出出入入的時候
[00:35:43.520 --> 00:35:45.440]  就好像他的感情的世界
[00:35:45.440 --> 00:35:46.520]  人生的世界
[00:35:46.520 --> 00:35:48.840]  陳慧嫻的紅茶館
[00:35:48.840 --> 00:35:51.040]  甚至有很多不同的歌曲
[00:35:51.040 --> 00:35:53.120]  都用了不同的題材
[00:35:53.120 --> 00:35:56.200]  好像成為一個故事般鋪陳出來
[00:35:56.200 --> 00:35:58.400]  在基督教的詩歌界裡面
[00:35:58.400 --> 00:36:00.680]  不是有很多歌曲可以做到這樣
[00:36:00.680 --> 00:36:02.680]  Hillsong的這首《Ocean》
[00:36:02.680 --> 00:36:06.680]  其實是一個比較突出的例子
[00:36:06.680 --> 00:36:10.080]  詩歌很多時候只能夠唱兩三句
[00:36:10.080 --> 00:36:11.080]  就要入正題了
[00:36:11.080 --> 00:36:15.000]  很難繼續將故事很優美地發展下去
[00:36:15.000 --> 00:36:16.680]  例如大家不知道有沒有聽過
[00:36:16.680 --> 00:36:21.680]  「壓上的爐位 它不截斷」
[00:36:21.680 --> 00:36:26.840]  「那張殘的燈火 它不會熄滅」
[00:36:26.840 --> 00:36:31.400]  「尋求你連率我的軟弱」
[00:36:31.400 --> 00:36:32.760]  你有沒有看到
[00:36:32.760 --> 00:36:36.320]  「尋求你連率我的軟弱」已經入正題了
[00:36:36.320 --> 00:36:37.720]  他沒有辦法在爐位
[00:36:37.720 --> 00:36:41.360]  沒有辦法在張殘的燈火裡面繼續延續這個主題
[00:36:41.360 --> 00:36:43.000]  或者這個故事下去
[00:36:43.000 --> 00:36:44.120]  我舉一些例子
[00:36:44.120 --> 00:36:46.240]  你就清楚明白我想說什麼
[00:36:46.240 --> 00:36:49.040]  這首歌《欣宜的女神》
[00:36:49.040 --> 00:36:50.120]  不知道你有沒有聽過
[00:36:50.120 --> 00:36:51.880]  在《女神》這首MV裡面
[00:36:51.880 --> 00:36:55.840]  欣宜找了超過十幾位女士
[00:36:55.840 --> 00:36:57.240]  參與演出這個MV
[00:36:57.240 --> 00:36:59.240]  裡面有幾個很漂亮的模特兒
[00:36:59.240 --> 00:37:03.040]  也有一些身形有不同的女士參與
[00:37:03.040 --> 00:37:04.640]  也有一些不同的背景
[00:37:04.640 --> 00:37:08.000]  這些女士來參與這個拍攝MV
[00:37:08.000 --> 00:37:10.880]  在這個過程中又要聽欣宜唱歌
[00:37:10.880 --> 00:37:12.320]  有不同的伴奏
[00:37:12.320 --> 00:37:15.400]  而且她的動作就是加冕這個動作
[00:37:15.400 --> 00:37:20.120]  她其實透過樂聲、歌聲、影像
[00:37:20.120 --> 00:37:21.560]  來表達一個訊息
[00:37:21.560 --> 00:37:23.840]  這個訊息就是每一個女士
[00:37:23.840 --> 00:37:25.440]  無論你是怎樣的身形
[00:37:25.440 --> 00:37:27.400]  無論你是怎樣的背景
[00:37:27.400 --> 00:37:30.920]  都可以成為女神
[00:37:30.920 --> 00:37:32.800]  這就是她的訊息所在
[00:37:32.800 --> 00:37:36.360]  就好像《Dear My Friend》這首歌
[00:37:36.360 --> 00:37:38.200]  你看到姜濤的這首歌
[00:37:38.200 --> 00:37:42.720]  是紀念他2021年有一個朋友
[00:37:42.720 --> 00:37:45.000]  突然間打籃球死去的朋友
[00:37:45.000 --> 00:37:46.560]  其實正如我上次也說過
[00:37:46.560 --> 00:37:50.000]  是在那個年代裡面很多人死
[00:37:50.000 --> 00:37:52.120]  他的訊息是在說這件事
[00:37:52.120 --> 00:37:56.000]  再看看《Whopper Band》裡面
[00:37:56.000 --> 00:37:57.280]  一張很出名
[00:37:57.280 --> 00:38:00.600]  最後得獎的《Child》這首歌
[00:38:00.600 --> 00:38:02.480]  不過他們已經被港台禁止了
[00:38:02.480 --> 00:38:03.600]  這一對樂隊
[00:38:03.600 --> 00:38:05.480]  所以你就看到
[00:38:05.480 --> 00:38:07.840]  這首歌不僅是說再見
[00:38:07.840 --> 00:38:12.120]  你看到有多少機場的人離開香港這個地方
[00:38:12.120 --> 00:38:14.200]  什麼時候才可以再見
[00:38:14.200 --> 00:38:16.600]  他在發放這樣的訊息
[00:38:16.600 --> 00:38:19.800]  再包括你看看現在港台所禁止的這些人
[00:38:19.800 --> 00:38:22.000]  所禁止的這些歌手
[00:38:22.000 --> 00:38:24.360]  他們的歌裡面有不少的歌
[00:38:24.360 --> 00:38:26.840]  裡面是發放的一個訊息
[00:38:26.840 --> 00:38:30.640]  而這些訊息是讓某些人不開心
[00:38:30.640 --> 00:38:32.320]  要禁止他們
[00:38:32.320 --> 00:38:35.480]  這首歌連同樂器、演唱
[00:38:35.480 --> 00:38:37.400]  甚至動畫、動感
[00:38:37.400 --> 00:38:40.320]  是將訊息很清楚地帶出來
[00:38:40.320 --> 00:38:41.840]  就好像例如
[00:38:41.840 --> 00:38:44.160]  萬王之王、萬主之主
[00:38:44.160 --> 00:38:46.080]  這八個字讀出來
[00:38:46.080 --> 00:38:47.400]  其實有什麼威力呢?
[00:38:47.400 --> 00:38:48.960]  特別是我讀更加沒有威力
[00:38:48.960 --> 00:38:50.120]  就算我清唱
[00:38:50.120 --> 00:38:53.680]  萬王之王、萬主之主
[00:38:53.680 --> 00:38:55.280]  你也發覺沒什麼威力
[00:38:55.280 --> 00:38:57.840]  直到有一天幾萬人一起唱的時候
[00:38:57.840 --> 00:39:00.800]  直到有一天有師班、有伴唱
[00:39:00.800 --> 00:39:05.440]  有鼓、有結他、有管弦樂一起彈奏的時候
[00:39:05.440 --> 00:39:07.080]  一起唱這八個字
[00:39:07.080 --> 00:39:10.440]  你就感覺到震撼性有多強
[00:39:10.440 --> 00:39:17.960]  你明白什麼叫做樂器傳遞訊息嗎?
[00:39:17.960 --> 00:39:19.160]  最後的時候
[00:39:19.160 --> 00:39:21.360]  給大家看這首詩歌
[00:39:21.360 --> 00:39:26.680]  我記得在萬城的聚會
[00:39:26.680 --> 00:39:31.440]  結束阿俗當唱這首歌《Cornerstone》的時候
[00:39:31.440 --> 00:39:33.640]  當時為什麼會這麼感動
[00:39:33.640 --> 00:39:35.480]  是因為幾萬人一起唱
[00:39:35.480 --> 00:39:37.880]  而且全樂隊地唱這首歌
[00:39:37.880 --> 00:39:40.240]  而且帶領歌人員帶得非常好
[00:39:40.240 --> 00:39:43.840]  我們幾萬人在這麼大的環境之下
[00:39:43.840 --> 00:39:47.400]  在這樣的恐襲氣氛籠罩之下
[00:39:47.400 --> 00:39:50.640]  阿俗這位澳洲歌手帶領大家一起唱
[00:39:50.640 --> 00:39:55.360]  Cry the lone cornerstone
[00:39:55.360 --> 00:39:59.440]  大家一起唱的時候多震撼
[00:39:59.440 --> 00:40:07.120]  這就是樂器、歌聲再加上一起演出的時候
[00:40:07.120 --> 00:40:12.080]  那個訊息很清楚透過這樣來發放出來
[00:40:12.080 --> 00:40:12.960]  兄弟姐妹
[00:40:12.960 --> 00:40:19.440]  原來你看到巧妙的樂器
[00:40:19.440 --> 00:40:21.600]  你看到彈奏的方法
[00:40:21.600 --> 00:40:23.040]  歌唱者的演繹
[00:40:23.040 --> 00:40:25.640]  將聖經的話、將聖經的教導
[00:40:25.640 --> 00:40:28.840]  神學的訊息可以很豐富地帶出來
[00:40:28.840 --> 00:40:31.360]  令到會眾進入聖經的經文裡面
[00:40:31.360 --> 00:40:33.160]  進入故事的世界裡面
[00:40:33.160 --> 00:40:34.640]  去經歷上帝
[00:40:34.640 --> 00:40:35.920]  在侍奉裡面
[00:40:35.920 --> 00:40:37.600]  我們都必須知道
[00:40:37.600 --> 00:40:41.000]  原來我們是在帶上主的話出來
[00:40:41.000 --> 00:40:42.800]  其實不僅是聖學
[00:40:42.800 --> 00:40:44.400]  在任何的侍奉上
[00:40:44.400 --> 00:40:47.240]  其實我們都是盛載著上帝的話
[00:40:47.240 --> 00:40:51.560]  例如盛載著在聖經上面
[00:40:51.560 --> 00:40:54.320]  或者在神的話語裡面那種品格的教導
[00:40:54.320 --> 00:40:56.000]  那種侍奉的態度
[00:40:56.000 --> 00:41:00.640]  這個豈不是盛載了上主的話嗎?
[00:41:00.640 --> 00:41:02.840]  我們一起有日禱告好嗎?
[00:41:02.840 --> 00:41:03.760]  主我們感謝祢
[00:41:03.760 --> 00:41:08.080]  讓我們今天可以透過這段聖經去學習聖學的侍奉
[00:41:08.080 --> 00:41:09.280]  但與此同時
[00:41:09.280 --> 00:41:12.000]  也幫助我們透過聖學的服侍
[00:41:12.000 --> 00:41:16.720]  來去認識如何去侍奉我們的上主
[00:41:16.720 --> 00:41:17.560]  主我們感謝祢
[00:41:17.560 --> 00:41:18.280]  誰聽我們禱告
[00:41:18.280 --> 00:41:18.920]  奉耶穌基督
[00:41:18.920 --> 00:41:20.000]  甄主的名口
[00:41:20.000 --> 00:41:21.000]  阿們
