
[00:00:00.000 --> 00:00:07.400]  疫情開始緩和,各類型的活動和餐廳都陸陸續續開放
[00:36:01.420 --> 00:36:03.420]  一開始很長時間
[00:36:03.420 --> 00:36:04.420]  都是很平很舒服
[00:36:04.420 --> 00:36:05.420]  有樹蔭
[00:36:05.420 --> 00:36:07.420]  但沒有景觀
[00:36:07.420 --> 00:36:08.420]  你又感覺不到這座山
[00:36:08.420 --> 00:36:10.420]  因為你不覺得自己在爬山
[00:36:10.420 --> 00:36:12.420]  因為很舒服
[00:36:12.420 --> 00:36:14.420]  但你一路走下去
[00:36:14.420 --> 00:36:15.420]  你一路走下去
[00:36:15.420 --> 00:36:17.420]  你一路去到這些景點
[00:36:17.420 --> 00:36:19.420]  這本書就告訴你
[00:36:19.420 --> 00:36:21.420]  當你一路信耶穌的時候
[00:36:21.420 --> 00:36:22.420]  你就發覺
[00:36:22.420 --> 00:36:24.420]  我去到這些景點
[00:36:24.420 --> 00:36:25.420]  那就對了
[00:36:25.420 --> 00:36:27.420]  你在正確的路線上
[00:36:27.420 --> 00:36:29.420]  神是預備了一些
[00:36:29.420 --> 00:36:30.420]  很好的東西
[00:36:30.420 --> 00:36:31.420]  然後當你去到
[00:36:31.420 --> 00:36:33.420]  這些景點的時候
[00:36:33.420 --> 00:36:35.420]  神就要送這些好東西給你
[00:36:35.420 --> 00:36:36.420]  當你很辛苦
[00:36:36.420 --> 00:36:38.420]  走到山頂的時候
[00:36:38.420 --> 00:36:39.420]  你就會發現
[00:36:39.420 --> 00:36:42.420]  山頂的景致真的無敵
[00:36:42.420 --> 00:36:43.420]  你不上去
[00:36:43.420 --> 00:36:47.420]  你感受不到
[00:36:47.420 --> 00:36:48.420]  今天這首
[00:36:48.420 --> 00:36:50.420]  稍後唱的回應詩叫做
[00:36:50.420 --> 00:36:52.420]  我知道救贖主活著
[00:36:52.420 --> 00:36:53.420]  它有三節的詩歌
[00:36:53.420 --> 00:36:55.420]  每一節都告訴你
[00:36:55.420 --> 00:36:56.420]  我知道
[00:36:56.420 --> 00:36:57.420]  我知道我是救贖主活著
[00:36:57.420 --> 00:36:59.420]  今天問問自己
[00:36:59.420 --> 00:37:01.420]  究竟我知道
[00:37:01.420 --> 00:37:02.420]  我用什麼心情
[00:37:02.420 --> 00:37:04.420]  用什麼態度
[00:37:04.420 --> 00:37:07.420]  去對待這件我知道的事
[00:37:07.420 --> 00:37:09.420]  今天我有沒有意志
[00:37:09.420 --> 00:37:10.420]  去走這條路
[00:37:10.420 --> 00:37:13.420]  去走這些梯級
[00:37:13.420 --> 00:37:15.420]  今天我有沒有走出去
[00:37:15.420 --> 00:37:18.420]  還是我只是在冷氣房裡看片
[00:37:18.420 --> 00:37:20.420]  還是我真的走出去
[00:37:20.420 --> 00:37:21.420]  我們這段時間
[00:37:21.420 --> 00:37:23.420]  有新會友的見證
[00:37:23.420 --> 00:37:25.420]  他們都說
[00:37:25.420 --> 00:37:27.420]  他們可能有一部份
[00:37:27.420 --> 00:37:29.420]  他們去到某一個階段
[00:37:29.420 --> 00:37:30.420]  可能是新生命的階段
[00:37:30.420 --> 00:37:31.420]  可能你說
[00:37:31.420 --> 00:37:33.420]  其實我已經死了一段時間
[00:37:33.420 --> 00:37:34.420]  對你來說
[00:37:34.420 --> 00:37:35.420]  你是不是已經給他們
[00:37:35.420 --> 00:37:36.420]  走多了一段路
[00:37:36.420 --> 00:37:38.420]  你的經歷是什麼
[00:37:38.420 --> 00:37:40.420]  你有沒有在這些景點裡
[00:37:40.420 --> 00:37:42.420]  去拿到神想預備給你的
[00:37:42.420 --> 00:37:43.420]  這些禮物呢
