
[00:00:00.000 --> 00:00:03.640]  有些道要在合適的時間講
[00:38:28.720 --> 00:38:30.600]  《流眼淚》這裏就說
[00:38:30.600 --> 00:38:34.320]  記得你和你的家人
[00:38:34.320 --> 00:38:35.120]  將臨死的時候
[00:38:35.120 --> 00:38:39.640]  有五句說話你應該要記住
[00:38:39.640 --> 00:38:46.560]  說「多謝」
[00:38:46.560 --> 00:38:49.200]  「我原諒你」
[00:38:49.200 --> 00:38:51.200]  「對不起」
[00:38:51.200 --> 00:38:56.200]  要跟對方說「對不起」
[00:38:56.200 --> 00:38:58.320]  然後還有一句
[00:38:58.320 --> 00:38:59.480]  「再見」
[00:38:59.480 --> 00:39:03.200]  記錄圖就「天家再見」
[00:39:03.200 --> 00:39:05.440]  弟兄姊妹
[00:39:05.440 --> 00:39:08.520]  人生很快過
[00:39:08.520 --> 00:39:10.320]  無論你是十幾歲
[00:39:10.320 --> 00:39:12.920]  又或者在座當中九十幾歲
[00:39:12.920 --> 00:39:16.080]  在神眼中都是眨一下眼
[00:39:16.080 --> 00:39:17.080]  今天我們就要學
[00:39:17.080 --> 00:39:19.400]  如何珍惜生命保持健康
[00:39:19.400 --> 00:39:22.240]  好好地過活
[00:39:22.240 --> 00:39:23.040]  弟兄姊妹知不知道
[00:39:23.040 --> 00:39:30.680]  其實神都很恩待西區浸信會
[00:39:30.680 --> 00:39:33.640]  我發覺不知道是不是
[00:39:33.640 --> 00:39:36.480]  弟兄姊妹都很有福
[00:39:36.480 --> 00:39:40.800]  數著數著很多人提早退休
[00:39:40.800 --> 00:39:42.520]  數出來後不要說名字
[00:39:42.520 --> 00:39:46.760]  總之有人是提早退休的
[00:39:46.760 --> 00:39:49.840]  上星期我們的陳牧師師母
[00:39:49.840 --> 00:39:51.000]  都是提早退休的
[00:39:51.000 --> 00:39:51.920]  記不記得
[00:39:51.920 --> 00:39:54.800]  她在上星期說提早退休
[00:39:54.800 --> 00:39:57.320]  數著數著提早退休
[00:39:57.320 --> 00:39:59.880]  我家裏也有一個提早退休
[00:39:59.880 --> 00:40:00.920]  你退休的時候
[00:40:00.920 --> 00:40:08.200]  發夢都笑了出來
[00:40:08.200 --> 00:40:11.520]  很恩待西區浸信會
[00:40:11.520 --> 00:40:13.680]  弟兄姊妹
[00:40:13.680 --> 00:40:16.680]  退休當然有很多計劃
[00:40:16.680 --> 00:40:19.120]  我現在已經在計劃
[00:40:19.120 --> 00:40:22.040]  但一切都在神的手裏
[00:40:22.040 --> 00:40:25.760]  當然退休又要去想
[00:40:25.760 --> 00:40:27.640]  夠不夠腦本
[00:40:27.640 --> 00:40:29.080]  我相信都夠
[00:40:29.080 --> 00:40:31.160]  我們做傳道人是最好的
[00:40:31.160 --> 00:40:34.640]  不夠就星期二走上39樓吃飯
[00:40:34.640 --> 00:40:36.880]  然後星期二
[00:40:36.880 --> 00:40:37.760]  一星期一
[00:40:37.760 --> 00:40:38.720]  我們會找的
[00:40:38.720 --> 00:40:40.080]  如果真的沒有飯吃
[00:40:40.080 --> 00:40:43.440]  我們會找地方吃飯
[00:40:43.440 --> 00:40:45.640]  我要說的是
[00:40:45.640 --> 00:40:46.640]  在生活裏面
[00:40:46.640 --> 00:40:49.440]  其實生命的祈求可以很簡單
[00:40:49.440 --> 00:40:51.120]  期盼的就是
[00:40:51.120 --> 00:40:53.560]  願主耶穌基督的旨意成就
[00:40:53.560 --> 00:40:55.520]  今天你和我都去學習
[00:40:55.520 --> 00:40:58.280]  關心身邊的人說積極的說話
[00:40:58.280 --> 00:41:04.600]  對你所愛的人曉得去說感謝的說話
[00:41:04.600 --> 00:41:06.360]  弟兄姊妹
[00:41:06.360 --> 00:41:09.320]  願主保守和看顧生命
[00:41:09.320 --> 00:41:11.800]  當不是我們掌握的時候
[00:41:11.800 --> 00:41:13.560]  我們就要去學
[00:41:13.560 --> 00:41:17.960]  怎樣活出神的心意
[00:41:17.960 --> 00:41:20.040]  最後都是說一個故事
[00:41:20.040 --> 00:41:22.160]  作為一個結束
[00:41:22.160 --> 00:41:23.680]  在今年年初的時候
[00:41:23.680 --> 00:41:28.480]  我收到一個死訊一個消息
[00:41:28.480 --> 00:41:30.080]  我聽到之後
[00:41:30.080 --> 00:41:32.680]  心裏面都有很多的煩死
[00:41:32.680 --> 00:41:35.120]  年青人四十幾歲
[00:41:35.120 --> 00:41:38.040]  信了耶穌
[00:41:38.040 --> 00:41:39.920]  信了耶穌
[00:41:39.920 --> 00:41:42.960]  在教會裏面很有恩賜才幹
[00:41:42.960 --> 00:41:45.440]  領師好聽
[00:41:45.440 --> 00:41:48.000]  聲線很尋口
[00:41:48.000 --> 00:41:53.560]  高大威猛起碼高過我五六吋
[00:41:53.560 --> 00:41:57.520]  身高差不多六尺
[00:41:57.520 --> 00:41:59.800]  很有恩賜
[00:41:59.800 --> 00:42:00.760]  有一天走來跟我說
[00:42:00.760 --> 00:42:02.960]  牧師我要讀神學
[00:42:02.960 --> 00:42:04.280]  好呀
[00:42:04.280 --> 00:42:07.200]  用心點
[00:42:07.200 --> 00:42:09.880]  推薦了他入神學院
[00:42:09.880 --> 00:42:13.080]  這個年青人讀書很厲害
[00:42:13.080 --> 00:42:14.400]  在神學院裏面
[00:42:14.400 --> 00:42:19.120]  在當時的歷史
[00:42:19.120 --> 00:42:21.480]  從未試過他的GPA
[00:42:21.480 --> 00:42:23.000]  即是那個積點
[00:42:23.000 --> 00:42:24.720]  是最高的一個
[00:42:24.720 --> 00:42:29.600]  拿了很多獎畢業
[00:42:29.600 --> 00:42:32.240]  然後去教會
[00:42:32.240 --> 00:42:37.920]  誰不知沒多久就聽到
[00:42:37.920 --> 00:42:41.760]  他犯了很多不對的事
[00:42:41.760 --> 00:42:44.040]  只是向我承認
[00:42:44.040 --> 00:42:45.840]  都告訴了我
[00:42:45.840 --> 00:42:52.960]  跟八個九個的姐妹發生關係
[00:42:52.960 --> 00:42:55.640]  很生氣、很失望
[00:42:55.640 --> 00:43:02.840]  教會找人幫他做輔導
[00:43:02.840 --> 00:43:04.520]  四個牧師定期約見
[00:43:04.520 --> 00:43:11.520]  兩個見他一個
[00:43:11.520 --> 00:43:15.880]  給他很多勸諫
[00:43:15.880 --> 00:43:19.320]  誰知不悔改
[00:43:19.320 --> 00:43:24.120]  早上輔導到下午時
[00:43:24.120 --> 00:43:26.960]  還要跟另一個女生發生關係
[00:43:26.960 --> 00:43:29.360]  終於東窗事發
[00:43:29.360 --> 00:43:34.680]  被人告上法庭
[00:43:34.680 --> 00:43:38.440]  不入罪
[00:43:38.440 --> 00:43:41.960]  法官說你們兩個成年人
[00:43:41.960 --> 00:43:43.560]  在某些處境
[00:43:43.560 --> 00:43:52.120]  似乎兩個都在自願的情況下不入罪
[00:43:52.120 --> 00:43:54.440]  出到法庭門口
[00:43:54.440 --> 00:43:56.880]  很多記者在外面
[00:43:56.880 --> 00:43:58.280]  我就跟他等一會
[00:43:58.280 --> 00:43:59.360]  我告訴他
[00:43:59.360 --> 00:44:00.680]  官判你沒罪
[00:44:00.680 --> 00:44:03.680]  但告訴他你犯了大罪
[00:44:03.680 --> 00:44:11.880]  在他面前跟他說你犯了大罪
[00:44:11.880 --> 00:44:18.360]  教會逐個出會
[00:44:18.360 --> 00:44:19.360]  登個廣告
[00:44:19.360 --> 00:44:26.640]  告訴他五年內不可以做帶領性的侍奉
[00:44:26.640 --> 00:44:30.160]  但這個人很聰明
[00:44:30.160 --> 00:44:31.200]  兩年都不夠
[00:44:31.200 --> 00:44:32.640]  去了另一間教會
[00:44:32.640 --> 00:44:34.240]  自己開教會
[00:44:34.240 --> 00:44:38.160]  然後找了幾個牧師
[00:44:38.160 --> 00:44:42.160]  就按了他做牧師
[00:44:42.160 --> 00:44:43.760]  兩年之後
[00:44:43.760 --> 00:44:46.360]  在論壇又登了一段廣告
[00:44:46.360 --> 00:44:52.760]  這個牧師已經被褫奪了他的名銜
[00:44:52.760 --> 00:44:56.560]  終於他要改名去做保險
[00:44:56.560 --> 00:45:01.160]  這就是他最後的日子
[00:45:01.160 --> 00:45:05.160]  今年就聽到他的死訊
[00:45:05.160 --> 00:45:07.760]  是一個重病離開這個世界
[00:45:07.760 --> 00:45:09.160]  我不做任何判斷
[00:45:09.160 --> 00:45:12.160]  我們做人都不能做任何判斷
[00:45:12.160 --> 00:45:15.960]  我們只知道神是一位公義的神
[00:45:15.960 --> 00:45:18.760]  求主保守看顧
[00:45:18.760 --> 00:45:20.760]  在一些處境裡
[00:45:20.760 --> 00:45:25.760]  我們要成為神所喜悅的人
[00:45:25.760 --> 00:45:26.960]  為願主賜福
[00:45:26.960 --> 00:45:28.360]  看顧保守
[00:45:28.360 --> 00:45:30.560]  今日就好好生活
[00:45:30.560 --> 00:45:32.560]  今日就享受你跟家人
[00:45:32.560 --> 00:45:33.560]  跟朋友
[00:45:33.560 --> 00:45:35.960]  跟弟兄姊妹那份愛
[00:45:35.960 --> 00:45:37.560]  願主賜福
[00:45:37.560 --> 00:45:38.560]  我們祈禱
[00:45:38.560 --> 00:45:41.960]  七一恩主祢愛我們
[00:45:41.960 --> 00:45:45.360]  叫我們在生活裡一無牽掛
[00:45:45.360 --> 00:45:48.360]  主祢讓我們有永恆生命的氣息
[00:45:48.360 --> 00:45:50.760]  祢讓我們知道永恆生命的盼望
[00:45:50.760 --> 00:45:52.960]  祢又讓我們有生命的氣息
[00:45:52.960 --> 00:45:55.560]  主願意祢常與我們同在
[00:45:55.560 --> 00:45:57.960]  知道我們是屬於祢的
[00:45:57.960 --> 00:45:59.760]  行在祢的正路上
[00:45:59.760 --> 00:46:01.760]  得蒙主祢的月合
[00:46:01.760 --> 00:46:02.760]  多謝我們恩主
[00:46:02.760 --> 00:46:04.360]  祢聽我們祈禱
[00:46:04.360 --> 00:46:05.560]  奉主名求
[00:46:05.560 --> 00:46:06.560]  Amen
