
[00:00:00.000 --> 00:00:07.000]  我今天的題目是「千歲BB,作新事,開新路,珍西尼」
[00:43:24.000 --> 00:43:29.000]  世界很多人為主耶穌寫詩
[00:43:29.000 --> 00:43:33.000]  全世界沒有任何的節日
[00:43:33.000 --> 00:43:36.000]  比得上聖誕節這麼開心
[00:43:36.000 --> 00:43:38.000]  是不是
[00:43:38.000 --> 00:43:40.000]  在香港特別開心
[00:43:40.000 --> 00:43:43.000]  在英國好像差一點
[00:43:43.000 --> 00:43:46.000]  還有很多
[00:43:46.000 --> 00:43:51.000]  我們不要辜負
[00:43:51.000 --> 00:43:52.000]  靈一爺
[00:43:52.000 --> 00:43:56.000]  我們不要辜負耶穌這份禮物
[00:43:56.000 --> 00:44:00.000]  這是上帝給你的禮物
[00:44:00.000 --> 00:44:04.000]  這是對你有益的禮物
[00:44:04.000 --> 00:44:07.000]  這是你最佳的聖誕禮物
[00:44:07.000 --> 00:44:11.000]  有多少人已經得到耶穌這個聖誕禮物
[00:44:11.000 --> 00:44:13.000]  舉手
[00:44:13.000 --> 00:44:14.000]  好
[00:44:14.000 --> 00:44:16.000]  都很多
[00:44:16.000 --> 00:44:17.000]  好,放下
[00:44:17.000 --> 00:44:21.000]  有沒有哪位你都想得到這份禮物
[00:44:21.000 --> 00:44:23.000]  舉手好嗎
[00:44:23.000 --> 00:44:25.000]  有沒有
[00:44:26.000 --> 00:44:28.000]  有沒有哪位
[00:44:28.000 --> 00:44:35.000]  好了
[00:44:35.000 --> 00:44:38.000]  接著
[00:44:38.000 --> 00:44:41.000]  我自己接受耶穌的禮物
[00:44:41.000 --> 00:44:43.000]  我可以告訴大家
[00:44:43.000 --> 00:44:46.000]  我得到五樣東西
[00:44:46.000 --> 00:44:49.000]  在座可能很多基督徒都有
[00:44:49.000 --> 00:44:51.000]  我講到各樣東西
[00:44:51.000 --> 00:44:53.000]  你覺得你有,又舉手
[00:44:53.000 --> 00:44:55.000]  第一樣,歸屬感
[00:44:55.000 --> 00:44:58.000]  我的生命屬於主
[00:44:58.000 --> 00:45:02.000]  我有幾次差一點沒命
[00:45:02.000 --> 00:45:04.000]  今天沒機會講
[00:45:04.000 --> 00:45:06.000]  將來我還會講
[00:45:06.000 --> 00:45:10.000]  主保守我,給我有命
[00:45:10.000 --> 00:45:13.000]  所以我和主有歸屬感
[00:45:13.000 --> 00:45:15.000]  有同在感
[00:45:15.000 --> 00:45:19.000]  我時時都覺得主耶穌在我身邊
[00:45:19.000 --> 00:45:22.000]  大家想想,你做一個基督徒
[00:45:22.000 --> 00:45:26.000]  如果你常常感覺到神在你周圍
[00:45:26.000 --> 00:45:29.000]  鬼都不用怕
[00:45:29.000 --> 00:45:31.000]  走開
[00:45:31.000 --> 00:45:34.000]  因為有主和我同行
[00:45:34.000 --> 00:45:36.000]  你敢動我,我動你
[00:45:36.000 --> 00:45:38.000]  趕你出來
[00:45:38.000 --> 00:45:42.000]  安全感,我有靠山
[00:45:42.000 --> 00:45:45.000]  人不可能成為你靠山
[00:45:45.000 --> 00:45:48.000]  很多政府都說他做你的靠山
[00:45:48.000 --> 00:45:51.000]  為人民服務,只有個「港」字
[00:45:51.000 --> 00:45:56.000]  真正的靠山是來自我們的神
[00:45:56.000 --> 00:46:01.000]  那些人找你祈福
[00:46:01.000 --> 00:46:03.000]  他不是真的祈禱福
[00:46:03.000 --> 00:46:05.000]  他就有福
[00:46:05.000 --> 00:46:08.000]  你聽他講,你就沒有福了
[00:46:08.000 --> 00:46:10.000]  幸福感
[00:46:10.000 --> 00:46:12.000]  人生很需要
[00:46:12.000 --> 00:46:15.000]  我來到英國都面對很多困難
[00:46:15.000 --> 00:46:18.000]  我不是因為神的僕人
[00:46:18.000 --> 00:46:21.000]  特別你,很暢順
[00:46:21.000 --> 00:46:22.000]  不是的
[00:46:22.000 --> 00:46:24.000]  但是
[00:46:24.000 --> 00:46:26.000]  我知道神會幫助我
[00:46:26.000 --> 00:46:29.000]  我有希望,有出路
[00:46:29.000 --> 00:46:32.000]  使命感
[00:46:32.000 --> 00:46:35.000]  我周圍傳福音
[00:46:35.000 --> 00:46:37.000]  透過講道
[00:46:37.000 --> 00:46:39.000]  寫書
[00:46:39.000 --> 00:46:40.000]  唱歌
[00:46:40.000 --> 00:46:43.000]  我都在傳福音
[00:46:43.000 --> 00:46:45.000]  我的生命有使命感
[00:46:45.000 --> 00:46:48.000]  我整個人教書
[00:46:48.000 --> 00:46:52.000]  我在英國主要教神學
[00:46:52.000 --> 00:46:55.000]  去將主,神是怎樣偉大
[00:46:55.000 --> 00:46:58.000]  一個美好的神
[00:46:58.000 --> 00:47:00.000]  是講給人知
[00:47:00.000 --> 00:47:02.000]  所以我活得積極喜樂
[00:47:02.000 --> 00:47:06.000]  經常有盼望
[00:47:06.000 --> 00:47:08.000]  有沒有朋友
[00:47:08.000 --> 00:47:12.000]  我想大家或者我們閉上眼
[00:47:12.000 --> 00:47:14.000]  因為有時有人想安靜
[00:47:14.000 --> 00:47:16.000]  自己想一想
[00:47:16.000 --> 00:47:19.000]  才決定是否信耶穌
[00:47:19.000 --> 00:47:24.000]  我很想問在座大家
[00:47:24.000 --> 00:47:29.000]  你願不願意信耶穌呢?
[00:47:29.000 --> 00:47:31.000]  你不要看其他人
[00:47:31.000 --> 00:47:36.000]  你自己,只是講完看到你
[00:47:36.000 --> 00:47:38.000]  有沒有哪位朋友
[00:47:38.000 --> 00:47:42.000]  你願意舉手呢?
[00:47:42.000 --> 00:47:47.000]  你舉手,我們一定會為你歡呼
[00:47:47.000 --> 00:47:51.000]  或者你暫時都未決定
[00:47:51.000 --> 00:47:56.000]  但你都想回教會
[00:47:56.000 --> 00:48:01.000]  來更多認識我們這位偉大的神呢?
[00:48:01.000 --> 00:48:03.000]  有沒有?
[00:48:03.000 --> 00:48:06.000]  如果有的請你舉手
[00:48:06.000 --> 00:48:09.000]  有興趣,但未信的
[00:48:09.000 --> 00:48:11.000]  不要緊
[00:48:11.000 --> 00:48:13.000]  有沒有?
[00:48:13.000 --> 00:48:16.000]  有,我看到有一位
[00:48:16.000 --> 00:48:20.000]  我希望看多些
[00:48:20.000 --> 00:48:23.000]  我自己很小就回教會
[00:48:23.000 --> 00:48:26.000]  所以我很幸福認識了我的神
[00:48:26.000 --> 00:48:29.000]  如果不是一早認識神
[00:48:29.000 --> 00:48:32.000]  我沒有今天的喜樂
[00:48:32.000 --> 00:48:36.000]  平安和能力走人生路
[00:48:36.000 --> 00:48:39.000]  還有沒有哪位?
[00:48:39.000 --> 00:48:41.000]  有沒有哪位?
[00:48:41.000 --> 00:48:54.000]  好,我們無論如何希望大家
[00:48:54.000 --> 00:48:56.000]  今天未做決定
[00:48:56.000 --> 00:49:00.000]  而今天的道理你聽了
[00:49:00.000 --> 00:49:05.000]  你有興趣繼續回我們教會
[00:49:05.000 --> 00:49:09.000]  或者回我們一些聚會,好不好?
[00:49:09.000 --> 00:49:12.000]  讓你們能夠更多認識主
[00:49:12.000 --> 00:49:15.000]  我們一起祈禱
[00:49:15.000 --> 00:49:19.000]  主耶穌,我們感謝你
[00:49:19.000 --> 00:49:22.000]  以聖嬰的樣式
[00:49:22.000 --> 00:49:25.000]  卑微進入世界
[00:49:25.000 --> 00:49:27.000]  帶來了永恆的大能
[00:49:27.000 --> 00:49:30.000]  救贖的道路
[00:49:30.000 --> 00:49:34.000]  求你在我們在曠野
[00:49:34.000 --> 00:49:37.000]  曠野不知如何走的時候
[00:49:37.000 --> 00:49:40.000]  你為我們開道路
[00:49:40.000 --> 00:49:43.000]  指引我們的路
[00:49:43.000 --> 00:49:47.000]  當我們在沙漠沒有水飲
[00:49:47.000 --> 00:49:51.000]  人生很乾渴無助的時候
[00:49:51.000 --> 00:49:55.000]  你賜給我們有活的水
[00:49:55.000 --> 00:49:58.000]  生命的水
[00:49:58.000 --> 00:49:59.000]  耶穌說
[00:49:59.000 --> 00:50:05.000]  願你今天的誕降都進入我們每一個人的心裡
[00:50:05.000 --> 00:50:10.000]  讓更多的人能夠知道你是我們的救主
[00:50:10.000 --> 00:50:12.000]  你是基督
[00:50:12.000 --> 00:50:15.000]  奉主耶穌基督的名教
[00:50:15.000 --> 00:50:17.000]  阿們
[00:50:17.000 --> 00:50:18.000]  阿們

