
[00:00:00.000 --> 00:00:03.540]  各位弟兄姊妹 新年進步
[00:42:49.600 --> 00:42:51.900]  為什麼可以
[00:42:51.900 --> 00:42:57.600]  因為你會看到神在海裡
[00:42:57.600 --> 00:43:00.600]  他可能叫醒那些魚
[00:43:00.600 --> 00:43:02.800]  如果那些魚在睡覺
[00:43:02.800 --> 00:43:05.500]  應該是沒有睡覺的
[00:43:05.500 --> 00:43:08.200]  在晚上的時候
[00:43:08.200 --> 00:43:12.000]  神令到那些魚去睡覺 靜下來
[00:43:12.000 --> 00:43:13.300]  到白天的時候
[00:43:13.300 --> 00:43:16.500]  他命令那些魚去到水深之處
[00:43:16.500 --> 00:43:19.500]  讓門徒可以捉到它
[00:43:19.500 --> 00:43:21.600]  極有可能是這樣
[00:43:21.600 --> 00:43:24.500]  耶穌是掌管大海
[00:43:24.500 --> 00:43:27.100]  大海的風浪能夠平靜
[00:43:27.100 --> 00:43:28.600]  如果不平靜的時候
[00:43:28.600 --> 00:43:30.900]  他們不單止捕不到魚
[00:43:30.900 --> 00:43:33.100]  連命都沒有了
[00:43:33.100 --> 00:43:38.800]  還有 捕到的魚是一百多二百條
[00:43:38.800 --> 00:43:42.600]  剛剛好是船可以乘載
[00:43:42.600 --> 00:43:44.600]  那些魚的大小
[00:43:44.600 --> 00:43:49.800]  是不會大到令到裂開那些網
[00:43:49.800 --> 00:43:52.300]  你看到神在掌管什麼
[00:43:52.300 --> 00:43:54.300]  在掌管大海
[00:43:54.300 --> 00:43:57.100]  掌管大海沒有什麼特別
[00:43:57.100 --> 00:43:58.600]  如果你懂聖經
[00:43:58.600 --> 00:44:00.300]  大海在舊約
[00:44:00.300 --> 00:44:02.700]  或者在古代近東
[00:44:02.700 --> 00:44:06.100]  大海是代表邪惡的勢力
[00:44:06.100 --> 00:44:08.300]  上帝創造天地的時候
[00:44:08.300 --> 00:44:11.100]  有一道很多人不明白
[00:44:11.100 --> 00:44:15.600]  上帝的靈運行在水面上
[00:44:15.600 --> 00:44:19.100]  上帝就繼續去創造
[00:44:19.100 --> 00:44:20.900]  運行在水面上
[00:44:20.900 --> 00:44:24.300]  制伏大海
[00:44:24.300 --> 00:44:27.000]  大海是代表邪惡
[00:44:27.000 --> 00:44:29.100]  但是神制伏它
[00:44:29.100 --> 00:44:30.900]  然後創造魚
[00:44:30.900 --> 00:44:33.100]  創造大海
[00:44:33.100 --> 00:44:35.300]  所以是
[00:44:35.300 --> 00:44:38.100]  彼得會看到神不單止是
[00:44:38.100 --> 00:44:39.600]  管理陸地的神
[00:44:39.600 --> 00:44:41.100]  天上的神
[00:44:41.100 --> 00:44:44.300]  祂還是大海邪惡的力量
[00:44:44.300 --> 00:44:47.000]  都要被祂鎮住
[00:44:47.000 --> 00:44:50.800]  接著那些魚量是這麼多
[00:44:50.800 --> 00:44:53.700]  連網都受祂控制
[00:44:53.700 --> 00:44:58.300]  魚的數目也受祂控制
[00:44:58.300 --> 00:45:02.100]  風浪那些都受祂管理
[00:45:02.100 --> 00:45:04.900]  這個神是不是很厲害
[00:45:04.900 --> 00:45:08.600]  很多人都懂得說神是大能的神
[00:45:08.600 --> 00:45:13.000]  但是你說不說到神是怎樣大能呢
[00:45:13.000 --> 00:45:15.100]  彼得看到
[00:45:15.100 --> 00:45:18.800]  彼得看到這個神的大能
[00:45:18.800 --> 00:45:21.700]  所以他接著7.1
[00:45:21.700 --> 00:45:25.700]  他俯伏稱耶穌為主而進步
[00:45:25.700 --> 00:45:28.500]  他跪在主的面前
[00:45:28.500 --> 00:45:31.400]  大家有沒有試過跪
[00:45:31.400 --> 00:45:34.200]  我小時候被罰跪過
[00:45:34.200 --> 00:45:35.700]  長大都很少跪
[00:45:35.700 --> 00:45:38.300]  更加不會跪人
[00:45:38.300 --> 00:45:40.700]  他跪在這裏
[00:45:40.700 --> 00:45:42.800]  跪在這裏是表示什麼
[00:45:42.800 --> 00:45:45.800]  我記得我小時候跪
[00:45:45.800 --> 00:45:48.200]  通常都是被罰的
[00:45:48.200 --> 00:45:50.600]  被老爸罰跪下
[00:45:50.600 --> 00:45:51.900]  拔耳朵
[00:45:51.900 --> 00:45:53.200]  我做過的
[00:45:53.200 --> 00:45:55.100]  不知道有多少人做過
[00:45:55.100 --> 00:45:57.500]  現在好像不可以這樣
[00:45:57.500 --> 00:46:01.100]  跪在這裏是表示他認錯
[00:46:01.100 --> 00:46:03.400]  因為彼得他自己
[00:46:03.400 --> 00:46:07.000]  曾經口服心不服
[00:46:07.000 --> 00:46:09.900]  他看到自己的錯誤
[00:46:09.900 --> 00:46:11.600]  求寬恕
[00:46:11.600 --> 00:46:13.000]  俯伏主前
[00:46:13.000 --> 00:46:15.300]  俯伏大家要知道
[00:46:15.300 --> 00:46:17.800]  我做不到這個動作
[00:46:17.800 --> 00:46:19.900]  整個人的頭
[00:46:19.900 --> 00:46:21.300]  碰到地上
[00:46:21.300 --> 00:46:22.900]  你不要要我做
[00:46:22.900 --> 00:46:26.400]  我的腰骨會受不了
[00:46:26.400 --> 00:46:30.500]  表示他願意頭碰地
[00:46:30.500 --> 00:46:32.600]  向神下拜
[00:46:32.600 --> 00:46:35.900]  表示他願意敬拜神
[00:46:35.900 --> 00:46:37.900]  尊崇神
[00:46:37.900 --> 00:46:40.300]  俯伏敬拜
[00:46:40.300 --> 00:46:41.300]  他願意敬
[00:46:41.300 --> 00:46:48.300]  接著他承認耶穌是主
[00:46:48.300 --> 00:46:51.200]  他之前叫耶穌什麼
[00:46:51.200 --> 00:46:53.000]  是夫子
[00:46:53.000 --> 00:46:54.700]  現在叫耶穌是主
[00:46:54.700 --> 00:46:57.700]  就是承認耶穌不只是夫子
[00:46:57.700 --> 00:46:59.900]  他是神
[00:46:59.900 --> 00:47:01.800]  甚至他是王
[00:47:01.800 --> 00:47:02.900]  主
[00:47:02.900 --> 00:47:06.600]  第四看到的就是他的同伴
[00:47:06.600 --> 00:47:09.100]  約翰和雅各
[00:47:09.100 --> 00:47:11.900]  都是驚雅
[00:47:11.900 --> 00:47:14.700]  驚雅這個字
[00:47:14.700 --> 00:47:16.700]  有兩處地方要留意
[00:47:16.700 --> 00:47:22.900]  漁民是指震驚
[00:47:22.900 --> 00:47:25.500]  驚雅就是很奇怪
[00:47:25.500 --> 00:47:29.000]  但是漁民的意思是震驚
[00:47:29.000 --> 00:47:31.400]  相當於目定口呆
[00:47:31.400 --> 00:47:33.300]  看到那麼多魚
[00:47:33.300 --> 00:47:36.500]  看到耶穌那麼厲害
[00:47:36.500 --> 00:47:40.600]  目定口呆
[00:47:40.600 --> 00:47:45.200]  所以在我們信仰上
[00:47:45.200 --> 00:47:46.900]  很重要的
[00:47:46.900 --> 00:47:52.100]  我們在信仰上也要有驚雅
[00:47:52.100 --> 00:47:54.000]  神在你身上有一些東西
[00:47:54.000 --> 00:47:56.400]  是會令你驚雅的
[00:47:56.400 --> 00:47:59.100]  如果你是細心去看神
[00:47:59.100 --> 00:48:02.800]  在你身上的恩典的時候
[00:48:02.800 --> 00:48:05.300]  你會看到驚雅
[00:48:05.300 --> 00:48:07.100]  你看不到
[00:48:07.100 --> 00:48:09.200]  你也可以看到
[00:48:09.200 --> 00:48:11.500]  神在歷史上
[00:48:11.500 --> 00:48:13.400]  在教會裡面
[00:48:13.400 --> 00:48:17.800]  羅馬帝國曾經是差不多二千年
[00:48:17.800 --> 00:48:19.300]  一千多年
[00:48:19.300 --> 00:48:21.100]  一千多二千年的
[00:48:21.100 --> 00:48:23.400]  一個不能夠被粉碎
[00:48:23.400 --> 00:48:26.500]  很大權力的能力
[00:48:26.500 --> 00:48:30.600]  結果最後神也可以摧毀它
[00:48:30.600 --> 00:48:34.700]  當祂所行的不在神的道上
[00:48:34.700 --> 00:48:38.700]  歷史上見到神的大能
[00:48:38.700 --> 00:48:40.000]  在我們國家
[00:48:40.000 --> 00:48:42.400]  或者在我們個人的生命
[00:48:42.400 --> 00:48:45.000]  我也經歷到神很多大能
[00:48:45.000 --> 00:48:47.800]  說也說不盡
[00:48:47.800 --> 00:48:51.000]  所以我們要相信
[00:48:51.000 --> 00:48:56.100]  去看看神的奇妙作為
[00:48:56.100 --> 00:48:57.800]  驚雅這個字
[00:48:57.800 --> 00:48:59.600]  在漁民還有
[00:48:59.600 --> 00:49:07.800]  就是門徒被驚雅這個震驚困擾著他們
[00:49:07.800 --> 00:49:10.000]  困擾他們為什麼呢
[00:49:10.000 --> 00:49:11.800]  就是因為他們看看
[00:49:11.800 --> 00:49:14.300]  耶穌到底是誰
[00:49:14.300 --> 00:49:19.800]  可以讓他們捕到這麼多魚
[00:49:19.800 --> 00:49:23.100]  這個耶穌的能力為什麼這麼厲害
[00:49:23.100 --> 00:49:26.000]  耶穌到底是不是人
[00:49:26.000 --> 00:49:29.100]  你說耶穌是不是人
[00:49:29.100 --> 00:49:31.300]  沒有人敢點頭
[00:49:31.300 --> 00:49:33.300]  耶穌很特別
[00:49:33.300 --> 00:49:36.100]  祂又是人又是神
[00:49:36.100 --> 00:49:41.800]  祂又是人同時也是神
[00:49:41.800 --> 00:49:45.000]  所以大家看看
[00:49:45.000 --> 00:49:51.700]  接著耶穌就給使命
[00:49:51.700 --> 00:49:54.800]  二十五頁
[00:49:54.800 --> 00:49:59.600]  彼得因為接受主的差派而進步
[00:49:59.600 --> 00:50:02.800]  彼得稱耶穌為主之後
[00:50:02.800 --> 00:50:04.900]  耶穌對西門華說
[00:50:04.900 --> 00:50:06.500]  不要怕
[00:50:06.500 --> 00:50:10.400]  從今以後差派你去得人
[00:50:10.400 --> 00:50:14.300]  成為得人的漁夫
[00:50:14.300 --> 00:50:16.400]  不要怕
[00:50:16.400 --> 00:50:20.600]  各位我們研究歷史的人
[00:50:20.600 --> 00:50:27.700]  都發覺撒旦經常用恐嚇
[00:50:27.700 --> 00:50:30.400]  令我們害怕
[00:50:30.400 --> 00:50:33.000]  然後受它控制
[00:50:33.000 --> 00:50:37.200]  獨裁者都喜歡用恐嚇
[00:50:37.200 --> 00:50:39.600]  令你害怕
[00:50:39.600 --> 00:50:43.400]  然後控制你
[00:50:43.400 --> 00:50:48.400]  我小時候沒有玩蟑螂
[00:50:48.400 --> 00:50:53.800]  那些蟑螂很容易對付它
[00:50:53.800 --> 00:50:56.300]  你只要令它害怕
[00:50:56.300 --> 00:50:58.800]  它就會安靜地在那裡
[00:50:58.800 --> 00:51:03.400]  接著就拿掃把或者拖鞋
[00:51:03.400 --> 00:51:05.600]  它害怕得不敢動
[00:51:05.600 --> 00:51:07.800]  一拍就拍死它
[00:51:07.800 --> 00:51:12.600]  獨裁者很喜歡用這招
[00:51:12.600 --> 00:51:14.200]  如果我們能夠不怕
[00:51:14.200 --> 00:51:16.700]  那隻蟑螂能夠不怕我
[00:51:16.700 --> 00:51:19.800]  它會立刻走人
[00:51:19.800 --> 00:51:22.000]  我一定不救它走
[00:51:22.000 --> 00:51:26.300]  因為它們很敏捷
[00:51:26.300 --> 00:51:28.100]  撒旦要我們害怕
[00:51:28.100 --> 00:51:29.900]  然後控制我們
[00:51:29.900 --> 00:51:32.200]  令我們不敢動
[00:51:32.200 --> 00:51:34.200]  它就來動你
[00:51:34.200 --> 00:51:36.700]  所以我們面對困難
[00:51:36.700 --> 00:51:38.200]  面對撒旦
[00:51:38.200 --> 00:51:40.000]  你都不要怕
[00:51:40.000 --> 00:51:42.700]  因為你一怕會失去理性
[00:51:42.700 --> 00:51:44.600]  思想的能力
[00:51:44.600 --> 00:51:47.800]  它就要來控制你
[00:51:47.800 --> 00:51:48.800]  好了
[00:51:48.800 --> 00:51:51.200]  我們再看看
[00:51:51.200 --> 00:51:53.900]  耶穌叫他不用怕
[00:51:53.900 --> 00:51:56.000]  為什麼
[00:51:56.000 --> 00:51:57.600]  因為彼得可能看到
[00:51:57.600 --> 00:51:59.000]  這個是神
[00:51:59.000 --> 00:52:01.000]  金聖結
[00:52:01.000 --> 00:52:03.700]  他是一個罪人
[00:52:03.700 --> 00:52:06.400]  他是一個罪人
[00:52:06.400 --> 00:52:07.800]  他很怕神
[00:52:07.800 --> 00:52:10.700]  如果來追討他犯過的罪
[00:52:10.700 --> 00:52:13.100]  他就死定了
[00:52:13.100 --> 00:52:14.700]  所以他會害怕
[00:52:14.700 --> 00:52:18.200]  還有神要他去做一件事
[00:52:18.200 --> 00:52:20.800]  要他去做得人如夫
[00:52:20.800 --> 00:52:22.800]  得人如夫的原文
[00:52:22.800 --> 00:52:25.600]  就是說他要去帶人信主
[00:52:25.600 --> 00:52:27.900]  用生擒活捉
[00:52:27.900 --> 00:52:30.000]  或者俘虜的方法
[00:52:30.000 --> 00:52:33.600]  來令他信主
[00:52:33.600 --> 00:52:36.100]  你要生擒活捉
[00:52:36.100 --> 00:52:38.500]  各位,容易嗎?
[00:52:38.500 --> 00:52:41.200]  不容易,你看電影都知道
[00:52:41.200 --> 00:52:43.100]  那些賊佬有警察去捉他
[00:52:43.100 --> 00:52:44.200]  他會走的
[00:52:44.200 --> 00:52:46.200]  不會坐在那裡等他
[00:52:46.200 --> 00:52:47.000]  是不是?
[00:52:47.000 --> 00:52:50.200]  我小時候喜歡玩兵捉賊
[00:52:50.200 --> 00:52:52.000]  但是我兵捉賊
[00:52:52.000 --> 00:52:53.700]  我喜歡做什麼呢?
[00:52:53.700 --> 00:52:55.800]  我喜歡做賊的
[00:52:55.800 --> 00:52:58.000]  做兵是很困難的
[00:52:58.000 --> 00:53:00.000]  因為我又不是很敏捷
[00:53:00.000 --> 00:53:02.200]  又不夠健碩
[00:53:02.200 --> 00:53:04.400]  所以要去捉的時候
[00:53:04.400 --> 00:53:06.400]  我後來想到絕招
[00:53:06.400 --> 00:53:08.000]  怎樣捉到人呢?
[00:53:08.000 --> 00:53:09.600]  就是逼他賣場
[00:53:09.600 --> 00:53:11.400]  跟著勾著他的脖子
[00:53:11.400 --> 00:53:13.900]  或者抱著他的身體
[00:53:13.900 --> 00:53:17.400]  結果有個同學中招
[00:53:17.400 --> 00:53:19.000]  中招到差不多
[00:53:19.000 --> 00:53:22.000]  每次他都知道我用這招
[00:53:22.000 --> 00:53:25.000]  他就不會上當了
[00:53:25.000 --> 00:53:28.400]  但是做賊反而容易一點
[00:53:28.400 --> 00:53:29.400]  嚇一嚇他
[00:53:29.400 --> 00:53:31.600]  或者跑得快一點
[00:53:31.600 --> 00:53:33.400]  但是
[00:53:33.400 --> 00:53:36.100]  傳福音工作不是容易的
[00:53:36.100 --> 00:53:38.900]  但是弟兄姊妹不要放棄
[00:53:38.900 --> 00:53:42.400]  你要俘虜他更加困難
[00:53:42.400 --> 00:53:44.100]  你要打仗的時候
[00:53:44.100 --> 00:53:45.800]  有一對一的話
[00:53:45.800 --> 00:53:47.400]  你要俘虜對方
[00:53:47.400 --> 00:53:49.200]  對方都想俘虜你
[00:53:49.200 --> 00:53:51.000]  對不對?
[00:53:51.000 --> 00:53:52.500]  但是又不會殺死你
[00:53:52.500 --> 00:53:54.000]  總之要俘虜你
[00:53:54.000 --> 00:53:57.100]  他不會那麼容易讓你俘虜的
[00:53:57.100 --> 00:53:59.000]  所以是困難的
[00:53:59.000 --> 00:54:01.900]  我們要有恆心
[00:54:01.900 --> 00:54:04.000]  也要有土步
[00:54:04.000 --> 00:54:05.800]  彼得是真的
[00:54:05.800 --> 00:54:07.400]  如果根據聖經
[00:54:07.400 --> 00:54:10.200]  他第一次有三千人信主
[00:54:10.200 --> 00:54:12.800]  在使徒行轉二章十四節
[00:54:12.800 --> 00:54:13.800]  第二次
[00:54:13.800 --> 00:54:16.600]  他的報道有五千人信主
[00:54:16.600 --> 00:54:19.200]  使徒行轉四章四節
[00:54:19.200 --> 00:54:22.200]  神使用了他
[00:54:22.200 --> 00:54:23.400]  第七
[00:54:23.400 --> 00:54:26.400]  撇下一切來到跟從主
[00:54:26.400 --> 00:54:29.200]  大家留意這段經文
[00:54:29.200 --> 00:54:32.200]  耶穌接著再呼召
[00:54:32.200 --> 00:54:34.400]  要彼得跟從他
[00:54:34.400 --> 00:54:37.400]  他們把兩隻船弄了岸
[00:54:37.400 --> 00:54:42.400]  就撇下所有的跟從了耶穌
[00:54:42.400 --> 00:54:44.200]  大家要看到
[00:54:44.200 --> 00:54:48.000]  彼得的生命轉化了
[00:54:48.000 --> 00:54:50.600]  由一個對耶穌還有猶疑
[00:54:50.600 --> 00:54:52.600]  信心不是很夠
[00:54:52.600 --> 00:54:55.000]  甚至覺得自己是一個罪人
[00:54:55.000 --> 00:54:57.000]  不配和耶穌一起
[00:54:57.000 --> 00:55:00.000]  慢慢他的生命得到進化
[00:55:00.000 --> 00:55:01.600]  他進化了之後
[00:55:01.600 --> 00:55:04.000]  又會感化周圍的人
[00:55:04.000 --> 00:55:08.000]  令雅各約翰受他的影響
[00:55:08.000 --> 00:55:11.600]  彼得在跟從耶穌的時候
[00:55:11.600 --> 00:55:15.000]  雅各約翰都一起去跟從耶穌
[00:55:15.000 --> 00:55:16.800]  各位我們做基督徒
[00:55:16.800 --> 00:55:18.800]  如果我們做到能夠
[00:55:18.800 --> 00:55:20.800]  我們跟從主
[00:55:20.800 --> 00:55:22.000]  我們信主
[00:55:22.000 --> 00:55:24.200]  令到人都受感化
[00:55:24.200 --> 00:55:26.200]  而又去跟從主
[00:55:26.200 --> 00:55:30.000]  你這個生命就是有進步的生命
[00:55:30.000 --> 00:55:34.000]  但今日很多基督徒的生命是退化的
[00:55:34.000 --> 00:55:37.200]  他不單止不能夠在生命上
[00:55:37.200 --> 00:55:39.400]  有好的見證
[00:55:39.400 --> 00:55:42.600]  他令到人去跟隨主相信主
[00:55:42.600 --> 00:55:45.000]  反而令到人後退
[00:55:45.000 --> 00:55:46.800]  有沒有這樣的基督徒?
[00:55:46.800 --> 00:55:49.000]  很多啊!弟兄姊妹
[00:55:49.000 --> 00:55:51.800]  當那些基督徒不肯讓自己生命
[00:55:51.800 --> 00:55:54.400]  去進步進步進步的話
[00:55:54.400 --> 00:55:57.600]  你就會發現有這個情況
[00:55:57.600 --> 00:55:59.800]  大家留意這裡
[00:55:59.800 --> 00:56:02.200]  聖經的記載很寶貴
[00:56:02.200 --> 00:56:05.400]  他們做了三件事到最後
[00:56:05.400 --> 00:56:06.200]  第一
[00:56:06.200 --> 00:56:08.600]  將兩艘船龍鳥岸
[00:56:08.600 --> 00:56:11.200]  即是將它拍埋岸之後
[00:56:11.200 --> 00:56:14.600]  找些東西綁住那些船
[00:56:14.600 --> 00:56:15.800]  接著他們怎樣?
[00:56:15.800 --> 00:56:17.800]  撇下所有的
[00:56:17.800 --> 00:56:19.800]  丟下那些
[00:56:19.800 --> 00:56:21.200]  多少條魚?
[00:56:21.200 --> 00:56:23.200]  二百條魚就放下
[00:56:23.200 --> 00:56:24.800]  怕不怕被人偷?
[00:56:24.800 --> 00:56:25.400]  怕的
[00:56:25.400 --> 00:56:27.600]  但是他們覺得
[00:56:27.600 --> 00:56:31.400]  如果神罕固無事
[00:56:31.400 --> 00:56:35.600]  人生最重要不是那些魚
[00:56:35.600 --> 00:56:38.600]  最重要是跟從耶穌
[00:56:38.600 --> 00:56:41.800]  去做得人的漁夫
[00:56:41.800 --> 00:56:42.800]  這件事
[00:56:42.800 --> 00:56:45.400]  將船龍鳥岸
[00:56:45.400 --> 00:56:47.000]  撇下所有
[00:56:47.000 --> 00:56:49.800]  接著跟從耶穌
[00:56:49.800 --> 00:56:52.800]  是一件比一件事難
[00:56:52.800 --> 00:56:54.600]  如果能夠做到的話
[00:56:54.600 --> 00:56:58.000]  是一件比一件進步
[00:56:58.000 --> 00:56:59.800]  是不是?
[00:56:59.800 --> 00:57:05.400]  最後能夠跟從主
[00:57:05.400 --> 00:57:06.800]  一件接一件難
[00:57:06.800 --> 00:57:07.600]  還有
[00:57:07.600 --> 00:57:10.600]  做得到一件比一件進步
[00:57:10.600 --> 00:57:14.600]  門徒跟從耶穌
[00:57:14.600 --> 00:57:16.800]  聽耶穌說的
[00:57:16.800 --> 00:57:20.200]  跟從耶穌就是要聽耶穌說
[00:57:20.200 --> 00:57:23.400]  聽耶穌所做的事情
[00:57:23.400 --> 00:57:25.400]  他們也去做
[00:57:25.400 --> 00:57:30.600]  耶穌有趕鬼醫病傳福音
[00:57:30.600 --> 00:57:32.000]  所以弟兄姊妹
[00:57:32.000 --> 00:57:33.800]  我們看到彼得是一個
[00:57:33.800 --> 00:57:37.600]  很有熱心的生命
[00:57:37.600 --> 00:57:41.400]  他身上有很多值得我們去反思
[00:57:41.400 --> 00:57:43.800]  我們做不到彼得這麼多樣
[00:57:43.800 --> 00:57:45.400]  七點
[00:57:45.400 --> 00:57:46.600]  七點這麼多
[00:57:46.600 --> 00:57:48.600]  七點裡面還有分點
[00:57:48.600 --> 00:57:49.600]  許牧師
[00:57:49.600 --> 00:57:52.000]  我怎麼算?
[00:57:52.000 --> 00:57:53.400]  我只是希望大家
[00:57:53.400 --> 00:57:57.600]  你聽到我講的其中一點
[00:57:57.600 --> 00:58:00.000]  可能第六點或者第七點
[00:58:00.000 --> 00:58:01.200]  不要緊
[00:58:01.200 --> 00:58:03.400]  我不要求你做完
[00:58:03.400 --> 00:58:05.400]  你也不可能做完
[00:58:05.400 --> 00:58:07.400]  但是有一點你覺得
[00:58:07.400 --> 00:58:10.200]  你是需要在今年去進步的
[00:58:10.200 --> 00:58:12.000]  你就要去努力了
[00:58:12.000 --> 00:58:14.000]  彼得的生命的進步
[00:58:14.000 --> 00:58:17.000]  我們再深入去看一看
[00:58:17.000 --> 00:58:21.000]  他有聽命的進步
[00:58:21.000 --> 00:58:22.800]  二十九年
[00:58:22.800 --> 00:58:25.000]  聽命的進步
[00:58:25.000 --> 00:58:26.600]  向前的進步
[00:58:26.600 --> 00:58:28.000]  認識的進步
[00:58:28.000 --> 00:58:29.600]  得著的進步
[00:58:29.600 --> 00:58:31.200]  你記住這四點
[00:58:31.200 --> 00:58:33.800]  隨便做一點就可以了
[00:58:33.800 --> 00:58:35.000]  第一個聽命
[00:58:35.000 --> 00:58:37.600]  他是能夠由順從主
[00:58:37.600 --> 00:58:39.000]  就是聽從主
[00:58:39.000 --> 00:58:41.000]  去到順從主
[00:58:41.000 --> 00:58:42.400]  跟從主
[00:58:42.400 --> 00:58:46.000]  這個小朋友挺好樣的
[00:58:46.000 --> 00:58:52.000]  他在聽命的
[00:58:52.000 --> 00:58:54.000]  第二
[00:58:54.000 --> 00:58:56.000]  向前的進步
[00:58:56.000 --> 00:58:58.000]  由淺水
[00:58:58.000 --> 00:59:01.000]  到盡心的水
[00:59:01.000 --> 00:59:04.000]  然後還要夠膽下水
[00:59:04.000 --> 00:59:07.000]  如果主要你下水去做的時候
[00:59:07.000 --> 00:59:09.000]  你要夠膽去承擔
[00:59:09.000 --> 00:59:11.000]  這個使命
[00:59:11.000 --> 00:59:13.000]  向前走啊
[00:59:13.000 --> 00:59:15.000]  努力向前走
[00:59:15.000 --> 00:59:18.000]  誅咒在前頭
[00:59:18.000 --> 00:59:19.000]  懂不懂得唱啊
[00:59:19.000 --> 00:59:20.000]  有沒有人懂啊
[00:59:20.000 --> 00:59:22.000]  你不是我年代
[00:59:22.000 --> 00:59:24.000]  有些啊
[00:59:24.000 --> 00:59:25.000]  我也有些
[00:59:25.000 --> 00:59:27.000]  這首歌我很喜歡
[00:59:27.000 --> 00:59:28.000]  很簡單
[00:59:28.000 --> 00:59:30.000]  有時候我們會很怕
[00:59:30.000 --> 00:59:32.000]  去為神去做很多事情
[00:59:32.000 --> 00:59:34.000]  可能要戴敬拜啊
[00:59:34.000 --> 00:59:35.000]  先鎮定啊
[00:59:35.000 --> 00:59:38.000]  不像Benny那麼厲害
[00:59:38.000 --> 00:59:40.000]  即場也可以戴的
[00:59:40.000 --> 00:59:42.000]  很多恩賜的
[00:59:42.000 --> 00:59:44.000]  或者要你去說話
[00:59:44.000 --> 00:59:47.000]  想見證會震的嘛
[00:59:47.000 --> 00:59:49.000]  你就唱這首歌
[00:59:49.000 --> 00:59:50.000]  向前走啊
[00:59:50.000 --> 00:59:52.000]  努力向前走
[00:59:52.000 --> 00:59:55.000]  誅咒在前頭
[00:59:55.000 --> 00:59:57.000]  主在前頭帶著你
[00:59:57.000 --> 00:59:58.000]  與你同在
[00:59:58.000 --> 01:00:01.000]  彼得他經歷到這樣
[01:00:01.000 --> 01:00:03.000]  我們的生命是不是這樣呢
[01:00:03.000 --> 01:00:04.000]  第三
[01:00:04.000 --> 01:00:06.000]  認識耶穌的進步
[01:00:06.000 --> 01:00:08.000]  我們要認識耶穌
[01:00:08.000 --> 01:00:09.000]  彼得由
[01:00:09.000 --> 01:00:10.000]  耶穌是木匠
[01:00:10.000 --> 01:00:11.000]  夫子
[01:00:11.000 --> 01:00:13.000]  神的兒子神
[01:00:13.000 --> 01:00:15.000]  救主
[01:00:15.000 --> 01:00:18.000]  一直有進步
[01:00:18.000 --> 01:00:20.000]  如果有人問你
[01:00:20.000 --> 01:00:22.000]  你信耶穌是什麼
[01:00:22.000 --> 01:00:24.000]  耶穌就是耶穌
[01:00:24.000 --> 01:00:26.000]  連耶穌的名字
[01:00:26.000 --> 01:00:28.000]  是什麼意思你知不知道
[01:00:28.000 --> 01:00:30.000]  如果你不知道
[01:00:30.000 --> 01:00:31.000]  都很糟糕的
[01:00:31.000 --> 01:00:33.000]  耶和華的救恩
[01:00:33.000 --> 01:00:36.000]  相當於舊日的Georgia
[01:00:36.000 --> 01:00:38.000]  是救恩
[01:00:38.000 --> 01:00:40.000]  耶和華的救恩
[01:00:40.000 --> 01:00:42.000]  基督就是拯救者
[01:00:42.000 --> 01:00:47.000]  我們對耶穌的認識
[01:00:47.000 --> 01:00:49.000]  一方面透過聖經
[01:00:49.000 --> 01:00:52.000]  一方面是透過我們
[01:00:52.000 --> 01:00:55.000]  我們對自己的觀察
[01:00:55.000 --> 01:00:57.000]  對你的家庭
[01:00:57.000 --> 01:00:58.000]  教會
[01:00:58.000 --> 01:00:59.000]  社會
[01:00:59.000 --> 01:01:01.000]  世界的觀察
[01:01:01.000 --> 01:01:04.000]  主耶穌在這個世界
[01:01:04.000 --> 01:01:05.000]  在做很多事情
[01:01:05.000 --> 01:01:06.000]  你知道嗎
[01:01:06.000 --> 01:01:08.000]  我們經常只看到
[01:01:08.000 --> 01:01:10.000]  撒旦很厲害
[01:01:10.000 --> 01:01:13.000]  撒旦在這裡工作
[01:01:13.000 --> 01:01:15.000]  搞破壞
[01:01:15.000 --> 01:01:17.000]  搞起俄烏的戰爭
[01:01:17.000 --> 01:01:20.000]  還有一些戰爭又想搞
[01:01:20.000 --> 01:01:22.000]  神在這裡工作
[01:01:22.000 --> 01:01:25.000]  不會那麼容易讓他搞起
[01:01:25.000 --> 01:01:28.000]  有人說這個Donald Trump
[01:01:28.000 --> 01:01:33.000]  就是神要來救世代的救星
[01:01:33.000 --> 01:01:37.000]  我不敢否定他
[01:01:37.000 --> 01:01:41.000]  但真正救世代的不是Donald Trump
[01:01:41.000 --> 01:01:42.000]  是誰呢
[01:01:42.000 --> 01:01:44.000]  是上面的主
[01:01:44.000 --> 01:01:45.000]  如果Donald Trump
[01:01:45.000 --> 01:01:48.000]  不是根據神的心意去做
[01:01:48.000 --> 01:01:51.000]  他是救不了的
[01:01:51.000 --> 01:01:54.000]  還有這些政治家
[01:01:54.000 --> 01:01:56.000]  不會是純粹
[01:01:56.000 --> 01:01:59.000]  他不是一個牧者
[01:01:59.000 --> 01:02:01.000]  或者是一個
[01:02:01.000 --> 01:02:04.000]  他本身也因為他的政治
[01:02:04.000 --> 01:02:07.000]  他的位置
[01:02:07.000 --> 01:02:09.000]  撒旦也會令他困難
[01:02:09.000 --> 01:02:11.000]  不是容易的
