
[00:00:00.000 --> 00:00:03.120]  當我們看第十三章的時候
[00:46:40.320 --> 00:46:43.920]  他選了誰呢?他選了約書亞
[00:46:43.920 --> 00:46:48.720]  那加勒呢?加勒繼續做約書亞的副手
[00:46:48.720 --> 00:46:52.200]  一點嫉妒一點怨言都沒有
[00:46:52.200 --> 00:46:55.720]  這個是他過日的操練延伸的影響
[00:46:55.720 --> 00:46:58.520]  第三是家庭
[00:46:58.520 --> 00:47:02.320]  第二那裏要多講一點就是去到約書亞記
[00:47:02.320 --> 00:47:05.320]  大概是第十四章的時候
[00:47:05.320 --> 00:47:08.520]  在加勒對約書亞有一個要求就是
[00:47:08.520 --> 00:47:11.320]  我仍然記得當日耶和華
[00:47:11.320 --> 00:47:14.520]  即是答應我要給我的那一帶的地方
[00:47:14.520 --> 00:47:16.920]  今天我要問你拿回
[00:47:16.920 --> 00:47:19.320]  昔日上帝給你的應許
[00:47:19.320 --> 00:47:22.320]  即是不要說是否要拿地那麼功利
[00:47:22.320 --> 00:47:26.720]  他是持守著上帝應許給他的一些說話
[00:47:26.720 --> 00:47:28.920]  今天你記不記得
[00:47:28.920 --> 00:47:32.920]  你有沒有問上帝要拿回當日上帝
[00:47:32.920 --> 00:47:35.320]  應許過給你的事情
[00:47:35.320 --> 00:47:37.320]  不是說錢
[00:47:37.320 --> 00:47:43.520]  上帝給你的是要你緊緊跟從他的說話
[00:47:43.520 --> 00:47:46.720]  表面的獻祭他不是最要的那些東西
[00:47:46.720 --> 00:47:50.920]  他要的是你的忠心信靠順服
[00:47:50.920 --> 00:47:53.320]  緊緊來跟從他的說話
[00:47:53.320 --> 00:47:56.320]  亦都好像陳牧師上星期所講
[00:47:56.320 --> 00:48:00.720]  你繼續要揹起你的十字架
[00:48:00.720 --> 00:48:04.120]  第三最後是家庭
[00:48:04.120 --> 00:48:07.520]  加勒去到時詩記的時候
[00:48:07.520 --> 00:48:11.920]  他將他的女兒許配給俄陀列
[00:48:11.920 --> 00:48:13.720]  即是第一代的時詩
[00:48:13.720 --> 00:48:15.920]  還是始養的時詩
[00:48:15.920 --> 00:48:18.120]  許配給他為妻
[00:48:18.120 --> 00:48:22.720]  今天這個都是表達了他對上帝的忠誠
[00:48:22.720 --> 00:48:25.920]  一個價值觀的取捨
[00:48:25.920 --> 00:48:29.120]  我這樣想的我都有個兒子
[00:48:29.120 --> 00:48:32.320]  將來你猜我怎樣要求我的兒子
[00:48:32.320 --> 00:48:34.320]  如果他要擇偶的時候
[00:48:34.320 --> 00:48:37.920]  我想我那套到時可能會跟他反枱
[00:48:37.920 --> 00:48:39.320]  你要找的
[00:48:39.320 --> 00:48:42.120]  麻煩你找一個在主內的家
[00:48:42.120 --> 00:48:42.920]  不要
[00:48:42.920 --> 00:48:46.520]  即是現在有時我會跟一班年青人
[00:48:46.520 --> 00:48:49.320]  可能你找了一個未信的
[00:48:49.320 --> 00:48:51.720]  那你用愛情報道法
[00:48:51.720 --> 00:48:55.920]  來讓他改變他的信仰
[00:48:55.920 --> 00:48:59.320]  用愛情來感染讓他歸主
[00:48:59.320 --> 00:49:02.720]  我想坊間沒有人出過這本書
[00:49:02.720 --> 00:49:05.720]  在這些選取裏面
[00:49:05.720 --> 00:49:07.320]  他看見俄陀列
[00:49:07.320 --> 00:49:10.320]  他對上帝的忠誠
[00:49:10.320 --> 00:49:11.720]  為上帝而打仗
[00:49:11.720 --> 00:49:14.920]  他答應將他的女兒許配給他為妻
[00:49:14.920 --> 00:49:16.920]  這個就是他的選擇
[00:49:16.920 --> 00:49:20.920]  所以從加勒給我們的提醒
[00:49:20.920 --> 00:49:24.920]  從社群、個人和家庭
[00:49:24.920 --> 00:49:26.520]  他都歸給上帝
[00:49:26.520 --> 00:49:30.720]  直至去到由橫跨約書亞時代
[00:49:30.720 --> 00:49:33.120]  去到時思記的時代
[00:49:33.120 --> 00:49:37.720]  他都仍然持守著這份的純全正直
[00:49:37.720 --> 00:49:41.520]  上帝今日要你去看些甚麼呢
[00:49:41.520 --> 00:49:44.520]  在你的職場、在你的社會
[00:49:44.520 --> 00:49:46.120]  在你個人的生活
[00:49:46.120 --> 00:49:49.320]  你出去看要看些甚麼呢
[00:49:49.320 --> 00:49:53.120]  是不是豈不是要我們好像加勒一樣
[00:49:53.120 --> 00:49:57.320]  要看見上帝在我們個人
[00:49:57.320 --> 00:49:59.720]  教會或者社群的心意
[00:49:59.720 --> 00:50:02.920]  讓我們同心祈禱
[00:50:02.920 --> 00:50:03.720]  親愛的主耶穌
[00:50:03.720 --> 00:50:08.320]  我們感謝你藉著聖經的人物
[00:50:08.320 --> 00:50:12.520]  藉著加勒給我們一個提醒
[00:50:12.520 --> 00:50:15.120]  求上帝你來帶領我們
[00:50:15.120 --> 00:50:20.120]  聖經形容加勒有一個另類的心智
[00:50:20.120 --> 00:50:24.120]  這個心智亦都可以成為我們要面對
[00:50:24.120 --> 00:50:26.320]  我們刺身在這個社會
[00:50:26.320 --> 00:50:28.320]  在我們這個環境裏面
[00:50:28.320 --> 00:50:31.520]  成為我們一盞的明燈
[00:50:31.520 --> 00:50:35.320]  亦都求上帝你帶領我們
[00:50:35.320 --> 00:50:38.920]  在我們一個社群當中
[00:50:38.920 --> 00:50:41.520]  我們有一個信仰的群體裏面
[00:50:41.520 --> 00:50:44.320]  讓我們彼此互相勉勵
[00:50:44.320 --> 00:50:45.520]  抵禮同行
[00:50:45.520 --> 00:50:47.120]  以致我們面對
[00:50:47.120 --> 00:50:48.920]  或者我們能夠有能力
[00:50:48.920 --> 00:50:51.320]  行走更長遠的道路
[00:50:51.320 --> 00:50:53.320]  求上帝你幫助帶領我們
[00:50:53.320 --> 00:50:55.720]  禱告奉主耶穌基督名求
[00:50:55.720 --> 00:50:56.520]  阿門
