
[00:00:00.000 --> 00:00:02.860]  各位來賓 主禮和弟兄姊妹平安
[00:36:13.860 --> 00:36:16.780]  我們會邀請弟兄姊妹一同去侍奉
[00:36:16.780 --> 00:36:19.820]  我期望大家收到這些邀請的時候
[00:36:19.820 --> 00:36:23.820]  無論是執事或者福音中心的童工的邀請
[00:36:23.820 --> 00:36:26.660]  邀請大家做福音中心的侍工的童工的時候
[00:36:26.660 --> 00:36:28.620]  大家能夠求神
[00:36:28.620 --> 00:36:31.740]  我們禱告是求神帶領我們
[00:36:31.740 --> 00:36:37.100]  一步一步地去繼續在幾方面去侍奉
[00:36:37.100 --> 00:36:39.820]  我們跟著神走
[00:36:39.820 --> 00:36:41.820]  我們不需要跨過神
[00:36:41.820 --> 00:36:44.140]  我們說要走前一步
[00:36:44.140 --> 00:36:44.900]  你這樣說
[00:36:44.900 --> 00:36:45.820]  你停在這裡
[00:36:45.820 --> 00:36:47.780]  我跨過你再走多一步
[00:36:47.780 --> 00:36:48.580]  不需要
[00:36:48.580 --> 00:36:51.300]  神叫我們走到哪裡就走到哪裡
[00:36:51.300 --> 00:36:54.620]  願神祝福大家能夠在這個事情上
[00:36:54.620 --> 00:36:57.620]  能夠一同去經歷神
[00:36:57.620 --> 00:36:59.100]  總括來說
[00:36:59.100 --> 00:37:01.420]  合神心意的僕人的內心世界是什麼呢?
[00:37:01.420 --> 00:37:03.540]  我們看到大衛本身
[00:37:03.540 --> 00:37:06.020]  就算是撒姆爾
[00:37:06.020 --> 00:37:08.540]  跟蘇羅的比較
[00:37:08.540 --> 00:37:10.940]  求神讓我們看到
[00:37:10.940 --> 00:37:15.100]  給我們一個愛著的心
[00:37:15.100 --> 00:37:19.020]  每天都能夠更加去親近神
[00:37:19.020 --> 00:37:23.260]  去透過我們做僕人的時候
[00:37:23.260 --> 00:37:25.740]  能夠更加去認識神
[00:37:25.740 --> 00:37:29.380]  我們起來一起做個祈禱和領受神的祝福
