
[00:00:00.000 --> 00:00:09.800]  今日和大家分享的題目是「新人的生活模式」
[00:44:30.200 --> 00:44:33.200]  他的作者、詩人Will
[00:44:33.200 --> 00:44:36.200]  他說耶穌基督是我的一切
[00:44:36.200 --> 00:44:38.200]  耶穌基督是我的生命
[00:44:38.200 --> 00:44:39.200]  耶穌基督是我喜樂
[00:44:39.200 --> 00:44:41.200]  耶穌基督是我珍寶
[00:44:41.200 --> 00:44:43.200]  是我每天生活的力量
[00:44:43.200 --> 00:44:46.200]  是我一切一切一切
[00:44:46.200 --> 00:44:47.200]  充滿我的生命
[00:44:47.200 --> 00:44:53.200]  我盼望我們讓耶穌來充滿我的生命
[00:44:53.200 --> 00:44:56.200]  並且以耶穌為我們一切一切
[00:44:56.200 --> 00:44:59.200]  好不好
[00:44:59.200 --> 00:45:01.200]  耶穌基督是我的一切
[00:45:01.200 --> 00:45:03.200]  待會整群人一起唱一首歌
[00:45:03.200 --> 00:45:08.200]  去感受一下原來神賦予我們的生命
[00:45:08.200 --> 00:45:10.200]  我們的生活
[00:45:10.200 --> 00:45:12.200]  我們的思想
[00:45:12.200 --> 00:45:13.200]  我們的判斷
[00:45:13.200 --> 00:45:16.200]  都是以耶穌基督為依歸
[00:45:16.200 --> 00:45:18.200]  我們同心祈禱
[00:45:18.200 --> 00:45:20.200]  主耶穌我們感謝祢的恩典
[00:45:20.200 --> 00:45:22.200]  因為祢愛我們
[00:45:22.200 --> 00:45:24.200]  祢到我們中間
[00:45:24.200 --> 00:45:26.200]  祢降生為人
[00:45:26.200 --> 00:45:30.200]  祢承擔我們的罪責和罪擔
[00:45:30.200 --> 00:45:32.200]  今天我們成為何等的人
[00:45:32.200 --> 00:45:34.200]  我們有何等的經歷
[00:45:34.200 --> 00:45:38.200]  能夠每天都有主的豐盛
[00:45:38.200 --> 00:45:40.200]  讓我們不忘記
[00:45:40.200 --> 00:45:42.200]  主祢給我們的提醒
[00:45:42.200 --> 00:45:44.200]  給我們的吩咐
[00:45:44.200 --> 00:45:46.200]  我們的思想
[00:45:46.200 --> 00:45:48.200]  我們的行為
[00:45:48.200 --> 00:45:50.200]  我們的生活
[00:45:50.200 --> 00:45:54.200]  都是以主耶穌基督為依歸
[00:45:54.200 --> 00:45:56.200]  祈求主幫助我們
[00:45:56.200 --> 00:45:58.200]  讓我們靠著主的恩典
[00:45:58.200 --> 00:46:00.200]  來過每天豐盛的生活
[00:46:00.200 --> 00:46:02.200]  我們在祢面前仰望
[00:46:02.200 --> 00:46:04.200]  禱告奉靠耶穌基督的聖名
[00:46:04.200 --> 00:46:06.200]  阿門
